"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Rudolf Buchfelder","Male",28,"Water Polo",0,0,0,0,"rudolf-buchfelder-1","summer","1912","Austria"
"Robert Cimera","Male",24,"Football",0,0,0,0,"robert-cimera-1","summer","1912","Austria"
"Hugo Cužna","Male",21,"Rowing",0,0,0,0,"hugo-cuzna-1","summer","1912","Austria"
"Franz Dereani","Male",36,"Fencing",0,0,0,0,"franz-dereani-1","summer","1912","Austria"
"Johann Dulnig","Male",33,"Shooting",0,0,0,0,"johann-dulnig-1","summer","1912","Austria"
"Philipp Ehrenreich","Male",19,"Athletics",0,0,0,0,"philipp-ehrenreich-1","summer","1912","Austria"
"Heinrich Elbogen","Male",39,"Shooting",0,0,0,0,"heinrich-elbogen-1","summer","1912","Austria"
"Viktor Fischer","Male",19,"Wrestling",0,0,0,0,"viktor-fischer-1","summer","1912","Austria"
"Fritz Fleischer","Male",18,"Athletics",0,0,0,0,"fritz-fleischer-1","summer","1912","Austria"
"Viktor Franzl","Male",19,"Athletics",0,0,0,0,"viktor-franzl-1","summer","1912","Austria"
"Bernhard Graubart","Male",23,"Football",0,0,0,0,"bernhard-graubart-1","summer","1912","Austria"
"Arthur Griez von Ronse","Male",NA,"Fencing",0,0,0,0,"arthur-griez-von-ronse-1","summer","1912","Austria"
"Leopold Grundwald","Male",20,"Football",0,0,0,0,"leopold-grundwald-1","summer","1912","Austria"
"Karl Hack","Male",19,"Athletics",0,0,0,0,"karl-hack-1","summer","1912","Austria"
"Alfred Heinrich","Male",32,"Rowing",0,0,0,0,"alfred-heinrich-1","summer","1912","Austria"
"Josef Hellensteiner","Male",22,"Cycling",0,0,0,0,"josef-hellensteiner-1","summer","1912","Austria"
"Ludwig Hussak","Male",28,"Football",0,0,0,0,"ludwig-hussak-1","summer","1912","Austria"
"Emil Jand","Male",21,"Rowing",0,0,0,0,"emil-jand-1","summer","1912","Austria"
"Josef Kaltenbrunner","Male",24,"Football",0,0,0,0,"josef-kaltenbrunner-1","summer","1912","Austria"
"Hanny Kellner","Female",19,"Diving",0,0,0,0,"hanny-kellner-1","summer","1912","Austria"
"Josefa Kellner","Female",21,"Swimming",0,0,0,0,"josefa-kellner-1","summer","1912","Austria"
"Adolf Kofler","Male",20,"Cycling",0,0,0,0,"adolf-kofler-1","summer","1912","Austria"
"Peter Kokotowitsch","Male",21,"Wrestling",0,0,0,0,"peter-kokotowitsch-1","summer","1912","Austria"
"Ernst Kovács","Male",27,"Water Polo",0,0,0,0,"ernst-kovacs-1","summer","1912","Austria"
"Rudolf Kramer","Male",26,"Cycling",0,0,0,0,"rudolf-kramer-1","summer","1912","Austria"
"Georg Kröder","Male",22,"Rowing",0,0,0,0,"georg-kroder-1","summer","1912","Austria"
"Gustav Krojer","Male",26,"Athletics",0,0,0,0,"gustav-krojer-1","summer","1912","Austria"
"Fritz Krombholz","Male",34,"Rowing",0,0,0,0,"fritz-krombholz-1","summer","1912","Austria"
"Ladislaus Kurpiel","Male",28,"Football",0,0,0,0,"ladislaus-kurpiel-1","summer","1912","Austria"
"Felix Kwieton","Male",34,"Athletics",0,0,0,0,"felix-kwieton-1","summer","1912","Austria"
"Richard Manuel","Male",23,"Water Polo",0,0,0,0,"richard-manuel-1","summer","1912","Austria"
"Richard Mayer","Male",20,"Rowing",0,0,0,0,"richard-mayer-1","summer","1912","Austria"
"Robert Merz","Male",24,"Football",0,0,0,0,"robert-merz-1","summer","1912","Austria"
"Adolf Michel","Male",34,"Shooting",0,0,0,0,"adolf-michel-1","summer","1912","Austria"
"Alois Müller","Male",21,"Football",0,0,0,0,"alois-muller-1","summer","1912","Austria"
"Karl Münich","Male",63,"Fencing",0,0,0,0,"karl-munich-1","summer","1912","Austria"
"Leopold Neubauer","Male",22,"Football",0,0,0,0,"leopold-neubauer-1","summer","1912","Austria"
"Otto Noll","Male",29,"Football",0,0,0,0,"otto-noll-1","summer","1912","Austria"
"Peter Paternelli","Male",56,"Shooting",0,0,0,0,"peter-paternelli-1","summer","1912","Austria"
"W�<U+0082>adys�<U+0082>aw Ponurski","Male",21,"Athletics",0,0,0,0,"wladyslaw-ponurski-1","summer","1912","Austria"
"Josef Puhm","Male",35,"Fencing",0,0,0,0,"josef-puhm-1","summer","1912","Austria"
"Robert Rammer","Male",22,"Cycling",0,0,0,0,"robert-rammer-1","summer","1912","Austria"
"Emmerich Rath","Male",28,"Athletics",0,0,0,0,"emmerich-rath-1","summer","1912","Austria"
"Rudolf Rauch","Male",19,"Athletics",0,0,0,0,"rudolf-rauch-1","summer","1912","Austria"
"Heinrich Rau�<U+009F>","Male",21,"Wrestling",0,0,0,0,"heinrich-rauss-1","summer","1912","Austria"
"Walter Schachlitz","Male",24,"Water Polo",0,0,0,0,"walter-schachlitz-1","summer","1912","Austria"
"Josef Schäffer","Male",20,"Athletics",0,0,0,0,"josef-schaffer-1","summer","1912","Austria"
"Friedrich Scharrer","Male",20,"Wrestling",0,0,0,0,"friedrich-scharrer-1","summer","1912","Austria"
"Otto Scheff","Male",22,"Water Polo",0,0,0,0,"otto-scheff-1","summer","1912","Austria"
"Adolf Schmal, Jr.","Male",27,"Shooting",0,0,0,0,"adolf-schmal-jr-1","summer","1912","Austria"
"Franz Schuh","Male",21,"Swimming",0,0,0,0,"franz-schuh-1","summer","1912","Austria"
"Eberhard Steinböck","Male",29,"Shooting",0,0,0,0,"eberhard-steinbock-1","summer","1912","Austria"
"Josef Stejskal","Male",22,"Wrestling",0,0,0,0,"josef-stejskal-1","summer","1912","Austria"
"Jan Studnicka","Male",28,"Football",0,0,0,0,"jan-studnicka-1","summer","1912","Austria"
"Alois Totuschek","Male",27,"Wrestling",0,0,0,0,"alois-totuschek-1","summer","1912","Austria"
"Johann Trestler","Male",24,"Wrestling",0,0,0,0,"johann-trestler-1","summer","1912","Austria"
"Hans Tronner","Male",28,"Athletics",0,0,0,0,"hans-tronner-1","summer","1912","Austria"
"Ludwig, Count von Salm-Hoogstraeten","Male",27,"Tennis",0,0,0,0,"ludwig-count-von-salm-hoogstraeten-1","summer","1912","Austria"
"Zeno von Singalewicz","Male",36,"Swimming",0,0,0,0,"zeno-von-singalewicz-1","summer","1912","Austria"
"Alois Wacha","Male",23,"Cycling",0,0,0,0,"alois-wacha-1","summer","1912","Austria"
"Josef Wagner","Male",26,"Water Polo",0,0,0,0,"josef-wagner-1","summer","1912","Austria"
"Josef Wastl","Male",19,"Swimming",0,0,0,0,"josef-wastl-1","summer","1912","Austria"
"Franz Weber","Male",23,"Football",0,0,0,0,"franz-weber-1","summer","1912","Austria"
"Fritz Weinzinger","Male",21,"Athletics",0,0,0,0,"fritz-weinzinger-1","summer","1912","Austria"
"Josef Zilker","Male",21,"Cycling",0,0,0,0,"josef-zilker-1","summer","1912","Austria"
"Ernst zu Hohenlohe","Male",20,"Fencing",0,0,0,0,"ernst-zu-hohenlohe-1","summer","1912","Austria"
"Paul Anspach","Male",30,"Fencing",2,0,0,2,"paul-anspach-1","summer","1912","Belgium"
"Henri Anspach","Male",29,"Fencing",1,0,0,1,"henri-anspach-1","summer","1912","Belgium"
"Robert Hennet","Male",26,"Fencing",1,0,0,1,"robert-hennet-1","summer","1912","Belgium"
"Jacques Ochs","Male",29,"Fencing",1,0,0,1,"jacques-ochs-1","summer","1912","Belgium"
"Gaston Salmon","Male",34,"Fencing",1,0,0,1,"gaston-salmon-1","summer","1912","Belgium"
"Victor Willems","Male",35,"Fencing",1,0,0,1,"victor-willems-1","summer","1912","Belgium"
"Polydore Veirman","Male",31,"Rowing",0,1,0,1,"polydore-veirman-1","summer","1912","Belgium"
"Victor Boin","Male",26,"Fencing, Water Polo",0,0,1,1,"victor-boin-1","summer","1912","Belgium"
"Félicien Courbet","Male",24,"Swimming, Water Polo",0,0,1,1,"felicien-courbet-1","summer","1912","Belgium"
"Emmanuel de Blommaert de Soye","Male",36,"Equestrianism",0,0,1,1,"emmanuel-de-blommaert-de-soye-1","summer","1912","Belgium"
"Herman Donners","Male",23,"Water Polo",0,0,1,1,"herman-donners-1","summer","1912","Belgium"
"Albert Durant","Male",19,"Water Polo",0,0,1,1,"albert-durant-1","summer","1912","Belgium"
"Oscar Grégoire","Male",35,"Swimming, Water Polo",0,0,1,1,"oscar-gregoire-1","summer","1912","Belgium"
"Jean Hoffman","Male",18,"Water Polo",0,0,1,1,"jean-hoffman-1","summer","1912","Belgium"
"Philippe Le Hardy de Beaulieu","Male",NA,"Fencing",0,0,1,1,"philippe-le-hardy-de-beaulieu-1","summer","1912","Belgium"
"Herman Meyboom","Male",22,"Swimming, Water Polo",0,0,1,1,"herman-meyboom-1","summer","1912","Belgium"
"Pierre Nijs","Male",22,"Water Polo",0,0,1,1,"pierre-nijs-1","summer","1912","Belgium"
"Joseph Pletinckx","Male",23,"Water Polo",0,0,1,1,"joseph-pletinckx-1","summer","1912","Belgium"
"Joseph Aelter","Male",22,"Athletics",0,0,0,0,"joseph-aelter-1","summer","1912","Belgium"
"Marcel Berré","Male",29,"Fencing",0,0,0,0,"marcel-berre-1","summer","1912","Belgium"
"André Collin","Male",NA,"Art Competitions",0,0,0,0,"andre-collin-1","summer","1912","Belgium"
"Paul Covert","Male",NA,"Equestrianism",0,0,0,0,"paul-covert-1","summer","1912","Belgium"
"Fernand de Montigny","Male",27,"Fencing",0,0,0,0,"fernand-de-montigny-1","summer","1912","Belgium"
"Gaston de Trannoy","Male",31,"Equestrianism",0,0,0,0,"gaston-de-trannoy-1","summer","1912","Belgium"
"François Delloye","Male",23,"Athletics",0,0,0,0,"francois-delloye-1","summer","1912","Belgium"
"Laurent Gerstmans","Male",27,"Wrestling",0,0,0,0,"laurent-gerstmans-1","summer","1912","Belgium"
"Claire Guttenstein","Female",24,"Swimming",0,0,0,0,"claire-guttenstein-1","summer","1912","Belgium"
"Léonard Nuytens","Male",19,"Rowing",0,0,0,0,"leonard-nuytens-1","summer","1912","Belgium"
"Jean Patou","Male",33,"Cycling",0,0,0,0,"jean-patou-1","summer","1912","Belgium"
"Guy Reyntiens","Male",31,"Equestrianism",0,0,0,0,"guy-reyntiens-1","summer","1912","Belgium"
"Léon Tom","Male",23,"Fencing",0,0,0,0,"leon-tom-1","summer","1912","Belgium"
"Georges Van Den Bossche","Male",19,"Rowing",0,0,0,0,"georges-van-den-bossche-1","summer","1912","Belgium"
"Edmond Van Waes","Male",23,"Rowing",0,0,0,0,"edmond-van-waes-1","summer","1912","Belgium"
"Guillaume Visser","Male",32,"Rowing",0,0,0,0,"guillaume-visser-1","summer","1912","Belgium"
"Georges Willems","Male",23,"Rowing",0,0,0,0,"georges-willems-1","summer","1912","Belgium"
"Jules Wuyts","Male",26,"Swimming",0,0,0,0,"jules-wuyts-1","summer","1912","Belgium"
"Jan Balej","Male",18,"Wrestling",0,0,0,0,"jan-balej-1","summer","1912","Bohemia"
"Zden�<U+009B>k Bárta","Male",20,"Fencing",0,0,0,0,"zdenek-barta-1","summer","1912","Bohemia"
"Josef Beránek","Male",20,"Wrestling",0,0,0,0,"josef-beranek-1","summer","1912","Bohemia"
"Josef �<U+008C>ipera","Male",24,"Fencing",0,0,0,0,"josef-cipera-1","summer","1912","Bohemia"
"Karel Fuchs","Male",23,"Tennis",0,0,0,0,"karel-fuchs-1","summer","1912","Bohemia"
"Vilém Goppold z Lobsdorfu, Jr.","Male",18,"Fencing",0,0,0,0,"vilem-goppold-z-lobsdorfu-jr-1","summer","1912","Bohemia"
"Vilém Goppold z Lobsdorfu, Sr.","Male",42,"Fencing",0,0,0,0,"vilem-goppold-z-lobsdorfu-sr-1","summer","1912","Bohemia"
"Karel Goppold z Lobsdorfu","Male",17,"Fencing",0,0,0,0,"karel-goppold-z-lobsdorfu-1","summer","1912","Bohemia"
"Jaroslav Hainz","Male",28,"Tennis",0,0,0,0,"jaroslav-hainz-1","summer","1912","Bohemia"
"Karel Halík","Male",28,"Wrestling",0,0,0,0,"karel-halik-1","summer","1912","Bohemia"
"Boris Honzátko","Male",36,"Athletics, Gymnastics",0,0,0,0,"boris-honzatko-1","summer","1912","Bohemia"
"Bohuslav Hykš","Male",22,"Tennis",0,0,0,0,"bohuslav-hyks-1","summer","1912","Bohemia"
"František Janda-Suk","Male",34,"Athletics",0,0,0,0,"frantisek-janda-suk-1","summer","1912","Bohemia"
"Josef Javůrek","Male",35,"Fencing",0,0,0,0,"josef-javurek-1","summer","1912","Bohemia"
"Ladislav Jiránek-Strana","Male",29,"Athletics",0,0,0,0,"ladislav-jiranek-strana-1","summer","1912","Bohemia"
"Jind�<U+0099>ich Jirsák","Male",27,"Athletics",0,0,0,0,"jindrich-jirsak-1","summer","1912","Bohemia"
"Jaroslav Just","Male",29,"Tennis",0,0,0,0,"jaroslav-just-1","summer","1912","Bohemia"
"Miloš Klika","Male",NA,"Fencing",0,0,0,0,"milos-klika-1","summer","1912","Bohemia"
"Ji�<U+0099>í Kodl","Male",23,"Tennis",0,0,0,0,"jiri-kodl-1","summer","1912","Bohemia"
"František Kop�<U+0099>iva","Male",19,"Wrestling",0,0,0,0,"frantisek-kopriva-1","summer","1912","Bohemia"
"František K�<U+0099>íž","Male",27,"Fencing",0,0,0,0,"frantisek-kriz-1","summer","1912","Bohemia"
"Bohumil Kubrycht","Male",25,"Cycling",0,0,0,0,"bohumil-kubrycht-1","summer","1912","Bohemia"
"František Kundert","Male",20,"Cycling",0,0,0,0,"frantisek-kundert-1","summer","1912","Bohemia"
"Václav Labík-Gregan","Male",18,"Athletics",0,0,0,0,"vaclav-labik-gregan-1","summer","1912","Bohemia"
"Zden�<U+009B>k M�<U+009B>stecký","Male",30,"Athletics",0,0,0,0,"zdenek-mestecky-1","summer","1912","Bohemia"
"Vladimír Penc","Male",18,"Athletics",0,0,0,0,"vladimir-penc-1","summer","1912","Bohemia"
"Josef Pfeiffer","Male",NA,"Fencing",0,0,0,0,"josef-pfeiffer-1","summer","1912","Bohemia"
"Bohumil Rameš","Male",17,"Cycling",0,0,0,0,"bohumil-rames-1","summer","1912","Bohemia"
"Rudolf Richter","Male",29,"Athletics",0,0,0,0,"rudolf-richter-1","summer","1912","Bohemia"
"Bed�<U+0099>ich Schejbal","Male",NA,"Fencing",0,0,0,0,"bedrich-schejbal-1","summer","1912","Bohemia"
"Josef Šebek","Male",24,"Tennis",0,0,0,0,"josef-sebek-1","summer","1912","Bohemia"
"František Slavík","Male",23,"Athletics",0,0,0,0,"frantisek-slavik-1","summer","1912","Bohemia"
"Jan Šourek","Male",24,"Rowing",0,0,0,0,"jan-sourek-1","summer","1912","Bohemia"
"Otakar Španiel","Male",30,"Art Competitions",0,0,0,0,"otakar-spaniel-1","summer","1912","Bohemia"
"Miroslav Šustera","Male",34,"Athletics",0,0,0,0,"miroslav-sustera-1","summer","1912","Bohemia"
"Otakar Švorčík","Male",25,"Fencing",0,0,0,0,"otakar-svorcik-1","summer","1912","Bohemia"
"Václav Tint�<U+009B>ra","Male",19,"Cycling",0,0,0,0,"vaclav-tintera-1","summer","1912","Bohemia"
"Vilém Tvrzský","Male",NA,"Fencing",0,0,0,0,"vilem-tvrzsky-1","summer","1912","Bohemia"
"Zden�<U+009B>k Vávra","Male",20,"Fencing",0,0,0,0,"zdenek-vavra-1","summer","1912","Bohemia"
"Jan Vokoun","Male",24,"Cycling",0,0,0,0,"jan-vokoun-1","summer","1912","Bohemia"
"Bed�<U+0099>ich Vygoda","Male",17,"Athletics",0,0,0,0,"bedrich-vygoda-1","summer","1912","Bohemia"
"Jaromír Zeman","Male",25,"Tennis",0,0,0,0,"jaromir-zeman-1","summer","1912","Bohemia"
"Ladislav Žemla","Male",24,"Tennis",0,0,0,0,"ladislav-zemla-1","summer","1912","Bohemia"
"George Hodgson","Male",18,"Swimming",2,0,0,2,"george-hodgson-1","summer","1912","Canada"
"George Goulding","Male",26,"Athletics",1,0,0,1,"george-goulding-1","summer","1912","Canada"
"Cal Bricker","Male",27,"Athletics",0,1,0,1,"cal-bricker-1","summer","1912","Canada"
"Duncan Gillis","Male",29,"Athletics",0,1,0,1,"duncan-gillis-1","summer","1912","Canada"
"Everard Butler","Male",26,"Rowing",0,0,1,1,"everard-butler-1","summer","1912","Canada"
"William Halpenny","Male",29,"Athletics",0,0,1,1,"william-halpenny-1","summer","1912","Canada"
"Frank Lukeman","Male",26,"Athletics",0,0,1,1,"frank-lukeman-1","summer","1912","Canada"
"Hal Beasley","Male",20,"Athletics",0,0,0,0,"hal-beasley-1","summer","1912","Canada"
"Phil Boyd","Male",35,"Rowing",0,0,0,0,"phil-boyd-1","summer","1912","Canada"
"Mel Brock","Male",24,"Athletics",0,0,0,0,"mel-brock-1","summer","1912","Canada"
"Frank Brown","Male",NA,"Cycling",0,0,0,0,"frank-brown-1","summer","1912","Canada"
"James Corkery","Male",22,"Athletics",0,0,0,0,"james-corkery-1","summer","1912","Canada"
"William Davies","Male",31,"Shooting",0,0,0,0,"william-davies-1","summer","1912","Canada"
"Alex Decouteau","Male",24,"Athletics",0,0,0,0,"alex-decouteau-1","summer","1912","Canada"
"Jimmy Duffy","Male",22,"Athletics",0,0,0,0,"jimmy-duffy-1","summer","1912","Canada"
"Ed Fabre","Male",23,"Athletics",0,0,0,0,"ed-fabre-1","summer","1912","Canada"
"William Forsyth","Male",21,"Athletics",0,0,0,0,"william-forsyth-1","summer","1912","Canada"
"Becher Gale","Male",25,"Rowing",0,0,0,0,"becher-gale-1","summer","1912","Canada"
"Tom Gallon","Male",25,"Athletics",0,0,0,0,"tom-gallon-1","summer","1912","Canada"
"Richard Gregory","Male",22,"Rowing",0,0,0,0,"richard-gregory-1","summer","1912","Canada"
"Army Howard","Male",23,"Athletics",0,0,0,0,"army-howard-1","summer","1912","Canada"
"Robert Hutcheson","Male",41,"Shooting",0,0,0,0,"robert-hutcheson-1","summer","1912","Canada"
"Joe Keeper","Male",26,"Athletics",0,0,0,0,"joe-keeper-1","summer","1912","Canada"
"Albert Kent","Male",34,"Rowing",0,0,0,0,"albert-kent-1","summer","1912","Canada"
"James Kenyon","Male",36,"Shooting",0,0,0,0,"james-kenyon-1","summer","1912","Canada"
"Jack Lyons","Male",35,"Diving",0,0,0,0,"jack-lyons-2","summer","1912","Canada"
"Arthur Maranda","Male",24,"Athletics",0,0,0,0,"arthur-maranda-1","summer","1912","Canada"
"Winslow McCleary","Male",25,"Rowing",0,0,0,0,"winslow-mccleary-1","summer","1912","Canada"
"Frank McConnell","Male",25,"Athletics",0,0,0,0,"frank-mcconnell-1","summer","1912","Canada"
"Tait McKenzie","Male",44,"Art Competitions",0,0,0,0,"tait-mckenzie-1","summer","1912","Canada"
"William Murphy","Male",23,"Rowing",0,0,0,0,"william-murphy-2","summer","1912","Canada"
"Charles Riddy","Male",27,"Rowing",0,0,0,0,"charles-riddy-1","summer","1912","Canada"
"Alex Sinclair","Male",29,"Rowing",0,0,0,0,"alex-sinclair-1","summer","1912","Canada"
"Jack Tait","Male",23,"Athletics",0,0,0,0,"jack-tait-1","summer","1912","Canada"
"Geoffrey Taylor","Male",22,"Rowing",0,0,0,0,"geoffrey-taylor-1","summer","1912","Canada"
"George Watson","Male",NA,"Cycling",0,0,0,0,"george-watson-1","summer","1912","Canada"
"Robert Zimmerman","Male",30,"Diving",0,0,0,0,"robert-zimmerman-1","summer","1912","Canada"
"Félix Alegría","Male",35,"Shooting",0,0,0,0,"felix-alegria-1","summer","1912","Chile"
"Enrique Deichler","Male",NA,"Equestrianism",0,0,0,0,"enrique-deichler-1","summer","1912","Chile"
"Alberto Downey","Male",21,"Cycling",0,0,0,0,"alberto-downey-1","summer","1912","Chile"
"Pablo Eitel","Male",24,"Athletics",0,0,0,0,"pablo-eitel-1","summer","1912","Chile"
"Harald Ekwall","Male",38,"Shooting",0,0,0,0,"harald-ekwall-1","summer","1912","Chile"
"Arturo Friedemann","Male",19,"Cycling",0,0,0,0,"arturo-friedemann-1","summer","1912","Chile"
"Rodolfo Hammersley","Male",22,"Athletics",0,0,0,0,"rodolfo-hammersley-1","summer","1912","Chile"
"Cárlos Koller","Male",21,"Cycling",0,0,0,0,"carlos-koller-1","summer","1912","Chile"
"Federico Mueller","Male",23,"Athletics",0,0,0,0,"federico-mueller-1","summer","1912","Chile"
"Leopoldo Palma","Male",21,"Athletics",0,0,0,0,"leopoldo-palma-1","summer","1912","Chile"
"Rolando Salinas","Male",22,"Athletics",0,0,0,0,"rolando-salinas-1","summer","1912","Chile"
"Alfonso Sánchez","Male",20,"Athletics",0,0,0,0,"alfonso-sanchez-1","summer","1912","Chile"
"José Torres","Male",22,"Cycling",0,0,0,0,"jose-torres-2","summer","1912","Chile"
"Elias Yáñez","Male",NA,"Equestrianism",0,0,0,0,"elias-yanez-1","summer","1912","Chile"
"Lars Jørgen Madsen","Male",40,"Shooting",0,1,1,2,"lars-jorgen-madsen-1","summer","1912","Denmark"
"Niels Larsen","Male",22,"Shooting",0,0,2,2,"niels-larsen-1","summer","1912","Denmark"
"Ejler Allert","Male",30,"Rowing",1,0,0,1,"ejler-allert-1","summer","1912","Denmark"
"Christian Hansen","Male",21,"Rowing",1,0,0,1,"christian-hansen-2","summer","1912","Denmark"
"Poul Hartmann","Male",34,"Rowing",1,0,0,1,"poul-hartmann-1","summer","1912","Denmark"
"Carl Møller","Male",24,"Rowing",1,0,0,1,"carl-moller-1","summer","1912","Denmark"
"Carl Pedersen","Male",27,"Rowing",1,0,0,1,"carl-pedersen-2","summer","1912","Denmark"
"Peter Villemoes Andersen","Male",28,"Gymnastics",0,1,0,1,"peter-villemoes-andersen-1","summer","1912","Denmark"
"Paul Berth","Male",22,"Football",0,1,0,1,"paul-berth-1","summer","1912","Denmark"
"Charles Buchwald","Male",31,"Football",0,1,0,1,"charles-buchwald-1","summer","1912","Denmark"
"Valdemar Bøggild","Male",28,"Gymnastics",0,1,0,1,"valdemar-boggild-1","summer","1912","Denmark"
"Sofie Castenschiold","Female",30,"Tennis",0,1,0,1,"sofie-castenschiold-1","summer","1912","Denmark"
"Søren Peter Christensen","Male",27,"Gymnastics",0,1,0,1,"soren-peter-christensen-1","summer","1912","Denmark"
"Hjalmar Christoffersen","Male",22,"Football",0,1,0,1,"hjalmar-christoffersen-1","summer","1912","Denmark"
"Ingvald Eriksen","Male",27,"Gymnastics",0,1,0,1,"ingvald-eriksen-1","summer","1912","Denmark"
"George Falcke","Male",21,"Gymnastics",0,1,0,1,"george-falcke-1","summer","1912","Denmark"
"Torkild Garp","Male",29,"Gymnastics",0,1,0,1,"torkild-garp-1","summer","1912","Denmark"
"Hans Trier Hansen","Male",18,"Gymnastics",0,1,0,1,"hans-trier-hansen-1","summer","1912","Denmark"
"Harald Hansen","Male",28,"Football",0,1,0,1,"harald-hansen-1","summer","1912","Denmark"
"Johannes Hansen","Male",29,"Gymnastics",0,1,0,1,"johannes-hansen-1","summer","1912","Denmark"
"Rasmus Hansen","Male",27,"Gymnastics",0,1,0,1,"rasmus-hansen-1","summer","1912","Denmark"
"Sofus Hansen","Male",22,"Football",0,1,0,1,"sofus-hansen-1","summer","1912","Denmark"
"Steen Herschend","Male",23,"Sailing",0,1,0,1,"steen-herschend-1","summer","1912","Denmark"
