"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Ramón Cabrera","Male",34,"Athletics",0,0,0,0,"ramon-cabrera-1","summer","1972","Argentina"
"Guillermo Calegari, Sr.","Male",47,"Sailing",0,0,0,0,"guillermo-calegari-sr-1","summer","1972","Argentina"
"Andrés Calonge","Male",27,"Athletics",0,0,0,0,"andres-calonge-1","summer","1972","Argentina"
"Fernando Calp","Male",26,"Hockey",0,0,0,0,"fernando-calp-1","summer","1972","Argentina"
"Héctor Campos","Male",26,"Sailing",0,0,0,0,"hector-campos-1","summer","1972","Argentina"
"Antonio Comaschi","Male",21,"Boxing",0,0,0,0,"antonio-comaschi-1","summer","1972","Argentina"
"Miguel Ángel Cuello","Male",26,"Boxing",0,0,0,0,"miguel-angel-cuello-1","summer","1972","Argentina"
"Julio César Cufre","Male",21,"Hockey",0,0,0,0,"julio-cesar-cufre-1","summer","1972","Argentina"
"Carlos D'Elia","Male",49,"Equestrianism",0,0,0,0,"carlos-delia-1","summer","1972","Argentina"
"Carlos Angel Dalurzo","Male",19,"Athletics",0,0,0,0,"carlos-angel-dalurzo-1","summer","1972","Argentina"
"Oscar de Andrés","Male",28,"Rowing",0,0,0,0,"oscar-de-andres-1","summer","1972","Argentina"
"Oscar de Dios","Male",24,"Rowing",0,0,0,0,"oscar-de-dios-1","summer","1972","Argentina"
"Flávio de Giacomi","Male",22,"Hockey",0,0,0,0,"flavio-de-giacomi-1","summer","1972","Argentina"
"Jorge di Giandoménico","Male",41,"Shooting",0,0,0,0,"jorge-di-giandomenico-1","summer","1972","Argentina"
"Juan Carlos Estol","Male",19,"Rowing",0,0,0,0,"juan-carlos-estol-1","summer","1972","Argentina"
"Daniel Feraud","Male",18,"Fencing",0,0,0,0,"daniel-feraud-1","summer","1972","Argentina"
"Pedro Ferrero","Male",33,"Sailing",0,0,0,0,"pedro-ferrero-1","summer","1972","Argentina"
"Irene Fitzner","Female",16,"Athletics",0,0,0,0,"irene-fitzner-1","summer","1972","Argentina"
"Tomás Forray","Male",21,"Rowing",0,0,0,0,"tomas-forray-1","summer","1972","Argentina"
"Antonio Gallina","Male",24,"Judo",0,0,0,0,"antonio-gallina-1","summer","1972","Argentina"
"Rafael Garba","Male",28,"Rowing",0,0,0,0,"rafael-garba-1","summer","1972","Argentina"
"Raúl Gómez","Male",27,"Cycling",0,0,0,0,"raul-gomez-1","summer","1972","Argentina"
"Walter Gómez","Male",19,"Boxing",0,0,0,0,"walter-gomez-1","summer","1972","Argentina"
"Gustavo González","Male",19,"Swimming",0,0,0,0,"gustavo-gonzalez-1","summer","1972","Argentina"
"Nestor González","Male",34,"Wrestling",0,0,0,0,"nestor-gonzalez-1","summer","1972","Argentina"
"Alejandro Guglielmi","Male",36,"Equestrianism",0,0,0,0,"alejandro-guglielmi-1","summer","1972","Argentina"
"Roberto Haas","Male",26,"Sailing",0,0,0,0,"roberto-haas-1","summer","1972","Argentina"
"Raúl Halket","Male",21,"Cycling",0,0,0,0,"raul-halket-1","summer","1972","Argentina"
"Sylvia Iannuzzi-San Martín","Female",25,"Fencing",0,0,0,0,"sylvia-iannuzzi-san-martin-1","summer","1972","Argentina"
"Ricardo Ibarra","Male",21,"Rowing",0,0,0,0,"ricardo-ibarra-1","summer","1972","Argentina"
"Jorge Imaz","Male",21,"Rowing",0,0,0,0,"jorge-imaz-1","summer","1972","Argentina"
"Gerardo Jáuregui","Male",30,"Equestrianism",0,0,0,0,"gerardo-jauregui-1","summer","1972","Argentina"
"Fernando Jiménez","Male",23,"Cycling",0,0,0,0,"fernando-jimenez-1","summer","1972","Argentina"
"Carlos Leyes","Male",22,"Boxing",0,0,0,0,"carlos-leyes-1","summer","1972","Argentina"
"Víctor Limba","Male",24,"Cycling",0,0,0,0,"victor-limba-1","summer","1972","Argentina"
"Jorge Llambí","Male",33,"Equestrianism",0,0,0,0,"jorge-llambi-1","summer","1972","Argentina"
"Patricia López","Female",16,"Swimming",0,0,0,0,"patricia-lopez-1","summer","1972","Argentina"
"Gerardo Lorenzo","Male",25,"Hockey",0,0,0,0,"gerardo-lorenzo-1","summer","1972","Argentina"
"Fernando Lúpiz","Male",19,"Fencing",0,0,0,0,"fernando-lupiz-1","summer","1972","Argentina"
"Eduardo Maggiolo","Male",28,"Wrestling",0,0,0,0,"eduardo-maggiolo-1","summer","1972","Argentina"
"Héctor Marinoni","Male",25,"Hockey",0,0,0,0,"hector-marinoni-1","summer","1972","Argentina"
"Alfredo Martín","Male",24,"Rowing",0,0,0,0,"alfredo-martin-1","summer","1972","Argentina"
"Raúl Mazerati","Male",14,"Rowing",0,0,0,0,"raul-mazerati-1","summer","1972","Argentina"
"Fernando Molina","Male",34,"Athletics",0,0,0,0,"fernando-molina-2","summer","1972","Argentina"
"Argentino Molinuevo, Jr.","Male",27,"Equestrianism",0,0,0,0,"argentino-molinuevo-jr-1","summer","1972","Argentina"
"Osvaldo Monti","Male",26,"Hockey",0,0,0,0,"osvaldo-monti-1","summer","1972","Argentina"
"Mario Ortíz","Male",18,"Boxing",0,0,0,0,"mario-ortiz-1","summer","1972","Argentina"
"Jorge Piccioli","Male",30,"Hockey",0,0,0,0,"jorge-piccioli-1","summer","1972","Argentina"
"Daniel Portugués","Male",22,"Hockey",0,0,0,0,"daniel-portugues-1","summer","1972","Argentina"
"Alfredo Quaquarini","Male",20,"Hockey",0,0,0,0,"alfredo-quaquarini-1","summer","1972","Argentina"
"Enrique Rebora","Male",47,"Shooting",0,0,0,0,"enrique-rebora-1","summer","1972","Argentina"
"Carlos Reybaud","Male",22,"Cycling",0,0,0,0,"carlos-reybaud-1","summer","1972","Argentina"
"Firmo Roberti","Male",29,"Shooting",0,0,0,0,"firmo-roberti-1","summer","1972","Argentina"
"Ricardo José Rodríguez","Male",20,"Rowing",0,0,0,0,"ricardo-jose-rodriguez-1","summer","1972","Argentina"
"Horacio Rognoni","Male",29,"Hockey",0,0,0,0,"horacio-rognoni-1","summer","1972","Argentina"
"Ignacio Ruiz","Male",24,"Rowing",0,0,0,0,"ignacio-ruiz-1","summer","1972","Argentina"
"Ricardo Rusticucci","Male",26,"Shooting",0,0,0,0,"ricardo-rusticucci-1","summer","1972","Argentina"
"Alberto Sabbione","Male",24,"Hockey",0,0,0,0,"alberto-sabbione-1","summer","1972","Argentina"
"Jorge Sabbione","Male",24,"Hockey",0,0,0,0,"jorge-sabbione-1","summer","1972","Argentina"
"Jorge Alberto Salas","Male",58,"Sailing",0,0,0,0,"jorge-alberto-salas-1","summer","1972","Argentina"
"Guillermo Saucedo","Male",31,"Fencing",0,0,0,0,"guillermo-saucedo-1","summer","1972","Argentina"
"Gabriel Scally","Male",24,"Hockey",0,0,0,0,"gabriel-scally-1","summer","1972","Argentina"
"Luis Schenone","Male",32,"Sailing",0,0,0,0,"luis-schenone-1","summer","1972","Argentina"
"Adalberto Scorza","Male",34,"Athletics",0,0,0,0,"adalberto-scorza-1","summer","1972","Argentina"
"César Sebök","Male",40,"Sailing",0,0,0,0,"cesar-sebok-1","summer","1972","Argentina"
"Julio Segolini","Male",20,"Hockey",0,0,0,0,"julio-segolini-1","summer","1972","Argentina"
"Guillermo Segurado","Male",25,"Rowing",0,0,0,0,"guillermo-segurado-1","summer","1972","Argentina"
"Pedro Sisti","Male",41,"Sailing",0,0,0,0,"pedro-sisti-1","summer","1972","Argentina"
"Ovidio Sodor","Male",25,"Hockey",0,0,0,0,"ovidio-sodor-1","summer","1972","Argentina"
"Roberto Tagle","Male",26,"Equestrianism",0,0,0,0,"roberto-tagle-1","summer","1972","Argentina"
"Nelson Torno","Male",44,"Shooting",0,0,0,0,"nelson-torno-1","summer","1972","Argentina"
"Ismael Torres","Male",20,"Cycling",0,0,0,0,"ismael-torres-1","summer","1972","Argentina"
"José Alberto Vallejo","Male",29,"Athletics",0,0,0,0,"jose-alberto-vallejo-1","summer","1972","Argentina"
"Omar Vergara","Male",29,"Fencing",0,0,0,0,"omar-vergara-1","summer","1972","Argentina"
"Luciano Wilk","Male",21,"Rowing",0,0,0,0,"luciano-wilk-1","summer","1972","Argentina"
"Pedro Yucciolino","Male",26,"Rowing",0,0,0,0,"pedro-yucciolino-1","summer","1972","Argentina"
"Shane Gould","Female",15,"Swimming",3,1,1,5,"shane-gould-1","summer","1972","Australia"
"Beverley Whitfield","Female",18,"Swimming",1,0,1,2,"beverley-whitfield-1","summer","1972","Australia"
"Raelene Boyle","Female",21,"Athletics",0,2,0,2,"raelene-boyle-1","summer","1972","Australia"
"John Anderson","Male",33,"Sailing",1,0,0,1,"john-anderson-4","summer","1972","Australia"
"Tom Anderson","Male",33,"Sailing",1,0,0,1,"tom-anderson-1","summer","1972","Australia"
"Brad Cooper","Male",18,"Swimming",1,0,0,1,"brad-cooper-1","summer","1972","Australia"
"John Cuneo","Male",44,"Sailing",1,0,0,1,"john-cuneo-1","summer","1972","Australia"
"David Forbes","Male",38,"Sailing",1,0,0,1,"david-forbes-1","summer","1972","Australia"
"Gail Neall","Female",17,"Swimming",1,0,0,1,"gail-neall-1","summer","1972","Australia"
"John Shaw","Male",35,"Sailing",1,0,0,1,"john-shaw-2","summer","1972","Australia"
"Danny Clark","Male",20,"Cycling",0,1,0,1,"danny-clark-1","summer","1972","Australia"
"John Nicholson","Male",23,"Cycling",0,1,0,1,"john-nicholson-1","summer","1972","Australia"
"Clyde Sefton","Male",21,"Cycling",0,1,0,1,"clyde-sefton-1","summer","1972","Australia"
"Graham Windeatt","Male",18,"Swimming",0,1,0,1,"graham-windeatt-1","summer","1972","Australia"
"Bruce Akers","Male",19,"Wrestling",0,0,0,0,"bruce-akers-1","summer","1972","Australia"
"Tim Alexander","Male",23,"Sailing",0,0,0,0,"tim-alexander-1","summer","1972","Australia"
"Donald Allan","Male",22,"Cycling",0,0,0,0,"donald-allan-1","summer","1972","Australia"
"Robert Andrew","Male",30,"Hockey",0,0,0,0,"robert-andrew-1","summer","1972","Australia"
"Will Baillieu","Male",21,"Rowing",0,0,0,0,"will-baillieu-1","summer","1972","Australia"
"Mal Baird","Male",24,"Athletics",0,0,0,0,"mal-baird-1","summer","1972","Australia"
"Nicky Barnes","Male",30,"Water Polo",0,0,0,0,"nicky-barnes-1","summer","1972","Australia"
"Robert Barrie","Male",20,"Modern Pentathlon",0,0,0,0,"robert-barrie-1","summer","1972","Australia"
"Raymond Barry","Male",22,"Wrestling",0,0,0,0,"raymond-barry-1","summer","1972","Australia"
"Tom Bender","Male",27,"Basketball",0,0,0,0,"tom-bender-1","summer","1972","Australia"
"Greg Benko","Male",19,"Fencing",0,0,0,0,"greg-benko-1","summer","1972","Australia"
"Tony Benson","Male",30,"Athletics",0,0,0,0,"tony-benson-1","summer","1972","Australia"
"Klaas Berkeley","Male",42,"Sailing",0,0,0,0,"klaas-berkeley-1","summer","1972","Australia"
"John Bertrand","Male",25,"Sailing",0,0,0,0,"john-bertrand-1","summer","1972","Australia"
"Mark Bethwaite","Male",24,"Sailing",0,0,0,0,"mark-bethwaite-1","summer","1972","Australia"
"Alex Bijkerk","Male",24,"Judo",0,0,0,0,"alex-bijkerk-1","summer","1972","Australia"
"Steele Bishop","Male",19,"Cycling",0,0,0,0,"steele-bishop-1","summer","1972","Australia"
"Sharon Booth","Female",16,"Swimming",0,0,0,0,"sharon-booth-1","summer","1972","Australia"
"Vern Bowrey","Male",24,"Rowing",0,0,0,0,"vern-bowrey-1","summer","1972","Australia"
"Ray Boyd","Male",21,"Athletics",0,0,0,0,"ray-boyd-1","summer","1972","Australia"
"Donald Brook","Male",33,"Shooting",0,0,0,0,"donald-brook-1","summer","1972","Australia"
"Greg Browning","Male",19,"Hockey",0,0,0,0,"greg-browning-1","summer","1972","Australia"
"John Bylsma","Male",26,"Cycling",0,0,0,0,"john-bylsma-1","summer","1972","Australia"
"Peter Byrne","Male",24,"Basketball",0,0,0,0,"peter-byrne-1","summer","1972","Australia"
"Debra Cain","Female",16,"Swimming",0,0,0,0,"debra-cain-1","summer","1972","Australia"
"Maureen Caird","Female",20,"Athletics",0,0,0,0,"maureen-caird-1","summer","1972","Australia"
"Ric Charlesworth","Male",20,"Hockey",0,0,0,0,"ric-charlesworth-1","summer","1972","Australia"
"Douglas Churchill","Male",23,"Judo",0,0,0,0,"douglas-churchill-1","summer","1972","Australia"
"Nick Ciancio","Male",25,"Weightlifting",0,0,0,0,"nick-ciancio-1","summer","1972","Australia"
"John Clark","Male",24,"Rowing",0,0,0,0,"john-clark-1","summer","1972","Australia"
"Ian Clarke","Male",28,"Gymnastics",0,0,0,0,"ian-clarke-1","summer","1972","Australia"
"Derek Clayton","Male",29,"Athletics",0,0,0,0,"derek-clayton-1","summer","1972","Australia"
"Perry Crosswhite","Male",24,"Basketball",0,0,0,0,"perry-crosswhite-1","summer","1972","Australia"
"Bryan Curtin","Male",23,"Rowing",0,0,0,0,"bryan-curtin-1","summer","1972","Australia"
"Richard Curtin","Male",21,"Rowing",0,0,0,0,"richard-curtin-1","summer","1972","Australia"
"Paul Dearing","Male",30,"Hockey",0,0,0,0,"paul-dearing-1","summer","1972","Australia"
"Wayne Devlin","Male",28,"Boxing",0,0,0,0,"wayne-devlin-1","summer","1972","Australia"
"Terry Donovan","Female",27,"Archery",0,0,0,0,"terry-donovan-1","summer","1972","Australia"
"Russell Dove","Male",43,"Shooting",0,0,0,0,"russell-dove-1","summer","1972","Australia"
"Richard Duke","Male",24,"Basketball",0,0,0,0,"richard-duke-1","summer","1972","Australia"
"Marion Exelby","Female",20,"Fencing",0,0,0,0,"marion-exelby-1","summer","1972","Australia"
"Bruce Featherston","Male",20,"Swimming",0,0,0,0,"bruce-featherston-1","summer","1972","Australia"
"Bruce Field","Male",25,"Athletics",0,0,0,0,"bruce-field-1","summer","1972","Australia"
"James Findlay","Male",18,"Swimming",0,0,0,0,"james-findlay-1","summer","1972","Australia"
"Chris Fisher","Male",22,"Athletics",0,0,0,0,"chris-fisher-1","summer","1972","Australia"
"Rodney Fox","Male",26,"Canoeing",0,0,0,0,"rodney-fox-1","summer","1972","Australia"
"Leanne Francis","Female",15,"Swimming",0,0,0,0,"leanne-francis-1","summer","1972","Australia"
"Sue Funch","Female",17,"Swimming",0,0,0,0,"sue-funch-1","summer","1972","Australia"
"Penny Gillies","Female",21,"Athletics",0,0,0,0,"penny-gillies-1","summer","1972","Australia"
"Brian Glencross","Male",31,"Hockey",0,0,0,0,"brian-glencross-1","summer","1972","Australia"
"Tom Golder","Male",27,"Hockey",0,0,0,0,"tom-golder-1","summer","1972","Australia"
"Helen Gray","Female",15,"Swimming",0,0,0,0,"helen-gray-1","summer","1972","Australia"
"Dennis Green","Male",41,"Canoeing",0,0,0,0,"dennis-green-1","summer","1972","Australia"
"Ken Grove","Male",19,"Diving",0,0,0,0,"ken-grove-1","summer","1972","Australia"
"Alan Grover","Male",27,"Rowing",0,0,0,0,"alan-grover-1","summer","1972","Australia"
"Robert Haigh","Male",27,"Hockey",0,0,0,0,"robert-haigh-1","summer","1972","Australia"
"Wayne Hammond","Male",23,"Hockey",0,0,0,0,"wayne-hammond-1","summer","1972","Australia"
"Dennis Heussner","Male",28,"Canoeing",0,0,0,0,"dennis-heussner-1","summer","1972","Australia"
"Tom Hoad","Male",32,"Water Polo",0,0,0,0,"tom-hoad-1","summer","1972","Australia"
"Marion Hoffman","Female",22,"Athletics",0,0,0,0,"marion-hoffman-1","summer","1972","Australia"
"Judith Hudson","Female",14,"Swimming",0,0,0,0,"judith-hudson-1","summer","1972","Australia"
"Gordon Ingate","Male",46,"Sailing",0,0,0,0,"gordon-ingate-1","summer","1972","Australia"
"Ken James","Male",27,"Basketball",0,0,0,0,"ken-james-1","summer","1972","Australia"
"Paul Jarvie","Male",19,"Swimming",0,0,0,0,"paul-jarvie-1","summer","1972","Australia"
"Gordon Jeffery","Male",36,"Canoeing",0,0,0,0,"gordon-jeffery-1","summer","1972","Australia"
"Kerry Jelbart","Male",28,"Rowing",0,0,0,0,"kerry-jelbart-1","summer","1972","Australia"
"Alan Jenkinson","Male",20,"Boxing",0,0,0,0,"alan-jenkinson-1","summer","1972","Australia"
"Barry Johnson","Male",24,"Judo",0,0,0,0,"barry-johnson-1","summer","1972","Australia"
"Graham Johnson","Male",28,"Canoeing",0,0,0,0,"graham-johnson-1","summer","1972","Australia"
"Ann Jones","Female",22,"Diving",0,0,0,0,"ann-jones-1","summer","1972","Australia"
"Graeme Jose","Male",20,"Cycling",0,0,0,0,"graeme-jose-1","summer","1972","Australia"
"Brian Kerle","Male",26,"Basketball",0,0,0,0,"brian-kerle-1","summer","1972","Australia"
"Pam Kilborn-Ryan","Female",33,"Athletics",0,0,0,0,"pam-kilborn-ryan-1","summer","1972","Australia"
"John Kinsella","Male",22,"Wrestling",0,0,0,0,"john-kinsella-2","summer","1972","Australia"
"Gary Knoke","Male",30,"Athletics",0,0,0,0,"gary-knoke-1","summer","1972","Australia"
"Anatoli Koltuniewicz","Male",23,"Basketball",0,0,0,0,"anatoli-koltuniewicz-1","summer","1972","Australia"
"John Lee","Male",24,"Rowing",0,0,0,0,"john-lee-1","summer","1972","Australia"
"Sue Lewis","Female",17,"Swimming",0,0,0,0,"sue-lewis-1","summer","1972","Australia"
"Peter Lloyd","Male",22,"Gymnastics",0,0,0,0,"peter-lloyd-1","summer","1972","Australia"
"Peter Macken","Male",33,"Modern Pentathlon",0,0,0,0,"peter-macken-1","summer","1972","Australia"
"Kim Mackney","Male",23,"Rowing",0,0,0,0,"kim-mackney-1","summer","1972","Australia"
"Sperry Marshall","Male",41,"Shooting",0,0,0,0,"sperry-marshall-1","summer","1972","Australia"
"Glenn Marsland","Male",25,"Basketball",0,0,0,0,"glenn-marsland-1","summer","1972","Australia"
"Neil Martin","Male",17,"Swimming",0,0,0,0,"neil-martin-2","summer","1972","Australia"
"James Mason","Male",25,"Hockey",0,0,0,0,"james-mason-1","summer","1972","Australia"
"Terry McAskell","Male",28,"Hockey",0,0,0,0,"terry-mcaskell-1","summer","1972","Australia"
"Christine McDougall","Female",21,"Fencing",0,0,0,0,"christine-mcdougall-1","summer","1972","Australia"
"Mick McGrath","Male",24,"Athletics",0,0,0,0,"mick-mcgrath-1","summer","1972","Australia"
"Ian McLauchlain","Male",24,"Water Polo",0,0,0,0,"ian-mclauchlain-1","summer","1972","Australia"
"Robert Menzies","Male",26,"Water Polo",0,0,0,0,"robert-menzies-1","summer","1972","Australia"
"Bob Miller","Male",36,"Sailing",0,0,0,0,"bob-miller-1","summer","1972","Australia"
"Robin Moffitt","Male",26,"Judo",0,0,0,0,"robin-moffitt-1","summer","1972","Australia"
"Peter Montgomery","Male",22,"Water Polo",0,0,0,0,"peter-montgomery-1","summer","1972","Australia"
"Karen Moras","Female",18,"Swimming",0,0,0,0,"karen-moras-1","summer","1972","Australia"
"Narelle Moras","Female",16,"Swimming",0,0,0,0,"narelle-moras-1","summer","1972","Australia"
"Michael Morgan","Male",25,"Rowing",0,0,0,0,"michael-morgan-1","summer","1972","Australia"
"Robert Nay","Male",15,"Swimming",0,0,0,0,"robert-nay-1","summer","1972","Australia"
"David Neesham","Male",25,"Water Polo",0,0,0,0,"david-neesham-1","summer","1972","Australia"
"Patrick Nilan","Male",31,"Hockey",0,0,0,0,"patrick-nilan-1","summer","1972","Australia"
"Erica Nixon","Female",18,"Athletics",0,0,0,0,"erica-nixon-1","summer","1972","Australia"
"Les Nunn","Male",30,"Water Polo",0,0,0,0,"les-nunn-1","summer","1972","Australia"
"Kerry O'Brien","Male",26,"Athletics",0,0,0,0,"kerry-obrien-1","summer","1972","Australia"
"Mick O'Brien","Male",18,"Boxing",0,0,0,0,"mick-obrien-1","summer","1972","Australia"
"Denis O'Neil","Male",36,"Sailing",0,0,0,0,"denis-oneil-1","summer","1972","Australia"
"Jenny Orr","Female",19,"Athletics",0,0,0,0,"jenny-orr-1","summer","1972","Australia"
"Deborah Palmer","Female",15,"Swimming",0,0,0,0,"deborah-palmer-1","summer","1972","Australia"
"Eddie Palubinskas","Male",21,"Basketball",0,0,0,0,"eddie-palubinskas-1","summer","1972","Australia"
"Robert Paver","Male",20,"Rowing",0,0,0,0,"robert-paver-1","summer","1972","Australia"
"Gary Pearce","Male",28,"Rowing",0,0,0,0,"gary-pearce-1","summer","1972","Australia"
"Cheryl Peasley","Female",21,"Athletics",0,0,0,0,"cheryl-peasley-1","summer","1972","Australia"
"Lawrie Peckham","Male",27,"Athletics",0,0,0,0,"lawrie-peckham-1","summer","1972","Australia"
"Peter Phillips","Male",30,"Weightlifting",0,0,0,0,"peter-phillips-1","summer","1972","Australia"
"Desmond Piper","Male",30,"Hockey",0,0,0,0,"desmond-piper-1","summer","1972","Australia"
"Adrian Powell","Male",31,"Canoeing",0,0,0,0,"adrian-powell-1","summer","1972","Australia"
"Graeme Reid","Male",24,"Hockey",0,0,0,0,"graeme-reid-1","summer","1972","Australia"
"Terry Reilly","Male",24,"Archery",0,0,0,0,"terry-reilly-1","summer","1972","Australia"
"Charlene Rendina","Female",24,"Athletics",0,0,0,0,"charlene-rendina-1","summer","1972","Australia"
"Ron Riley","Male",24,"Hockey",0,0,0,0,"ron-riley-1","summer","1972","Australia"
"Greg Rogers","Male",24,"Swimming",0,0,0,0,"greg-rogers-1","summer","1972","Australia"
"Neil Rogers","Male",19,"Swimming",0,0,0,0,"neil-rogers-1","summer","1972","Australia"
"Graeme Rootham","Male",24,"Athletics",0,0,0,0,"graeme-rootham-1","summer","1972","Australia"
"Allison Ross-Edwards","Female",19,"Athletics",0,0,0,0,"allison-ross-edwards-1","summer","1972","Australia"
"Bill Roycroft","Male",57,"Equestrianism",0,0,0,0,"bill-roycroft-1","summer","1972","Australia"
"James Roycroft","Male",22,"Equestrianism",0,0,0,0,"james-roycroft-1","summer","1972","Australia"
"Richard Sands","Male",25,"Equestrianism",0,0,0,0,"richard-sands-1","summer","1972","Australia"
"Remo Sansonetti","Male",26,"Cycling",0,0,0,0,"remo-sansonetti-1","summer","1972","Australia"
"Philip Sawyer","Male",20,"Cycling",0,0,0,0,"philip-sawyer-1","summer","1972","Australia"
"Brian Schrapel","Male",26,"Equestrianism",0,0,0,0,"brian-schrapel-1","summer","1972","Australia"
"Peter Shakespear","Male",25,"Rowing",0,0,0,0,"peter-shakespear-1","summer","1972","Australia"
"Malcolm Shaw","Male",24,"Rowing",0,0,0,0,"malcolm-shaw-1","summer","1972","Australia"
"Ernest Simon","Male",19,"Fencing",0,0,0,0,"ernest-simon-1","summer","1972","Australia"
"Don Smart","Male",30,"Hockey",0,0,0,0,"don-smart-1","summer","1972","Australia"
"John Southwood","Male",29,"Canoeing",0,0,0,0,"john-southwood-1","summer","1972","Australia"
"Chris Stevens","Male",26,"Rowing",0,0,0,0,"chris-stevens-1","summer","1972","Australia"
"Jenny Sunderland","Female",18,"Gymnastics",0,0,0,0,"jenny-sunderland-1","summer","1972","Australia"
"Dennis Talbot","Male",18,"Boxing",0,0,0,0,"dennis-talbot-1","summer","1972","Australia"
"Alexander Taransky","Male",31,"Shooting",0,0,0,0,"alexander-taransky-1","summer","1972","Australia"
"Graeme Telford","Male",30,"Archery",0,0,0,0,"graeme-telford-1","summer","1972","Australia"
"Rob Thornton","Male",31,"Sailing",0,0,0,0,"rob-thornton-1","summer","1972","Australia"
"Lyn Tillett","Female",19,"Athletics",0,0,0,0,"lyn-tillett-1","summer","1972","Australia"
"Bill Tilley","Male",33,"Water Polo",0,0,0,0,"bill-tilley-1","summer","1972","Australia"
"Ray Tomlinson","Male",24,"Basketball",0,0,0,0,"ray-tomlinson-1","summer","1972","Australia"
"John Trevorrow","Male",23,"Cycling",0,0,0,0,"john-trevorrow-1","summer","1972","Australia"
"George Vassiliadis","Male",22,"Weightlifting",0,0,0,0,"george-vassiliadis-1","summer","1972","Australia"
"Don Wagstaff","Male",23,"Diving",0,0,0,0,"don-wagstaff-1","summer","1972","Australia"
