"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Ernie Collett","Male",28,"Ice Hockey",1,0,0,1,"ernie-collett-1","winter","1924","Canada"
"Bert McCaffrey","Male",29,"Ice Hockey",1,0,0,1,"bert-mccaffrey-1","winter","1924","Canada"
"Harold McMunn","Male",21,"Ice Hockey",1,0,0,1,"harold-mcmunn-1","winter","1924","Canada"
"Dunc Munro","Male",23,"Ice Hockey",1,0,0,1,"dunc-munro-1","winter","1924","Canada"
"Beattie Ramsay","Male",28,"Ice Hockey",1,0,0,1,"beattie-ramsay-1","winter","1924","Canada"
"Sig Slater","Male",26,"Ice Hockey",1,0,0,1,"sig-slater-1","winter","1924","Canada"
"Hooley Smith","Male",19,"Ice Hockey",1,0,0,1,"hooley-smith-1","winter","1924","Canada"
"Harry Watson","Male",25,"Ice Hockey",1,0,0,1,"harry-watson-2","winter","1924","Canada"
"Charlie Gorman","Male",26,"Speed Skating",0,0,0,0,"charlie-gorman-1","winter","1924","Canada"
"Melville Rogers","Male",25,"Figure Skating",0,0,0,0,"melville-rogers-1","winter","1924","Canada"
"Cecil Smith","Female",15,"Figure Skating",0,0,0,0,"cecil-smith-1","winter","1924","Canada"
"Josef Adolf","Male",25,"Nordic Combined",0,0,0,0,"josef-adolf-1","winter","1924","Czechoslovakia"
"Josef Bím","Male",23,"Military Ski Patrol, Nordic Combined, Ski Jumping",0,0,0,0,"josef-bim-1","winter","1924","Czechoslovakia"
"Walter Buchberger","Male",28,"Nordic Combined",0,0,0,0,"walter-buchberger-1","winter","1924","Czechoslovakia"
"Karel Buchta","Male",26,"Military Ski Patrol",0,0,0,0,"karel-buchta-1","winter","1924","Czechoslovakia"
"Jan Fleischmann","Male",38,"Ice Hockey",0,0,0,0,"jan-fleischmann-1","winter","1924","Czechoslovakia"
"Miroslav Fleischmann","Male",37,"Ice Hockey",0,0,0,0,"miroslav-fleischmann-1","winter","1924","Czechoslovakia"
"Anton Gottstein","Male",30,"Cross Country Skiing",0,0,0,0,"anton-gottstein-1","winter","1924","Czechoslovakia"
"František Hák","Male",20,"Cross Country Skiing",0,0,0,0,"frantisek-hak-1","winter","1924","Czechoslovakia"
"Št�<U+009B>pán Hevák","Male",NA,"Cross Country Skiing",0,0,0,0,"stepan-hevak-1","winter","1924","Czechoslovakia"
"Jaroslav Jirkovský","Male",32,"Ice Hockey",0,0,0,0,"jaroslav-jirkovsky-1","winter","1924","Czechoslovakia"
"Václav John","Male",18,"Cross Country Skiing",0,0,0,0,"vaclav-john-1","winter","1924","Czechoslovakia"
"Bohuslav Josífek","Male",22,"Military Ski Patrol",0,0,0,0,"bohuslav-josifek-1","winter","1924","Czechoslovakia"
"Old�<U+0099>ich Kolá�<U+0099>","Male",26,"Cross Country Skiing",0,0,0,0,"oldrich-kolar-1","winter","1924","Czechoslovakia"
"Karel Koldovský","Male",25,"Ski Jumping",0,0,0,0,"karel-koldovsky-1","winter","1924","Czechoslovakia"
"Jan Krásl","Male",24,"Ice Hockey",0,0,0,0,"jan-krasl-1","winter","1924","Czechoslovakia"
"Vilém Loos","Male",28,"Ice Hockey",0,0,0,0,"vilem-loos-1","winter","1924","Czechoslovakia"
"Josef Maleček","Male",20,"Ice Hockey",0,0,0,0,"josef-malecek-1","winter","1924","Czechoslovakia"
"Jan Mittlöhner","Male",NA,"Military Ski Patrol",0,0,0,0,"jan-mittlohner-1","winter","1924","Czechoslovakia"
"Josef N�<U+009B>mecký","Male",23,"Cross Country Skiing",0,0,0,0,"josef-nemecky-1","winter","1924","Czechoslovakia"
"Otakar N�<U+009B>mecký","Male",21,"Nordic Combined",0,0,0,0,"otakar-nemecky-1","winter","1924","Czechoslovakia"
"Jan Palouš","Male",35,"Ice Hockey",0,0,0,0,"jan-palous-1","winter","1924","Czechoslovakia"
"Jaroslav �<U+0098>ezáč","Male",37,"Ice Hockey",0,0,0,0,"jaroslav-rezac-1","winter","1924","Czechoslovakia"
"Josef Slíva","Male",25,"Figure Skating",0,0,0,0,"josef-sliva-1","winter","1924","Czechoslovakia"
"Josef Šroubek","Male",32,"Ice Hockey",0,0,0,0,"josef-sroubek-1","winter","1924","Czechoslovakia"
"Jaroslav Stránský","Male",24,"Ice Hockey",0,0,0,0,"jaroslav-stransky-1","winter","1924","Czechoslovakia"
"Otakar Vindyš","Male",39,"Ice Hockey",0,0,0,0,"otakar-vindys-1","winter","1924","Czechoslovakia"
"Franz Wende","Male",19,"Ski Jumping",0,0,0,0,"franz-wende-1","winter","1924","Czechoslovakia"
"Clas Thunberg","Male",30,"Speed Skating",3,1,1,5,"clas-thunberg-1","winter","1924","Finland"
"Julius Skutnabb","Male",34,"Speed Skating",1,1,1,3,"julius-skutnabb-1","winter","1924","Finland"
"Väinö Bremer","Male",24,"Military Ski Patrol",0,1,0,1,"vaino-bremer-1","winter","1924","Finland"
"August Eskelinen","Male",25,"Military Ski Patrol",0,1,0,1,"august-eskelinen-1","winter","1924","Finland"
"Heikki Hirvonen","Male",28,"Military Ski Patrol",0,1,0,1,"heikki-hirvonen-1","winter","1924","Finland"
"Walter Jakobsson","Male",41,"Figure Skating",0,1,0,1,"walter-jakobsson-1","winter","1924","Finland"
"Ludovika Jakobsson-Eilers","Female",39,"Figure Skating",0,1,0,1,"ludovika-jakobsson-eilers-1","winter","1924","Finland"
"Ville Mattila","Male",20,"Military Ski Patrol",0,1,0,1,"ville-mattila-1","winter","1924","Finland"
"Tapani Niku","Male",28,"Cross Country Skiing",0,0,1,1,"tapani-niku-1","winter","1924","Finland"
"Anton Collin","Male",32,"Cross Country Skiing",0,0,0,0,"anton-collin-1","winter","1924","Finland"
"Verner Eklöf","Male",26,"Nordic Combined",0,0,0,0,"verner-eklof-1","winter","1924","Finland"
"Sulo Jääskeläinen","Male",33,"Nordic Combined, Ski Jumping",0,0,0,0,"sulo-jaaskelainen-1","winter","1924","Finland"
"Erkki Kämäräinen","Male",26,"Cross Country Skiing",0,0,0,0,"erkki-kamarainen-1","winter","1924","Finland"
"Tuure Nieminen","Male",29,"Ski Jumping",0,0,0,0,"tuure-nieminen-1","winter","1924","Finland"
"Matti Raivio","Male",30,"Cross Country Skiing",0,0,0,0,"matti-raivio-1","winter","1924","Finland"
"Matti Ritola","Male",22,"Cross Country Skiing",0,0,0,0,"matti-ritola-1","winter","1924","Finland"
"Asser Wallenius","Male",21,"Speed Skating",0,0,0,0,"asser-wallenius-1","winter","1924","Finland"
"Georges André","Male",47,"Bobsleigh, Curling",0,0,1,1,"georges-andre-1","winter","1924","France"
"Georges Berthet","Male",20,"Military Ski Patrol",0,0,1,1,"georges-berthet-1","winter","1924","France"
"Pierre Brunet","Male",21,"Figure Skating",0,0,1,1,"pierre-brunet-2","winter","1924","France"
"Andrée Brunet-Joly","Female",22,"Figure Skating",0,0,1,1,"andree-brunet-joly-1","winter","1924","France"
"Pierre Canivet","Male",33,"Curling",0,0,1,1,"pierre-canivet-1","winter","1924","France"
"Henri Cournollet","Male",41,"Curling",0,0,1,1,"henri-cournollet-1","winter","1924","France"
"Armand Isaac-Bénédic","Male",48,"Curling",0,0,1,1,"armand-isaac-benedic-1","winter","1924","France"
"Camille Mandrillon","Male",32,"Military Ski Patrol",0,0,1,1,"camille-mandrillon-1","winter","1924","France"
"Maurice Mandrillon","Male",21,"Military Ski Patrol",0,0,1,1,"maurice-mandrillon-1","winter","1924","France"
"Adrien Vandelle","Male",21,"Cross Country Skiing, Military Ski Patrol, Nordic Combined",0,0,1,1,"adrien-vandelle-1","winter","1924","France"
"Louis Albert","Male",25,"Ski Jumping",0,0,0,0,"louis-albert-1","winter","1924","France"
"Henri Aldebert","Male",43,"Bobsleigh",0,0,0,0,"henri-aldebert-1","winter","1924","France"
"Kléber Balmat","Male",27,"Nordic Combined, Ski Jumping",0,0,0,0,"kleber-balmat-1","winter","1924","France"
"Anthony Berg","Male",NA,"Bobsleigh",0,0,0,0,"anthony-berg-1","winter","1924","France"
"André Blusset","Male",20,"Cross Country Skiing",0,0,0,0,"andre-blusset-1","winter","1924","France"
"André Charlet","Male",25,"Ice Hockey",0,0,0,0,"andre-charlet-1","winter","1924","France"
"Pierre Charpentier","Male",35,"Ice Hockey",0,0,0,0,"pierre-charpentier-1","winter","1924","France"
"Jacques Chaudron","Male",34,"Ice Hockey",0,0,0,0,"jacques-chaudron-1","winter","1924","France"
"Denis Couttet","Male",23,"Cross Country Skiing",0,0,0,0,"denis-couttet-1","winter","1924","France"
"Raoul Couvert","Male",NA,"Ice Hockey",0,0,0,0,"raoul-couvert-1","winter","1924","France"
"Alfred de Rauch","Male",36,"Ice Hockey",0,0,0,0,"alfred-de-rauch-1","winter","1924","France"
"Jean, Marquis de Suarez d'Aulan","Male",23,"Bobsleigh",0,0,0,0,"jean-marquis-de-suarez-daulan-1","winter","1924","France"
"Georges de Wilde","Male",23,"Speed Skating",0,0,0,0,"georges-de-wilde-1","winter","1924","France"
"Maurice del Valle","Male",40,"Ice Hockey",0,0,0,0,"maurice-del-valle-1","winter","1924","France"
"André Gegout","Male",19,"Speed Skating",0,0,0,0,"andre-gegout-1","winter","1924","France"
"Albert Hassler","Male",20,"Ice Hockey, Speed Skating",0,0,0,0,"albert-hassler-1","winter","1924","France"
"Gabriel Izard","Male",22,"Bobsleigh",0,0,0,0,"gabriel-izard-1","winter","1924","France"
"Jacques Jany","Male",NA,"Bobsleigh",0,0,0,0,"jacques-jany-1","winter","1924","France"
"Charles Lavaivre","Male",18,"Ice Hockey",0,0,0,0,"charles-lavaivre-1","winter","1924","France"
"�<U+0089>mile Legrand","Male",NA,"Bobsleigh",0,0,0,0,"emile-legrand-1","winter","1924","France"
"Fernand Legrand","Male",NA,"Bobsleigh",0,0,0,0,"fernand-legrand-1","winter","1924","France"
"André Malinet","Male",NA,"Figure Skating",0,0,0,0,"andre-malinet-1","winter","1924","France"
"Camille Médy","Male",21,"Cross Country Skiing",0,0,0,0,"camille-medy-1","winter","1924","France"
"Bobby Monnard","Male",22,"Ice Hockey",0,0,0,0,"bobby-monnard-1","winter","1924","France"
"Charles Payot","Male",22,"Ice Hockey",0,0,0,0,"charles-payot-1","winter","1924","France"
"Martial Payot","Male",23,"Cross Country Skiing, Nordic Combined, Ski Jumping",0,0,0,0,"martial-payot-1","winter","1924","France"
"Philippe Payot","Male",30,"Ice Hockey",0,0,0,0,"philippe-payot-1","winter","1924","France"
"Auguste Perrin","Male",29,"Cross Country Skiing",0,0,0,0,"auguste-perrin-1","winter","1924","France"
"�<U+0089>douard Pouteil-Noble","Male",21,"Cross Country Skiing",0,0,0,0,"edouard-pouteil-noble-1","winter","1924","France"
"Léon Quaglia","Male",28,"Ice Hockey, Speed Skating",0,0,0,0,"leon-quaglia-1","winter","1924","France"
"Gilbert Ravanel","Male",23,"Cross Country Skiing, Nordic Combined, Ski Jumping",0,0,0,0,"gilbert-ravanel-1","winter","1924","France"
"Charles Sabouret","Male",39,"Figure Skating",0,0,0,0,"charles-sabouret-1","winter","1924","France"
"Simone Sabouret","Female",30,"Figure Skating",0,0,0,0,"simone-sabouret-1","winter","1924","France"
"Charles Granville Bruce","Male",57,"Alpinism",1,0,0,1,"charles-granville-bruce-1","winter","1924","Great Britain"
"Geoffrey Bruce","Male",27,"Alpinism",1,0,0,1,"geoffrey-bruce-1","winter","1924","Great Britain"
"Colin Crawford","Male",33,"Alpinism",1,0,0,1,"colin-crawford-1","winter","1924","Great Britain"
"Laurence Jackson","Male",23,"Curling",1,0,0,1,"laurence-jackson-1","winter","1924","Great Britain"
"Willie Jackson","Male",52,"Curling",1,0,0,1,"willie-jackson-1","winter","1924","Great Britain"
"Tom Longstaff","Male",49,"Alpinism",1,0,0,1,"tom-longstaff-1","winter","1924","Great Britain"
"George Mallory","Male",37,"Alpinism",1,0,0,1,"george-mallory-1","winter","1924","Great Britain"
"John Morris","Male",NA,"Alpinism",1,0,0,1,"john-morris-2","winter","1924","Great Britain"
"Henry Morshead","Male",41,"Alpinism",1,0,0,1,"henry-morshead-1","winter","1924","Great Britain"
"Tom Murray","Male",46,"Curling",1,0,0,1,"tom-murray-2","winter","1924","Great Britain"
"John Noel","Male",33,"Alpinism",1,0,0,1,"john-noel-2","winter","1924","Great Britain"
"Edward Norton","Male",39,"Alpinism",1,0,0,1,"edward-norton-1","winter","1924","Great Britain"
"Howard Somervell","Male",33,"Alpinism",1,0,0,1,"howard-somervell-1","winter","1924","Great Britain"
"Bill Strutt","Male",49,"Alpinism",1,0,0,1,"bill-strutt-1","winter","1924","Great Britain"
"Arthur Wakefield","Male",47,"Alpinism",1,0,0,1,"arthur-wakefield-1","winter","1924","Great Britain"
"Robin Welsh","Male",54,"Curling",1,0,0,1,"robin-welsh-1","winter","1924","Great Britain"
"Thomas Arnold","Male",22,"Bobsleigh",0,1,0,1,"thomas-arnold-1","winter","1924","Great Britain"
"Ralph Broome","Male",34,"Bobsleigh",0,1,0,1,"ralph-broome-1","winter","1924","Great Britain"
"Alexander Richardson","Male",36,"Bobsleigh",0,1,0,1,"alexander-richardson-1","winter","1924","Great Britain"
"Rodney Soher","Male",30,"Bobsleigh",0,1,0,1,"rodney-soher-1","winter","1924","Great Britain"
"William Anderson","Male",22,"Ice Hockey",0,0,1,1,"william-anderson-3","winter","1924","Great Britain"
"Lorne Carr-Harris","Male",24,"Ice Hockey",0,0,1,1,"lorne-carr-harris-1","winter","1924","Great Britain"
"Colin Carruthers","Male",33,"Ice Hockey",0,0,1,1,"colin-carruthers-1","winter","1924","Great Britain"
"Eric Carruthers","Male",28,"Ice Hockey",0,0,1,1,"eric-carruthers-1","winter","1924","Great Britain"
"Guy Clarkson","Male",33,"Ice Hockey",0,0,1,1,"guy-clarkson-1","winter","1924","Great Britain"
"Ross Cuthbert","Male",31,"Ice Hockey",0,0,1,1,"ross-cuthbert-1","winter","1924","Great Britain"
"Geoffrey Holmes","Male",29,"Ice Hockey",0,0,1,1,"geoffrey-holmes-1","winter","1924","Great Britain"
"Hamilton Jukes","Male",28,"Ice Hockey",0,0,1,1,"hamilton-jukes-1","winter","1924","Great Britain"
"Ethel Muckelt","Female",38,"Figure Skating",0,0,1,1,"ethel-muckelt-1","winter","1924","Great Britain"
"Edward Pitblado","Male",27,"Ice Hockey",0,0,1,1,"edward-pitblado-1","winter","1924","Great Britain"
"Blaine Sexton","Male",31,"Ice Hockey",0,0,1,1,"blaine-sexton-1","winter","1924","Great Britain"
"Herbert Clarke","Male",44,"Figure Skating",0,0,0,0,"herbert-clarke-1","winter","1924","Great Britain"
"Archibald Crabbe","Male",20,"Bobsleigh",0,0,0,0,"archibald-crabbe-1","winter","1924","Great Britain"
"Fred Dix","Male",NA,"Speed Skating",0,0,0,0,"fred-dix-1","winter","1924","Great Britain"
"Gerard Fairlie","Male",24,"Bobsleigh",0,0,0,0,"gerard-fairlie-1","winter","1924","Great Britain"
"Cyril Horn","Male",19,"Speed Skating",0,0,0,0,"cyril-horn-1","winter","1924","Great Britain"
"William Horton","Male",26,"Bobsleigh",0,0,0,0,"william-horton-1","winter","1924","Great Britain"
"Jack Page","Male",NA,"Figure Skating",0,0,0,0,"jack-page-1","winter","1924","Great Britain"
"George Pim","Male",25,"Bobsleigh",0,0,0,0,"george-pim-1","winter","1924","Great Britain"
"Mildred Richardson","Female",30,"Figure Skating",0,0,0,0,"mildred-richardson-1","winter","1924","Great Britain"
"Tyke Richardson","Male",37,"Figure Skating",0,0,0,0,"tyke-richardson-1","winter","1924","Great Britain"
"Kathleen Shaw","Female",21,"Figure Skating",0,0,0,0,"kathleen-shaw-1","winter","1924","Great Britain"
"Tom Sutton","Male",31,"Speed Skating",0,0,0,0,"tom-sutton-1","winter","1924","Great Britain"
"Albert Tebbit","Male",52,"Speed Skating",0,0,0,0,"albert-tebbit-1","winter","1924","Great Britain"
"István Déván","Male",33,"Cross Country Skiing, Nordic Combined",0,0,0,0,"istvan-devan-1","winter","1924","Hungary"
"Aladár Háberl","Male",25,"Nordic Combined",0,0,0,0,"aladar-haberl-1","winter","1924","Hungary"
"Ferenc Németh","Male",NA,"Cross Country Skiing",0,0,0,0,"ferenc-nemeth-2","winter","1924","Hungary"
"Béla Szepes","Male",20,"Cross Country Skiing, Nordic Combined",0,0,0,0,"bela-szepes-1","winter","1924","Hungary"
"Antarge Sherpa","Male",NA,"Alpinism",1,0,0,1,"antarge-sherpa-1","winter","1924","India"
"Lhakpa Sherpa","Male",NA,"Alpinism",1,0,0,1,"lhakpa-sherpa-1","winter","1924","India"
"Narbu Sherpa","Male",NA,"Alpinism",1,0,0,1,"narbu-sherpa-1","winter","1924","India"
"Pasang Sherpa","Male",NA,"Alpinism",1,0,0,1,"pasang-sherpa-1","winter","1924","India"
"Pembra Sherpa","Male",NA,"Alpinism",1,0,0,1,"pembra-sherpa-1","winter","1924","India"
"Sange Sherpa","Male",NA,"Alpinism",1,0,0,1,"sange-sherpa-1","winter","1924","India"
"Temba Sherpa","Male",NA,"Alpinism",1,0,0,1,"temba-sherpa-1","winter","1924","India"
"Achille Bacher","Male",23,"Cross Country Skiing",0,0,0,0,"achille-bacher-1","winter","1924","Italy"
"Albino Bich","Male",NA,"Military Ski Patrol",0,0,0,0,"albino-bich-1","winter","1924","Italy"
"Adolfo Bocchi","Male",NA,"Bobsleigh",0,0,0,0,"adolfo-bocchi-1","winter","1924","Italy"
"Leonardo Bonzi","Male",21,"Bobsleigh",0,0,0,0,"leonardo-bonzi-1","winter","1924","Italy"
"Mario Cavalla","Male",NA,"Ski Jumping",0,0,0,0,"mario-cavalla-1","winter","1924","Italy"
"Enrico Colli","Male",27,"Cross Country Skiing",0,0,0,0,"enrico-colli-1","winter","1924","Italy"
"Vincenzo Colli","Male",24,"Cross Country Skiing",0,0,0,0,"vincenzo-colli-1","winter","1924","Italy"
"Piero Dente","Male",NA,"Military Ski Patrol",0,0,0,0,"piero-dente-1","winter","1924","Italy"
"Luigi Faure","Male",NA,"Ski Jumping",0,0,0,0,"luigi-faure-1","winter","1924","Italy"
"Benigno Ferrera","Male",30,"Cross Country Skiing",0,0,0,0,"benigno-ferrera-1","winter","1924","Italy"
"Massimo Fink","Male",27,"Bobsleigh",0,0,0,0,"massimo-fink-1","winter","1924","Italy"
"Paolo Francia","Male",NA,"Military Ski Patrol",0,0,0,0,"paolo-francia-1","winter","1924","Italy"
"Giuseppe Ghedina","Male",25,"Cross Country Skiing",0,0,0,0,"giuseppe-ghedina-1","winter","1924","Italy"
"Paolo Herbert","Male",NA,"Bobsleigh",0,0,0,0,"paolo-herbert-1","winter","1924","Italy"
"Antonio Herin","Male",NA,"Cross Country Skiing",0,0,0,0,"antonio-herin-1","winter","1924","Italy"
"Goffredo Lagger","Male",NA,"Military Ski Patrol",0,0,0,0,"goffredo-lagger-1","winter","1924","Italy"
"Lodovico Obexer","Male",NA,"Bobsleigh",0,0,0,0,"lodovico-obexer-1","winter","1924","Italy"
"Daniele Pellissier","Male",NA,"Cross Country Skiing",0,0,0,0,"daniele-pellissier-1","winter","1924","Italy"
"Alfredo Spasciani","Male",NA,"Bobsleigh",0,0,0,0,"alfredo-spasciani-1","winter","1924","Italy"
"Giuseppe Steiner","Male",NA,"Bobsleigh",0,0,0,0,"giuseppe-steiner-2","winter","1924","Italy"
"Luigi, Marquis Tornielli di Borgolavezzaro","Male",NA,"Bobsleigh",0,0,0,0,"luigi-marquis-tornielli-di-borgolavezzaro-1","winter","1924","Italy"
"Luis Trenker","Male",31,"Bobsleigh",0,0,0,0,"luis-trenker-1","winter","1924","Italy"
"Alberto Visconti","Male",NA,"Bobsleigh",0,0,0,0,"alberto-visconti-1","winter","1924","Italy"
"Roberts Plūme","Male",26,"Cross Country Skiing",0,0,0,0,"roberts-plume-1","winter","1924","Latvia"
"Alberts Rumba","Male",31,"Speed Skating",0,0,0,0,"alberts-rumba-1","winter","1924","Latvia"
"Tejbir Bura","Male",NA,"Alpinism",1,0,0,1,"tejbir-bura-1","winter","1924","Nepal"
"Roald Larsen","Male",26,"Speed Skating",0,2,3,5,"roald-larsen-1","winter","1924","Norway"
"Thorleif Haug","Male",29,"Cross Country Skiing, Nordic Combined, Ski Jumping",3,0,0,3,"thorleif-haug-1","winter","1924","Norway"
"Johan Grøttumsbraaten","Male",24,"Cross Country Skiing, Nordic Combined",0,1,2,3,"johan-grottumsbraaten-1","winter","1924","Norway"
"Thoralf Strømstad","Male",27,"Cross Country Skiing, Nordic Combined",0,2,0,2,"thoralf-stromstad-1","winter","1924","Norway"
"Jacob Tullin Thams","Male",25,"Ski Jumping",1,0,0,1,"jacob-tullin-thams-1","winter","1924","Norway"
"Narve Bonna","Male",23,"Ski Jumping",0,1,0,1,"narve-bonna-1","winter","1924","Norway"
"Oskar Olsen","Male",26,"Speed Skating",0,1,0,1,"oskar-olsen-1","winter","1924","Norway"
"Sigurd Moen","Male",26,"Speed Skating",0,0,1,1,"sigurd-moen-1","winter","1924","Norway"
"Sonja Henie","Female",11,"Figure Skating",0,0,0,0,"sonja-henie-1","winter","1924","Norway"
"Einar Landvik","Male",25,"Cross Country Skiing, Ski Jumping",0,0,0,0,"einar-landvik-1","winter","1924","Norway"
"Jon Mårdalen","Male",28,"Cross Country Skiing",0,0,0,0,"jon-mardalen-1","winter","1924","Norway"
"Frithjof Paulsen","Male",28,"Speed Skating",0,0,0,0,"frithjof-paulsen-1","winter","1924","Norway"
"Harald Strøm","Male",26,"Speed Skating",0,0,0,0,"harald-strom-1","winter","1924","Norway"
"Harald �<U+0098>kern","Male",26,"Nordic Combined",0,0,0,0,"harald-okern-1","winter","1924","Norway"
"Franciszek Bujak","Male",27,"Cross Country Skiing, Nordic Combined",0,0,0,0,"franciszek-bujak-1","winter","1924","Poland"
"Stanis�<U+0082>aw Chrobak","Male",21,"Military Ski Patrol",0,0,0,0,"stanislaw-chrobak-1","winter","1924","Poland"
"Leon Jucewicz","Male",21,"Speed Skating",0,0,0,0,"leon-jucewicz-1","winter","1924","Poland"
"Stanis�<U+0082>aw K�<U+0085>dzio�<U+0082>ka","Male",22,"Military Ski Patrol",0,0,0,0,"stanislaw-kadziolka-1","winter","1924","Poland"
"Andrzej Krzeptowski I","Male",20,"Cross Country Skiing, Nordic Combined, Ski Jumping",0,0,0,0,"andrzej-krzeptowski-i-1","winter","1924","Poland"
"Szczepan Witkowski","Male",25,"Cross Country Skiing, Military Ski Patrol",0,0,0,0,"szczepan-witkowski-1","winter","1924","Poland"
"Zbigniew Woycicki","Male",21,"Military Ski Patrol",0,0,0,0,"zbigniew-woycicki-1","winter","1924","Poland"
"Gillis Grafström","Male",30,"Figure Skating",1,0,0,1,"gillis-grafstrom-1","winter","1924","Sweden"
"Johan Petter �<U+0085>hlén","Male",44,"Curling",0,1,0,1,"johan-petter-ahlen-1","winter","1924","Sweden"
"Carl August Kronlund","Male",58,"Curling",0,1,0,1,"carl-august-kronlund-1","winter","1924","Sweden"
"Ture �<U+0096>dlund","Male",29,"Curling",0,1,0,1,"ture-odlund-1","winter","1924","Sweden"
"Carl Wilhelm Petersén","Male",39,"Curling",0,1,0,1,"carl-wilhelm-petersen-1","winter","1924","Sweden"
"Carl Axel Pettersson","Male",49,"Curling",0,1,0,1,"carl-axel-pettersson-1","winter","1924","Sweden"
"Erik Severin","Male",44,"Curling",0,1,0,1,"erik-severin-1","winter","1924","Sweden"
"Karl Wahlberg","Male",49,"Curling",0,1,0,1,"karl-wahlberg-1","winter","1924","Sweden"
"Victor Wetterström","Male",39,"Curling",0,1,0,1,"victor-wetterstrom-1","winter","1924","Sweden"
"Ruben Allinger","Male",32,"Ice Hockey",0,0,0,0,"ruben-allinger-1","winter","1924","Sweden"
"Ernst Alm","Male",23,"Cross Country Skiing",0,0,0,0,"ernst-alm-1","winter","1924","Sweden"
"Wilhelm Arwe","Male",25,"Ice Hockey",0,0,0,0,"wilhelm-arwe-1","winter","1924","Sweden"
"Eric Blomgren","Male",30,"Speed Skating",0,0,0,0,"eric-blomgren-1","winter","1924","Sweden"
"Axel Blomqvist","Male",29,"Speed Skating",0,0,0,0,"axel-blomqvist-1","winter","1924","Sweden"
"Eric Burman","Male",26,"Ice Hockey",0,0,0,0,"eric-burman-1","winter","1924","Sweden"
"Per Erik Hedlund","Male",26,"Cross Country Skiing",0,0,0,0,"per-erik-hedlund-1","winter","1924","Sweden"
"Birger Holmqvist","Male",23,"Ice Hockey",0,0,0,0,"birger-holmqvist-1","winter","1924","Sweden"
"Menotti Jakobsson","Male",31,"Nordic Combined, Ski Jumping",0,0,0,0,"menotti-jakobsson-1","winter","1924","Sweden"
"Gustaf Johansson","Male",23,"Ice Hockey",0,0,0,0,"gustaf-johansson-1","winter","1924","Sweden"
"Helge Johansson","Male",18,"Ice Hockey",0,0,0,0,"helge-johansson-1","winter","1924","Sweden"
"Carl Josefsson","Male",28,"Ice Hockey",0,0,0,0,"carl-josefsson-1","winter","1924","Sweden"
"Ernst Karlberg","Male",22,"Ice Hockey",0,0,0,0,"ernst-karlberg-1","winter","1924","Sweden"
