"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Willibald Stanek","Male",34,"Ice Hockey",0,0,0,0,"willibald-stanek-1","winter","1948","Austria"
"Max Stiepl","Male",33,"Speed Skating",0,0,0,0,"max-stiepl-1","winter","1948","Austria"
"Herbert Ulrich","Male",26,"Ice Hockey",0,0,0,0,"herbert-ulrich-1","winter","1948","Austria"
"Fritz Walter","Male",23,"Ice Hockey",0,0,0,0,"fritz-walter-2","winter","1948","Austria"
"Toni Wieser","Male",27,"Ski Jumping",0,0,0,0,"toni-wieser-1","winter","1948","Austria"
"Helfried Winger","Male",26,"Ice Hockey",0,0,0,0,"helfried-winger-1","winter","1948","Austria"
"Rudolf Wurmbrandt","Male",25,"Ice Hockey",0,0,0,0,"rudolf-wurmbrandt-1","winter","1948","Austria"
"Annelore Zückert","Female",22,"Alpine Skiing",0,0,0,0,"annelore-zuckert-1","winter","1948","Austria"
"Pierre Baugniet","Male",22,"Figure Skating",1,0,0,1,"pierre-baugniet-1","winter","1948","Belgium"
"Micheline Lannoy","Female",22,"Figure Skating",1,0,0,1,"micheline-lannoy-1","winter","1948","Belgium"
"Max Houben","Male",49,"Bobsleigh",0,1,0,1,"max-houben-1","winter","1948","Belgium"
"Freddy Mansveld","Male",36,"Bobsleigh",0,1,0,1,"freddy-mansveld-1","winter","1948","Belgium"
"Jacques Mouvet","Male",35,"Bobsleigh",0,1,0,1,"jacques-mouvet-1","winter","1948","Belgium"
"George Niels","Male",28,"Bobsleigh",0,1,0,1,"george-niels-1","winter","1948","Belgium"
"Philippe, Count d'Ursel","Male",27,"Alpine Skiing",0,0,0,0,"philippe-count-dursel-1","winter","1948","Belgium"
"Michel Feron","Male",24,"Alpine Skiing",0,0,0,0,"michel-feron-1","winter","1948","Belgium"
"Pierre Huylebroeck","Male",25,"Speed Skating",0,0,0,0,"pierre-huylebroeck-1","winter","1948","Belgium"
"Marcel Leclef","Male",38,"Bobsleigh",0,0,0,0,"marcel-leclef-1","winter","1948","Belgium"
"Fernand Leemans","Male",22,"Figure Skating",0,0,0,0,"fernand-leemans-1","winter","1948","Belgium"
"Nikola Delev","Male",23,"Cross Country Skiing, Nordic Combined",0,0,0,0,"nikola-delev-1","winter","1948","Bulgaria"
"Georgi Doykov","Male",23,"Cross Country Skiing",0,0,0,0,"georgi-doykov-1","winter","1948","Bulgaria"
"Dimitar Drazhev","Male",23,"Alpine Skiing",0,0,0,0,"dimitar-drazhev-1","winter","1948","Bulgaria"
"David Madzhar","Male",27,"Alpine Skiing",0,0,0,0,"david-madzhar-1","winter","1948","Bulgaria"
"Murray Dowey","Male",22,"Ice Hockey",1,0,0,1,"murray-dowey-1","winter","1948","Canada"
"Frank Dunster","Male",26,"Ice Hockey",1,0,0,1,"frank-dunster-1","winter","1948","Canada"
"Orval Gravelle","Male",20,"Ice Hockey",1,0,0,1,"orval-gravelle-1","winter","1948","Canada"
"Patsy Guzzo","Male",30,"Ice Hockey",1,0,0,1,"patsy-guzzo-1","winter","1948","Canada"
"Wally Halder","Male",22,"Ice Hockey",1,0,0,1,"wally-halder-1","winter","1948","Canada"
"Ted Hibberd","Male",21,"Ice Hockey",1,0,0,1,"ted-hibberd-1","winter","1948","Canada"
"André Laperrière","Male",22,"Ice Hockey",1,0,0,1,"andre-laperriere-1","winter","1948","Canada"
"Louis Lecompte","Male",33,"Ice Hockey",1,0,0,1,"louis-lecompte-1","winter","1948","Canada"
"George Mara","Male",26,"Ice Hockey",1,0,0,1,"george-mara-1","winter","1948","Canada"
"Ab Renaud","Male",27,"Ice Hockey",1,0,0,1,"ab-renaud-1","winter","1948","Canada"
"Reg Schroeter","Male",26,"Ice Hockey",1,0,0,1,"reg-schroeter-1","winter","1948","Canada"
"Barbara Ann Scott","Female",19,"Figure Skating",1,0,0,1,"barbara-ann-scott-1","winter","1948","Canada"
"Irving Taylor","Male",28,"Ice Hockey",1,0,0,1,"irving-taylor-1","winter","1948","Canada"
"Wallace Diestelmeyer","Male",21,"Figure Skating",0,0,1,1,"wallace-diestelmeyer-1","winter","1948","Canada"
"Suzi Morrow","Female",17,"Figure Skating",0,0,1,1,"suzi-morrow-1","winter","1948","Canada"
"Gordon Audley","Male",19,"Speed Skating",0,0,0,0,"gordon-audley-1","winter","1948","Canada"
"Laurent Bernier","Male",19,"Ski Jumping",0,0,0,0,"laurent-bernier-1","winter","1948","Canada"
"Harvey Clifford","Male",21,"Alpine Skiing",0,0,0,0,"harvey-clifford-1","winter","1948","Canada"
"Tom Dennie","Male",25,"Cross Country Skiing",0,0,0,0,"tom-dennie-1","winter","1948","Canada"
"Ab Hardy","Male",37,"Speed Skating",0,0,0,0,"ab-hardy-1","winter","1948","Canada"
"Bert Irwin","Male",30,"Alpine Skiing",0,0,0,0,"bert-irwin-1","winter","1948","Canada"
"Bill Irwin","Male",27,"Alpine Skiing, Cross Country Skiing, Nordic Combined, Ski Jumping",0,0,0,0,"bill-irwin-1","winter","1948","Canada"
"Craig MacKay","Male",20,"Speed Skating",0,0,0,0,"craig-mackay-1","winter","1948","Canada"
"Tom Mobraaten","Male",37,"Ski Jumping",0,0,0,0,"tom-mobraaten-1","winter","1948","Canada"
"Frank Stack","Male",42,"Speed Skating",0,0,0,0,"frank-stack-1","winter","1948","Canada"
"Hector Sutherland","Male",20,"Alpine Skiing",0,0,0,0,"hector-sutherland-1","winter","1948","Canada"
"Marilyn Take","Female",19,"Figure Skating",0,0,0,0,"marilyn-take-1","winter","1948","Canada"
"Rhona Wurtele","Female",26,"Alpine Skiing",0,0,0,0,"rhona-wurtele-1","winter","1948","Canada"
"Gonzalo Domínguez","Male",22,"Alpine Skiing",0,0,0,0,"gonzalo-dominguez-1","winter","1948","Chile"
"Jaime Errázuriz","Male",24,"Alpine Skiing",0,0,0,0,"jaime-errazuriz-1","winter","1948","Chile"
"Arturo Hammersley","Male",25,"Alpine Skiing",0,0,0,0,"arturo-hammersley-1","winter","1948","Chile"
"Hernán Oelckers","Male",22,"Alpine Skiing",0,0,0,0,"hernan-oelckers-1","winter","1948","Chile"
"Vladimír Bouzek","Male",27,"Ice Hockey",0,1,0,1,"vladimir-bouzek-1","winter","1948","Czechoslovakia"
"Gustav Bubník","Male",19,"Ice Hockey",0,1,0,1,"gustav-bubnik-1","winter","1948","Czechoslovakia"
"Jaroslav Drobný","Male",26,"Ice Hockey",0,1,0,1,"jaroslav-drobny-1","winter","1948","Czechoslovakia"
"P�<U+0099>emysl Hainý","Male",22,"Ice Hockey",0,1,0,1,"premysl-hainy-1","winter","1948","Czechoslovakia"
"Zden�<U+009B>k Jarkovský","Male",29,"Ice Hockey",0,1,0,1,"zdenek-jarkovsky-1","winter","1948","Czechoslovakia"
"Vladimír Kobranov","Male",20,"Ice Hockey",0,1,0,1,"vladimir-kobranov-1","winter","1948","Czechoslovakia"
"Stanislav Konopásek","Male",24,"Ice Hockey",0,1,0,1,"stanislav-konopasek-1","winter","1948","Czechoslovakia"
"Bohumil Modrý","Male",31,"Ice Hockey",0,1,0,1,"bohumil-modry-1","winter","1948","Czechoslovakia"
"Miloslav Pokorný","Male",21,"Ice Hockey",0,1,0,1,"miloslav-pokorny-1","winter","1948","Czechoslovakia"
"Václav Rozi�<U+0088>ák","Male",25,"Ice Hockey",0,1,0,1,"vaclav-rozinak-1","winter","1948","Czechoslovakia"
"Miroslav Sláma","Male",30,"Ice Hockey",0,1,0,1,"miroslav-slama-1","winter","1948","Czechoslovakia"
"Karel Stibor","Male",24,"Ice Hockey",0,1,0,1,"karel-stibor-1","winter","1948","Czechoslovakia"
"Vilibald Šťovík","Male",30,"Ice Hockey",0,1,0,1,"vilibald-stovik-1","winter","1948","Czechoslovakia"
"Ladislav Troják","Male",33,"Ice Hockey",0,1,0,1,"ladislav-trojak-1","winter","1948","Czechoslovakia"
"Josef Trousílek","Male",29,"Ice Hockey",0,1,0,1,"josef-trousilek-1","winter","1948","Czechoslovakia"
"Old�<U+0099>ich Zábrodský","Male",21,"Ice Hockey",0,1,0,1,"oldrich-zabrodsky-1","winter","1948","Czechoslovakia"
"Vladimír Zábrodský","Male",24,"Ice Hockey",0,1,0,1,"vladimir-zabrodsky-1","winter","1948","Czechoslovakia"
"František Balvín","Male",32,"Cross Country Skiing",0,0,0,0,"frantisek-balvin-1","winter","1948","Czechoslovakia"
"Miloslav B�<U+009B>lonožník","Male",29,"Ski Jumping",0,0,0,0,"miloslav-belonoznik-1","winter","1948","Czechoslovakia"
"Luboš Brchel","Male",27,"Alpine Skiing",0,0,0,0,"lubos-brchel-1","winter","1948","Czechoslovakia"
"Ladislav �<U+008C>áp","Male",21,"Figure Skating",0,0,0,0,"ladislav-cap-1","winter","1948","Czechoslovakia"
"Jaroslav Cardal","Male",28,"Cross Country Skiing",0,0,0,0,"jaroslav-cardal-1","winter","1948","Czechoslovakia"
"Josef Císa�<U+0099>","Male",31,"Ski Jumping",0,0,0,0,"josef-cisar-1","winter","1948","Czechoslovakia"
"Zden�<U+009B>k Fikar","Male",21,"Figure Skating",0,0,0,0,"zdenek-fikar-1","winter","1948","Czechoslovakia"
"Vít Fousek, Sr.","Male",34,"Cross Country Skiing",0,0,0,0,"vit-fousek-sr-1","winter","1948","Czechoslovakia"
"Max Ippen","Male",41,"Bobsleigh",0,0,0,0,"max-ippen-1","winter","1948","Czechoslovakia"
"Jaroslav Kadavý","Male",36,"Cross Country Skiing, Nordic Combined",0,0,0,0,"jaroslav-kadavy-1","winter","1948","Czechoslovakia"
"Blažena Knittlová","Female",16,"Figure Skating",0,0,0,0,"blazena-knittlova-1","winter","1948","Czechoslovakia"
"Vladimír Kolá�<U+0099>","Male",20,"Speed Skating",0,0,0,0,"vladimir-kolar-1","winter","1948","Czechoslovakia"
"Bohumil Kosour","Male",34,"Cross Country Skiing, Nordic Combined",0,0,0,0,"bohumil-kosour-1","winter","1948","Czechoslovakia"
"Štefan Kovalčík","Male",26,"Cross Country Skiing",0,0,0,0,"stefan-kovalcik-1","winter","1948","Czechoslovakia"
"Dagmar Lerchová","Female",17,"Figure Skating",0,0,0,0,"dagmar-lerchova-1","winter","1948","Czechoslovakia"
"Jaroslav Lukeš","Male",35,"Cross Country Skiing, Nordic Combined, Ski Jumping",0,0,0,0,"jaroslav-lukes-1","winter","1948","Czechoslovakia"
"Božena Moserová","Female",21,"Alpine Skiing",0,0,0,0,"bozena-moserova-1","winter","1948","Czechoslovakia"
"Ji�<U+0099>ína Nekolová","Female",16,"Figure Skating",0,0,0,0,"jirina-nekolova-1","winter","1948","Czechoslovakia"
"Alexandra Nekvapilová","Female",28,"Alpine Skiing",0,0,0,0,"alexandra-nekvapilova-1","winter","1948","Czechoslovakia"
"Eduard Novotný","Male",26,"Bobsleigh",0,0,0,0,"eduard-novotny-1","winter","1948","Czechoslovakia"
"Zden�<U+009B>k Parma","Male",22,"Alpine Skiing",0,0,0,0,"zdenek-parma-1","winter","1948","Czechoslovakia"
"Zden�<U+009B>k Remsa","Male",19,"Ski Jumping",0,0,0,0,"zdenek-remsa-1","winter","1948","Czechoslovakia"
"František Šimůnek","Male",37,"Cross Country Skiing, Nordic Combined",0,0,0,0,"frantisek-simunek-2","winter","1948","Czechoslovakia"
"Ivan Šipajlo","Male",NA,"Bobsleigh",0,0,0,0,"ivan-sipajlo-1","winter","1948","Czechoslovakia"
"Daniel Šlachta","Male",24,"Alpine Skiing",0,0,0,0,"daniel-slachta-1","winter","1948","Czechoslovakia"
"Antonín Šponar","Male",27,"Alpine Skiing",0,0,0,0,"antonin-sponar-1","winter","1948","Czechoslovakia"
"Karel Vosátka","Male",18,"Figure Skating",0,0,0,0,"karel-vosatka-1","winter","1948","Czechoslovakia"
"Ája Vrzá�<U+0088>ová","Female",16,"Figure Skating",0,0,0,0,"aja-vrzanova-1","winter","1948","Czechoslovakia"
"František Zajíček","Male",35,"Bobsleigh",0,0,0,0,"frantisek-zajicek-1","winter","1948","Czechoslovakia"
"Jaroslav Zajíček","Male",27,"Cross Country Skiing",0,0,0,0,"jaroslav-zajicek-1","winter","1948","Czechoslovakia"
"Per Cock-Clausen","Male",35,"Figure Skating",0,0,0,0,"per-cock-clausen-1","winter","1948","Denmark"
"Aage Justesen","Male",30,"Speed Skating",0,0,0,0,"aage-justesen-1","winter","1948","Denmark"
"Heikki Hasu","Male",21,"Cross Country Skiing, Nordic Combined",1,0,0,1,"heikki-hasu-1","winter","1948","Finland"
"Martti Huhtala","Male",29,"Cross Country Skiing, Nordic Combined",0,1,0,1,"martti-huhtala-1","winter","1948","Finland"
"August Kiuru","Male",25,"Cross Country Skiing",0,1,0,1,"august-kiuru-1","winter","1948","Finland"
"Teuvo Laukkanen","Male",28,"Cross Country Skiing",0,1,0,1,"teuvo-laukkanen-1","winter","1948","Finland"
"Lassi Parkkinen","Male",30,"Speed Skating",0,1,0,1,"lassi-parkkinen-1","winter","1948","Finland"
"Sauli Rytky","Male",29,"Cross Country Skiing",0,1,0,1,"sauli-rytky-1","winter","1948","Finland"
"Lauri Silvennoinen","Male",31,"Cross Country Skiing",0,1,0,1,"lauri-silvennoinen-1","winter","1948","Finland"
"Pentti Lammio","Male",28,"Speed Skating",0,0,1,1,"pentti-lammio-1","winter","1948","Finland"
"Benjam Vanninen","Male",26,"Cross Country Skiing",0,0,1,1,"benjam-vanninen-1","winter","1948","Finland"
"Pentti Alonen","Male",22,"Alpine Skiing",0,0,0,0,"pentti-alonen-1","winter","1948","Finland"
"Pekka Kuvaja","Male",26,"Cross Country Skiing",0,0,0,0,"pekka-kuvaja-1","winter","1948","Finland"
"Leo Laakso","Male",29,"Ski Jumping",0,0,0,0,"leo-laakso-1","winter","1948","Finland"
"Kalevi Laitinen","Male",28,"Speed Skating",0,0,0,0,"kalevi-laitinen-1","winter","1948","Finland"
"Keijo Lehdikkö","Male",27,"Speed Skating",0,0,0,0,"keijo-lehdikko-1","winter","1948","Finland"
"Antero Ojala","Male",31,"Speed Skating",0,0,0,0,"antero-ojala-1","winter","1948","Finland"
"Aatto Pietikäinen","Male",26,"Ski Jumping",0,0,0,0,"aatto-pietikainen-1","winter","1948","Finland"
"Matti Pietikäinen","Male",20,"Ski Jumping",0,0,0,0,"matti-pietikainen-1","winter","1948","Finland"
"Erkki Rajala","Male",24,"Ski Jumping",0,0,0,0,"erkki-rajala-1","winter","1948","Finland"
"Eero Rautiola","Male",26,"Cross Country Skiing",0,0,0,0,"eero-rautiola-1","winter","1948","Finland"
"Pauli Salonen","Male",31,"Cross Country Skiing, Nordic Combined",0,0,0,0,"pauli-salonen-1","winter","1948","Finland"
"Olavi Sihvonen","Male",29,"Cross Country Skiing, Nordic Combined",0,0,0,0,"olavi-sihvonen-1","winter","1948","Finland"
"Martti Sipilä","Male",32,"Cross Country Skiing",0,0,0,0,"martti-sipila-1","winter","1948","Finland"
"Pekka Vanninen","Male",37,"Cross Country Skiing",0,0,0,0,"pekka-vanninen-1","winter","1948","Finland"
"Aimo Vartiainen","Male",20,"Alpine Skiing",0,0,0,0,"aimo-vartiainen-1","winter","1948","Finland"
"Henri Oreiller","Male",22,"Alpine Skiing",2,0,1,3,"henri-oreiller-1","winter","1948","France"
"James Couttet","Male",26,"Alpine Skiing, Ski Jumping",0,1,1,2,"james-couttet-1","winter","1948","France"
"Gilbert Achard-Picard","Male",29,"Bobsleigh",0,0,0,0,"gilbert-achard-picard-1","winter","1948","France"
"Fernande Bayetto","Female",19,"Alpine Skiing",0,0,0,0,"fernande-bayetto-1","winter","1948","France"
"Félix Bonnat","Male",26,"Bobsleigh",0,0,0,0,"felix-bonnat-1","winter","1948","France"
"Paul Bouveret","Male",27,"Cross Country Skiing",0,0,0,0,"paul-bouveret-1","winter","1948","France"
"André Buffard","Male",22,"Cross Country Skiing",0,0,0,0,"andre-buffard-1","winter","1948","France"
"Benoît Carrara","Male",21,"Cross Country Skiing",0,0,0,0,"benoit-carrara-1","winter","1948","France"
"Régis Charlet","Male",27,"Ski Jumping",0,0,0,0,"regis-charlet-1","winter","1948","France"
"René Charlet","Male",44,"Bobsleigh",0,0,0,0,"rene-charlet-1","winter","1948","France"
"Guy de Huertas","Male",22,"Alpine Skiing",0,0,0,0,"guy-de-huertas-1","winter","1948","France"
"Jacques Descatoire","Male",27,"Bobsleigh",0,0,0,0,"jacques-descatoire-1","winter","1948","France"
"Micheline Desmazières","Female",21,"Alpine Skiing",0,0,0,0,"micheline-desmazieres-1","winter","1948","France"
"Jacqueline du Bief","Female",17,"Figure Skating",0,0,0,0,"jacqueline-du-bief-1","winter","1948","France"
"Henri Evrot","Male",46,"Bobsleigh",0,0,0,0,"henri-evrot-1","winter","1948","France"
"Denise Favart","Female",24,"Figure Skating",0,0,0,0,"denise-favart-1","winter","1948","France"
"Jacques Favart","Male",27,"Figure Skating",0,0,0,0,"jacques-favart-1","winter","1948","France"
"Henri Achille Fould","Male",28,"Bobsleigh",0,0,0,0,"henri-achille-fould-1","winter","1948","France"
"William Gayraud-Hirigoyen","Male",49,"Bobsleigh, Skeleton",0,0,0,0,"william-gayraud-hirigoyen-1","winter","1948","France"
"Françoise Gignoux","Female",24,"Alpine Skiing",0,0,0,0,"francoise-gignoux-1","winter","1948","France"
"René Jeandel","Male",23,"Cross Country Skiing, Nordic Combined",0,0,0,0,"rene-jeandel-1","winter","1948","France"
"Walter Jeandel","Male",29,"Cross Country Skiing, Nordic Combined",0,0,0,0,"walter-jeandel-1","winter","1948","France"
"Désiré Lacroix","Male",20,"Alpine Skiing",0,0,0,0,"desire-lacroix-1","winter","1948","France"
"Arsène Lucchini","Male",25,"Ski Jumping",0,0,0,0,"arsene-lucchini-1","winter","1948","France"
"Georgette Miller-Thiollière","Female",27,"Alpine Skiing",0,0,0,0,"georgette-miller-thiolliere-1","winter","1948","France"
"Jean Monnier","Male",23,"Ski Jumping",0,0,0,0,"jean-monnier-1","winter","1948","France"
"Marius Mora","Male",26,"Cross Country Skiing",0,0,0,0,"marius-mora-1","winter","1948","France"
"Jean Morin","Male",46,"Bobsleigh",0,0,0,0,"jean-morin-1","winter","1948","France"
"Georges Panisset","Male",18,"Alpine Skiing",0,0,0,0,"georges-panisset-1","winter","1948","France"
"Jean Pazzi","Male",27,"Alpine Skiing",0,0,0,0,"jean-pazzi-1","winter","1948","France"
"Claude Penz","Male",23,"Alpine Skiing",0,0,0,0,"claude-penz-1","winter","1948","France"
"Gérard Perrier","Male",20,"Cross Country Skiing",0,0,0,0,"gerard-perrier-1","winter","1948","France"
"Amédée Ronzel","Male",39,"Bobsleigh",0,0,0,0,"amedee-ronzel-1","winter","1948","France"
"Louis Saint-Calbre","Male",35,"Bobsleigh",0,0,0,0,"louis-saint-calbre-1","winter","1948","France"
"Lucienne Schmidt-Couttet","Female",21,"Alpine Skiing",0,0,0,0,"lucienne-schmidt-couttet-1","winter","1948","France"
"Suzanne Thiollière","Female",23,"Alpine Skiing",0,0,0,0,"suzanne-thiolliere-1","winter","1948","France"
"Jeannette Altwegg","Female",17,"Figure Skating",0,0,1,1,"jeannette-altwegg-1","winter","1948","Great Britain"
"John Crammond","Male",41,"Skeleton",0,0,1,1,"john-crammond-1","winter","1948","Great Britain"
"Bridget Adams","Female",19,"Figure Skating",0,0,0,0,"bridget-adams-1","winter","1948","Great Britain"
"Ian Appleyard","Male",24,"Alpine Skiing",0,0,0,0,"ian-appleyard-1","winter","1948","Great Britain"
"George Baillie","Male",26,"Ice Hockey",0,0,0,0,"george-baillie-1","winter","1948","Great Britain"
"Lennie Baker","Male",29,"Ice Hockey",0,0,0,0,"lennie-baker-1","winter","1948","Great Britain"
"Dennis Blundell","Male",26,"Speed Skating",0,0,0,0,"dennis-blundell-1","winter","1948","Great Britain"
"Richard Bott","Male",47,"Skeleton",0,0,0,0,"richard-bott-1","winter","1948","Great Britain"
"Peter Boumphrey","Male",28,"Alpine Skiing",0,0,0,0,"peter-boumphrey-1","winter","1948","Great Britain"
"John Boyagis","Male",20,"Alpine Skiing",0,0,0,0,"john-boyagis-1","winter","1948","Great Britain"
"Jimmy Chappell","Male",32,"Ice Hockey",0,0,0,0,"jimmy-chappell-1","winter","1948","Great Britain"
"Thomas Clarke","Male",36,"Skeleton",0,0,0,0,"thomas-clarke-1","winter","1948","Great Britain"
"James Coates","Male",53,"Skeleton",0,0,0,0,"james-coates-1","winter","1948","Great Britain"
"William Coles","Male",34,"Bobsleigh",0,0,0,0,"william-coles-1","winter","1948","Great Britain"
"Pennington Collings","Male",39,"Bobsleigh",0,0,0,0,"pennington-collings-1","winter","1948","Great Britain"
"Johnny Cronshey","Male",21,"Speed Skating",0,0,0,0,"johnny-cronshey-1","winter","1948","Great Britain"
"Gerry Davey","Male",33,"Ice Hockey",0,0,0,0,"gerry-davey-1","winter","1948","Great Britain"
"Marion Davies","Female",19,"Figure Skating",0,0,0,0,"marion-davies-1","winter","1948","Great Britain"
"Biddy Duke-Woolley","Female",32,"Alpine Skiing",0,0,0,0,"biddy-duke-woolley-1","winter","1948","Great Britain"
"Freddie Dunkelman","Male",27,"Ice Hockey",0,0,0,0,"freddie-dunkelman-1","winter","1948","Great Britain"
"Anthony Gadd","Male",30,"Bobsleigh",0,0,0,0,"anthony-gadd-1","winter","1948","Great Britain"
"Donald Garrow","Male",30,"Alpine Skiing",0,0,0,0,"donald-garrow-1","winter","1948","Great Britain"
"Art Green","Male",26,"Ice Hockey",0,0,0,0,"art-green-1","winter","1948","Great Britain"
"Frankie Green","Male",29,"Ice Hockey",0,0,0,0,"frankie-green-1","winter","1948","Great Britain"
