"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Emma Lincoln-Smith","Female",24,"Skeleton",0,0,0,0,"emma-lincoln-smith-1","winter","2010","Australia"
"Astrid Loch-Wilkinson-Ra�<U+0091>enovi�<U+0087>","Female",27,"Bobsleigh",0,0,0,0,"astrid-loch-wilkinson-radenovic-1","winter","2010","Australia"
"Ben Mates","Male",26,"Snowboarding",0,0,0,0,"ben-mates-1","winter","2010","Australia"
"Cecilia Mcintosh","Female",30,"Bobsleigh",0,0,0,0,"cecilia-mcintosh-1","winter","2010","Australia"
"David Morris","Male",25,"Freestyle Skiing",0,0,0,0,"david-morris-1","winter","2010","Australia"
"Sophie Muir","Female",26,"Speed Skating",0,0,0,0,"sophie-muir-1","winter","2010","Australia"
"Bree Munro","Female",28,"Freestyle Skiing",0,0,0,0,"bree-munro-1","winter","2010","Australia"
"Paul Murray","Male",32,"Cross Country Skiing",0,0,0,0,"paul-murray-1","winter","2010","Australia"
"Jenny Owens","Female",31,"Freestyle Skiing",0,0,0,0,"jenny-owens-1","winter","2010","Australia"
"Duncan Pugh","Male",35,"Bobsleigh",0,0,0,0,"duncan-pugh-1","winter","2010","Australia"
"Alex Pullin","Male",22,"Snowboarding",0,0,0,0,"alex-pullin-1","winter","2010","Australia"
"Jeremy Rolleston","Male",37,"Bobsleigh",0,0,0,0,"jeremy-rolleston-1","winter","2010","Australia"
"Anthony Ryan","Male",29,"Bobsleigh",0,0,0,0,"anthony-ryan-1","winter","2010","Australia"
"Joh Shaw","Female",27,"Snowboarding",0,0,0,0,"joh-shaw-1","winter","2010","Australia"
"Ben Sim","Male",24,"Cross Country Skiing",0,0,0,0,"ben-sim-1","winter","2010","Australia"
"Chris Spring","Male",25,"Bobsleigh",0,0,0,0,"chris-spring-1","winter","2010","Australia"
"Gregor Schlierenzauer","Male",20,"Ski Jumping",1,0,2,3,"gregor-schlierenzauer-1","winter","2010","Austria"
"Bernhard Gruber","Male",27,"Nordic Combined",1,0,1,2,"bernhard-gruber-1","winter","2010","Austria"
"Christoph Sumann","Male",34,"Biathlon",0,2,0,2,"christoph-sumann-1","winter","2010","Austria"
"Elisabeth Görgl","Female",28,"Alpine Skiing",0,0,2,2,"elisabeth-gorgl-1","winter","2010","Austria"
"Andrea Fischbacher","Female",24,"Alpine Skiing",1,0,0,1,"andrea-fischbacher-1","winter","2010","Austria"
"Felix Gottwald","Male",34,"Nordic Combined",1,0,0,1,"felix-gottwald-1","winter","2010","Austria"
"Andreas Kofler","Male",25,"Ski Jumping",1,0,0,1,"andreas-kofler-1","winter","2010","Austria"
"David Kreiner","Male",28,"Nordic Combined",1,0,0,1,"david-kreiner-1","winter","2010","Austria"
"Andreas Linger","Male",28,"Luge",1,0,0,1,"andreas-linger-1","winter","2010","Austria"
"Wolfgang Linger","Male",27,"Luge",1,0,0,1,"wolfgang-linger-1","winter","2010","Austria"
"Wolfgang Loitzl","Male",30,"Ski Jumping",1,0,0,1,"wolfgang-loitzl-1","winter","2010","Austria"
"Thomas Morgenstern","Male",23,"Ski Jumping",1,0,0,1,"thomas-morgenstern-1","winter","2010","Austria"
"Mario Stecher","Male",32,"Nordic Combined",1,0,0,1,"mario-stecher-1","winter","2010","Austria"
"Simon Eder","Male",26,"Biathlon",0,1,0,1,"simon-eder-1","winter","2010","Austria"
"Benjamin Karl","Male",24,"Snowboarding",0,1,0,1,"benjamin-karl-1","winter","2010","Austria"
"Dominik Landertinger","Male",22,"Biathlon",0,1,0,1,"dominik-landertinger-1","winter","2010","Austria"
"Andreas Matt","Male",27,"Freestyle Skiing",0,1,0,1,"andreas-matt-1","winter","2010","Austria"
"Daniel Mesotitsch","Male",33,"Biathlon",0,1,0,1,"daniel-mesotitsch-1","winter","2010","Austria"
"Nina Reithmayer","Female",25,"Luge",0,1,0,1,"nina-reithmayer-1","winter","2010","Austria"
"Marlies Schild","Female",28,"Alpine Skiing",0,1,0,1,"marlies-schild-1","winter","2010","Austria"
"Marion Kreiner","Female",28,"Snowboarding",0,0,1,1,"marion-kreiner-1","winter","2010","Austria"
"Romed Baumann","Male",24,"Alpine Skiing",0,0,0,0,"romed-baumann-1","winter","2010","Austria"
"Christoph Bieler","Male",32,"Nordic Combined",0,0,0,0,"christoph-bieler-1","winter","2010","Austria"
"Eva-Maria Brem","Female",21,"Alpine Skiing",0,0,0,0,"eva-maria-brem-1","winter","2010","Austria"
"Anna Fenninger","Female",20,"Alpine Skiing",0,0,0,0,"anna-fenninger-1","winter","2010","Austria"
"Mario Fuchs","Male",33,"Snowboarding",0,0,0,0,"mario-fuchs-1","winter","2010","Austria"
"Sigi Grabner","Male",35,"Snowboarding",0,0,0,0,"sigi-grabner-1","winter","2010","Austria"
"Hans Grugger","Male",28,"Alpine Skiing",0,0,0,0,"hans-grugger-1","winter","2010","Austria"
"Lukas Grüner","Male",28,"Snowboarding",0,0,0,0,"lukas-gruner-1","winter","2010","Austria"
"Matthias Guggenberger","Male",25,"Skeleton",0,0,0,0,"matthias-guggenberger-1","winter","2010","Austria"
"Doris Günther","Female",31,"Snowboarding",0,0,0,0,"doris-gunther-1","winter","2010","Austria"
"Katrin Gutensohn","Female",43,"Freestyle Skiing",0,0,0,0,"katrin-gutensohn-1","winter","2010","Austria"
"Christian Hackl","Male",28,"Bobsleigh",0,0,0,0,"christian-hackl-1","winter","2010","Austria"
"Veronika Halder","Female",29,"Luge",0,0,0,0,"veronika-halder-1","winter","2010","Austria"
"Reinfried Herbst","Male",31,"Alpine Skiing",0,0,0,0,"reinfried-herbst-1","winter","2010","Austria"
"Marcel Hirscher","Male",20,"Alpine Skiing",0,0,0,0,"marcel-hirscher-1","winter","2010","Austria"
"Karin Huttary","Female",32,"Freestyle Skiing",0,0,0,0,"karin-huttary-1","winter","2010","Austria"
"Wolfgang Kindl","Male",21,"Luge",0,0,0,0,"wolfgang-kindl-1","winter","2010","Austria"
"Michaela Kirchgasser","Female",24,"Alpine Skiing",0,0,0,0,"michaela-kirchgasser-1","winter","2010","Austria"
"Patrick Koller","Male",26,"Freestyle Skiing",0,0,0,0,"patrick-koller-1","winter","2010","Austria"
"Doresia Krings","Female",32,"Snowboarding",0,0,0,0,"doresia-krings-1","winter","2010","Austria"
"Klaus Kröll","Male",29,"Alpine Skiing",0,0,0,0,"klaus-kroll-1","winter","2010","Austria"
"Andrea Limbacher","Female",20,"Freestyle Skiing",0,0,0,0,"andrea-limbacher-1","winter","2010","Austria"
"Jürgen Loacker","Male",35,"Bobsleigh",0,0,0,0,"jurgen-loacker-1","winter","2010","Austria"
"Regina Mader-Sterz","Female",24,"Alpine Skiing",0,0,0,0,"regina-mader-sterz-1","winter","2010","Austria"
"Margarita Marbler","Female",34,"Freestyle Skiing",0,0,0,0,"margarita-marbler-1","winter","2010","Austria"
"Jürgen Mayer","Male",33,"Bobsleigh",0,0,0,0,"jurgen-mayer-1","winter","2010","Austria"
"Ina Meschik","Female",19,"Snowboarding",0,0,0,0,"ina-meschik-1","winter","2010","Austria"
"Katrin Ofner","Female",19,"Freestyle Skiing",0,0,0,0,"katrin-ofner-1","winter","2010","Austria"
"Viktor Pfeifer","Male",22,"Figure Skating",0,0,0,0,"viktor-pfeifer-1","winter","2010","Austria"
"Daniel Pfister","Male",23,"Luge",0,0,0,0,"daniel-pfister-1","winter","2010","Austria"
"Manuel Pfister","Male",21,"Luge",0,0,0,0,"manuel-pfister-1","winter","2010","Austria"
"Manfred Pranger","Male",32,"Alpine Skiing",0,0,0,0,"manfred-pranger-1","winter","2010","Austria"
"Andreas Prommegger","Male",29,"Snowboarding",0,0,0,0,"andreas-prommegger-1","winter","2010","Austria"
"Benjamin Raich","Male",31,"Alpine Skiing",0,0,0,0,"benjamin-raich-1","winter","2010","Austria"
"Maria Ramberger","Female",23,"Snowboarding",0,0,0,0,"maria-ramberger-1","winter","2010","Austria"
"Claudia Riegler","Female",36,"Snowboarding",0,0,0,0,"claudia-riegler-2","winter","2010","Austria"
"Anna Rokita","Female",24,"Speed Skating",0,0,0,0,"anna-rokita-1","winter","2010","Austria"
"Markus Schairer","Male",22,"Snowboarding",0,0,0,0,"markus-schairer-1","winter","2010","Austria"
"Mario Scheiber","Male",26,"Alpine Skiing",0,0,0,0,"mario-scheiber-1","winter","2010","Austria"
"Markus Schiegl","Male",34,"Luge",0,0,0,0,"markus-schiegl-1","winter","2010","Austria"
"Tobias Schiegl","Male",36,"Luge",0,0,0,0,"tobias-schiegl-1","winter","2010","Austria"
"Nicole Schmidhofer","Female",20,"Alpine Skiing",0,0,0,0,"nicole-schmidhofer-1","winter","2010","Austria"
"Philipp Schörghofer","Male",27,"Alpine Skiing",0,0,0,0,"philipp-schorghofer-1","winter","2010","Austria"
"Katerina Smutna","Female",26,"Cross Country Skiing",0,0,0,0,"katerina-smutna-1","winter","2010","Austria"
"Wolfgang Stampfer","Male",37,"Bobsleigh",0,0,0,0,"wolfgang-stampfer-1","winter","2010","Austria"
"Georg Streitberger","Male",28,"Alpine Skiing",0,0,0,0,"georg-streitberger-1","winter","2010","Austria"
"Michael Walchhofer","Male",34,"Alpine Skiing",0,0,0,0,"michael-walchhofer-1","winter","2010","Austria"
"Ingemar Walder","Male",31,"Snowboarding",0,0,0,0,"ingemar-walder-1","winter","2010","Austria"
"Veronika Windisch","Female",27,"Short Track Speed Skating",0,0,0,0,"veronika-windisch-1","winter","2010","Austria"
"Johannes Wipplinger","Male",31,"Bobsleigh",0,0,0,0,"johannes-wipplinger-1","winter","2010","Austria"
"Markus Wittner","Male",36,"Freestyle Skiing",0,0,0,0,"markus-wittner-1","winter","2010","Austria"
"Thomas Zangerl","Male",26,"Freestyle Skiing",0,0,0,0,"thomas-zangerl-1","winter","2010","Austria"
"Kathrin Zettel","Female",23,"Alpine Skiing",0,0,0,0,"kathrin-zettel-1","winter","2010","Austria"
"Miriam Ziegler","Female",15,"Figure Skating",0,0,0,0,"miriam-ziegler-1","winter","2010","Austria"
"Gaia Bassani Antivari","Female",31,"Alpine Skiing",0,0,0,0,"gaia-bassani-antivari-1","winter","2010","Azerbaijan"
"Jedrij Notz","Male",35,"Alpine Skiing",0,0,0,0,"jedrij-notz-1","winter","2010","Azerbaijan"
"Aleksey Grishin","Male",30,"Freestyle Skiing",1,0,0,1,"aleksey-grishin-1","winter","2010","Belarus"
"Sergey Novikov","Male",30,"Biathlon",0,1,0,1,"sergey-novikov-3","winter","2010","Belarus"
"Darya Domracheva","Female",23,"Biathlon",0,0,1,1,"darya-domracheva-1","winter","2010","Belarus"
"Yevgeny Abramenko","Male",22,"Biathlon",0,0,0,0,"yevgeny-abramenko-1","winter","2010","Belarus"
"Oleg Antonenko","Male",38,"Ice Hockey",0,0,0,0,"oleg-antonenko-1","winter","2010","Belarus"
"Dmitry Dashchinsky","Male",32,"Freestyle Skiing",0,0,0,0,"dmitry-dashchinsky-1","winter","2010","Belarus"
"Sergey Demagin","Male",23,"Ice Hockey",0,0,0,0,"sergey-demagin-1","winter","2010","Belarus"
"Vladimir Denisov","Male",25,"Ice Hockey",0,0,0,0,"vladimir-denisov-2","winter","2010","Belarus"
"Sergey Dolidovich","Male",36,"Cross Country Skiing",0,0,0,0,"sergey-dolidovich-1","winter","2010","Belarus"
"Anastasiya Dubarezova","Female",24,"Cross Country Skiing",0,0,0,0,"anastasiya-dubarezova-1","winter","2010","Belarus"
"Aleksey Ivanov","Male",29,"Cross Country Skiing",0,0,0,0,"aleksey-ivanov-1","winter","2010","Belarus"
"Lyudmila Kalinchik","Female",27,"Biathlon",0,0,0,0,"lyudmila-kalinchik-1","winter","2010","Belarus"
"Aleksey Kalyuzhny","Male",32,"Ice Hockey",0,0,0,0,"aleksey-kalyuzhny-1","winter","2010","Belarus"
"Andrey Karev","Male",25,"Ice Hockey",0,0,0,0,"andrey-karev-1","winter","2010","Belarus"
"Sergey Kolosov","Male",23,"Ice Hockey",0,0,0,0,"sergey-kolosov-1","winter","2010","Belarus"
"Konstantin Koltsov","Male",28,"Ice Hockey",0,0,0,0,"konstantin-koltsov-1","winter","2010","Belarus"
"Leonid Korneyenko","Male",22,"Cross Country Skiing",0,0,0,0,"leonid-korneyenko-1","winter","2010","Belarus"
"Sergey Kostitsyn","Male",22,"Ice Hockey",0,0,0,0,"sergey-kostitsyn-1","winter","2010","Belarus"
"Viktor Kostyuchonok","Male",30,"Ice Hockey",0,0,0,0,"viktor-kostyuchonok-1","winter","2010","Belarus"
"Vitaly Koval","Male",29,"Ice Hockey",0,0,0,0,"vitaly-koval-1","winter","2010","Belarus"
"Olga Kudryashova","Female",31,"Biathlon",0,0,0,0,"olga-kudryashova-1","winter","2010","Belarus"
"Aleksandr Kulakov","Male",26,"Ice Hockey",0,0,0,0,"aleksandr-kulakov-1","winter","2010","Belarus"
"Anton Kushnir","Male",25,"Freestyle Skiing",0,0,0,0,"anton-kushnir-1","winter","2010","Belarus"
"Yelizaveta Kuzmenko","Female",22,"Alpine Skiing",0,0,0,0,"yelizaveta-kuzmenko-1","winter","2010","Belarus"
"Aleksandr Makritsky","Male",38,"Ice Hockey",0,0,0,0,"aleksandr-makritsky-1","winter","2010","Belarus"
"Dmitry Meleshko","Male",27,"Ice Hockey",0,0,0,0,"dmitry-meleshko-1","winter","2010","Belarus"
"Andrey Mezin","Male",35,"Ice Hockey",0,0,0,0,"andrey-mezin-1","winter","2010","Belarus"
"Andrey Mikhalyov","Male",31,"Ice Hockey",0,0,0,0,"andrey-mikhalyov-1","winter","2010","Belarus"
"Olga Nazarova","Female",32,"Biathlon",0,0,0,0,"olga-nazarova-2","winter","2010","Belarus"
"Svetlana Radkevich","Female",30,"Speed Skating",0,0,0,0,"svetlana-radkevich-1","winter","2010","Belarus"
"Yekaterina Rudakova-Bulavka","Female",26,"Cross Country Skiing",0,0,0,0,"yekaterina-rudakova-bulavka-1","winter","2010","Belarus"
"Aleksandr Ryadinsky","Male",31,"Ice Hockey",0,0,0,0,"aleksandr-ryadinsky-1","winter","2010","Belarus"
"Ruslan Saley","Male",35,"Ice Hockey",0,0,0,0,"ruslan-saley-1","winter","2010","Belarus"
"Yelena Sannikova","Female",29,"Cross Country Skiing",0,0,0,0,"yelena-sannikova-1","winter","2010","Belarus"
"Mariya Shkanova","Female",20,"Alpine Skiing",0,0,0,0,"mariya-shkanova-1","winter","2010","Belarus"
"Nadezhda Skardino","Female",24,"Biathlon",0,0,0,0,"nadezhda-skardino-1","winter","2010","Belarus"
"Assol Slivets","Female",27,"Freestyle Skiing",0,0,0,0,"assol-slivets-1","winter","2010","Belarus"
"Timofey Slivets","Male",25,"Freestyle Skiing",0,0,0,0,"timofey-slivets-1","winter","2010","Belarus"
"Andrey Stas","Male",21,"Ice Hockey",0,0,0,0,"andrey-stas-1","winter","2010","Belarus"
"Nikolay Stasenko","Male",22,"Ice Hockey",0,0,0,0,"nikolay-stasenko-1","winter","2010","Belarus"
"Aleksandr Syman","Male",32,"Biathlon",0,0,0,0,"aleksandr-syman-1","winter","2010","Belarus"
"Alla Tsuper","Female",30,"Freestyle Skiing",0,0,0,0,"alla-tsuper-1","winter","2010","Belarus"
"Aleksey Ugarov","Male",25,"Ice Hockey",0,0,0,0,"aleksey-ugarov-1","winter","2010","Belarus"
"Rustam Valiullin","Male",33,"Biathlon",0,0,0,0,"rustam-valiullin-1","winter","2010","Belarus"
"Olga Vasilyonok","Female",29,"Cross Country Skiing",0,0,0,0,"olga-vasilyonok-1","winter","2010","Belarus"
"Sergey Zadelenov","Male",33,"Ice Hockey",0,0,0,0,"sergey-zadelenov-1","winter","2010","Belarus"
"Konstantin Zakharov","Male",24,"Ice Hockey",0,0,0,0,"konstantin-zakharov-1","winter","2010","Belarus"
"Pieter Gysel","Male",29,"Short Track Speed Skating",0,0,0,0,"pieter-gysel-1","winter","2010","Belgium"
"Bart Mollin","Male",28,"Alpine Skiing",0,0,0,0,"bart-mollin-1","winter","2010","Belgium"
"Karen Persyn","Female",26,"Alpine Skiing",0,0,0,0,"karen-persyn-1","winter","2010","Belgium"
"Isabelle Pieman","Female",26,"Figure Skating",0,0,0,0,"isabelle-pieman-1","winter","2010","Belgium"
"Jeroen Van Den Bogaert","Male",30,"Alpine Skiing",0,0,0,0,"jeroen-van-den-bogaert-1","winter","2010","Belgium"
"Kevin Van der Perren","Male",27,"Figure Skating",0,0,0,0,"kevin-van-der-perren-1","winter","2010","Belgium"
"Eva Willemarck","Female",25,"Bobsleigh",0,0,0,0,"eva-willemarck-1","winter","2010","Belgium"
"Elfje Willemsen","Female",25,"Bobsleigh",0,0,0,0,"elfje-willemsen-1","winter","2010","Belgium"
"Tucker Murphy","Male",28,"Cross Country Skiing",0,0,0,0,"tucker-murphy-1","winter","2010","Bermuda"
"Tanja Karišik","Female",18,"Biathlon, Cross Country Skiing",0,0,0,0,"tanja-karisik-1","winter","2010","Bosnia and Herzegovina"
"Maja Klepi�<U+0087>","Female",21,"Alpine Skiing",0,0,0,0,"maja-klepic-1","winter","2010","Bosnia and Herzegovina"
"Žana Novakovi�<U+0087>","Female",24,"Alpine Skiing",0,0,0,0,"zana-novakovic-1","winter","2010","Bosnia and Herzegovina"
"Mladen Plakalovi�<U+0087>","Male",18,"Cross Country Skiing",0,0,0,0,"mladen-plakalovic-1","winter","2010","Bosnia and Herzegovina"
"Marko Rudi�<U+0087>","Male",20,"Alpine Skiing",0,0,0,0,"marko-rudic-1","winter","2010","Bosnia and Herzegovina"
"Isabel Clark","Female",33,"Snowboarding",0,0,0,0,"isabel-clark-1","winter","2010","Brazil"
"Maya Harrisson","Female",17,"Alpine Skiing",0,0,0,0,"maya-harrisson-1","winter","2010","Brazil"
"Jhonatan Longhi","Male",22,"Alpine Skiing",0,0,0,0,"jhonatan-longhi-1","winter","2010","Brazil"
"Jaqueline Mourão","Female",34,"Cross Country Skiing",0,0,0,0,"jaqueline-mourao-1","winter","2010","Brazil"
"Leandro Ribela","Male",29,"Cross Country Skiing",0,0,0,0,"leandro-ribela-1","winter","2010","Brazil"
"Kilian Albrecht","Male",36,"Alpine Skiing",0,0,0,0,"kilian-albrecht-1","winter","2010","Bulgaria"
"Krasimir Anev","Male",22,"Biathlon",0,0,0,0,"krasimir-anev-1","winter","2010","Bulgaria"
"Martin Bogdanov","Male",23,"Biathlon",0,0,0,0,"martin-bogdanov-1","winter","2010","Bulgaria"
"Stefan Georgiev","Male",32,"Alpine Skiing",0,0,0,0,"stefan-georgiev-2","winter","2010","Bulgaria"
"Marina Georgieva-Nikolova","Female",29,"Short Track Speed Skating",0,0,0,0,"marina-georgieva-nikolova-1","winter","2010","Bulgaria"
"Antoniya Grigorova-Burgova","Female",23,"Cross Country Skiing",0,0,0,0,"antoniya-grigorova-burgova-1","winter","2010","Bulgaria"
"Petar Iliev","Male",25,"Luge",0,0,0,0,"petar-iliev-1","winter","2010","Bulgaria"
"Vladimir Iliev","Male",22,"Biathlon",0,0,0,0,"vladimir-iliev-1","winter","2010","Bulgaria"
"Nina Kadeva-Klenovska","Female",29,"Biathlon",0,0,0,0,"nina-kadeva-klenovska-1","winter","2010","Bulgaria"
"Miroslav Kenanov","Male",21,"Biathlon",0,0,0,0,"miroslav-kenanov-1","winter","2010","Bulgaria"
"Mariya Kirkova","Female",24,"Alpine Skiing",0,0,0,0,"mariya-kirkova-1","winter","2010","Bulgaria"
"Mikhail Klecherov","Male",27,"Biathlon",0,0,0,0,"mikhail-klecherov-1","winter","2010","Bulgaria"
"Teodora Malcheva","Female",27,"Cross Country Skiing",0,0,0,0,"teodora-malcheva-1","winter","2010","Bulgaria"
"Asen Pandov","Male",25,"Short Track Speed Skating",0,0,0,0,"asen-pandov-1","winter","2010","Bulgaria"
"Ivan Papukchiev","Male",23,"Luge",0,0,0,0,"ivan-papukchiev-1","winter","2010","Bulgaria"
"Evgeniya Radanova","Female",32,"Short Track Speed Skating",0,0,0,0,"evgeniya-radanova-1","winter","2010","Bulgaria"
"Ivan Ranchev","Male",19,"Snowboarding",0,0,0,0,"ivan-ranchev-1","winter","2010","Bulgaria"
"Veselin Tsinzov","Male",23,"Cross Country Skiing",0,0,0,0,"veselin-tsinzov-1","winter","2010","Bulgaria"
"Aleksandra Zhekova","Female",22,"Snowboarding",0,0,0,0,"aleksandra-zhekova-1","winter","2010","Bulgaria"
"Charles Hamelin","Male",25,"Short Track Speed Skating",2,0,0,2,"charles-hamelin-1","winter","2010","Canada"
"François-Louis Tremblay","Male",29,"Short Track Speed Skating",1,0,1,2,"francois-louis-tremblay-1","winter","2010","Canada"
"Marianne St-Gelais","Female",19,"Short Track Speed Skating",0,2,0,2,"marianne-st-gelais-1","winter","2010","Canada"
"Kristina Groves","Female",33,"Speed Skating",0,1,1,2,"kristina-groves-1","winter","2010","Canada"
"Meghan Agosta","Female",23,"Ice Hockey",1,0,0,1,"meghan-agosta-1","winter","2010","Canada"
"Jasey-Jay Anderson","Male",34,"Snowboarding",1,0,0,1,"jasey-jay-anderson-1","winter","2010","Canada"
"Gillian Apps","Female",26,"Ice Hockey",1,0,0,1,"gillian-apps-1","winter","2010","Canada"
"Guillaume Bastille","Male",24,"Short Track Speed Skating",1,0,0,1,"guillaume-bastille-1","winter","2010","Canada"
"Patrice Bergeron","Male",24,"Ice Hockey",1,0,0,1,"patrice-bergeron-1","winter","2010","Canada"
"Alex Bilodeau","Male",22,"Freestyle Skiing",1,0,0,1,"alex-bilodeau-1","winter","2010","Canada"
"Tessa Bonhomme","Female",24,"Ice Hockey",1,0,0,1,"tessa-bonhomme-1","winter","2010","Canada"
"Jennifer Botterill","Female",30,"Ice Hockey",1,0,0,1,"jennifer-botterill-1","winter","2010","Canada"
"Dan Boyle","Male",33,"Ice Hockey",1,0,0,1,"dan-boyle-1","winter","2010","Canada"
"Martin Brodeur","Male",37,"Ice Hockey",1,0,0,1,"martin-brodeur-1","winter","2010","Canada"
"Sidney Crosby","Male",22,"Ice Hockey",1,0,0,1,"sidney-crosby-1","winter","2010","Canada"
"Drew Doughty","Male",20,"Ice Hockey",1,0,0,1,"drew-doughty-1","winter","2010","Canada"
"Adam Enright","Male",26,"Curling",1,0,0,1,"adam-enright-1","winter","2010","Canada"
"Ryan Getzlaf","Male",24,"Ice Hockey",1,0,0,1,"ryan-getzlaf-1","winter","2010","Canada"
"Mathieu Giroux","Male",24,"Speed Skating",1,0,0,1,"mathieu-giroux-1","winter","2010","Canada"
"François Hamelin","Male",23,"Short Track Speed Skating",1,0,0,1,"francois-hamelin-1","winter","2010","Canada"
"Dany Heatley","Male",29,"Ice Hockey",1,0,0,1,"dany-heatley-1","winter","2010","Canada"
"Ben Hebert","Male",26,"Curling",1,0,0,1,"ben-hebert-1","winter","2010","Canada"
"Jayna Hefford","Female",32,"Ice Hockey",1,0,0,1,"jayna-hefford-1","winter","2010","Canada"
