"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Leon Richardson","Male",27,"Cycling",0,0,0,0,"leon-richardson-1","summer","1984","Antigua and Barbuda"
"Inigo Ross","Male",23,"Sailing",0,0,0,0,"inigo-ross-1","summer","1984","Antigua and Barbuda"
"Monica Stevens","Female",17,"Athletics",0,0,0,0,"monica-stevens-1","summer","1984","Antigua and Barbuda"
"Rubén Aguiar","Male",28,"Athletics",0,0,0,0,"ruben-aguiar-1","summer","1984","Argentina"
"Ernesto Alaís","Male",54,"Shooting",0,0,0,0,"ernesto-alais-1","summer","1984","Argentina"
"Justo Albarracín","Male",33,"Equestrianism",0,0,0,0,"justo-albarracin-1","summer","1984","Argentina"
"Marcelo Alexandre","Male",21,"Cycling",0,0,0,0,"marcelo-alexandre-1","summer","1984","Argentina"
"Ricardo Andersen","Male",24,"Judo",0,0,0,0,"ricardo-andersen-1","summer","1984","Argentina"
"Liliana Arigoni","Female",21,"Athletics",0,0,0,0,"liliana-arigoni-1","summer","1984","Argentina"
"Walter Bauza","Male",44,"Shooting",0,0,0,0,"walter-bauza-1","summer","1984","Argentina"
"Luis Biera","Male",25,"Cycling",0,0,0,0,"luis-biera-1","summer","1984","Argentina"
"Oscar Bonini","Male",25,"Rowing",0,0,0,0,"oscar-bonini-1","summer","1984","Argentina"
"Alicia María Boscatto","Female",24,"Swimming",0,0,0,0,"alicia-maria-boscatto-1","summer","1984","Argentina"
"Pedro Cáceres","Male",24,"Athletics",0,0,0,0,"pedro-caceres-1","summer","1984","Argentina"
"Pedro Caino","Male",28,"Cycling",0,0,0,0,"pedro-caino-1","summer","1984","Argentina"
"Gustavo Calderón","Male",21,"Rowing",0,0,0,0,"gustavo-calderon-1","summer","1984","Argentina"
"Beatriz Capotosto","Female",22,"Athletics",0,0,0,0,"beatriz-capotosto-1","summer","1984","Argentina"
"Rubén Carballo","Male",21,"Boxing",0,0,0,0,"ruben-carballo-1","summer","1984","Argentina"
"José María Casanova","Male",29,"Fencing",0,0,0,0,"jose-maria-casanova-1","summer","1984","Argentina"
"Daniel Castellani","Male",23,"Volleyball",0,0,0,0,"daniel-castellani-1","summer","1984","Argentina"
"Hugo Conte","Male",21,"Volleyball",0,0,0,0,"hugo-conte-1","summer","1984","Argentina"
"Hugo Corti","Male",21,"Boxing",0,0,0,0,"hugo-corti-1","summer","1984","Argentina"
"Alcides Cuminetti","Male",24,"Volleyball",0,0,0,0,"alcides-cuminetti-1","summer","1984","Argentina"
"Gabriel Curuchet","Male",21,"Cycling",0,0,0,0,"gabriel-curuchet-1","summer","1984","Argentina"
"Juan Esteban Curuchet","Male",19,"Cycling",0,0,0,0,"juan-esteban-curuchet-1","summer","1984","Argentina"
"Rubén D'Andrilli","Male",21,"Rowing",0,0,0,0,"ruben-dandrilli-1","summer","1984","Argentina"
"Pedro Décima","Male",20,"Boxing",0,0,0,0,"pedro-decima-1","summer","1984","Argentina"
"Jorge di Noco","Male",18,"Judo",0,0,0,0,"jorge-di-noco-1","summer","1984","Argentina"
"Alejandro Diz","Male",19,"Volleyball",0,0,0,0,"alejandro-diz-1","summer","1984","Argentina"
"Daniel Domínguez","Male",18,"Boxing",0,0,0,0,"daniel-dominguez-1","summer","1984","Argentina"
"Julio César Falón","Male",19,"Swimming",0,0,0,0,"julio-cesar-falon-1","summer","1984","Argentina"
"Daniel Felizia","Male",22,"Shooting",0,0,0,0,"daniel-felizia-1","summer","1984","Argentina"
"Fabián Ferrari","Male",19,"Swimming",0,0,0,0,"fabian-ferrari-1","summer","1984","Argentina"
"Martín Ferrari","Male",26,"Sailing",0,0,0,0,"martin-ferrari-1","summer","1984","Argentina"
"Omar Ferrari","Male",24,"Rowing",0,0,0,0,"omar-ferrari-1","summer","1984","Argentina"
"Pedro Ferrero","Male",45,"Sailing",0,0,0,0,"pedro-ferrero-1","summer","1984","Argentina"
"Leopoldo Fossati","Male",36,"Shooting",0,0,0,0,"leopoldo-fossati-1","summer","1984","Argentina"
"Jorge García","Male",21,"Sailing",0,0,0,0,"jorge-garcia-1","summer","1984","Argentina"
"Csaba Gaspar","Male",29,"Fencing",0,0,0,0,"csaba-gaspar-1","summer","1984","Argentina"
"Sandra Giancola","Female",19,"Fencing",0,0,0,0,"sandra-giancola-1","summer","1984","Argentina"
"Silvana Giancola","Female",22,"Fencing",0,0,0,0,"silvana-giancola-1","summer","1984","Argentina"
"Boris Goldstein","Male",17,"Wrestling",0,0,0,0,"boris-goldstein-1","summer","1984","Argentina"
"Julio Gómez","Male",21,"Athletics",0,0,0,0,"julio-gomez-3","summer","1984","Argentina"
"Liliana Góngora","Female",18,"Athletics",0,0,0,0,"liliana-gongora-1","summer","1984","Argentina"
"Claudio Guindon","Male",20,"Rowing",0,0,0,0,"claudio-guindon-1","summer","1984","Argentina"
"Juan Carlos Haedo","Male",36,"Cycling",0,0,0,0,"juan-carlos-haedo-1","summer","1984","Argentina"
"Gonzalo Heredia","Male",22,"Sailing",0,0,0,0,"gonzalo-heredia-1","summer","1984","Argentina"
"Claudio Iannone","Male",20,"Cycling",0,0,0,0,"claudio-iannone-1","summer","1984","Argentina"
"Ricardo Ibarra","Male",33,"Rowing",0,0,0,0,"ricardo-ibarra-1","summer","1984","Argentina"
"Carlos Irigoyen","Male",23,"Sailing",0,0,0,0,"carlos-irigoyen-1","summer","1984","Argentina"
"Luis Juncos","Male",21,"Swimming",0,0,0,0,"luis-juncos-1","summer","1984","Argentina"
"Waldo Kantor","Male",24,"Volleyball",0,0,0,0,"waldo-kantor-1","summer","1984","Argentina"
"Fabián Lannutti","Male",20,"Judo",0,0,0,0,"fabian-lannutti-1","summer","1984","Argentina"
"Alejandro Lecot","Male",21,"Swimming",0,0,0,0,"alejandro-lecot-1","summer","1984","Argentina"
"Alberto Llorens","Male",39,"Sailing",0,0,0,0,"alberto-llorens-1","summer","1984","Argentina"
"Sergio Lucchetti","Male",26,"Fencing",0,0,0,0,"sergio-lucchetti-1","summer","1984","Argentina"
"Federico Lungwitz","Male",24,"Rowing",0,0,0,0,"federico-lungwitz-1","summer","1984","Argentina"
"Marcelo Magnasco","Male",26,"Fencing",0,0,0,0,"marcelo-magnasco-1","summer","1984","Argentina"
"Martín Mallo","Male",34,"Equestrianism",0,0,0,0,"martin-mallo-1","summer","1984","Argentina"
"Eduardo Martínez","Male",22,"Volleyball",0,0,0,0,"eduardo-martinez-1","summer","1984","Argentina"
"Adrián Melosi","Male",27,"Equestrianism",0,0,0,0,"adrian-melosi-1","summer","1984","Argentina"
"Daniel Navarrete","Male",21,"Wrestling",0,0,0,0,"daniel-navarrete-1","summer","1984","Argentina"
"Gustavo Ollo","Male",20,"Boxing",0,0,0,0,"gustavo-ollo-1","summer","1984","Argentina"
"Constanza Oriani","Female",22,"Fencing",0,0,0,0,"constanza-oriani-1","summer","1984","Argentina"
"Omar Ortega","Male",23,"Athletics",0,0,0,0,"omar-ortega-1","summer","1984","Argentina"
"Roberto Oviedo","Male",24,"Boxing",0,0,0,0,"roberto-oviedo-1","summer","1984","Argentina"
"Raúl Quiroga","Male",22,"Volleyball",0,0,0,0,"raul-quiroga-1","summer","1984","Argentina"
"Verónica Ribot","Female",22,"Diving",0,0,0,0,"veronica-ribot-1","summer","1984","Argentina"
"Firmo Roberti","Male",41,"Shooting",0,0,0,0,"firmo-roberti-1","summer","1984","Argentina"
"Ricardo Rusticucci","Male",38,"Shooting",0,0,0,0,"ricardo-rusticucci-1","summer","1984","Argentina"
"Virginia Sachero","Female",23,"Swimming",0,0,0,0,"virginia-sachero-1","summer","1984","Argentina"
"Carlos Sanguinetti","Male",23,"Sailing",0,0,0,0,"carlos-sanguinetti-1","summer","1984","Argentina"
"María Alicia Sinigaglia","Female",20,"Fencing",0,0,0,0,"maria-alicia-sinigaglia-1","summer","1984","Argentina"
"Sergio Sinistri","Male",32,"Sailing",0,0,0,0,"sergio-sinistri-1","summer","1984","Argentina"
"Alejandro Strático","Male",23,"Judo",0,0,0,0,"alejandro-stratico-1","summer","1984","Argentina"
"Oscar Strático","Male",28,"Wrestling",0,0,0,0,"oscar-stratico-1","summer","1984","Argentina"
"Atilio Tass","Male",27,"Fencing",0,0,0,0,"atilio-tass-1","summer","1984","Argentina"
"Eduardo Trillini","Male",26,"Cycling",0,0,0,0,"eduardo-trillini-1","summer","1984","Argentina"
"Sergio Turiace","Male",21,"Fencing",0,0,0,0,"sergio-turiace-1","summer","1984","Argentina"
"Jon Emili Uriarte","Male",22,"Volleyball",0,0,0,0,"jon-emili-uriarte-1","summer","1984","Argentina"
"Atilio Vásquez","Male",24,"Canoeing",0,0,0,0,"atilio-vasquez-1","summer","1984","Argentina"
"Carlos Wagenpfeil","Male",27,"Volleyball",0,0,0,0,"carlos-wagenpfeil-1","summer","1984","Argentina"
"Leonardo Wiernes","Male",21,"Volleyball",0,0,0,0,"leonardo-wiernes-1","summer","1984","Argentina"
"Eduardo Zone","Male",31,"Equestrianism",0,0,0,0,"eduardo-zone-1","summer","1984","Argentina"
"Mark Stockwell","Male",21,"Swimming",0,2,1,3,"mark-stockwell-1","summer","1984","Australia"
"Jon Sieben","Male",17,"Swimming",1,0,1,2,"jon-sieben-1","summer","1984","Australia"
"Neil Brooks","Male",22,"Swimming",0,1,1,2,"neil-brooks-1","summer","1984","Australia"
"Glenn Buchanan","Male",21,"Swimming",0,0,2,2,"glenn-buchanan-1","summer","1984","Australia"
"Peter Evans","Male",22,"Swimming",0,0,2,2,"peter-evans-1","summer","1984","Australia"
"Michael Grenda","Male",22,"Cycling",1,0,0,1,"michael-grenda-1","summer","1984","Australia"
"Dean Lukin","Male",24,"Weightlifting",1,0,0,1,"dean-lukin-1","summer","1984","Australia"
"Kevin Nichols","Male",29,"Cycling",1,0,0,1,"kevin-nichols-1","summer","1984","Australia"
"Glynis Nunn","Female",23,"Athletics",1,0,0,1,"glynis-nunn-1","summer","1984","Australia"
"Michael Turtur","Male",26,"Cycling",1,0,0,1,"michael-turtur-1","summer","1984","Australia"
"Dean Woods","Male",18,"Cycling",1,0,0,1,"dean-woods-1","summer","1984","Australia"
"Glenn Beringen","Male",19,"Swimming",0,1,0,1,"glenn-beringen-1","summer","1984","Australia"
"Michael Delany","Male",18,"Swimming",0,1,0,1,"michael-delany-1","summer","1984","Australia"
"Greg Fasala","Male",19,"Swimming",0,1,0,1,"greg-fasala-1","summer","1984","Australia"
"Gary Gullock","Male",26,"Rowing",0,1,0,1,"gary-gullock-1","summer","1984","Australia"
"Gary Honey","Male",25,"Athletics",0,1,0,1,"gary-honey-1","summer","1984","Australia"
"Robert Kabbas","Male",29,"Weightlifting",0,1,0,1,"robert-kabbas-1","summer","1984","Australia"
"Suzie Landells","Female",19,"Swimming",0,1,0,1,"suzie-landells-1","summer","1984","Australia"
"Tony Lovrich","Male",22,"Rowing",0,1,0,1,"tony-lovrich-1","summer","1984","Australia"
"Tim McLaren","Male",27,"Rowing",0,1,0,1,"tim-mclaren-1","summer","1984","Australia"
"Karen Phillips","Female",18,"Swimming",0,1,0,1,"karen-phillips-1","summer","1984","Australia"
"Paul Reedy","Male",23,"Rowing",0,1,0,1,"paul-reedy-1","summer","1984","Australia"
"Scott Anderson","Male",30,"Sailing",0,0,1,1,"scott-anderson-2","summer","1984","Australia"
"Jim Battersby","Male",25,"Rowing",0,0,1,1,"jim-battersby-1","summer","1984","Australia"
"Karen Brancourt","Female",22,"Rowing",0,0,1,1,"karen-brancourt-1","summer","1984","Australia"
"Christopher Cairns","Male",27,"Sailing",0,0,1,1,"christopher-cairns-1","summer","1984","Australia"
"Sue Chapman","Female",21,"Rowing",0,0,1,1,"sue-chapman-1","summer","1984","Australia"
"Patricia Dench","Female",52,"Shooting",0,0,1,1,"patricia-dench-1","summer","1984","Australia"
"Ian Edmunds","Male",22,"Rowing",0,0,1,1,"ian-edmunds-1","summer","1984","Australia"
"Steve Evans","Male",21,"Rowing",0,0,1,1,"steve-evans-1","summer","1984","Australia"
"Margot Foster","Female",25,"Rowing",0,0,1,1,"margot-foster-1","summer","1984","Australia"
"Robyn Grey-Gardner","Female",19,"Rowing",0,0,1,1,"robyn-grey-gardner-1","summer","1984","Australia"
"Clyde Hefer","Male",23,"Rowing",0,0,1,1,"clyde-hefer-1","summer","1984","Australia"
"Barry Kelly","Male",29,"Canoeing",0,0,1,1,"barry-kelly-1","summer","1984","Australia"
"Grant Kenny","Male",21,"Canoeing",0,0,1,1,"grant-kenny-1","summer","1984","Australia"
"Mark Kerry","Male",24,"Swimming",0,0,1,1,"mark-kerry-1","summer","1984","Australia"
"Susan Lee","Female",18,"Rowing",0,0,1,1,"susan-lee-1","summer","1984","Australia"
"Justin Lemberg","Male",17,"Swimming",0,0,1,1,"justin-lemberg-1","summer","1984","Australia"
"Gael Mulhall-Martin","Female",27,"Athletics",0,0,1,1,"gael-mulhall-martin-1","summer","1984","Australia"
"Craig Muller","Male",23,"Rowing",0,0,1,1,"craig-muller-1","summer","1984","Australia"
"Sam Patten","Male",21,"Rowing",0,0,1,1,"sam-patten-1","summer","1984","Australia"
"Michelle Pearson","Female",22,"Swimming",0,0,1,1,"michelle-pearson-1","summer","1984","Australia"
"Ion Popa","Male",27,"Rowing",0,0,1,1,"ion-popa-1","summer","1984","Australia"
"Gavin Thredgold","Male",22,"Rowing",0,0,1,1,"gavin-thredgold-1","summer","1984","Australia"
"Tim Willoughby","Male",30,"Rowing",0,0,1,1,"tim-willoughby-1","summer","1984","Australia"
"Rob Woodhouse","Male",18,"Swimming",0,0,1,1,"rob-woodhouse-1","summer","1984","Australia"
"Phil Adams","Male",39,"Shooting",0,0,0,0,"phil-adams-1","summer","1984","Australia"
"Chris Annison-Stanton","Female",24,"Athletics",0,0,0,0,"chris-annison-stanton-1","summer","1984","Australia"
"John Atkinson","Male",20,"Athletics",0,0,0,0,"john-atkinson-1","summer","1984","Australia"
"Marian Aylmore","Female",25,"Hockey",0,0,0,0,"marian-aylmore-1","summer","1984","Australia"
"Simon Baker","Male",26,"Athletics",0,0,0,0,"simon-baker-1","summer","1984","Australia"
"Russell Basser","Male",24,"Water Polo",0,0,0,0,"russell-basser-1","summer","1984","Australia"
"Colin Batch","Male",26,"Hockey",0,0,0,0,"colin-batch-1","summer","1984","Australia"
"Kerry Battersby","Female",15,"Gymnastics",0,0,0,0,"kerry-battersby-1","summer","1984","Australia"
"Susie Baumer","Female",18,"Swimming",0,0,0,0,"susie-baumer-1","summer","1984","Australia"
"Colin Beashel","Male",24,"Sailing",0,0,0,0,"colin-beashel-1","summer","1984","Australia"
"David Bell","Male",29,"Hockey",0,0,0,0,"david-bell-1","summer","1984","Australia"
"Greg Benko","Male",31,"Fencing",0,0,0,0,"greg-benko-1","summer","1984","Australia"
"Mervyn Bennett","Male",39,"Equestrianism",0,0,0,0,"mervyn-bennett-1","summer","1984","Australia"
"John Bentley","Male",26,"Rowing",0,0,0,0,"john-bentley-1","summer","1984","Australia"
"Adrian Berce","Male",26,"Hockey",0,0,0,0,"adrian-berce-1","summer","1984","Australia"
"Werner Birnbaum","Male",20,"Gymnastics",0,0,0,0,"werner-birnbaum-1","summer","1984","Australia"
"Christopher Blake","Male",31,"Archery",0,0,0,0,"christopher-blake-1","summer","1984","Australia"
"Elizabeth Blencowe","Female",23,"Canoeing",0,0,0,0,"elizabeth-blencowe-1","summer","1984","Australia"
"Robert Booth","Male",20,"Rowing",0,0,0,0,"robert-booth-1","summer","1984","Australia"
"Ray Borner","Male",22,"Basketball",0,0,0,0,"ray-borner-1","summer","1984","Australia"
"Evelyn Botfield","Female",27,"Hockey",0,0,0,0,"evelyn-botfield-1","summer","1984","Australia"
"Grant Boyce","Male",28,"Hockey",0,0,0,0,"grant-boyce-1","summer","1984","Australia"
"Graeme Brewer","Male",25,"Swimming",0,0,0,0,"graeme-brewer-1","summer","1984","Australia"
"Cris Brown","Male",21,"Wrestling",0,0,0,0,"cris-brown-1","summer","1984","Australia"
"Vanessa Browne","Female",21,"Athletics",0,0,0,0,"vanessa-browne-1","summer","1984","Australia"
"Robert Bryant","Male",26,"Water Polo",0,0,0,0,"robert-bryant-1","summer","1984","Australia"
"Sharon Buchanan-Patmore","Female",21,"Hockey",0,0,0,0,"sharon-buchanan-patmore-1","summer","1984","Australia"
"Donella Burridge","Female",26,"Synchronized Swimming",0,0,0,0,"donella-burridge-1","summer","1984","Australia"
"Martin Callaghan","Male",21,"Water Polo",0,0,0,0,"martin-callaghan-1","summer","1984","Australia"
"Andy Campbell","Male",28,"Basketball",0,0,0,0,"andy-campbell-1","summer","1984","Australia"
"Brendon Cannon","Male",22,"Boxing",0,0,0,0,"brendon-cannon-1","summer","1984","Australia"
"Wayne Carroll","Male",25,"Basketball",0,0,0,0,"wayne-carroll-1","summer","1984","Australia"
"Andrea Chaplin","Female",20,"Fencing",0,0,0,0,"andrea-chaplin-1","summer","1984","Australia"
"Ric Charlesworth","Male",32,"Hockey",0,0,0,0,"ric-charlesworth-1","summer","1984","Australia"
"Jenny Cheesman","Female",26,"Basketball",0,0,0,0,"jenny-cheesman-1","summer","1984","Australia"
"Gino Ciampa","Male",21,"Judo",0,0,0,0,"gino-ciampa-1","summer","1984","Australia"
"Darren Clark","Male",18,"Athletics",0,0,0,0,"darren-clark-1","summer","1984","Australia"
"Glenn Clarke","Male",21,"Cycling",0,0,0,0,"glenn-clarke-1","summer","1984","Australia"
"Trish Cockrem","Female",23,"Basketball",0,0,0,0,"trish-cockrem-1","summer","1984","Australia"
"James Cook","Male",31,"Sailing",0,0,0,0,"james-cook-1","summer","1984","Australia"
"Renato Cornett","Male",19,"Boxing",0,0,0,0,"renato-cornett-1","summer","1984","Australia"
"Richard Coxon","Male",39,"Sailing",0,0,0,0,"richard-coxon-1","summer","1984","Australia"
"Guy Creighton","Male",34,"Equestrianism",0,0,0,0,"guy-creighton-1","summer","1984","Australia"
"Alec Crikis","Male",39,"Shooting",0,0,0,0,"alec-crikis-1","summer","1984","Australia"
"Lisa Curry-Kenny","Female",22,"Swimming",0,0,0,0,"lisa-curry-kenny-1","summer","1984","Australia"
"Peter Dale","Male",20,"Swimming",0,0,0,0,"peter-dale-1","summer","1984","Australia"
"Mel Dalgleish","Male",25,"Basketball",0,0,0,0,"mel-dalgleish-1","summer","1984","Australia"
"Brad Dalton","Male",24,"Basketball",0,0,0,0,"brad-dalton-1","summer","1984","Australia"
"Karen Dalton","Female",23,"Basketball",0,0,0,0,"karen-dalton-1","summer","1984","Australia"
"Mark Dalton","Male",19,"Basketball",0,0,0,0,"mark-dalton-1","summer","1984","Australia"
"Craig Davies","Male",17,"Hockey",0,0,0,0,"craig-davies-1","summer","1984","Australia"
"Ian Davies","Male",28,"Basketball",0,0,0,0,"ian-davies-1","summer","1984","Australia"
"Rob de Castella","Male",27,"Athletics",0,0,0,0,"rob-de-castella-1","summer","1984","Australia"
"John Doak","Male",25,"Canoeing",0,0,0,0,"john-doak-1","summer","1984","Australia"
"Robert Doak","Male",26,"Canoeing",0,0,0,0,"robert-doak-1","summer","1984","Australia"
"Jenny Donnet","Female",21,"Diving",0,0,0,0,"jenny-donnet-1","summer","1984","Australia"
"Terry Donovan","Female",39,"Archery",0,0,0,0,"terry-donovan-1","summer","1984","Australia"
"Loretta Dorman","Female",21,"Hockey",0,0,0,0,"loretta-dorman-1","summer","1984","Australia"
"Tim Dorning","Male",27,"Sailing",0,0,0,0,"tim-dorning-1","summer","1984","Australia"
"Dimity Douglas","Female",14,"Swimming",0,0,0,0,"dimity-douglas-1","summer","1984","Australia"
"Linda Douglas","Female",18,"Rhythmic Gymnastics",0,0,0,0,"linda-douglas-1","summer","1984","Australia"
"David Doyle","Male",23,"Rowing",0,0,0,0,"david-doyle-1","summer","1984","Australia"
"Rob Edmonds","Male",22,"Gymnastics",0,0,0,0,"rob-edmonds-1","summer","1984","Australia"
"Eli Ellis","Male",35,"Shooting",0,0,0,0,"eli-ellis-1","summer","1984","Australia"
"Daniel Esposito","Male",20,"Modern Pentathlon",0,0,0,0,"daniel-esposito-1","summer","1984","Australia"
"Greg Eurell","Male",24,"Equestrianism",0,0,0,0,"greg-eurell-1","summer","1984","Australia"
"Jeff Fenech","Male",20,"Boxing",0,0,0,0,"jeff-fenech-1","summer","1984","Australia"
"Richard Finch","Male",21,"Boxing",0,0,0,0,"richard-finch-1","summer","1984","Australia"
"Duncan Fisher","Male",22,"Rowing",0,0,0,0,"duncan-fisher-1","summer","1984","Australia"
"Debbie Flintoff-King","Female",24,"Athletics",0,0,0,0,"debbie-flintoff-king-1","summer","1984","Australia"
"Steve Foley","Male",27,"Diving",0,0,0,0,"steve-foley-1","summer","1984","Australia"
"Kathy Foster","Female",24,"Basketball",0,0,0,0,"kathy-foster-1","summer","1984","Australia"
"Bruce Frayne","Male",26,"Athletics",0,0,0,0,"bruce-frayne-1","summer","1984","Australia"
"Linda Garden","Female",28,"Athletics",0,0,0,0,"linda-garden-1","summer","1984","Australia"
"Andrew Gaze","Male",19,"Basketball",0,0,0,0,"andrew-gaze-1","summer","1984","Australia"
"Sue Geh","Female",24,"Basketball",0,0,0,0,"sue-geh-1","summer","1984","Australia"
"Peter Genders","Male",25,"Canoeing",0,0,0,0,"peter-genders-1","summer","1984","Australia"
"Pamela Glossop","Female",29,"Hockey",0,0,0,0,"pamela-glossop-1","summer","1984","Australia"
"Dean Gordon","Male",24,"Sailing",0,0,0,0,"dean-gordon-1","summer","1984","Australia"
"Donna Gould","Female",18,"Athletics",0,0,0,0,"donna-gould-1","summer","1984","Australia"
"Penny Gray","Female",25,"Hockey",0,0,0,0,"penny-gray-1","summer","1984","Australia"
"Craig Green","Male",20,"Wrestling",0,0,0,0,"craig-green-1","summer","1984","Australia"
"Peter Hadfield","Male",29,"Athletics",0,0,0,0,"peter-hadfield-1","summer","1984","Australia"
"Ian Hale","Male",33,"Shooting",0,0,0,0,"ian-hale-1","summer","1984","Australia"
"Mike Harvey","Male",21,"Athletics",0,0,0,0,"mike-harvey-1","summer","1984","Australia"
"Peter Haselhurst","Male",27,"Hockey",0,0,0,0,"peter-haselhurst-1","summer","1984","Australia"
"Trisha Heberle","Female",25,"Hockey",0,0,0,0,"trisha-heberle-1","summer","1984","Australia"
"Mike Hillardt","Male",23,"Athletics",0,0,0,0,"mike-hillardt-1","summer","1984","Australia"
"Lorraine Hillas","Female",22,"Hockey",0,0,0,0,"lorraine-hillas-1","summer","1984","Australia"
