"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Suela Mëhilli","Female",20,"Alpine Skiing",0,0,0,0,"suela-mehilli-1","winter","2014","Albania"
"Mireia Gutiérrez","Female",25,"Alpine Skiing",0,0,0,0,"mireia-gutierrez-1","winter","2014","Andorra"
"Lluís Marín Tarroch","Male",25,"Snowboarding",0,0,0,0,"lluis-marin-tarroch-1","winter","2014","Andorra"
"Marc Oliveras","Male",22,"Alpine Skiing",0,0,0,0,"marc-oliveras-1","winter","2014","Andorra"
"Kevin Esteve Rigail","Male",24,"Alpine Skiing",0,0,0,0,"kevin-esteve-rigail-1","winter","2014","Andorra"
"Laure Soulié","Female",26,"Biathlon",0,0,0,0,"laure-soulie-1","winter","2014","Andorra"
"Joan Verdú","Male",18,"Alpine Skiing",0,0,0,0,"joan-verdu-1","winter","2014","Andorra"
"Salomé Báncora","Female",20,"Alpine Skiing",0,0,0,0,"salome-bancora-1","winter","2014","Argentina"
"Jorge Birkner","Male",23,"Alpine Skiing",0,0,0,0,"jorge-birkner-2","winter","2014","Argentina"
"Federico Cichero","Male",30,"Cross Country Skiing",0,0,0,0,"federico-cichero-1","winter","2014","Argentina"
"Sebastiano Gastaldi","Male",22,"Alpine Skiing",0,0,0,0,"sebastiano-gastaldi-1","winter","2014","Argentina"
"Julietta Quiroga","Female",25,"Alpine Skiing",0,0,0,0,"julietta-quiroga-1","winter","2014","Argentina"
"Cristian Simari Birkner","Male",33,"Alpine Skiing",0,0,0,0,"cristian-simari-birkner-1","winter","2014","Argentina"
"Macarena Simari Birkner","Female",29,"Alpine Skiing",0,0,0,0,"macarena-simari-birkner-1","winter","2014","Argentina"
"Katya Galstyan","Female",21,"Cross Country Skiing",0,0,0,0,"katya-galstyan-1","winter","2014","Armenia"
"Sergey Mikayelyan","Male",21,"Cross Country Skiing",0,0,0,0,"sergey-mikayelyan-1","winter","2014","Armenia"
"Arman Serebrakyan","Male",26,"Alpine Skiing",0,0,0,0,"arman-serebrakyan-1","winter","2014","Armenia"
"Artur Yeghoyan","Male",23,"Cross Country Skiing",0,0,0,0,"artur-yeghoyan-1","winter","2014","Armenia"
"Torah Bright","Female",27,"Snowboarding",0,1,0,1,"torah-bright-1","winter","2014","Australia"
"David Morris","Male",29,"Freestyle Skiing",0,1,0,1,"david-morris-1","winter","2014","Australia"
"Lydia Ierodiaconou-Lassila","Female",32,"Freestyle Skiing",0,0,1,1,"lydia-ierodiaconou-lassila-1","winter","2014","Australia"
"Alexei Almoukov","Male",23,"Biathlon",0,0,0,0,"alexei-almoukov-1","winter","2014","Australia"
"Emily Bamford","Female",21,"Alpine Skiing",0,0,0,0,"emily-bamford-1","winter","2014","Australia"
"Dale Begg-Smith","Male",29,"Freestyle Skiing",0,0,0,0,"dale-begg-smith-1","winter","2014","Australia"
"Phil Bellingham","Male",22,"Cross Country Skiing",0,0,0,0,"phil-bellingham-1","winter","2014","Australia"
"Pierre Boda","Male",20,"Short Track Speed Skating",0,0,0,0,"pierre-boda-1","winter","2014","Australia"
"Cam Bolton","Male",23,"Snowboarding",0,0,0,0,"cam-bolton-1","winter","2014","Australia"
"Esther Bottomley","Female",30,"Cross Country Skiing",0,0,0,0,"esther-bottomley-1","winter","2014","Australia"
"Belle Brockhoff","Female",21,"Snowboarding",0,0,0,0,"belle-brockhoff-1","winter","2014","Australia"
"Kent Callister","Male",18,"Snowboarding",0,0,0,0,"kent-callister-1","winter","2014","Australia"
"Lucy Chaffer","Female",30,"Skeleton",0,0,0,0,"lucy-chaffer-1","winter","2014","Australia"
"Lavinia Chrystal","Female",24,"Alpine Skiing",0,0,0,0,"lavinia-chrystal-1","winter","2014","Australia"
"Britteny Cox","Female",19,"Freestyle Skiing",0,0,0,0,"britteny-cox-1","winter","2014","Australia"
"Holly Crawford","Female",29,"Snowboarding",0,0,0,0,"holly-crawford-1","winter","2014","Australia"
"Katya Crema","Female",25,"Freestyle Skiing",0,0,0,0,"katya-crema-1","winter","2014","Australia"
"Dominic Demschar","Male",20,"Alpine Skiing",0,0,0,0,"dominic-demschar-1","winter","2014","Australia"
"John Farrow","Male",31,"Skeleton",0,0,0,0,"john-farrow-1","winter","2014","Australia"
"Alex Ferlazzo","Male",18,"Luge",0,0,0,0,"alex-ferlazzo-1","winter","2014","Australia"
"Lucy Glanville","Female",19,"Biathlon",0,0,0,0,"lucy-glanville-1","winter","2014","Australia"
"Matt Graham","Male",19,"Freestyle Skiing",0,0,0,0,"matt-graham-1","winter","2014","Australia"
"Daniel Greig","Male",22,"Speed Skating",0,0,0,0,"daniel-greig-1","winter","2014","Australia"
"Anton Grimus","Male",23,"Freestyle Skiing",0,0,0,0,"anton-grimus-1","winter","2014","Australia"
"Sam Hall","Male",25,"Freestyle Skiing",0,0,0,0,"sam-hall-2","winter","2014","Australia"
"Brooklee Han","Female",18,"Figure Skating",0,0,0,0,"brooklee-han-1","winter","2014","Australia"
"Duncan Harvey","Male",32,"Bobsleigh",0,0,0,0,"duncan-harvey-1","winter","2014","Australia"
"Russ Henshaw","Male",23,"Freestyle Skiing",0,0,0,0,"russ-henshaw-1","winter","2014","Australia"
"Jarryd Hughes","Male",18,"Snowboarding",0,0,0,0,"jarryd-hughes-1","winter","2014","Australia"
"Scott James","Male",19,"Snowboarding",0,0,0,0,"scott-james-1","winter","2014","Australia"
"Nathan Johnstone","Male",23,"Snowboarding",0,0,0,0,"nathan-johnstone-1","winter","2014","Australia"
"Sami Kennedy-Sim","Female",25,"Freestyle Skiing",0,0,0,0,"sami-kennedy-sim-1","winter","2014","Australia"
"Brendan Kerry","Male",19,"Figure Skating",0,0,0,0,"brendan-kerry-1","winter","2014","Australia"
"Scott Kneller","Male",24,"Freestyle Skiing",0,0,0,0,"scott-kneller-1","winter","2014","Australia"
"Astrid Loch-Wilkinson-Ra�<U+0091>enovi�<U+0087>","Female",31,"Bobsleigh",0,0,0,0,"astrid-loch-wilkinson-radenovic-1","winter","2014","Australia"
"Deanna Lockett","Female",18,"Short Track Speed Skating",0,0,0,0,"deanna-lockett-1","winter","2014","Australia"
"Stephanie Magiros","Female",22,"Snowboarding",0,0,0,0,"stephanie-magiros-1","winter","2014","Australia"
"Lucas Mata","Male",25,"Bobsleigh",0,0,0,0,"lucas-mata-1","winter","2014","Australia"
"Gregory Merriman","Male",25,"Figure Skating",0,0,0,0,"gregory-merriman-1","winter","2014","Australia"
"Gareth Nichols","Male",30,"Bobsleigh",0,0,0,0,"gareth-nichols-1","winter","2014","Australia"
"Danielle O'Brien","Female",23,"Figure Skating",0,0,0,0,"danielle-obrien-1","winter","2014","Australia"
"Taylah-Paige O'Neill","Female",19,"Freestyle Skiing",0,0,0,0,"taylah-paige-oneill-1","winter","2014","Australia"
"Jenny Owens","Female",35,"Freestyle Skiing",0,0,0,0,"jenny-owens-1","winter","2014","Australia"
"Nicole Parks","Female",21,"Freestyle Skiing",0,0,0,0,"nicole-parks-1","winter","2014","Australia"
"Laura Peel","Female",24,"Freestyle Skiing",0,0,0,0,"laura-peel-1","winter","2014","Australia"
"Ross Peraudo","Male",21,"Alpine Skiing",0,0,0,0,"ross-peraudo-1","winter","2014","Australia"
"Jana Pittman","Female",31,"Bobsleigh",0,0,0,0,"jana-pittman-1","winter","2014","Australia"
"Alex Pullin","Male",26,"Snowboarding",0,0,0,0,"alex-pullin-1","winter","2014","Australia"
"Danielle Scott","Female",23,"Freestyle Skiing",0,0,0,0,"danielle-scott-1","winter","2014","Australia"
"Anna Segal","Female",27,"Freestyle Skiing",0,0,0,0,"anna-segal-1","winter","2014","Australia"
"Amy Sheehan","Female",27,"Freestyle Skiing",0,0,0,0,"amy-sheehan-1","winter","2014","Australia"
"Greta Small","Female",18,"Alpine Skiing",0,0,0,0,"greta-small-1","winter","2014","Australia"
"Heath Spence","Male",33,"Bobsleigh",0,0,0,0,"heath-spence-1","winter","2014","Australia"
"Michelle Steele","Female",27,"Skeleton",0,0,0,0,"michelle-steele-1","winter","2014","Australia"
"Brodie Summers","Male",20,"Freestyle Skiing",0,0,0,0,"brodie-summers-1","winter","2014","Australia"
"Hannah Trigger","Female",27,"Snowboarding",0,0,0,0,"hannah-trigger-1","winter","2014","Australia"
"Aimee Watson","Female",26,"Cross Country Skiing",0,0,0,0,"aimee-watson-1","winter","2014","Australia"
"Callum Watson","Male",24,"Cross Country Skiing",0,0,0,0,"callum-watson-1","winter","2014","Australia"
"Samantha Wells","Female",24,"Freestyle Skiing",0,0,0,0,"samantha-wells-1","winter","2014","Australia"
"Davina Williams","Female",28,"Freestyle Skiing",0,0,0,0,"davina-williams-1","winter","2014","Australia"
"Anna Fenninger","Female",24,"Alpine Skiing",1,1,0,2,"anna-fenninger-1","winter","2014","Austria"
"Nicole Hosp","Female",30,"Alpine Skiing",0,1,1,2,"nicole-hosp-1","winter","2014","Austria"
"Dominik Landertinger","Male",26,"Biathlon",0,1,1,2,"dominik-landertinger-1","winter","2014","Austria"
"Julia Dujmovits","Female",26,"Snowboarding",1,0,0,1,"julia-dujmovits-1","winter","2014","Austria"
"Mario Matt","Male",34,"Alpine Skiing",1,0,0,1,"mario-matt-1","winter","2014","Austria"
"Matthias Mayer","Male",23,"Alpine Skiing",1,0,0,1,"matthias-mayer-1","winter","2014","Austria"
"Thomas Diethart","Male",21,"Ski Jumping",0,1,0,1,"thomas-diethart-1","winter","2014","Austria"
"Michael Hayböck","Male",22,"Ski Jumping",0,1,0,1,"michael-haybock-1","winter","2014","Austria"
"Marcel Hirscher","Male",24,"Alpine Skiing",0,1,0,1,"marcel-hirscher-1","winter","2014","Austria"
"Daniela Iraschko-Stolz","Female",30,"Ski Jumping",0,1,0,1,"daniela-iraschko-stolz-1","winter","2014","Austria"
"Andreas Linger","Male",32,"Luge",0,1,0,1,"andreas-linger-1","winter","2014","Austria"
"Wolfgang Linger","Male",31,"Luge",0,1,0,1,"wolfgang-linger-1","winter","2014","Austria"
"Thomas Morgenstern","Male",27,"Ski Jumping",0,1,0,1,"thomas-morgenstern-1","winter","2014","Austria"
"Marlies Schild","Female",32,"Alpine Skiing",0,1,0,1,"marlies-schild-1","winter","2014","Austria"
"Gregor Schlierenzauer","Male",24,"Ski Jumping",0,1,0,1,"gregor-schlierenzauer-1","winter","2014","Austria"
"Christoph Bieler","Male",36,"Nordic Combined",0,0,1,1,"christoph-bieler-1","winter","2014","Austria"
"Simon Eder","Male",30,"Biathlon",0,0,1,1,"simon-eder-1","winter","2014","Austria"
"Bernhard Gruber","Male",31,"Nordic Combined",0,0,1,1,"bernhard-gruber-1","winter","2014","Austria"
"Benjamin Karl","Male",28,"Snowboarding",0,0,1,1,"benjamin-karl-1","winter","2014","Austria"
"Lukas Klapfer","Male",28,"Nordic Combined",0,0,1,1,"lukas-klapfer-1","winter","2014","Austria"
"Daniel Mesotitsch","Male",37,"Biathlon",0,0,1,1,"daniel-mesotitsch-1","winter","2014","Austria"
"Mario Stecher","Male",36,"Nordic Combined",0,0,1,1,"mario-stecher-1","winter","2014","Austria"
"Christoph Sumann","Male",38,"Biathlon",0,0,1,1,"christoph-sumann-1","winter","2014","Austria"
"Kathrin Zettel","Female",27,"Alpine Skiing",0,0,1,1,"kathrin-zettel-1","winter","2014","Austria"
"Mario Altmann","Male",27,"Ice Hockey",0,0,0,0,"mario-altmann-1","winter","2014","Austria"
"Philomena Bair","Female",17,"Freestyle Skiing",0,0,0,0,"philomena-bair-1","winter","2014","Austria"
"Romed Baumann","Male",28,"Alpine Skiing",0,0,0,0,"romed-baumann-1","winter","2014","Austria"
"Vanessa Bittner","Female",18,"Speed Skating",0,0,0,0,"vanessa-bittner-1","winter","2014","Austria"
"Wilhelm Denifl","Male",33,"Nordic Combined",0,0,0,0,"wilhelm-denifl-1","winter","2014","Austria"
"Hanno Douschan","Male",24,"Snowboarding",0,0,0,0,"hanno-douschan-1","winter","2014","Austria"
"Johannes Dürr","Male",26,"Cross Country Skiing",0,0,0,0,"johannes-durr-1","winter","2014","Austria"
"Reinhard Egger","Male",24,"Luge",0,0,0,0,"reinhard-egger-1","winter","2014","Austria"
"Georg Fischler","Male",28,"Luge",0,0,0,0,"georg-fischler-1","winter","2014","Austria"
"Janine Flock","Female",24,"Skeleton",0,0,0,0,"janine-flock-1","winter","2014","Austria"
"Kerstin Frank","Female",25,"Figure Skating",0,0,0,0,"kerstin-frank-1","winter","2014","Austria"
"Max Franz","Male",24,"Alpine Skiing",0,0,0,0,"max-franz-1","winter","2014","Austria"
"Anna Gasser","Female",22,"Snowboarding",0,0,0,0,"anna-gasser-1","winter","2014","Austria"
"Andreas Gohl","Male",20,"Freestyle Skiing",0,0,0,0,"andreas-gohl-1","winter","2014","Austria"
"Elisabeth Görgl","Female",32,"Alpine Skiing",0,0,0,0,"elisabeth-gorgl-1","winter","2014","Austria"
"Michael Grabner","Male",26,"Ice Hockey",0,0,0,0,"michael-grabner-1","winter","2014","Austria"
"Matthias Guggenberger","Male",29,"Skeleton",0,0,0,0,"matthias-guggenberger-1","winter","2014","Austria"
"Alessandro Hämmerle","Male",20,"Snowboarding",0,0,0,0,"alessandro-hammerle-1","winter","2014","Austria"
"Max Hauke","Male",21,"Cross Country Skiing",0,0,0,0,"max-hauke-1","winter","2014","Austria"
"Lisa Hauser","Female",20,"Biathlon",0,0,0,0,"lisa-hauser-1","winter","2014","Austria"
"Christina Hengster","Female",28,"Bobsleigh",0,0,0,0,"christina-hengster-1","winter","2014","Austria"
"Reinfried Herbst","Male",35,"Alpine Skiing",0,0,0,0,"reinfried-herbst-1","winter","2014","Austria"
"Raphael Herburger","Male",25,"Ice Hockey",0,0,0,0,"raphael-herburger-1","winter","2014","Austria"
"Sebastian Heufler","Male",22,"Bobsleigh",0,0,0,0,"sebastian-heufler-1","winter","2014","Austria"
"Chiara Hölzl","Female",16,"Ski Jumping",0,0,0,0,"chiara-holzl-1","winter","2014","Austria"
"Thomas Hundertpfund","Male",24,"Ice Hockey",0,0,0,0,"thomas-hundertpfund-1","winter","2014","Austria"
"Cornelia Hütter","Female",21,"Alpine Skiing",0,0,0,0,"cornelia-hutter-1","winter","2014","Austria"
"Florian Iberer","Male",31,"Ice Hockey",0,0,0,0,"florian-iberer-1","winter","2014","Austria"
"Matthias Iberer","Male",28,"Ice Hockey",0,0,0,0,"matthias-iberer-1","winter","2014","Austria"
"Katharina Innerhofer","Female",23,"Biathlon",0,0,0,0,"katharina-innerhofer-1","winter","2014","Austria"
"Miriam Kastlunger","Female",20,"Luge",0,0,0,0,"miriam-kastlunger-1","winter","2014","Austria"
"Severin Kiefer","Male",23,"Figure Skating",0,0,0,0,"severin-kiefer-1","winter","2014","Austria"
"Wolfgang Kindl","Male",25,"Luge",0,0,0,0,"wolfgang-kindl-1","winter","2014","Austria"
"Michaela Kirchgasser","Female",28,"Alpine Skiing",0,0,0,0,"michaela-kirchgasser-1","winter","2014","Austria"
"Viola Kleiser","Female",23,"Bobsleigh",0,0,0,0,"viola-kleiser-1","winter","2014","Austria"
"Thomas Koch","Male",30,"Ice Hockey",0,0,0,0,"thomas-koch-1","winter","2014","Austria"
"Patrick Koller","Male",30,"Freestyle Skiing",0,0,0,0,"patrick-koller-1","winter","2014","Austria"
"Adrian Krainer","Male",21,"Snowboarding",0,0,0,0,"adrian-krainer-1","winter","2014","Austria"
"Marion Kreiner","Female",32,"Snowboarding",0,0,0,0,"marion-kreiner-1","winter","2014","Austria"
"Klaus Kröll","Male",33,"Alpine Skiing",0,0,0,0,"klaus-kroll-1","winter","2014","Austria"
"Marco Ladner","Male",15,"Freestyle Skiing",0,0,0,0,"marco-ladner-1","winter","2014","Austria"
"André Lakos","Male",34,"Ice Hockey",0,0,0,0,"andre-lakos-1","winter","2014","Austria"
"Mathias Lange","Male",28,"Ice Hockey",0,0,0,0,"mathias-lange-1","winter","2014","Austria"
"Manuel Latusa","Male",30,"Ice Hockey",0,0,0,0,"manuel-latusa-1","winter","2014","Austria"
"Brian Lebler","Male",25,"Ice Hockey",0,0,0,0,"brian-lebler-1","winter","2014","Austria"
"Andrea Limbacher","Female",24,"Freestyle Skiing",0,0,0,0,"andrea-limbacher-1","winter","2014","Austria"
"Robert Lukas","Male",35,"Ice Hockey",0,0,0,0,"robert-lukas-1","winter","2014","Austria"
"Regina Mader-Sterz","Female",28,"Alpine Skiing",0,0,0,0,"regina-mader-sterz-1","winter","2014","Austria"
"Benjamin Maier","Male",19,"Bobsleigh",0,0,0,0,"benjamin-maier-1","winter","2014","Austria"
"Raphael Maier","Male",21,"Skeleton",0,0,0,0,"raphael-maier-1","winter","2014","Austria"
"Lukas Mathies","Male",22,"Snowboarding",0,0,0,0,"lukas-mathies-1","winter","2014","Austria"
"Andreas Matt","Male",31,"Freestyle Skiing",0,0,0,0,"andreas-matt-1","winter","2014","Austria"
"Veronika Mayerhofer","Female",21,"Cross Country Skiing",0,0,0,0,"veronika-mayerhofer-1","winter","2014","Austria"
"Ina Meschik","Female",23,"Snowboarding",0,0,0,0,"ina-meschik-1","winter","2014","Austria"
"Susanne Moll","Female",26,"Snowboarding",0,0,0,0,"susanne-moll-1","winter","2014","Austria"
"Andreas Nödl","Male",26,"Ice Hockey",0,0,0,0,"andreas-nodl-1","winter","2014","Austria"
"Daniel Oberkofler","Male",25,"Ice Hockey",0,0,0,0,"daniel-oberkofler-1","winter","2014","Austria"
"Katrin Ofner","Female",23,"Freestyle Skiing",0,0,0,0,"katrin-ofner-1","winter","2014","Austria"
"Peter Penz","Male",29,"Luge",0,0,0,0,"peter-penz-1","winter","2014","Austria"
"Viktor Pfeifer","Male",26,"Figure Skating",0,0,0,0,"viktor-pfeifer-1","winter","2014","Austria"
"Daniel Pfister","Male",27,"Luge",0,0,0,0,"daniel-pfister-1","winter","2014","Austria"
"Fritz Pinter","Male",35,"Biathlon",0,0,0,0,"fritz-pinter-1","winter","2014","Austria"
"Birgit Platzer","Female",21,"Luge",0,0,0,0,"birgit-platzer-1","winter","2014","Austria"
"Thomas Pöck","Male",32,"Ice Hockey",0,0,0,0,"thomas-pock-1","winter","2014","Austria"
"Andreas Prommegger","Male",33,"Snowboarding",0,0,0,0,"andreas-prommegger-1","winter","2014","Austria"
"Michael Raffl","Male",25,"Ice Hockey",0,0,0,0,"michael-raffl-1","winter","2014","Austria"
"Thomas Raffl","Male",27,"Ice Hockey",0,0,0,0,"thomas-raffl-1","winter","2014","Austria"
"Benjamin Raich","Male",35,"Alpine Skiing",0,0,0,0,"benjamin-raich-1","winter","2014","Austria"
"Maria Ramberger","Female",27,"Snowboarding",0,0,0,0,"maria-ramberger-1","winter","2014","Austria"
"Nina Reithmayer","Female",29,"Luge",0,0,0,0,"nina-reithmayer-1","winter","2014","Austria"
"Claudia Riegler","Female",40,"Snowboarding",0,0,0,0,"claudia-riegler-2","winter","2014","Austria"
"Anna Rokita","Female",28,"Speed Skating",0,0,0,0,"anna-rokita-1","winter","2014","Austria"
"Markus Sammer","Male",25,"Bobsleigh",0,0,0,0,"markus-sammer-1","winter","2014","Austria"
"Markus Schairer","Male",26,"Snowboarding",0,0,0,0,"markus-schairer-1","winter","2014","Austria"
"Clemens Schattschneider","Male",21,"Snowboarding",0,0,0,0,"clemens-schattschneider-1","winter","2014","Austria"
"Bernadette Schild","Female",24,"Alpine Skiing",0,0,0,0,"bernadette-schild-1","winter","2014","Austria"
"Philipp Schörghofer","Male",31,"Alpine Skiing",0,0,0,0,"philipp-schorghofer-1","winter","2014","Austria"
"Nathalie Schwarz","Female",20,"Cross Country Skiing",0,0,0,0,"nathalie-schwarz-1","winter","2014","Austria"
"Oliver Setzinger","Male",30,"Ice Hockey",0,0,0,0,"oliver-setzinger-1","winter","2014","Austria"
"Katerina Smutna","Female",30,"Cross Country Skiing",0,0,0,0,"katerina-smutna-1","winter","2014","Austria"
"Angel Somov","Male",23,"Bobsleigh",0,0,0,0,"angel-somov-1","winter","2014","Austria"
"Teresa Stadlober","Female",21,"Cross Country Skiing",0,0,0,0,"teresa-stadlober-1","winter","2014","Austria"
"Bernhard Starkbaum","Male",27,"Ice Hockey",0,0,0,0,"bernhard-starkbaum-1","winter","2014","Austria"
"Christina Staudinger","Female",26,"Freestyle Skiing",0,0,0,0,"christina-staudinger-1","winter","2014","Austria"
"Georg Streitberger","Male",32,"Alpine Skiing",0,0,0,0,"georg-streitberger-1","winter","2014","Austria"
"Otmar Striedinger","Male",22,"Alpine Skiing",0,0,0,0,"otmar-striedinger-1","winter","2014","Austria"
"Matthias Trattnig","Male",34,"Ice Hockey",0,0,0,0,"matthias-trattnig-1","winter","2014","Austria"
"Luca Tribondeau","Male",17,"Freestyle Skiing",0,0,0,0,"luca-tribondeau-1","winter","2014","Austria"
"Bernhard Tritscher","Male",25,"Cross Country Skiing",0,0,0,0,"bernhard-tritscher-1","winter","2014","Austria"
"Alexandra Tüchi","Female",20,"Bobsleigh",0,0,0,0,"alexandra-tuchi-1","winter","2014","Austria"
"Stefan Ulmer","Male",23,"Ice Hockey",0,0,0,0,"stefan-ulmer-1","winter","2014","Austria"
"Anton Unterkofler","Male",30,"Snowboarding",0,0,0,0,"anton-unterkofler-1","winter","2014","Austria"
"Gerhard Unterluggauer","Male",37,"Ice Hockey",0,0,0,0,"gerhard-unterluggauer-1","winter","2014","Austria"
"Thomas Vanek","Male",30,"Ice Hockey",0,0,0,0,"thomas-vanek-1","winter","2014","Austria"
"Christoph Wahrstötter","Male",24,"Freestyle Skiing",0,0,0,0,"christoph-wahrstotter-1","winter","2014","Austria"
"Mathias Wei�<U+009F>enbacher","Male",22,"Snowboarding",0,0,0,0,"mathias-weissenbacher-1","winter","2014","Austria"
"Daniel Welser","Male",30,"Ice Hockey",0,0,0,0,"daniel-welser-1","winter","2014","Austria"
"Veronika Windisch","Female",31,"Short Track Speed Skating",0,0,0,0,"veronika-windisch-1","winter","2014","Austria"
"Stefan Withalm","Male",30,"Bobsleigh",0,0,0,0,"stefan-withalm-1","winter","2014","Austria"
"Harald Wurm","Male",29,"Cross Country Skiing",0,0,0,0,"harald-wurm-1","winter","2014","Austria"
"Thomas Zangerl","Male",30,"Freestyle Skiing",0,0,0,0,"thomas-zangerl-1","winter","2014","Austria"
"Miriam Ziegler","Female",19,"Figure Skating",0,0,0,0,"miriam-ziegler-1","winter","2014","Austria"
"Patrick Brachner","Male",22,"Alpine Skiing",0,0,0,0,"patrick-brachner-1","winter","2014","Azerbaijan"
"Aleksey Sitnikov","Male",27,"Figure Skating",0,0,0,0,"aleksey-sitnikov-1","winter","2014","Azerbaijan"
"Yuliya Zlobina","Female",24,"Figure Skating",0,0,0,0,"yuliya-zlobina-1","winter","2014","Azerbaijan"
"Darya Domracheva","Female",27,"Biathlon",3,0,0,3,"darya-domracheva-1","winter","2014","Belarus"
"Anton Kushnir","Male",29,"Freestyle Skiing",1,0,0,1,"anton-kushnir-1","winter","2014","Belarus"
"Alla Tsuper","Female",34,"Freestyle Skiing",1,0,0,1,"alla-tsuper-1","winter","2014","Belarus"
"Nadezhda Skardino","Female",28,"Biathlon",0,0,1,1,"nadezhda-skardino-1","winter","2014","Belarus"
"Yevgeny Abramenko","Male",26,"Biathlon",0,0,0,0,"yevgeny-abramenko-1","winter","2014","Belarus"
"Vladimir Chepelin","Male",25,"Biathlon",0,0,0,0,"vladimir-chepelin-1","winter","2014","Belarus"
"Yury Danilochkin","Male",22,"Alpine Skiing",0,0,0,0,"yury-danilochkin-1","winter","2014","Belarus"
"Dmitry Dashchinsky","Male",36,"Freestyle Skiing",0,0,0,0,"dmitry-dashchinsky-1","winter","2014","Belarus"
"Sergey Dolidovich","Male",40,"Cross Country Skiing",0,0,0,0,"sergey-dolidovich-1","winter","2014","Belarus"
"Aleksandr Dorozhko","Male",22,"Biathlon",0,0,0,0,"aleksandr-dorozhko-1","winter","2014","Belarus"
"Anastasiya Dubarezova","Female",28,"Biathlon",0,0,0,0,"anastasiya-dubarezova-1","winter","2014","Belarus"
"Aleksey Grishin","Male",34,"Freestyle Skiing",0,0,0,0,"aleksey-grishin-1","winter","2014","Belarus"
"Anna Guskova","Female",21,"Freestyle Skiing",0,0,0,0,"anna-guskova-1","winter","2014","Belarus"
"Aleksey Ivanov","Male",33,"Cross Country Skiing",0,0,0,0,"aleksey-ivanov-1","winter","2014","Belarus"
"Lyudmila Kalinchik","Female",31,"Biathlon",0,0,0,0,"lyudmila-kalinchik-1","winter","2014","Belarus"
"Valentina Kaminskaya","Female",26,"Cross Country Skiing",0,0,0,0,"valentina-kaminskaya-1","winter","2014","Belarus"
"Aleksandr Lazutkin","Male",30,"Cross Country Skiing",0,0,0,0,"aleksandr-lazutkin-1","winter","2014","Belarus"
"Yury Lyadov","Male",26,"Biathlon",0,0,0,0,"yury-lyadov-1","winter","2014","Belarus"
"Sergey Novikov","Male",34,"Biathlon",0,0,0,0,"sergey-novikov-3","winter","2014","Belarus"
"Denis Osipov","Male",30,"Freestyle Skiing",0,0,0,0,"denis-osipov-1","winter","2014","Belarus"
"Nadezhda Pisareva","Female",25,"Biathlon",0,0,0,0,"nadezhda-pisareva-1","winter","2014","Belarus"
"Yelena Sannikova","Female",33,"Cross Country Skiing",0,0,0,0,"yelena-sannikova-1","winter","2014","Belarus"
"Mikhail Semyonov","Male",28,"Cross Country Skiing",0,0,0,0,"mikhail-semyonov-3","winter","2014","Belarus"
"Maksim Sergeyev","Male",22,"Short Track Speed Skating",0,0,0,0,"maksim-sergeyev-1","winter","2014","Belarus"
"Mariya Shkanova","Female",24,"Alpine Skiing",0,0,0,0,"mariya-shkanova-1","winter","2014","Belarus"
"Olga Talayeva","Female",27,"Short Track Speed Skating",0,0,0,0,"olga-talayeva-1","winter","2014","Belarus"
"Katrien Aerts","Female",37,"Freestyle Skiing",0,0,0,0,"katrien-aerts-1","winter","2014","Belgium"
"Jorik Hendrickx","Male",21,"Figure Skating",0,0,0,0,"jorik-hendrickx-1","winter","2014","Belgium"
"Hanna Mariën","Female",31,"Bobsleigh",0,0,0,0,"hanna-marien-1","winter","2014","Belgium"
"Jelena Peeters","Female",28,"Speed Skating",0,0,0,0,"jelena-peeters-1","winter","2014","Belgium"
"Seppe Smits","Male",22,"Snowboarding",0,0,0,0,"seppe-smits-1","winter","2014","Belgium"
"Bart Swings","Male",22,"Speed Skating",0,0,0,0,"bart-swings-1","winter","2014","Belgium"
"Elfje Willemsen","Female",29,"Bobsleigh",0,0,0,0,"elfje-willemsen-1","winter","2014","Belgium"
"Tucker Murphy","Male",32,"Cross Country Skiing",0,0,0,0,"tucker-murphy-1","winter","2014","Bermuda"
"Tanja Karišik","Female",22,"Biathlon, Cross Country Skiing",0,0,0,0,"tanja-karisik-1","winter","2014","Bosnia and Herzegovina"
"Igor Laikert","Male",22,"Alpine Skiing",0,0,0,0,"igor-laikert-1","winter","2014","Bosnia and Herzegovina"
"Žana Novakovi�<U+0087>","Female",28,"Alpine Skiing",0,0,0,0,"zana-novakovic-1","winter","2014","Bosnia and Herzegovina"
"Mladen Plakalovi�<U+0087>","Male",22,"Cross Country Skiing",0,0,0,0,"mladen-plakalovic-1","winter","2014","Bosnia and Herzegovina"
"Marko Rudi�<U+0087>","Male",24,"Alpine Skiing",0,0,0,0,"marko-rudic-1","winter","2014","Bosnia and Herzegovina"
"Edson Bindilatti","Male",34,"Bobsleigh",0,0,0,0,"edson-bindilatti-1","winter","2014","Brazil"
"Isabel Clark","Female",37,"Snowboarding",0,0,0,0,"isabel-clark-1","winter","2014","Brazil"
"Sally da Silva","Female",26,"Bobsleigh",0,0,0,0,"sally-da-silva-1","winter","2014","Brazil"
"Fabiana dos Santos","Female",30,"Bobsleigh",0,0,0,0,"fabiana-dos-santos-1","winter","2014","Brazil"
