"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Luis de Meyer","Male",NA,"Cycling",0,0,0,0,"luis-de-meyer-1","summer","1924","Argentina"
"Jorge del Mazo","Male",NA,"Shooting",0,0,0,0,"jorge-del-mazo-1","summer","1924","Argentina"
"Otto Diesch","Male",NA,"Athletics",0,0,0,0,"otto-diesch-1","summer","1924","Argentina"
"Francisco Dova","Male",NA,"Athletics",0,0,0,0,"francisco-dova-1","summer","1924","Argentina"
"Carlos Dumas","Male",NA,"Tennis",0,0,0,0,"carlos-dumas-1","summer","1924","Argentina"
"Miguel Ángel Enrico","Male",NA,"Athletics",0,0,0,0,"miguel-angel-enrico-1","summer","1924","Argentina"
"Félix Escobar","Male",NA,"Athletics",0,0,0,0,"felix-escobar-1","summer","1924","Argentina"
"Manuel Gallardo","Male",23,"Boxing",0,0,0,0,"manuel-gallardo-1","summer","1924","Argentina"
"César Gérico","Male",NA,"Sailing",0,0,0,0,"cesar-gerico-1","summer","1924","Argentina"
"Eugenio Gret","Male",NA,"Cycling",0,0,0,0,"eugenio-gret-1","summer","1924","Argentina"
"Carlos Guerrico","Male",35,"Fencing",0,0,0,0,"carlos-guerrico-1","summer","1924","Argentina"
"Arturo Hortal","Male",NA,"Tennis",0,0,0,0,"arturo-hortal-1","summer","1924","Argentina"
"Tomás Jones","Male",NA,"Swimming",0,0,0,0,"tomas-jones-1","summer","1924","Argentina"
"Roberto Larraz","Male",25,"Fencing",0,0,0,0,"roberto-larraz-1","summer","1924","Argentina"
"Federico Lecot","Male",NA,"Rowing",0,0,0,0,"federico-lecot-1","summer","1924","Argentina"
"Luis Lucchetti","Male",21,"Fencing",0,0,0,0,"luis-lucchetti-1","summer","1924","Argentina"
"Miguel Madero","Male",28,"Rowing",0,0,0,0,"miguel-madero-1","summer","1924","Argentina"
"Juan Martino","Male",NA,"Shooting",0,0,0,0,"juan-martino-1","summer","1924","Argentina"
"Carmelo Merlo","Male",42,"Fencing",0,0,0,0,"carmelo-merlo-1","summer","1924","Argentina"
"Juan Carlos Milberg","Male",22,"Sailing",0,0,0,0,"juan-carlos-milberg-1","summer","1924","Argentina"
"Bernardo Milhas","Male",NA,"Sailing",0,0,0,0,"bernardo-milhas-1","summer","1924","Argentina"
"Jorge Moreau","Male",16,"Swimming",0,0,0,0,"jorge-moreau-1","summer","1924","Argentina"
"Pedro Nazar","Male",31,"Fencing",0,0,0,0,"pedro-nazar-1","summer","1924","Argentina"
"Guillermo Newberry","Male",25,"Athletics",0,0,0,0,"guillermo-newberry-1","summer","1924","Argentina"
"David Nolting","Male",19,"Rowing",0,0,0,0,"david-nolting-1","summer","1924","Argentina"
"Matías Osinalde","Male",NA,"Shooting",0,0,0,0,"matias-osinalde-1","summer","1924","Argentina"
"Wenceslao Paunero","Male",37,"Fencing",0,0,0,0,"wenceslao-paunero-1","summer","1924","Argentina"
"Benito Pertuzzo","Male",19,"Boxing",0,0,0,0,"benito-pertuzzo-1","summer","1924","Argentina"
"Alfredo Pianta","Male",NA,"Weightlifting",0,0,0,0,"alfredo-pianta-1","summer","1924","Argentina"
"Julio Polet","Male",NA,"Cycling",0,0,0,0,"julio-polet-1","summer","1924","Argentina"
"Arturo Ponce","Male",NA,"Fencing",0,0,0,0,"arturo-ponce-1","summer","1924","Argentina"
"Cipriano Pons","Male",34,"Fencing",0,0,0,0,"cipriano-pons-1","summer","1924","Argentina"
"Mario Reilly","Male",18,"Boxing",0,0,0,0,"mario-reilly-1","summer","1924","Argentina"
"Abelardo Rico","Male",NA,"Shooting",0,0,0,0,"abelardo-rico-1","summer","1924","Argentina"
"Camilo Rivas","Male",NA,"Athletics",0,0,0,0,"camilo-rivas-1","summer","1924","Argentina"
"Guillermo Robson","Male",19,"Tennis",0,0,0,0,"guillermo-robson-1","summer","1924","Argentina"
"Arturo Rodríguez","Male",16,"Boxing",0,0,0,0,"arturo-rodriguez-1","summer","1924","Argentina"
"Ángel Rovere","Male",NA,"Weightlifting",0,0,0,0,"angel-rovere-1","summer","1924","Argentina"
"Cosme Saavedra","Male",22,"Cycling",0,0,0,0,"cosme-saavedra-1","summer","1924","Argentina"
"Ángel Santamarina","Male",30,"Fencing",0,0,0,0,"angel-santamarina-1","summer","1924","Argentina"
"Alfredo Santoro","Male",17,"Boxing",0,0,0,0,"alfredo-santoro-1","summer","1924","Argentina"
"Carlos Serantes","Male",NA,"Rowing",0,0,0,0,"carlos-serantes-1","summer","1924","Argentina"
"Raúl Sola","Male",NA,"Fencing",0,0,0,0,"raul-sola-1","summer","1924","Argentina"
"Enrique Thompson","Male",26,"Athletics",0,0,0,0,"enrique-thompson-1","summer","1924","Argentina"
"Santiago Torres","Male",NA,"Fencing",0,0,0,0,"santiago-torres-1","summer","1924","Argentina"
"Armando Trabucco","Male",NA,"Rowing",0,0,0,0,"armando-trabucco-1","summer","1924","Argentina"
"Roberto Uriburu","Male",22,"Sailing",0,0,0,0,"roberto-uriburu-1","summer","1924","Argentina"
"Jorge Williams","Male",NA,"Tennis",0,0,0,0,"jorge-williams-1","summer","1924","Argentina"
"José Zampicchiatti","Male",23,"Cycling",0,0,0,0,"jose-zampicchiatti-1","summer","1924","Argentina"
"Alberto Zorrilla","Male",18,"Swimming",0,0,0,0,"alberto-zorrilla-1","summer","1924","Argentina"
"Boy Charlton","Male",16,"Swimming",1,1,1,3,"boy-charlton-1","summer","1924","Australia"
"Frank Beaurepaire","Male",32,"Swimming",0,1,1,2,"frank-beaurepaire-1","summer","1924","Australia"
"Dick Eve","Male",23,"Diving",1,0,0,1,"dick-eve-1","summer","1924","Australia"
"Nick Winter","Male",29,"Athletics",1,0,0,1,"nick-winter-1","summer","1924","Australia"
"Moss Christie","Male",21,"Swimming",0,1,0,1,"moss-christie-1","summer","1924","Australia"
"Ernest Henry","Male",19,"Swimming",0,1,0,1,"ernest-henry-1","summer","1924","Australia"
"Ivan Stedman","Male",29,"Swimming",0,1,0,1,"ivan-stedman-1","summer","1924","Australia"
"Claude Angelo","Male",29,"Wrestling",0,0,0,0,"claude-angelo-1","summer","1924","Australia"
"Ernie Austen","Male",32,"Athletics",0,0,0,0,"ernie-austen-1","summer","1924","Australia"
"Manton Bayley","Male",24,"Tennis",0,0,0,0,"manton-bayley-1","summer","1924","Australia"
"Malcolm Boyd","Male",27,"Athletics",0,0,0,0,"malcolm-boyd-1","summer","1924","Australia"
"Bob Broadbent","Male",19,"Cycling",0,0,0,0,"bob-broadbent-1","summer","1924","Australia"
"Ted Bull","Male",NA,"Rowing",0,0,0,0,"ted-bull-1","summer","1924","Australia"
"Edwin Carr, Sr.","Male",24,"Athletics",0,0,0,0,"edwin-carr-sr-1","summer","1924","Australia"
"Wally Coppins","Male",NA,"Cycling",0,0,0,0,"wally-coppins-1","summer","1924","Australia"
"Frank Cummings","Male",33,"Rowing",0,0,0,0,"frank-cummings-1","summer","1924","Australia"
"Robert Cummings","Male",24,"Rowing",0,0,0,0,"robert-cummings-1","summer","1924","Australia"
"George Dempsey","Male",18,"Cycling",0,0,0,0,"george-dempsey-1","summer","1924","Australia"
"Dennis Duigan","Male",21,"Athletics",0,0,0,0,"dennis-duigan-1","summer","1924","Australia"
"Harry Graetz","Male",31,"Rowing",0,0,0,0,"harry-graetz-1","summer","1924","Australia"
"Richard Honner","Male",26,"Athletics",0,0,0,0,"richard-honner-1","summer","1924","Australia"
"Charles Jardine","Male",35,"Boxing",0,0,0,0,"charles-jardine-1","summer","1924","Australia"
"Wally Jarvis","Male",28,"Rowing",0,0,0,0,"wally-jarvis-1","summer","1924","Australia"
"Ray Jones","Male",20,"Boxing",0,0,0,0,"ray-jones-1","summer","1924","Australia"
"Charles Lane","Male",19,"Athletics",0,0,0,0,"charles-lane-1","summer","1924","Australia"
"Jack Newman","Male",NA,"Athletics",0,0,0,0,"jack-newman-1","summer","1924","Australia"
"Roy Norman","Male",27,"Athletics",0,0,0,0,"roy-norman-1","summer","1924","Australia"
"Walter Pfeiffer","Male",31,"Rowing",0,0,0,0,"walter-pfeiffer-1","summer","1924","Australia"
"Sidney Ramsden","Male",23,"Cycling",0,0,0,0,"sidney-ramsden-1","summer","1924","Australia"
"Ruby Reynolds-Lewis","Female",NA,"Art Competitions",0,0,0,0,"ruby-reynolds-lewis-1","summer","1924","Australia"
"Arthur Scott","Male",37,"Rowing",0,0,0,0,"arthur-scott-1","summer","1924","Australia"
"Colin Sinclair","Male",33,"Boxing",0,0,0,0,"colin-sinclair-1","summer","1924","Australia"
"William Sladden","Male",41,"Rowing",0,0,0,0,"william-sladden-1","summer","1924","Australia"
"Alf Taeuber","Male",36,"Rowing",0,0,0,0,"alf-taeuber-1","summer","1924","Australia"
"Ted Thomas","Male",29,"Rowing",0,0,0,0,"ted-thomas-1","summer","1924","Australia"
"Jim Willard","Male",31,"Tennis",0,0,0,0,"jim-willard-1","summer","1924","Australia"
"Franz Aigner","Male",32,"Weightlifting",0,1,0,1,"franz-aigner-1","summer","1924","Austria"
"Andreas Stadler","Male",27,"Weightlifting",0,1,0,1,"andreas-stadler-1","summer","1924","Austria"
"Anton Zwerina","Male",23,"Weightlifting",0,1,0,1,"anton-zwerina-1","summer","1924","Austria"
"Leopold Friedrich","Male",26,"Weightlifting",0,0,1,1,"leopold-friedrich-1","summer","1924","Austria"
"Grete Adler","Female",28,"Diving",0,0,0,0,"grete-adler-1","summer","1924","Austria"
"Franz Andrysek","Male",18,"Weightlifting",0,0,0,0,"franz-andrysek-1","summer","1924","Austria"
"Franz Barta","Male",21,"Boxing",0,0,0,0,"franz-barta-1","summer","1924","Austria"
"Heinrich Bartosch","Male",54,"Shooting",0,0,0,0,"heinrich-bartosch-1","summer","1924","Austria"
"August Baumgartner","Male",NA,"Shooting",0,0,0,0,"august-baumgartner-1","summer","1924","Austria"
"Gustav Becker","Male",NA,"Weightlifting",0,0,0,0,"gustav-becker-1","summer","1924","Austria"
"Sidney Bergmann","Male",NA,"Wrestling",0,0,0,0,"sidney-bergmann-1","summer","1924","Austria"
"Klara Bornett","Female",NA,"Diving",0,0,0,0,"klara-bornett-1","summer","1924","Austria"
"Richard Brünner","Male",NA,"Fencing",0,0,0,0,"richard-brunner-1","summer","1924","Austria"
"Ludwig Deckardt","Male",22,"Athletics",0,0,0,0,"ludwig-deckardt-1","summer","1924","Austria"
"Alexander Decker","Male",20,"Boxing",0,0,0,0,"alexander-decker-1","summer","1924","Austria"
"Friedrich Dietz von Weidenberg","Male",52,"Shooting",0,0,0,0,"friedrich-dietz-von-weidenberg-1","summer","1924","Austria"
"Rudolf Edinger","Male",21,"Weightlifting",0,0,0,0,"rudolf-edinger-1","summer","1924","Austria"
"Toni Eichholzer","Male",20,"Boxing",0,0,0,0,"toni-eichholzer-1","summer","1924","Austria"
"Rupert Eidler","Male",26,"Weightlifting",0,0,0,0,"rupert-eidler-1","summer","1924","Austria"
"Kurt Ettinger","Male",22,"Fencing",0,0,0,0,"kurt-ettinger-1","summer","1924","Austria"
"Wilhelm Etzenberger","Male",NA,"Weightlifting",0,0,0,0,"wilhelm-etzenberger-1","summer","1924","Austria"
"Viktor Fischer","Male",31,"Wrestling",0,0,0,0,"viktor-fischer-1","summer","1924","Austria"
"Karl Freiberger","Male",23,"Weightlifting",0,0,0,0,"karl-freiberger-1","summer","1924","Austria"
"Ferdinand Friebe","Male",30,"Athletics",0,0,0,0,"ferdinand-friebe-1","summer","1924","Austria"
"Johann Gill","Male",NA,"Weightlifting",0,0,0,0,"johann-gill-1","summer","1924","Austria"
"Hermann Glück","Male",20,"Weightlifting",0,0,0,0,"hermann-gluck-1","summer","1924","Austria"
"Alois Gottfried","Male",22,"Fencing",0,0,0,0,"alois-gottfried-1","summer","1924","Austria"
"Adolf Herschmann","Male",29,"Wrestling",0,0,0,0,"adolf-herschmann-1","summer","1924","Austria"
"Franz Hollitzer","Male",NA,"Shooting",0,0,0,0,"franz-hollitzer-1","summer","1924","Austria"
"Ernst Huber","Male",NA,"Fencing",0,0,0,0,"ernst-huber-1","summer","1924","Austria"
"Ferdinand Kaindl","Male",NA,"Athletics",0,0,0,0,"ferdinand-kaindl-1","summer","1924","Austria"
"Hans Kantor","Male",NA,"Athletics",0,0,0,0,"hans-kantor-1","summer","1924","Austria"
"Rudolf Kühnel","Male",28,"Athletics",0,0,0,0,"rudolf-kuhnel-1","summer","1924","Austria"
"Josef Leppelt","Male",24,"Weightlifting",0,0,0,0,"josef-leppelt-1","summer","1924","Austria"
"Karl Mezulian","Male",NA,"Wrestling",0,0,0,0,"karl-mezulian-1","summer","1924","Austria"
"Franz Mileder","Male",NA,"Wrestling",0,0,0,0,"franz-mileder-1","summer","1924","Austria"
"Josef Pencik","Male",NA,"Wrestling",0,0,0,0,"josef-pencik-1","summer","1924","Austria"
"Hugo Philipp","Male",NA,"Fencing",0,0,0,0,"hugo-philipp-1","summer","1924","Austria"
"Rudolf Rauch","Male",31,"Athletics",0,0,0,0,"rudolf-rauch-1","summer","1924","Austria"
"Willi Rosinek","Male",22,"Weightlifting",0,0,0,0,"willi-rosinek-1","summer","1924","Austria"
"Franz Sax","Male",NA,"Wrestling",0,0,0,0,"franz-sax-1","summer","1924","Austria"
"Fritz Schedl","Male",NA,"Athletics",0,0,0,0,"fritz-schedl-1","summer","1924","Austria"
"Hans Schödl","Male",NA,"Shooting",0,0,0,0,"hans-schodl-1","summer","1924","Austria"
"Ludwig Sesta","Male",NA,"Wrestling",0,0,0,0,"ludwig-sesta-1","summer","1924","Austria"
"Viktoria Sölkner","Female",NA,"Diving",0,0,0,0,"viktoria-solkner-1","summer","1924","Austria"
"Leopold Treffny","Male",NA,"Weightlifting",0,0,0,0,"leopold-treffny-1","summer","1924","Austria"
"Arthur von Pongracz","Male",59,"Equestrianism",0,0,0,0,"arthur-von-pongracz-1","summer","1924","Austria"
"Dagobert von Sekullic-Vrich","Male",34,"Equestrianism",0,0,0,0,"dagobert-von-sekullic-vrich-1","summer","1924","Austria"
"Erich Zoigner","Male",NA,"Shooting",0,0,0,0,"erich-zoigner-1","summer","1924","Austria"
"Rik Hoevenaers","Male",22,"Cycling",0,2,1,3,"rik-hoevenaers-1","summer","1924","Belgium"
"Charles Delporte","Male",31,"Fencing",1,1,0,2,"charles-delporte-1","summer","1924","Belgium"
"Joseph De Combe","Male",22,"Swimming, Water Polo",0,2,0,2,"joseph-de-combe-1","summer","1924","Belgium"
"Fernand de Montigny","Male",39,"Fencing",0,2,0,2,"fernand-de-montigny-1","summer","1924","Belgium"
"Fernand Saivé","Male",23,"Cycling",0,1,1,2,"fernand-saive-1","summer","1924","Belgium"
"Maurice Van Damme","Male",NA,"Fencing",0,1,1,2,"maurice-van-damme-1","summer","1924","Belgium"
"Jean Van Den Bosch","Male",25,"Cycling",0,1,1,2,"jean-van-den-bosch-1","summer","1924","Belgium"
"Jean Delarge","Male",18,"Boxing",1,0,0,1,"jean-delarge-1","summer","1924","Belgium"
"Léon Huybrechts","Male",47,"Sailing",1,0,0,1,"leon-huybrechts-1","summer","1924","Belgium"
"Paul Anspach","Male",42,"Fencing",0,1,0,1,"paul-anspach-1","summer","1924","Belgium"
"Désiré Beaurain","Male",42,"Fencing",0,1,0,1,"desire-beaurain-1","summer","1924","Belgium"
"Marcel Berré","Male",41,"Fencing",0,1,0,1,"marcel-berre-1","summer","1924","Belgium"
"Gérard Blitz","Male",22,"Swimming, Water Polo",0,1,0,1,"gerard-blitz-1","summer","1924","Belgium"
"Maurice Blitz","Male",32,"Water Polo",0,1,0,1,"maurice-blitz-1","summer","1924","Belgium"
"Joseph Cludts","Male",NA,"Water Polo",0,1,0,1,"joseph-cludts-1","summer","1924","Belgium"
"Charles Crahay","Male",34,"Fencing",0,1,0,1,"charles-crahay-1","summer","1924","Belgium"
"Joseph De Craecker","Male",33,"Fencing",0,1,0,1,"joseph-de-craecker-1","summer","1924","Belgium"
"Albert De Roocker","Male",20,"Fencing",0,1,0,1,"albert-de-roocker-1","summer","1924","Belgium"
"Pierre Dewin","Male",NA,"Water Polo",0,1,0,1,"pierre-dewin-1","summer","1924","Belgium"
"Albert Durant","Male",31,"Water Polo",0,1,0,1,"albert-durant-1","summer","1924","Belgium"
"Georges Fleurix","Male",31,"Water Polo",0,1,0,1,"georges-fleurix-1","summer","1924","Belgium"
"Paul Gailly","Male",29,"Water Polo",0,1,0,1,"paul-gailly-1","summer","1924","Belgium"
"Ernest Gevers","Male",32,"Fencing",0,1,0,1,"ernest-gevers-1","summer","1924","Belgium"
"Pierre Ollivier","Male",NA,"Wrestling",0,1,0,1,"pierre-ollivier-1","summer","1924","Belgium"
"Alphonse Parfondry","Male",NA,"Cycling",0,1,0,1,"alphonse-parfondry-1","summer","1924","Belgium"
"Joseph Pletinckx","Male",35,"Water Polo",0,1,0,1,"joseph-pletinckx-1","summer","1924","Belgium"
"Jules Thiry","Male",NA,"Water Polo",0,1,0,1,"jules-thiry-1","summer","1924","Belgium"
"Léon Tom","Male",35,"Fencing",0,1,0,1,"leon-tom-1","summer","1924","Belgium"
"Jean-Pierre Vermetten","Male",29,"Water Polo",0,1,0,1,"jean-pierre-vermetten-1","summer","1924","Belgium"
"Joseph Beecken","Male",20,"Boxing",0,0,1,1,"joseph-beecken-1","summer","1924","Belgium"
"Léonard Daghelinckx","Male",24,"Cycling",0,0,1,1,"leonard-daghelinckx-1","summer","1924","Belgium"
"Charles Acke","Male",NA,"Fencing",0,0,0,0,"charles-acke-1","summer","1924","Belgium"
"Conrad Adriaenssens","Male",53,"Shooting",0,0,0,0,"conrad-adriaenssens-1","summer","1924","Belgium"
"Marcel Alavoine","Male",26,"Athletics",0,0,0,0,"marcel-alavoine-1","summer","1924","Belgium"
"Arthur Balbaert","Male",44,"Shooting",0,0,0,0,"arthur-balbaert-1","summer","1924","Belgium"
"Désiré Bastin","Male",24,"Football",0,0,0,0,"desire-bastin-1","summer","1924","Belgium"
"Omer Berck","Male",29,"Fencing",0,0,0,0,"omer-berck-1","summer","1924","Belgium"
"Georges Bernaert","Male",NA,"Weightlifting",0,0,0,0,"georges-bernaert-1","summer","1924","Belgium"
"Jules Bonvalet","Male",35,"Equestrianism",0,0,0,0,"jules-bonvalet-1","summer","1924","Belgium"
"Josef Boons","Male",NA,"Cycling",0,0,0,0,"josef-boons-1","summer","1924","Belgium"
"Albert Bosquet","Male",NA,"Shooting",0,0,0,0,"albert-bosquet-1","summer","1924","Belgium"
"Lucien Bottin","Male",NA,"Wrestling",0,0,0,0,"lucien-bottin-1","summer","1924","Belgium"
"Jean Breuls van Tiecken","Male",25,"Equestrianism",0,0,0,0,"jean-breuls-van-tiecken-1","summer","1924","Belgium"
"Paul Brochart","Male",25,"Athletics",0,0,0,0,"paul-brochart-1","summer","1924","Belgium"
"Auguste Broos","Male",29,"Athletics",0,0,0,0,"auguste-broos-1","summer","1924","Belgium"
"Lucien Brouha","Male",24,"Rowing",0,0,0,0,"lucien-brouha-1","summer","1924","Belgium"
"Léopold Buffin de Chosal","Male",28,"Modern Pentathlon",0,0,0,0,"leopold-buffin-de-chosal-1","summer","1924","Belgium"
"Gaston Butter","Male",NA,"Weightlifting",0,0,0,0,"gaston-butter-1","summer","1924","Belgium"
"A. Buydens","Male",NA,"Swimming",0,0,0,0,"a-buydens-1","summer","1924","Belgium"
"Charles Cadron","Male",NA,"Cycling",0,0,0,0,"charles-cadron-1","summer","1924","Belgium"
"Joseph Callens","Male",30,"Swimming",0,0,0,0,"joseph-callens-1","summer","1924","Belgium"
"Fernand Carlier","Male",NA,"Sailing",0,0,0,0,"fernand-carlier-1","summer","1924","Belgium"
"Louis Christoffel","Male",NA,"Wrestling",0,0,0,0,"louis-christoffel-1","summer","1924","Belgium"
"Henri Cockuyt","Male",20,"Athletics",0,0,0,0,"henri-cockuyt-1","summer","1924","Belgium"
"Robert Coppée","Male",29,"Football",0,0,0,0,"robert-coppee-1","summer","1924","Belgium"
"Arthur D'Anvers","Male",25,"Rowing",0,0,0,0,"arthur-danvers-1","summer","1924","Belgium"
"Louis D'Heur","Male",NA,"Shooting",0,0,0,0,"louis-dheur-1","summer","1924","Belgium"
"Suzanne Daneau","Female",22,"Art Competitions",0,0,0,0,"suzanne-daneau-1","summer","1924","Belgium"
"Xavier De Beukelaer","Male",21,"Fencing",0,0,0,0,"xavier-de-beukelaer-1","summer","1924","Belgium"
"Jean De Bie","Male",31,"Football",0,0,0,0,"jean-de-bie-1","summer","1924","Belgium"
"Anne de Borman","Female",43,"Tennis",0,0,0,0,"anne-de-borman-1","summer","1924","Belgium"
"Baudouin de Brabandère","Male",30,"Equestrianism",0,0,0,0,"baudouin-de-brabandere-1","summer","1924","Belgium"
"Pierre De Bruyne","Male",NA,"Cycling",0,0,0,0,"pierre-de-bruyne-1","summer","1924","Belgium"
"Gerard De Gezelle","Male",NA,"Rowing",0,0,0,0,"gerard-de-gezelle-1","summer","1924","Belgium"
"R. De Landtsheere","Male",NA,"Rowing",0,0,0,0,"r-de-landtsheere-1","summer","1924","Belgium"
"Victor de Laveleye","Male",29,"Tennis",0,0,0,0,"victor-de-laveleye-1","summer","1924","Belgium"
"Jacques De Wykerslooth De Rooyesteyn","Male",27,"Modern Pentathlon",0,0,0,0,"jacques-de-wykerslooth-de-rooyesteyn-1","summer","1924","Belgium"
"Lucien Debleyser","Male",20,"Boxing",0,0,0,0,"lucien-debleyser-1","summer","1924","Belgium"
"Fernand Delarge","Male",20,"Boxing",0,0,0,0,"fernand-delarge-1","summer","1924","Belgium"
"Charles Delbarre","Male",NA,"Shooting",0,0,0,0,"charles-delbarre-1","summer","1924","Belgium"
"Roger Delrue","Male",37,"Equestrianism",0,0,0,0,"roger-delrue-1","summer","1924","Belgium"
"Victor Demanet","Male",29,"Art Competitions",0,0,0,0,"victor-demanet-1","summer","1924","Belgium"
"Victor Denis","Male",NA,"Rowing",0,0,0,0,"victor-denis-1","summer","1924","Belgium"
"Jean Devergnies","Male",16,"Boxing",0,0,0,0,"jean-devergnies-1","summer","1924","Belgium"
"Alphonse Dewette","Male",NA,"Rowing",0,0,0,0,"alphonse-dewette-1","summer","1924","Belgium"
"Henri Dierickx","Male",30,"Wrestling",0,0,0,0,"henri-dierickx-1","summer","1924","Belgium"
"Jacques Dillen","Male",NA,"Wrestling",0,0,0,0,"jacques-dillen-1","summer","1924","Belgium"
"�<U+0089>mile Dufranc","Male",NA,"Fencing",0,0,0,0,"emile-dufranc-1","summer","1924","Belgium"
"Jean Dumont","Male",NA,"Wrestling",0,0,0,0,"jean-dumont-1","summer","1924","Belgium"
"�<U+0089>mile Dupont","Male",36,"Shooting",0,0,0,0,"emile-dupont-1","summer","1924","Belgium"
"Marthe Dupont-Trasenster","Female",32,"Tennis",0,0,0,0,"marthe-dupont-trasenster-1","summer","1924","Belgium"
"T. Elsen","Male",NA,"Art Competitions",0,0,0,0,"t-elsen-1","summer","1924","Belgium"
"Joseph Fallon","Male",26,"Equestrianism",0,0,0,0,"joseph-fallon-1","summer","1924","Belgium"
"Robert Feyerick","Male",32,"Fencing",0,0,0,0,"robert-feyerick-1","summer","1924","Belgium"
"André Fierens","Male",26,"Football",0,0,0,0,"andre-fierens-1","summer","1924","Belgium"
"Albert Foubert","Male",NA,"Wrestling",0,0,0,0,"albert-foubert-1","summer","1924","Belgium"
"Léon Fourneau","Male",24,"Athletics",0,0,0,0,"leon-fourneau-1","summer","1924","Belgium"
"Eugène Gabriels","Male",28,"Rowing",0,0,0,0,"eugene-gabriels-1","summer","1924","Belgium"
"August Geinger","Male",24,"Rowing",0,0,0,0,"august-geinger-1","summer","1924","Belgium"
"Daniel Genon","Male",20,"Boxing",0,0,0,0,"daniel-genon-1","summer","1924","Belgium"
"Jules Georges","Male",NA,"Rowing",0,0,0,0,"jules-georges-1","summer","1924","Belgium"
"Maurice Gillis","Male",26,"Football",0,0,0,0,"maurice-gillis-1","summer","1924","Belgium"
"Félix, Count Goblet d'Alviella","Male",39,"Fencing",0,0,0,0,"felix-count-goblet-dalviella-1","summer","1924","Belgium"
"Joseph Halot","Male",NA,"Tennis",0,0,0,0,"joseph-halot-1","summer","1924","Belgium"
"Jean Hénault","Male",24,"Athletics",0,0,0,0,"jean-henault-1","summer","1924","Belgium"
"Sophie Hennebert","Female",NA,"Diving",0,0,0,0,"sophie-hennebert-1","summer","1924","Belgium"
"Maurice Henrijean","Male",NA,"Athletics",0,0,0,0,"maurice-henrijean-1","summer","1924","Belgium"
"Marcel Horsch","Male",NA,"Weightlifting",0,0,0,0,"marcel-horsch-1","summer","1924","Belgium"
"Jules Hulsmans","Male",25,"Modern Pentathlon",0,0,0,0,"jules-hulsmans-1","summer","1924","Belgium"
"Joseph Hutmacker","Male",NA,"Wrestling",0,0,0,0,"joseph-hutmacker-1","summer","1924","Belgium"
"Marie Janssen","Female",NA,"Tennis",0,0,0,0,"marie-janssen-1","summer","1924","Belgium"
