"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Alfredo Carlomagno","Male",18,"Boxing",0,0,0,0,"alfredo-carlomagno-1","summer","1936","Argentina"
"Antonio Fondevilla","Male",19,"Athletics",0,0,0,0,"antonio-fondevilla-1","summer","1936","Argentina"
"Germán Frers","Male",36,"Sailing",0,0,0,0,"german-frers-1","summer","1936","Argentina"
"Hipólito Gil","Male",31,"Sailing",0,0,0,0,"hipolito-gil-1","summer","1936","Argentina"
"Antonio Giorgio","Male",38,"Rowing",0,0,0,0,"antonio-giorgio-1","summer","1936","Argentina"
"Ángel Gorordo","Male",32,"Fencing",0,0,0,0,"angel-gorordo-1","summer","1936","Argentina"
"Leonardo Gula","Male",22,"Boxing",0,0,0,0,"leonardo-gula-1","summer","1936","Argentina"
"Carlos Hofmeister","Male",26,"Athletics",0,0,0,0,"carlos-hofmeister-1","summer","1936","Argentina"
"Edlef Hossmann","Male",34,"Sailing",0,0,0,0,"edlef-hossmann-1","summer","1936","Argentina"
"Rafael Iglesias","Male",30,"Sailing",0,0,0,0,"rafael-iglesias-2","summer","1936","Argentina"
"Vicente Krause","Male",36,"Fencing",0,0,0,0,"vicente-krause-1","summer","1936","Argentina"
"Roberto Larraz","Male",37,"Fencing",0,0,0,0,"roberto-larraz-1","summer","1936","Argentina"
"Juan Lavenás","Male",21,"Athletics",0,0,0,0,"juan-lavenas-1","summer","1936","Argentina"
"Jorge Luis Linck","Male",21,"Sailing",0,0,0,0,"jorge-luis-linck-1","summer","1936","Argentina"
"Miguel Lonegro","Male",40,"Shooting",0,0,0,0,"miguel-lonegro-1","summer","1936","Argentina"
"Héctor Lucchetti","Male",31,"Fencing",0,0,0,0,"hector-lucchetti-1","summer","1936","Argentina"
"Luis Lucchetti","Male",33,"Fencing",0,0,0,0,"luis-lucchetti-1","summer","1936","Argentina"
"Carmelo Merlo","Male",55,"Fencing",0,0,0,0,"carmelo-merlo-1","summer","1936","Argentina"
"Luis Oliva","Male",28,"Athletics",0,0,0,0,"luis-oliva-1","summer","1936","Argentina"
"Lidoro Oliver","Male",20,"Boxing",0,0,0,0,"lidoro-oliver-1","summer","1936","Argentina"
"Mario Ortíz","Male",24,"Sailing",0,0,0,0,"mario-ortiz-2","summer","1936","Argentina"
"Guillermo Peralta","Male",28,"Sailing",0,0,0,0,"guillermo-peralta-1","summer","1936","Argentina"
"Rufino Rodríguez de la Torre","Male",35,"Sailing",0,0,0,0,"rufino-rodriguez-de-la-torre-1","summer","1936","Argentina"
"Raúl Rodríguez","Male",20,"Boxing",0,0,0,0,"raul-rodriguez-1","summer","1936","Argentina"
"Juan Rostagno","Male",37,"Shooting",0,0,0,0,"juan-rostagno-1","summer","1936","Argentina"
"Antonio Sande","Male",27,"Athletics",0,0,0,0,"antonio-sande-1","summer","1936","Argentina"
"Raúl Saucedo","Male",31,"Fencing",0,0,0,0,"raul-saucedo-1","summer","1936","Argentina"
"Julio Sieburger","Male",44,"Sailing",0,0,0,0,"julio-sieburger-1","summer","1936","Argentina"
"Manuel Torrente","Male",28,"Fencing",0,0,0,0,"manuel-torrente-1","summer","1936","Argentina"
"Rodolfo Valenzuela","Male",30,"Fencing",0,0,0,0,"rodolfo-valenzuela-1","summer","1936","Argentina"
"Antonio Villamil","Male",31,"Fencing",0,0,0,0,"antonio-villamil-1","summer","1936","Argentina"
"Juan Carlos Zabala","Male",24,"Athletics",0,0,0,0,"juan-carlos-zabala-1","summer","1936","Argentina"
"Jack Metcalfe","Male",24,"Athletics",0,0,1,1,"jack-metcalfe-1","summer","1936","Australia"
"Gerald Backhouse","Male",23,"Athletics",0,0,0,0,"gerald-backhouse-1","summer","1936","Australia"
"Doris Carter","Female",24,"Athletics",0,0,0,0,"doris-carter-1","summer","1936","Australia"
"Rusty Cook","Male",24,"Boxing",0,0,0,0,"rusty-cook-1","summer","1936","Australia"
"Henry Cooper","Male",22,"Boxing",0,0,0,0,"henry-cooper-2","summer","1936","Australia"
"William Cross","Male",28,"Rowing",0,0,0,0,"william-cross-1","summer","1936","Australia"
"Evelyn de Lacy","Female",18,"Swimming",0,0,0,0,"evelyn-de-lacy-1","summer","1936","Australia"
"Basil Dickinson","Male",21,"Athletics",0,0,0,0,"basil-dickinson-1","summer","1936","Australia"
"Bill Dixon","Male",23,"Rowing",0,0,0,0,"bill-dixon-1","summer","1936","Australia"
"Len Einsaar","Male",23,"Rowing",0,0,0,0,"len-einsaar-1","summer","1936","Australia"
"George Elias","Male",22,"Rowing",0,0,0,0,"george-elias-1","summer","1936","Australia"
"Norman Ella","Male",26,"Rowing",0,0,0,0,"norman-ella-1","summer","1936","Australia"
"Don Ferguson","Male",24,"Rowing",0,0,0,0,"don-ferguson-1","summer","1936","Australia"
"Dick Garrard","Male",26,"Wrestling",0,0,0,0,"dick-garrard-1","summer","1936","Australia"
"Joe Gould","Male",27,"Rowing",0,0,0,0,"joe-gould-1","summer","1936","Australia"
"Dunc Gray","Male",30,"Cycling",0,0,0,0,"dunc-gray-1","summer","1936","Australia"
"Leslie Harley","Male",23,"Boxing",0,0,0,0,"leslie-harley-1","summer","1936","Australia"
"Tassy Johnson","Male",19,"Cycling",0,0,0,0,"tassy-johnson-1","summer","1936","Australia"
"Walter Jordan","Male",30,"Rowing",0,0,0,0,"walter-jordan-1","summer","1936","Australia"
"Bill Kendall","Male",NA,"Swimming",0,0,0,0,"bill-kendall-1","summer","1936","Australia"
"Kitty Mackay","Female",21,"Swimming",0,0,0,0,"kitty-mackay-1","summer","1936","Australia"
"Wal Mackney","Male",31,"Rowing",0,0,0,0,"wal-mackney-1","summer","1936","Australia"
"Ron Masters","Male",23,"Diving",0,0,0,0,"ron-masters-1","summer","1936","Australia"
"Pat Norton","Female",17,"Swimming",0,0,0,0,"pat-norton-1","summer","1936","Australia"
"John O'Hara","Male",22,"Wrestling",0,0,0,0,"john-ohara-1","summer","1936","Australia"
"Percy Oliver","Male",17,"Swimming",0,0,0,0,"percy-oliver-1","summer","1936","Australia"
"Cecil Pearce","Male",22,"Rowing",0,0,0,0,"cecil-pearce-1","summer","1936","Australia"
"Eddie Scarf","Male",27,"Wrestling",0,0,0,0,"eddie-scarf-1","summer","1936","Australia"
"Herb Turner","Male",25,"Rowing",0,0,0,0,"herb-turner-1","summer","1936","Australia"
"Alf Watson","Male",29,"Athletics",0,0,0,0,"alf-watson-1","summer","1936","Australia"
"Chris Wheeler","Male",22,"Cycling",0,0,0,0,"chris-wheeler-1","summer","1936","Australia"
"Merv Wood","Male",19,"Rowing",0,0,0,0,"merv-wood-1","summer","1936","Australia"
"Gregor Hradetzky","Male",27,"Canoeing",2,0,0,2,"gregor-hradetzky-1","summer","1936","Austria"
"Karl Proisl","Male",25,"Canoeing",0,1,1,2,"karl-proisl-1","summer","1936","Austria"
"Rupert Weinstabl","Male",24,"Canoeing",0,1,1,2,"rupert-weinstabl-1","summer","1936","Austria"
"Alfons Dorfner","Male",25,"Canoeing",1,0,0,1,"alfons-dorfner-1","summer","1936","Austria"
"Robert Fein","Male",28,"Weightlifting",1,0,0,1,"robert-fein-1","summer","1936","Austria"
"Adi Kainz","Male",33,"Canoeing",1,0,0,1,"adi-kainz-1","summer","1936","Austria"
"Hermann Kutschera","Male",33,"Art Competitions",1,0,0,1,"hermann-kutschera-1","summer","1936","Austria"
"Franz Bartl","Male",21,"Handball",0,1,0,1,"franz-bartl-1","summer","1936","Austria"
"Franz Berghammer","Male",22,"Handball",0,1,0,1,"franz-berghammer-1","summer","1936","Austria"
"Franz Bistricky","Male",22,"Handball",0,1,0,1,"franz-bistricky-1","summer","1936","Austria"
"Franz Brunner","Male",23,"Handball",0,1,0,1,"franz-brunner-1","summer","1936","Austria"
"Rudolf Eisenmenger","Male",33,"Art Competitions",0,1,0,1,"rudolf-eisenmenger-1","summer","1936","Austria"
"Franz Fuchsberger","Male",25,"Football",0,1,0,1,"franz-fuchsberger-1","summer","1936","Austria"
"Josef Hasenöhrl","Male",21,"Rowing",0,1,0,1,"josef-hasenohrl-1","summer","1936","Austria"
"Max Hofmeister","Male",23,"Football",0,1,0,1,"max-hofmeister-1","summer","1936","Austria"
"Hans Houschka","Male",21,"Handball",0,1,0,1,"hans-houschka-1","summer","1936","Austria"
"Emil Juracka","Male",24,"Handball",0,1,0,1,"emil-juracka-1","summer","1936","Austria"
"Edi Kainberger","Male",24,"Football",0,1,0,1,"edi-kainberger-1","summer","1936","Austria"
"Karl Kainberger","Male",23,"Football",0,1,0,1,"karl-kainberger-1","summer","1936","Austria"
"Viktor Kalisch","Male",33,"Canoeing",0,1,0,1,"viktor-kalisch-1","summer","1936","Austria"
"Martin Kargl","Male",23,"Football",0,1,0,1,"martin-kargl-1","summer","1936","Austria"
"Ferdinand Kiefler","Male",22,"Handball",0,1,0,1,"ferdinand-kiefler-1","summer","1936","Austria"
"Josef Kitzmüller","Male",24,"Football",0,1,0,1,"josef-kitzmuller-1","summer","1936","Austria"
"Josef Krejci","Male",25,"Handball",0,1,0,1,"josef-krejci-1","summer","1936","Austria"
"Anton Krenn","Male",25,"Football",0,1,0,1,"anton-krenn-1","summer","1936","Austria"
"Ernst Künz","Male",24,"Football",0,1,0,1,"ernst-kunz-1","summer","1936","Austria"
"Fritz Landertinger","Male",22,"Canoeing",0,1,0,1,"fritz-landertinger-1","summer","1936","Austria"
"Adolf Laudon","Male",23,"Football",0,1,0,1,"adolf-laudon-1","summer","1936","Austria"
"Otto Licha","Male",23,"Handball",0,1,0,1,"otto-licha-1","summer","1936","Austria"
"Franz Mandl","Male",19,"Football",0,1,0,1,"franz-mandl-1","summer","1936","Austria"
"Fritz Maurer","Male",24,"Handball",0,1,0,1,"fritz-maurer-1","summer","1936","Austria"
"Anton Perwein","Male",24,"Handball",0,1,0,1,"anton-perwein-1","summer","1936","Austria"
"Siegfried Powolny","Male",20,"Handball",0,1,0,1,"siegfried-powolny-1","summer","1936","Austria"
"Siegfried Purner","Male",21,"Handball",0,1,0,1,"siegfried-purner-1","summer","1936","Austria"
"Walter Reisp","Male",25,"Handball",0,1,0,1,"walter-reisp-1","summer","1936","Austria"
"Alfred Schmalzer","Male",23,"Handball",0,1,0,1,"alfred-schmalzer-1","summer","1936","Austria"
"Alois Schnabel","Male",26,"Handball",0,1,0,1,"alois-schnabel-1","summer","1936","Austria"
"Ludwig Schuberth","Male",25,"Handball",0,1,0,1,"ludwig-schuberth-1","summer","1936","Austria"
"Karl Steinhuber","Male",30,"Canoeing",0,1,0,1,"karl-steinhuber-1","summer","1936","Austria"
"Klement Steinmetz","Male",21,"Football",0,1,0,1,"klement-steinmetz-1","summer","1936","Austria"
"Hans Tauscher","Male",27,"Handball",0,1,0,1,"hans-tauscher-1","summer","1936","Austria"
"Jaroslav Volak","Male",21,"Handball",0,1,0,1,"jaroslav-volak-1","summer","1936","Austria"
"Karl Wahlmüller","Male",22,"Football",0,1,0,1,"karl-wahlmuller-1","summer","1936","Austria"
"Walter Werginz","Male",23,"Football",0,1,0,1,"walter-werginz-1","summer","1936","Austria"
"Poldl Wohlrab","Male",24,"Handball",0,1,0,1,"poldl-wohlrab-1","summer","1936","Austria"
"Fritz Wurmböck","Male",33,"Handball",0,1,0,1,"fritz-wurmbock-1","summer","1936","Austria"
"Hans Zehetner","Male",23,"Handball",0,1,0,1,"hans-zehetner-1","summer","1936","Austria"
"Herbert Kastinger","Male",36,"Art Competitions",0,0,1,1,"herbert-kastinger-1","summer","1936","Austria"
"Ellen Müller-Preis","Female",24,"Fencing",0,0,1,1,"ellen-muller-preis-1","summer","1936","Austria"
"Alois Podhajsky","Male",38,"Equestrianism",0,0,1,1,"alois-podhajsky-1","summer","1936","Austria"
"Hermann Stiegholzer","Male",42,"Art Competitions",0,0,1,1,"hermann-stiegholzer-1","summer","1936","Austria"
"Hans Helmut Stoiber","Male",17,"Art Competitions",0,0,1,1,"hans-helmut-stoiber-1","summer","1936","Austria"
"Virgilius Altmann","Male",23,"Cycling",0,0,0,0,"virgilius-altmann-1","summer","1936","Austria"
"Ferdinand Andri","Male",65,"Art Competitions",0,0,0,0,"ferdinand-andri-1","summer","1936","Austria"
"Dietz Angerer","Male",32,"Sailing",0,0,0,0,"dietz-angerer-1","summer","1936","Austria"
"Leopold Bauer","Male",63,"Art Competitions",0,0,0,0,"leopold-bauer-1","summer","1936","Austria"
"Herma Bauma","Female",21,"Athletics",0,0,0,0,"herma-bauma-1","summer","1936","Austria"
"Ernst Baylon","Male",32,"Fencing",0,0,0,0,"ernst-baylon-1","summer","1936","Austria"
"Hans Binder","Male",26,"Rowing",0,0,0,0,"hans-binder-1","summer","1936","Austria"
"Erwin Blasl","Male",24,"Water Polo",0,0,0,0,"erwin-blasl-1","summer","1936","Austria"
"Karl Borschke","Male",50,"Art Competitions",0,0,0,0,"karl-borschke-1","summer","1936","Austria"
"Rudolf Böttger","Male",49,"Art Competitions",0,0,0,0,"rudolf-bottger-1","summer","1936","Austria"
"Josef Buemberger","Male",31,"Wrestling",0,0,0,0,"josef-buemberger-1","summer","1936","Austria"
"Max Colli","Male",20,"Rowing",0,0,0,0,"max-colli-1","summer","1936","Austria"
"Herbert Dimmel","Male",41,"Art Competitions",0,0,0,0,"herbert-dimmel-1","summer","1936","Austria"
"Albert Dolleschall","Male",49,"Equestrianism",0,0,0,0,"albert-dolleschall-1","summer","1936","Austria"
"Ferry Dusika","Male",28,"Cycling",0,0,0,0,"ferry-dusika-1","summer","1936","Austria"
"Gerhard Egger","Male",27,"Equestrianism",0,0,0,0,"gerhard-egger-1","summer","1936","Austria"
"Franz Eichberger","Male",23,"Athletics",0,0,0,0,"franz-eichberger-1","summer","1936","Austria"
"Karl Etti","Male",23,"Art Competitions",0,0,0,0,"karl-etti-1","summer","1936","Austria"
"Erich Fincsus","Male",23,"Wrestling",0,0,0,0,"erich-fincsus-1","summer","1936","Austria"
"Friedrich Fischer","Male",28,"Athletics",0,0,0,0,"friedrich-fischer-1","summer","1936","Austria"
"Roman Fischer","Male",20,"Fencing",0,0,0,0,"roman-fischer-1","summer","1936","Austria"
"Fritz Flachberger","Male",24,"Athletics",0,0,0,0,"fritz-flachberger-1","summer","1936","Austria"
"Franz Foidl","Male",29,"Wrestling",0,0,0,0,"franz-foidl-1","summer","1936","Austria"
"Ernst Ludwig Franke","Male",49,"Art Competitions",0,0,0,0,"ernst-ludwig-franke-1","summer","1936","Austria"
"Wilhelm Frass","Male",50,"Art Competitions",0,0,0,0,"wilhelm-frass-1","summer","1936","Austria"
"Heinz Gattringer","Male",20,"Rowing",0,0,0,0,"heinz-gattringer-1","summer","1936","Austria"
"Josef Genschieder","Male",21,"Cycling",0,0,0,0,"josef-genschieder-1","summer","1936","Austria"
"Alfred Gerstenbrand","Male",55,"Art Competitions",0,0,0,0,"alfred-gerstenbrand-1","summer","1936","Austria"
"Josef Grahsl","Male",28,"Wrestling",0,0,0,0,"josef-grahsl-1","summer","1936","Austria"
"Elisabeth Grasser","Female",32,"Fencing",0,0,0,0,"elisabeth-grasser-1","summer","1936","Austria"
"Alfred Guth","Male",28,"Modern Pentathlon",0,0,0,0,"alfred-guth-1","summer","1936","Austria"
"Oswald Haerdtl","Male",37,"Art Competitions",0,0,0,0,"oswald-haerdtl-1","summer","1936","Austria"
"Fritz Haller","Male",31,"Weightlifting",0,0,0,0,"fritz-haller-1","summer","1936","Austria"
"Franz Hametner","Male",35,"Wrestling",0,0,0,0,"franz-hametner-1","summer","1936","Austria"
"Alfred Hämmerle","Male",44,"Shooting",0,0,0,0,"alfred-hammerle-1","summer","1936","Austria"
"Anton Hangel","Male",32,"Weightlifting",0,0,0,0,"anton-hangel-1","summer","1936","Austria"
"Karl Hanisch","Male",36,"Fencing",0,0,0,0,"karl-hanisch-1","summer","1936","Austria"
"Josef Haunzwickel","Male",21,"Athletics",0,0,0,0,"josef-haunzwickel-1","summer","1936","Austria"
"Wilhelm Hawlik","Male",27,"Water Polo",0,0,0,0,"wilhelm-hawlik-1","summer","1936","Austria"
"Margarethe Held","Female",25,"Athletics",0,0,0,0,"margarethe-held-1","summer","1936","Austria"
"Gottfried Hermann","Male",26,"Gymnastics",0,0,0,0,"gottfried-hermann-1","summer","1936","Austria"
"Herbert Hnatek","Male",20,"Swimming",0,0,0,0,"herbert-hnatek-1","summer","1936","Austria"
"Hans Hofmann","Male",NA,"Art Competitions",0,0,0,0,"hans-hofmann-1","summer","1936","Austria"
"Hans Höfner","Male",23,"Cycling",0,0,0,0,"hans-hofner-1","summer","1936","Austria"
"Otto Hofner","Male",57,"Art Competitions",0,0,0,0,"otto-hofner-1","summer","1936","Austria"
"Pius Hollenstein","Male",28,"Gymnastics",0,0,0,0,"pius-hollenstein-1","summer","1936","Austria"
"Rudolf Höpfler","Male",24,"Rowing",0,0,0,0,"rudolf-hopfler-1","summer","1936","Austria"
"Emil Hübscher","Male",23,"Athletics",0,0,0,0,"emil-hubscher-1","summer","1936","Austria"
"Josef Humplik","Male",47,"Art Competitions",0,0,0,0,"josef-humplik-1","summer","1936","Austria"
"Erwin Ilz","Male",45,"Art Competitions",0,0,0,0,"erwin-ilz-1","summer","1936","Austria"
"Grete Ittlinger","Female",14,"Swimming",0,0,0,0,"grete-ittlinger-1","summer","1936","Austria"
"Emil Janausch","Male",35,"Athletics",0,0,0,0,"emil-janausch-1","summer","1936","Austria"
"Albert Janesch","Male",47,"Art Competitions",0,0,0,0,"albert-janesch-1","summer","1936","Austria"
"Theodor Janisch","Male",34,"Shooting",0,0,0,0,"theodor-janisch-1","summer","1936","Austria"
"Karl Kaschka","Male",32,"Fencing",0,0,0,0,"karl-kaschka-1","summer","1936","Austria"
"Ferdinand Kitt","Male",48,"Art Competitions",0,0,0,0,"ferdinand-kitt-1","summer","1936","Austria"
"Veronika Kohlbach","Female",30,"Athletics",0,0,0,0,"veronika-kohlbach-1","summer","1936","Austria"
"Alfred König","Male",22,"Athletics",0,0,0,0,"alfred-konig-1","summer","1936","Austria"
"Karl Kotratschek","Male",21,"Athletics",0,0,0,0,"karl-kotratschek-1","summer","1936","Austria"
"Heinrich Krause","Male",51,"Art Competitions",0,0,0,0,"heinrich-krause-1","summer","1936","Austria"
"Hermann Kubik","Male",29,"Rowing",0,0,0,0,"hermann-kubik-1","summer","1936","Austria"
"Karl Kühn","Male",32,"Cycling",0,0,0,0,"karl-kuhn-1","summer","1936","Austria"
"Anton Kunz","Male",21,"Water Polo",0,0,0,0,"anton-kunz-1","summer","1936","Austria"
"Johann Langmayr","Male",25,"Athletics",0,0,0,0,"johann-langmayr-1","summer","1936","Austria"
"Karl Leban","Male",27,"Modern Pentathlon",0,0,0,0,"karl-leban-1","summer","1936","Austria"
"Ernst Leitner","Male",23,"Athletics",0,0,0,0,"ernst-leitner-1","summer","1936","Austria"
"Alfred Lergetporer","Male",27,"Water Polo",0,0,0,0,"alfred-lergetporer-1","summer","1936","Austria"
"Alexander Lernet-Holenia","Male",38,"Art Competitions",0,0,0,0,"alexander-lernet-holenia-1","summer","1936","Austria"
"Hans Lion","Male",32,"Fencing",0,0,0,0,"hans-lion-1","summer","1936","Austria"
"Bertold Löffler","Male",61,"Art Competitions",0,0,0,0,"bertold-loffler-1","summer","1936","Austria"
"Hubert Loisel","Male",24,"Fencing",0,0,0,0,"hubert-loisel-1","summer","1936","Austria"
"Josef Losert","Male",28,"Fencing",0,0,0,0,"josef-losert-1","summer","1936","Austria"
"Hans Lukasch","Male",NA,"Art Competitions",0,0,0,0,"hans-lukasch-1","summer","1936","Austria"
"Karl Lutz","Male",22,"Boxing",0,0,0,0,"karl-lutz-1","summer","1936","Austria"
"Charlotte Machmer","Female",30,"Athletics",0,0,0,0,"charlotte-machmer-1","summer","1936","Austria"
"Franziska Mally","Female",19,"Swimming",0,0,0,0,"franziska-mally-1","summer","1936","Austria"
"Walter Mathä","Male",21,"Boxing",0,0,0,0,"walter-matha-1","summer","1936","Austria"
"Hubert Matuschek","Male",33,"Art Competitions",0,0,0,0,"hubert-matuschek-1","summer","1936","Austria"
"Karl-Maria May","Male",50,"Art Competitions",0,0,0,0,"karl-maria-may-1","summer","1936","Austria"
"Theodor Mayer","Male",52,"Art Competitions",0,0,0,0,"theodor-mayer-1","summer","1936","Austria"
"Paul Meissner","Male",29,"Art Competitions",0,0,0,0,"paul-meissner-1","summer","1936","Austria"
"Ludwig Miller","Male",NA,"Art Competitions",0,0,0,0,"ludwig-miller-1","summer","1936","Austria"
"Alfred Mohr","Male",23,"Cycling",0,0,0,0,"alfred-mohr-1","summer","1936","Austria"
"Fritz Moser","Male",35,"Rowing",0,0,0,0,"fritz-moser-1","summer","1936","Austria"
"Josef Moser","Male",19,"Cycling",0,0,0,0,"josef-moser-1","summer","1936","Austria"
"Otto Müller","Male",26,"Water Polo",0,0,0,0,"otto-muller-1","summer","1936","Austria"
"Josef Müllner","Male",57,"Art Competitions",0,0,0,0,"josef-mullner-1","summer","1936","Austria"
"Hans Naderer","Male",45,"Art Competitions",0,0,0,0,"hans-naderer-1","summer","1936","Austria"
"Alois Navratil","Male",40,"Shooting",0,0,0,0,"alois-navratil-1","summer","1936","Austria"
"Grete Neumann","Female",26,"Athletics",0,0,0,0,"grete-neumann-1","summer","1936","Austria"
"Karl Neumeister","Male",22,"Equestrianism",0,0,0,0,"karl-neumeister-1","summer","1936","Austria"
"Otto Neumüller","Male",27,"Canoeing",0,0,0,0,"otto-neumuller-1","summer","1936","Austria"
"Fritz Neuruhrer","Male",26,"Athletics",0,0,0,0,"fritz-neuruhrer-1","summer","1936","Austria"
"Wanda Nowak","Female",23,"Athletics",0,0,0,0,"wanda-nowak-1","summer","1936","Austria"
"Ferdinand Opitz","Male",51,"Art Competitions",0,0,0,0,"ferdinand-opitz-1","summer","1936","Austria"
"Ekke Ozlberger","Male",45,"Art Competitions",0,0,0,0,"ekke-ozlberger-1","summer","1936","Austria"
"Edmund Pader","Male",NA,"Swimming",0,0,0,0,"edmund-pader-1","summer","1936","Austria"
"Karl Pannos","Male",27,"Gymnastics",0,0,0,0,"karl-pannos-1","summer","1936","Austria"
"Sergius Pauser","Male",39,"Art Competitions",0,0,0,0,"sergius-pauser-1","summer","1936","Austria"
"Franz Peydl","Male",29,"Art Competitions",0,0,0,0,"franz-peydl-1","summer","1936","Austria"
"Hans Pfann","Male",45,"Art Competitions",0,0,0,0,"hans-pfann-2","summer","1936","Austria"
"Wilhelm Pichler","Male",28,"Rowing",0,0,0,0,"wilhelm-pichler-1","summer","1936","Austria"
"Karl Pil�<U+009F>","Male",34,"Art Competitions",0,0,0,0,"karl-pilss-1","summer","1936","Austria"
"Sebastian Ploner","Male",29,"Water Polo",0,0,0,0,"sebastian-ploner-1","summer","1936","Austria"
"Hans Pointner","Male",27,"Wrestling",0,0,0,0,"hans-pointner-1","summer","1936","Austria"
"Robert Pranz","Male",30,"Gymnastics",0,0,0,0,"robert-pranz-1","summer","1936","Austria"
"Alfred Proksch","Male",27,"Athletics",0,0,0,0,"alfred-proksch-1","summer","1936","Austria"
"Mathilde Puchberger","Female",24,"Athletics",0,0,0,0,"mathilde-puchberger-1","summer","1936","Austria"
"Erwin Puchinger","Male",60,"Art Competitions",0,0,0,0,"erwin-puchinger-1","summer","1936","Austria"
"Therese Rampel","Female",NA,"Diving",0,0,0,0,"therese-rampel-1","summer","1936","Austria"
"Leopold Redl","Male",29,"Gymnastics",0,0,0,0,"leopold-redl-1","summer","1936","Austria"
"Johann Rezac","Male",25,"Art Competitions",0,0,0,0,"johann-rezac-1","summer","1936","Austria"
"Anton Richter","Male",24,"Weightlifting",0,0,0,0,"anton-richter-1","summer","1936","Austria"
"Alfons Riedel","Male",35,"Art Competitions",0,0,0,0,"alfons-riedel-1","summer","1936","Austria"
"Josef Riedl","Male",52,"Art Competitions",0,0,0,0,"josef-riedl-1","summer","1936","Austria"
"Peter Riedl","Male",25,"Water Polo",0,0,0,0,"peter-riedl-1","summer","1936","Austria"
