"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Rudolf Vojta","Male",23,"Ice Hockey",0,0,0,0,"rudolf-vojta-1","winter","1936","Austria"
"Hans Volckmar","Male",35,"Bobsleigh",0,0,0,0,"hans-volckmar-1","winter","1936","Austria"
"Johann Baptist von Gudenus","Male",27,"Bobsleigh",0,0,0,0,"johann-baptist-von-gudenus-1","winter","1936","Austria"
"Fritz Wächtler","Male",29,"Figure Skating",0,0,0,0,"fritz-wachtler-1","winter","1936","Austria"
"Karl Wazulek","Male",21,"Speed Skating",0,0,0,0,"karl-wazulek-1","winter","1936","Austria"
"Gretl Weikert","Female",21,"Alpine Skiing",0,0,0,0,"gretl-weikert-1","winter","1936","Austria"
"Hermann Wei�<U+009F>","Male",26,"Ice Hockey",0,0,0,0,"hermann-weiss-1","winter","1936","Austria"
"Viktor Wigelbeyer","Male",38,"Bobsleigh",0,0,0,0,"viktor-wigelbeyer-1","winter","1936","Austria"
"Franz Wohlgemuth","Male",38,"Bobsleigh",0,0,0,0,"franz-wohlgemuth-1","winter","1936","Austria"
"Walter Bastenie","Male",25,"Ice Hockey",0,0,0,0,"walter-bastenie-1","winter","1936","Belgium"
"Robert Baudinne","Male",35,"Ice Hockey",0,0,0,0,"robert-baudinne-1","winter","1936","Belgium"
"Charles Bracht","Male",21,"Alpine Skiing",0,0,0,0,"charles-bracht-1","winter","1936","Belgium"
"Gaston Braun","Male",32,"Bobsleigh",0,0,0,0,"gaston-braun-1","winter","1936","Belgium"
"Roger Bureau","Male",30,"Ice Hockey",0,0,0,0,"roger-bureau-1","winter","1936","Belgium"
"Fernand Carez","Male",30,"Ice Hockey",0,0,0,0,"fernand-carez-1","winter","1936","Belgium"
"Louise Contamine","Female",31,"Figure Skating",0,0,0,0,"louise-contamine-1","winter","1936","Belgium"
"Raymond de Braconnier","Male",18,"Alpine Skiing",0,0,0,0,"raymond-de-braconnier-1","winter","1936","Belgium"
"Charles de Ligne","Male",40,"Speed Skating",0,0,0,0,"charles-de-ligne-1","winter","1936","Belgium"
"Yvonne de Ligne","Female",28,"Figure Skating",0,0,0,0,"yvonne-de-ligne-1","winter","1936","Belgium"
"René, Baron de Lunden","Male",33,"Bobsleigh",0,0,0,0,"rene-baron-de-lunden-1","winter","1936","Belgium"
"Philippe de Pret Roose","Male",27,"Bobsleigh",0,0,0,0,"philippe-de-pret-roose-1","winter","1936","Belgium"
"Louis De Ridder","Male",33,"Bobsleigh, Ice Hockey",0,0,0,0,"louis-de-ridder-1","winter","1936","Belgium"
"Eric De Spoelberch","Male",32,"Bobsleigh",0,0,0,0,"eric-de-spoelberch-1","winter","1936","Belgium"
"Werner De Spoelberch","Male",34,"Alpine Skiing",0,0,0,0,"werner-de-spoelberch-1","winter","1936","Belgium"
"James Graeffe","Male",14,"Speed Skating",0,0,0,0,"james-graeffe-1","winter","1936","Belgium"
"Paul Graeffe","Male",38,"Bobsleigh",0,0,0,0,"paul-graeffe-1","winter","1936","Belgium"
"Max Houben","Male",37,"Bobsleigh",0,0,0,0,"max-houben-1","winter","1936","Belgium"
"Willy Kreitz","Male",32,"Ice Hockey",0,0,0,0,"willy-kreitz-1","winter","1936","Belgium"
"Liselotte Landbeck","Female",20,"Figure Skating",0,0,0,0,"liselotte-landbeck-1","winter","1936","Belgium"
"Joseph Lekens","Male",24,"Ice Hockey",0,0,0,0,"joseph-lekens-1","winter","1936","Belgium"
"Jacques Peten","Male",23,"Alpine Skiing",0,0,0,0,"jacques-peten-1","winter","1936","Belgium"
"Georges Pootmans","Male",18,"Ice Hockey",0,0,0,0,"georges-pootmans-1","winter","1936","Belgium"
"Carlos Van den Driessche","Male",34,"Ice Hockey",0,0,0,0,"carlos-van-den-driessche-1","winter","1936","Belgium"
"Pierre Van Reysschoot","Male",29,"Ice Hockey",0,0,0,0,"pierre-van-reysschoot-1","winter","1936","Belgium"
"Martial Van Schelle","Male",36,"Bobsleigh",0,0,0,0,"martial-van-schelle-1","winter","1936","Belgium"
"Robert Verdun","Male",24,"Figure Skating",0,0,0,0,"robert-verdun-1","winter","1936","Belgium"
"Ivan Angelakov","Male",31,"Cross Country Skiing",0,0,0,0,"ivan-angelakov-1","winter","1936","Bulgaria"
"Boyan Dimitrov","Male",19,"Alpine Skiing",0,0,0,0,"boyan-dimitrov-1","winter","1936","Bulgaria"
"Khristo Kochov","Male",23,"Cross Country Skiing",0,0,0,0,"khristo-kochov-1","winter","1936","Bulgaria"
"Dimitar Kostov","Male",28,"Cross Country Skiing",0,0,0,0,"dimitar-kostov-1","winter","1936","Bulgaria"
"Asen Tsankov","Male",24,"Alpine Skiing",0,0,0,0,"asen-tsankov-1","winter","1936","Bulgaria"
"Borislav Yordanov","Male",27,"Alpine Skiing",0,0,0,0,"borislav-yordanov-1","winter","1936","Bulgaria"
"Racho Zhekov","Male",25,"Cross Country Skiing",0,0,0,0,"racho-zhekov-1","winter","1936","Bulgaria"
"Bill Deacon","Male",25,"Ice Hockey",0,1,0,1,"bill-deacon-1","winter","1936","Canada"
"Ken Farmer","Male",23,"Ice Hockey",0,1,0,1,"ken-farmer-1","winter","1936","Canada"
"Hugh Farquharson","Male",24,"Ice Hockey",0,1,0,1,"hugh-farquharson-1","winter","1936","Canada"
"Jim Haggarty","Male",21,"Ice Hockey",0,1,0,1,"jim-haggarty-1","winter","1936","Canada"
"Walter Kitchen","Male",23,"Ice Hockey",0,1,0,1,"walter-kitchen-1","winter","1936","Canada"
"Ray Milton","Male",23,"Ice Hockey",0,1,0,1,"ray-milton-1","winter","1936","Canada"
"Dinty Moore","Male",35,"Ice Hockey",0,1,0,1,"dinty-moore-1","winter","1936","Canada"
"Herman Murray","Male",26,"Ice Hockey",0,1,0,1,"herman-murray-1","winter","1936","Canada"
"Jakie Nash","Male",21,"Ice Hockey",0,1,0,1,"jakie-nash-1","winter","1936","Canada"
"Dave Neville","Male",27,"Ice Hockey",0,1,0,1,"dave-neville-1","winter","1936","Canada"
"Ralph Saint Germain","Male",32,"Ice Hockey",0,1,0,1,"ralph-saint-germain-1","winter","1936","Canada"
"Alex Sinclair","Male",24,"Ice Hockey",0,1,0,1,"alex-sinclair-2","winter","1936","Canada"
"Bill Thomson","Male",21,"Ice Hockey",0,1,0,1,"bill-thomson-1","winter","1936","Canada"
"Karl Johan Baadsvik","Male",25,"Alpine Skiing, Cross Country Skiing, Nordic Combined, Ski Jumping",0,0,0,0,"karl-johan-baadsvik-1","winter","1936","Canada"
"William Ball","Male",27,"Alpine Skiing, Cross Country Skiing, Nordic Combined",0,0,0,0,"william-ball-1","winter","1936","Canada"
"Louise Bertram","Female",27,"Figure Skating",0,0,0,0,"louise-bertram-1","winter","1936","Canada"
"Lois Butler","Female",38,"Alpine Skiing",0,0,0,0,"lois-butler-1","winter","1936","Canada"
"Edwina Chamier","Female",45,"Alpine Skiing",0,0,0,0,"edwina-chamier-1","winter","1936","Canada"
"Bud Clark","Male",25,"Alpine Skiing, Cross Country Skiing, Nordic Combined",0,0,0,0,"bud-clark-1","winter","1936","Canada"
"Norman Gagne","Male",25,"Ski Jumping",0,0,0,0,"norman-gagne-1","winter","1936","Canada"
"Audrey Garland","Female",23,"Figure Skating",0,0,0,0,"audrey-garland-1","winter","1936","Canada"
"Diana Gordon-Lennox","Female",27,"Alpine Skiing",0,0,0,0,"diana-gordon-lennox-1","winter","1936","Canada"
"Marion Miller","Female",23,"Alpine Skiing",0,0,0,0,"marion-miller-1","winter","1936","Canada"
"Tom Mobraaten","Male",25,"Cross Country Skiing, Nordic Combined, Ski Jumping",0,0,0,0,"tom-mobraaten-1","winter","1936","Canada"
"Stewart Reburn","Male",23,"Figure Skating",0,0,0,0,"stewart-reburn-1","winter","1936","Canada"
"Fraser Sweatman","Male",22,"Figure Skating",0,0,0,0,"fraser-sweatman-1","winter","1936","Canada"
"Tommy White","Male",20,"Speed Skating",0,0,0,0,"tommy-white-1","winter","1936","Canada"
"Bud Wilson","Male",26,"Figure Skating",0,0,0,0,"bud-wilson-1","winter","1936","Canada"
"Constance Wilson-Samuel","Female",28,"Figure Skating",0,0,0,0,"constance-wilson-samuel-1","winter","1936","Canada"
"Růžena Beinhauerová","Female",23,"Alpine Skiing",0,0,0,0,"ruzena-beinhauerova-1","winter","1936","Czechoslovakia"
"Gustl Berauer","Male",23,"Cross Country Skiing, Nordic Combined",0,0,0,0,"gustl-berauer-1","winter","1936","Czechoslovakia"
"Wilhelm Blechschmidt","Male",NA,"Bobsleigh",0,0,0,0,"wilhelm-blechschmidt-1","winter","1936","Czechoslovakia"
"Josef Boháč","Male",21,"Ice Hockey",0,0,0,0,"josef-bohac-1","winter","1936","Czechoslovakia"
"Old�<U+0099>ich Buďárek","Male",20,"Ski Jumping",0,0,0,0,"oldrich-budarek-1","winter","1936","Czechoslovakia"
"Alois Cetkovský","Male",27,"Ice Hockey",0,0,0,0,"alois-cetkovsky-1","winter","1936","Czechoslovakia"
"Old�<U+0099>ich Hanč","Male",NA,"Speed Skating",0,0,0,0,"oldrich-hanc-1","winter","1936","Czechoslovakia"
"Walter Heinzl","Male",NA,"Bobsleigh",0,0,0,0,"walter-heinzl-1","winter","1936","Czechoslovakia"
"Walter Hollmann","Male",20,"Alpine Skiing",0,0,0,0,"walter-hollmann-1","winter","1936","Czechoslovakia"
"Eduard Hromádka","Male",26,"Alpine Skiing",0,0,0,0,"eduard-hromadka-1","winter","1936","Czechoslovakia"
"Karel Hromádka","Male",30,"Ice Hockey",0,0,0,0,"karel-hromadka-1","winter","1936","Czechoslovakia"
"V�<U+009B>ra Hrubá","Female",15,"Figure Skating",0,0,0,0,"vera-hruba-1","winter","1936","Czechoslovakia"
"Drahomír Jirotka","Male",20,"Ice Hockey",0,0,0,0,"drahomir-jirotka-1","winter","1936","Czechoslovakia"
"Zden�<U+009B>k Jirotka","Male",21,"Ice Hockey",0,0,0,0,"zdenek-jirotka-1","winter","1936","Czechoslovakia"
"Josef Kahl","Male",22,"Ski Jumping",0,0,0,0,"josef-kahl-1","winter","1936","Czechoslovakia"
"Johann Knahl","Male",21,"Alpine Skiing",0,0,0,0,"johann-knahl-1","winter","1936","Czechoslovakia"
"Jan Košek","Male",22,"Ice Hockey",0,0,0,0,"jan-kosek-1","winter","1936","Czechoslovakia"
"Old�<U+0099>ich Kučera","Male",21,"Ice Hockey",0,0,0,0,"oldrich-kucera-1","winter","1936","Czechoslovakia"
"Hans Lahr","Male",23,"Nordic Combined, Ski Jumping",0,0,0,0,"hans-lahr-1","winter","1936","Czechoslovakia"
"Josef Lanzendörfer","Male",28,"Bobsleigh",0,0,0,0,"josef-lanzendorfer-1","winter","1936","Czechoslovakia"
"Gustav Leubner","Male",NA,"Bobsleigh",0,0,0,0,"gustav-leubner-1","winter","1936","Czechoslovakia"
"Jaroslav Lukeš","Male",24,"Ski Jumping",0,0,0,0,"jaroslav-lukes-1","winter","1936","Czechoslovakia"
"Josef Maleček","Male",32,"Ice Hockey",0,0,0,0,"josef-malecek-1","winter","1936","Czechoslovakia"
"Ewald Menzl","Male",27,"Bobsleigh",0,0,0,0,"ewald-menzl-1","winter","1936","Czechoslovakia"
"Fritzi Metznerová","Female",25,"Figure Skating",0,0,0,0,"fritzi-metznerova-1","winter","1936","Czechoslovakia"
"Lukáš Mihalák","Male",27,"Cross Country Skiing",0,0,0,0,"lukas-mihalak-1","winter","1936","Czechoslovakia"
"Trude Möhwaldová","Female",20,"Alpine Skiing",0,0,0,0,"trude-mohwaldova-1","winter","1936","Czechoslovakia"
"Cyril Musil","Male",28,"Cross Country Skiing",0,0,0,0,"cyril-musil-1","winter","1936","Czechoslovakia"
"Vladimír Novák","Male",31,"Cross Country Skiing",0,0,0,0,"vladimir-novak-2","winter","1936","Czechoslovakia"
"Jan Peka","Male",41,"Ice Hockey",0,0,0,0,"jan-peka-1","winter","1936","Czechoslovakia"
"Walter Pick","Male",19,"Alpine Skiing",0,0,0,0,"walter-pick-1","winter","1936","Czechoslovakia"
"Bed�<U+0099>ich Poselt","Male",NA,"Bobsleigh",0,0,0,0,"bedrich-poselt-1","winter","1936","Czechoslovakia"
"Jaroslav Pušbauer","Male",34,"Ice Hockey",0,0,0,0,"jaroslav-pusbauer-1","winter","1936","Czechoslovakia"
"Karel Růžička","Male",26,"Bobsleigh",0,0,0,0,"karel-ruzicka-1","winter","1936","Czechoslovakia"
"Jaroslav Sadílek","Male",22,"Figure Skating",0,0,0,0,"jaroslav-sadilek-1","winter","1936","Czechoslovakia"
"František Šimůnek","Male",25,"Cross Country Skiing, Nordic Combined",0,0,0,0,"frantisek-simunek-2","winter","1936","Czechoslovakia"
"Jan Svatoš","Male",25,"Cross Country Skiing",0,0,0,0,"jan-svatos-1","winter","1936","Czechoslovakia"
"Ji�<U+0099>í Tožička","Male",34,"Ice Hockey",0,0,0,0,"jiri-tozicka-1","winter","1936","Czechoslovakia"
"Ladislav Troják","Male",21,"Ice Hockey",0,0,0,0,"ladislav-trojak-1","winter","1936","Czechoslovakia"
"Jaromír Turnovský","Male",23,"Speed Skating",0,0,0,0,"jaromir-turnovsky-1","winter","1936","Czechoslovakia"
"Walter Ullrich","Male",23,"Ice Hockey",0,0,0,0,"walter-ullrich-1","winter","1936","Czechoslovakia"
"Rudolf Vrána","Male",25,"Nordic Combined",0,0,0,0,"rudolf-vrana-1","winter","1936","Czechoslovakia"
"Hilde Walterová","Female",20,"Alpine Skiing",0,0,0,0,"hilde-walterova-1","winter","1936","Czechoslovakia"
"Robert Zintel","Male",31,"Bobsleigh",0,0,0,0,"robert-zintel-1","winter","1936","Czechoslovakia"
"Eduard Hiiop","Male",46,"Figure Skating",0,0,0,0,"eduard-hiiop-1","winter","1936","Estonia"
"Vello Kaaristo","Male",24,"Cross Country Skiing",0,0,0,0,"vello-kaaristo-1","winter","1936","Estonia"
"Helene Michelson","Female",29,"Figure Skating",0,0,0,0,"helene-michelson-1","winter","1936","Estonia"
"Aleksander Mitt","Male",32,"Speed Skating",0,0,0,0,"aleksander-mitt-1","winter","1936","Estonia"
"Karin Peckert-Forsmann","Female",30,"Alpine Skiing",0,0,0,0,"karin-peckert-forsmann-1","winter","1936","Estonia"
"Birger Wasenius","Male",24,"Speed Skating",0,2,1,3,"birger-wasenius-1","winter","1936","Finland"
"Kalle Jalkanen","Male",28,"Cross Country Skiing",1,0,0,1,"kalle-jalkanen-1","winter","1936","Finland"
"Klaes Karppinen","Male",28,"Cross Country Skiing",1,0,0,1,"klaes-karppinen-1","winter","1936","Finland"
"Matti Lähde","Male",24,"Cross Country Skiing",1,0,0,1,"matti-lahde-1","winter","1936","Finland"
"Sulo Nurmela","Male",27,"Cross Country Skiing",1,0,0,1,"sulo-nurmela-1","winter","1936","Finland"
"Pekka Niemi","Male",26,"Cross Country Skiing",0,0,1,1,"pekka-niemi-2","winter","1936","Finland"
"Antero Ojala","Male",19,"Speed Skating",0,0,1,1,"antero-ojala-1","winter","1936","Finland"
"Ossi Blomqvist","Male",27,"Speed Skating",0,0,0,0,"ossi-blomqvist-1","winter","1936","Finland"
"�<U+0085>ke Ekman","Male",23,"Speed Skating",0,0,0,0,"ake-ekman-1","winter","1936","Finland"
"Frans Heikkinen","Male",29,"Cross Country Skiing",0,0,0,0,"frans-heikkinen-1","winter","1936","Finland"
"Kalle Heikkinen","Male",27,"Cross Country Skiing",0,0,0,0,"kalle-heikkinen-1","winter","1936","Finland"
"Pertti Mattila","Male",26,"Nordic Combined",0,0,0,0,"pertti-mattila-1","winter","1936","Finland"
"Timo Murama","Male",23,"Nordic Combined, Ski Jumping",0,0,0,0,"timo-murama-1","winter","1936","Finland"
"Marcus Nikkanen","Male",32,"Figure Skating",0,0,0,0,"marcus-nikkanen-1","winter","1936","Finland"
"Niilo Nikunen","Male",22,"Nordic Combined",0,0,0,0,"niilo-nikunen-1","winter","1936","Finland"
"Sauli Pälli","Male",23,"Ski Jumping",0,0,0,0,"sauli-palli-1","winter","1936","Finland"
"Jorma Ruissalo","Male",24,"Speed Skating",0,0,0,0,"jorma-ruissalo-1","winter","1936","Finland"
"Väinö Tiihonen","Male",23,"Ski Jumping",0,0,0,0,"vaino-tiihonen-1","winter","1936","Finland"
"Lauri Valonen","Male",26,"Nordic Combined, Ski Jumping",0,0,0,0,"lauri-valonen-1","winter","1936","Finland"
"�<U+0089>mile Allais","Male",23,"Alpine Skiing",0,0,1,1,"emile-allais-1","winter","1936","France"
"Roland Allard","Male",24,"Alpine Skiing",0,0,0,0,"roland-allard-1","winter","1936","France"
"Louis Balsan","Male",24,"Bobsleigh",0,0,0,0,"louis-balsan-1","winter","1936","France"
"Philippe Boyard","Male",19,"Ice Hockey",0,0,0,0,"philippe-boyard-1","winter","1936","France"
"Louis Bozon","Male",36,"Bobsleigh",0,0,0,0,"louis-bozon-1","winter","1936","France"
"Jacques Bridou","Male",24,"Bobsleigh",0,0,0,0,"jacques-bridou-1","winter","1936","France"
"René Charlet","Male",32,"Bobsleigh",0,0,0,0,"rene-charlet-1","winter","1936","France"
"Pierre Claret","Male",24,"Ice Hockey",0,0,0,0,"pierre-claret-1","winter","1936","France"
"Marcel Couttet","Male",23,"Ice Hockey",0,0,0,0,"marcel-couttet-1","winter","1936","France"
"Léonce Cretin","Male",25,"Cross Country Skiing",0,0,0,0,"leonce-cretin-1","winter","1936","France"
"Jean Dauven","Male",35,"Bobsleigh",0,0,0,0,"jean-dauven-1","winter","1936","France"
"Jean, Marquis de Suarez d'Aulan","Male",35,"Bobsleigh",0,0,0,0,"jean-marquis-de-suarez-daulan-1","winter","1936","France"
"Michel Delesalle","Male",28,"Ice Hockey",0,0,0,0,"michel-delesalle-1","winter","1936","France"
"Robert Gindre","Male",24,"Cross Country Skiing",0,0,0,0,"robert-gindre-1","winter","1936","France"
"Jean-Pierre Hagnauer","Male",22,"Ice Hockey",0,0,0,0,"jean-pierre-hagnauer-1","winter","1936","France"
"Albert Hassler","Male",32,"Ice Hockey",0,0,0,0,"albert-hassler-1","winter","1936","France"
"Alfred Jacomis","Male",25,"Cross Country Skiing",0,0,0,0,"alfred-jacomis-1","winter","1936","France"
"�<U+0089>mile Kleber","Male",36,"Bobsleigh",0,0,0,0,"emile-kleber-1","winter","1936","France"
"Jacques Lacarrière","Male",29,"Ice Hockey",0,0,0,0,"jacques-lacarriere-1","winter","1936","France"
"Maurice Lafforgue","Male",20,"Alpine Skiing",0,0,0,0,"maurice-lafforgue-1","winter","1936","France"
"Pierre Lorin","Male",23,"Ice Hockey",0,0,0,0,"pierre-lorin-1","winter","1936","France"
"Fernand Mermoud","Male",22,"Cross Country Skiing",0,0,0,0,"fernand-mermoud-1","winter","1936","France"
"Jacques Morisson","Male",28,"Ice Hockey",0,0,0,0,"jacques-morisson-1","winter","1936","France"
"Albert Mugnier","Male",32,"Bobsleigh",0,0,0,0,"albert-mugnier-1","winter","1936","France"
"Michel Paccard","Male",27,"Ice Hockey",0,0,0,0,"michel-paccard-1","winter","1936","France"
"�<U+0089>tienne Payot","Male",35,"Bobsleigh",0,0,0,0,"etienne-payot-1","winter","1936","France"
"Amédée Ronzel","Male",27,"Bobsleigh",0,0,0,0,"amedee-ronzel-1","winter","1936","France"
"Guy-Pierre Volpert","Male",19,"Ice Hockey",0,0,0,0,"guy-pierre-volpert-1","winter","1936","France"
"Ernst Baier","Male",30,"Figure Skating",1,1,0,2,"ernst-baier-1","winter","1936","Germany"
"Christl Cranz","Female",21,"Alpine Skiing",1,0,0,1,"christl-cranz-1","winter","1936","Germany"
"Maxi Herber","Female",15,"Figure Skating",1,0,0,1,"maxi-herber-1","winter","1936","Germany"
"Franz Pfnür","Male",27,"Alpine Skiing",1,0,0,1,"franz-pfnur-1","winter","1936","Germany"
"Käthe Grasegger","Female",18,"Alpine Skiing",0,1,0,1,"kathe-grasegger-1","winter","1936","Germany"
"Gustav Lantschner","Male",25,"Alpine Skiing",0,1,0,1,"gustav-lantschner-1","winter","1936","Germany"
"Rudi Ball","Male",24,"Ice Hockey",0,0,0,0,"rudi-ball-1","winter","1936","Germany"
"Willy Bogner","Male",26,"Cross Country Skiing, Nordic Combined",0,0,0,0,"willy-bogner-1","winter","1936","Germany"
"Albert Brehme","Male",32,"Bobsleigh",0,0,0,0,"albert-brehme-1","winter","1936","Germany"
"Rudi Cranz","Male",17,"Alpine Skiing",0,0,0,0,"rudi-cranz-1","winter","1936","Germany"
"Friedl Däuber","Male",25,"Cross Country Skiing",0,0,0,0,"friedl-dauber-1","winter","1936","Germany"
"Wilhelm Egginger","Male",23,"Ice Hockey",0,0,0,0,"wilhelm-egginger-1","winter","1936","Germany"
"Toni Eisgruber","Male",23,"Nordic Combined",0,0,0,0,"toni-eisgruber-1","winter","1936","Germany"
"Fritz Gaiser","Male",28,"Cross Country Skiing",0,0,0,0,"fritz-gaiser-1","winter","1936","Germany"
"Werner George","Male",22,"Ice Hockey",0,0,0,0,"werner-george-1","winter","1936","Germany"
"Fritz Grau","Male",41,"Bobsleigh",0,0,0,0,"fritz-grau-1","winter","1936","Germany"
"Josef Gumpold","Male",27,"Nordic Combined",0,0,0,0,"josef-gumpold-1","winter","1936","Germany"
"Franz Haslberger","Male",21,"Ski Jumping",0,0,0,0,"franz-haslberger-1","winter","1936","Germany"
"Sebastian Huber","Male",34,"Bobsleigh",0,0,0,0,"sebastian-huber-1","winter","1936","Germany"
"Gustav Jaenecke","Male",27,"Ice Hockey",0,0,0,0,"gustav-jaenecke-1","winter","1936","Germany"
"Hanns Kilian","Male",30,"Bobsleigh",0,0,0,0,"hanns-kilian-1","winter","1936","Germany"
"Karl Kögel","Male",18,"Ice Hockey",0,0,0,0,"karl-kogel-1","winter","1936","Germany"
"Kurt Körner","Male",23,"Ski Jumping",0,0,0,0,"kurt-korner-1","winter","1936","Germany"
"Paul Krau�<U+009F>","Male",18,"Ski Jumping",0,0,0,0,"paul-krauss-1","winter","1936","Germany"
"Alois Kuhn","Male",25,"Ice Hockey",0,0,0,0,"alois-kuhn-1","winter","1936","Germany"
