"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Humberto Aspitia","Male",35,"Shooting",0,0,0,0,"humberto-aspitia-1","summer","1964","Argentina"
"Andrés Bertolotti","Male",21,"Football",0,0,0,0,"andres-bertolotti-1","summer","1964","Argentina"
"Adolfo Bisellach","Male",22,"Fencing",0,0,0,0,"adolfo-bisellach-1","summer","1964","Argentina"
"Ricardo Boneo","Male",33,"Sailing",0,0,0,0,"ricardo-boneo-1","summer","1964","Argentina"
"Alberto Bourdillón","Male",21,"Swimming",0,0,0,0,"alberto-bourdillon-1","summer","1964","Argentina"
"Roberto Breppe","Male",23,"Cycling",0,0,0,0,"roberto-breppe-1","summer","1964","Argentina"
"Carlos Alberto Bulla","Male",21,"Football",0,0,0,0,"carlos-alberto-bulla-1","summer","1964","Argentina"
"Antonio Cabrera","Male",20,"Football",0,0,0,0,"antonio-cabrera-1","summer","1964","Argentina"
"Jorge Cánaves","Male",42,"Equestrianism",0,0,0,0,"jorge-canaves-1","summer","1964","Argentina"
"Zelmar Casco","Male",38,"Fencing",0,0,0,0,"zelmar-casco-1","summer","1964","Argentina"
"Michel Casella","Male",24,"Judo",0,0,0,0,"michel-casella-1","summer","1964","Argentina"
"Agustín Cejas","Male",19,"Football",0,0,0,0,"agustin-cejas-1","summer","1964","Argentina"
"José Roberto Chirino","Male",20,"Boxing",0,0,0,0,"jose-roberto-chirino-1","summer","1964","Argentina"
"Ernesto Contreras","Male",27,"Cycling",0,0,0,0,"ernesto-contreras-1","summer","1964","Argentina"
"Francisco D'Alessandri","Male",34,"Equestrianism",0,0,0,0,"francisco-dalessandri-1","summer","1964","Argentina"
"Carlos D'Elia","Male",41,"Equestrianism",0,0,0,0,"carlos-delia-1","summer","1964","Argentina"
"Jorge Alberto del Río","Male",45,"Sailing",0,0,0,0,"jorge-alberto-del-rio-1","summer","1964","Argentina"
"Delmo Delmastro","Male",28,"Cycling",0,0,0,0,"delmo-delmastro-1","summer","1964","Argentina"
"Alberto Demiddi","Male",20,"Rowing",0,0,0,0,"alberto-demiddi-1","summer","1964","Argentina"
"Pedro Diz","Male",20,"Swimming",0,0,0,0,"pedro-diz-1","summer","1964","Argentina"
"Juan Carlos Domínguez","Male",20,"Football",0,0,0,0,"juan-carlos-dominguez-1","summer","1964","Argentina"
"Ricardo Durán","Male",26,"Rowing",0,0,0,0,"ricardo-duran-1","summer","1964","Argentina"
"Juan Carlos Dyrzka","Male",23,"Athletics",0,0,0,0,"juan-carlos-dyrzka-1","summer","1964","Argentina"
"Martín Eguiguren","Male",23,"Weightlifting",0,0,0,0,"martin-eguiguren-1","summer","1964","Argentina"
"Evelia Farina","Female",23,"Athletics",0,0,0,0,"evelia-farina-1","summer","1964","Argentina"
"Manuel José Fernández","Male",37,"Shooting",0,0,0,0,"manuel-jose-fernandez-1","summer","1964","Argentina"
"Elvio Flores","Male",25,"Equestrianism",0,0,0,0,"elvio-flores-1","summer","1964","Argentina"
"Margarita Formeiro","Female",19,"Athletics",0,0,0,0,"margarita-formeiro-1","summer","1964","Argentina"
"Juan Carlos Frecia","Male",34,"Fencing",0,0,0,0,"juan-carlos-frecia-1","summer","1964","Argentina"
"Félix Galimi","Male",43,"Fencing",0,0,0,0,"felix-galimi-1","summer","1964","Argentina"
"Oscar García","Male",23,"Cycling",0,0,0,0,"oscar-garcia-2","summer","1964","Argentina"
"Rafael Gargiulo","Male",27,"Boxing",0,0,0,0,"rafael-gargiulo-1","summer","1964","Argentina"
"Juan Gesualdi","Male",35,"Equestrianism",0,0,0,0,"juan-gesualdi-1","summer","1964","Argentina"
"Juan Carlos Gómez","Male",32,"Rowing",0,0,0,0,"juan-carlos-gomez-1","summer","1964","Argentina"
"Rafael González","Male",44,"Fencing",0,0,0,0,"rafael-gonzalez-1","summer","1964","Argentina"
"Julio Graffigna","Male",33,"Wrestling",0,0,0,0,"julio-graffigna-1","summer","1964","Argentina"
"Julio Henri","Male",31,"Equestrianism",0,0,0,0,"julio-henri-1","summer","1964","Argentina"
"Juan Alberto Iannuzzi","Male",23,"Rowing",0,0,0,0,"juan-alberto-iannuzzi-1","summer","1964","Argentina"
"Oscar Hugo Karpenkopf","Male",20,"Judo",0,0,0,0,"oscar-hugo-karpenkopf-1","summer","1964","Argentina"
"Alicia Kaufmanas","Female",23,"Athletics",0,0,0,0,"alicia-kaufmanas-1","summer","1964","Argentina"
"Atilio Kesunza","Male",27,"Rowing",0,0,0,0,"atilio-kesunza-1","summer","1964","Argentina"
"Alberto Lanteri","Male",26,"Fencing",0,0,0,0,"alberto-lanteri-1","summer","1964","Argentina"
"Rubén Leibovich","Male",30,"Wrestling",0,0,0,0,"ruben-leibovich-1","summer","1964","Argentina"
"Juan Pedro Lier","Male",25,"Rowing",0,0,0,0,"juan-pedro-lier-1","summer","1964","Argentina"
"Melchor López","Male",51,"Shooting",0,0,0,0,"melchor-lopez-1","summer","1964","Argentina"
"Santiago Lovell","Male",22,"Boxing",0,0,0,0,"santiago-lovell-1","summer","1964","Argentina"
"José Malleo","Male",20,"Football",0,0,0,0,"jose-malleo-1","summer","1964","Argentina"
"Néstor Manfredi","Male",22,"Football",0,0,0,0,"nestor-manfredi-1","summer","1964","Argentina"
"Hugo Martínez","Male",21,"Boxing",0,0,0,0,"hugo-martinez-1","summer","1964","Argentina"
"Juan Ángel Martini, Sr.","Male",48,"Shooting",0,0,0,0,"juan-angel-martini-sr-1","summer","1964","Argentina"
"Jorge Meana","Male",25,"Rowing",0,0,0,0,"jorge-meana-1","summer","1964","Argentina"
"Juan Alberto Merlos","Male",19,"Cycling",0,0,0,0,"juan-alberto-merlos-1","summer","1964","Argentina"
"Carlos Montaldo","Male",24,"Rowing",0,0,0,0,"carlos-montaldo-1","summer","1964","Argentina"
"Horacio Moráles","Male",21,"Football",0,0,0,0,"horacio-morales-1","summer","1964","Argentina"
"Ricardo Morello","Male",21,"Swimming",0,0,0,0,"ricardo-morello-1","summer","1964","Argentina"
"Miguel Mori","Male",21,"Football",0,0,0,0,"miguel-mori-1","summer","1964","Argentina"
"Orlando Nannini","Male",34,"Fencing",0,0,0,0,"orlando-nannini-1","summer","1964","Argentina"
"Cirilo Nassiff","Male",58,"Shooting",0,0,0,0,"cirilo-nassiff-1","summer","1964","Argentina"
"Miguel Angel Navarro","Male",22,"Swimming",0,0,0,0,"miguel-angel-navarro-1","summer","1964","Argentina"
"Luis Nicolao","Male",20,"Swimming",0,0,0,0,"luis-nicolao-1","summer","1964","Argentina"
"Héctor Ochoa","Male",22,"Football",0,0,0,0,"hector-ochoa-1","summer","1964","Argentina"
"Juan Carlos Oxoby","Male",32,"Shooting",0,0,0,0,"juan-carlos-oxoby-1","summer","1964","Argentina"
"Héctor Pace","Male",20,"Boxing",0,0,0,0,"hector-pace-1","summer","1964","Argentina"
"José Passera","Male",48,"Shooting",0,0,0,0,"jose-passera-1","summer","1964","Argentina"
"Arnoldo Pekelharing","Male",28,"Sailing",0,0,0,0,"arnoldo-pekelharing-1","summer","1964","Argentina"
"Susana Peper","Female",18,"Swimming",0,0,0,0,"susana-peper-1","summer","1964","Argentina"
"Felipe Pereyra","Male",22,"Boxing",0,0,0,0,"felipe-pereyra-1","summer","1964","Argentina"
"Rodolfo Pérez","Male",19,"Judo",0,0,0,0,"rodolfo-perez-2","summer","1964","Argentina"
"Roberto Perfumo","Male",22,"Football",0,0,0,0,"roberto-perfumo-1","summer","1964","Argentina"
"Carlos Alberto Pizzini","Male",22,"Gymnastics",0,0,0,0,"carlos-alberto-pizzini-1","summer","1964","Argentina"
"Rubén Placanica","Male",21,"Cycling",0,0,0,0,"ruben-placanica-1","summer","1964","Argentina"
"Juan Risso","Male",22,"Football",0,0,0,0,"juan-risso-1","summer","1964","Argentina"
"Susana Ritchie","Female",19,"Athletics",0,0,0,0,"susana-ritchie-1","summer","1964","Argentina"
"Rodolfo Rivademar","Male",36,"Sailing",0,0,0,0,"rodolfo-rivademar-1","summer","1964","Argentina"
"José María Robledo","Male",25,"Rowing",0,0,0,0,"jose-maria-robledo-1","summer","1964","Argentina"
"María Romano","Female",32,"Fencing",0,0,0,0,"maria-romano-1","summer","1964","Argentina"
"Raúl Romero","Male",29,"Wrestling",0,0,0,0,"raul-romero-1","summer","1964","Argentina"
"Luis Romo","Male",20,"Boxing",0,0,0,0,"luis-romo-1","summer","1964","Argentina"
"Oscar Rompani","Male",60,"Rowing",0,0,0,0,"oscar-rompani-1","summer","1964","Argentina"
"Natalio Rossi","Male",30,"Rowing",0,0,0,0,"natalio-rossi-1","summer","1964","Argentina"
"Jorge Alberto Salas","Male",50,"Sailing",0,0,0,0,"jorge-alberto-salas-1","summer","1964","Argentina"
"Humberto Selvetti","Male",32,"Weightlifting",0,0,0,0,"humberto-selvetti-1","summer","1964","Argentina"
"Francisco Serp","Male",34,"Fencing",0,0,0,0,"francisco-serp-1","summer","1964","Argentina"
"Otto Sesana","Male",21,"Football",0,0,0,0,"otto-sesana-1","summer","1964","Argentina"
"Roberto Sieburger","Male",47,"Sailing",0,0,0,0,"roberto-sieburger-1","summer","1964","Argentina"
"Osvaldo Suárez","Male",30,"Athletics",0,0,0,0,"osvaldo-suarez-1","summer","1964","Argentina"
"Jesús Taboada","Male",24,"Fencing",0,0,0,0,"jesus-taboada-1","summer","1964","Argentina"
"Miguel Tojo","Male",21,"Football",0,0,0,0,"miguel-tojo-1","summer","1964","Argentina"
"Alberto Trillo","Male",25,"Cycling",0,0,0,0,"alberto-trillo-1","summer","1964","Argentina"
"Carlos van der Maath","Male",18,"Swimming",0,0,0,0,"carlos-van-der-maath-1","summer","1964","Argentina"
"Carlos Alberto Vario","Male",16,"Wrestling",0,0,0,0,"carlos-alberto-vario-1","summer","1964","Argentina"
"Carlos Alberto Vázquez","Male",30,"Cycling",0,0,0,0,"carlos-alberto-vazquez-1","summer","1964","Argentina"
"Julian Velásquez","Male",43,"Fencing",0,0,0,0,"julian-velasquez-1","summer","1964","Argentina"
"Juan Francisco Zanassi","Male",17,"Rowing",0,0,0,0,"juan-francisco-zanassi-1","summer","1964","Argentina"
"Dawn Fraser","Female",27,"Swimming",1,1,0,2,"dawn-fraser-1","summer","1964","Australia"
"Kevin Berry","Male",19,"Swimming",1,0,1,2,"kevin-berry-1","summer","1964","Australia"
"Ian O'Brien","Male",17,"Swimming",1,0,1,2,"ian-obrien-1","summer","1964","Australia"
"Bob Windle","Male",19,"Swimming",1,0,1,2,"bob-windle-1","summer","1964","Australia"
"David Dickson","Male",23,"Swimming",0,0,2,2,"david-dickson-1","summer","1964","Australia"
"Allan Wood","Male",21,"Swimming",0,0,2,2,"allan-wood-1","summer","1964","Australia"
"Betty Cuthbert","Female",26,"Athletics",1,0,0,1,"betty-cuthbert-1","summer","1964","Australia"
"Bill Northam","Male",59,"Sailing",1,0,0,1,"bill-northam-1","summer","1964","Australia"
"Peter O'Donnell","Male",25,"Sailing",1,0,0,1,"peter-odonnell-1","summer","1964","Australia"
"Dick Sargeant","Male",28,"Sailing",1,0,0,1,"dick-sargeant-1","summer","1964","Australia"
"Lyn Bell","Female",17,"Swimming",0,1,0,1,"lyn-bell-1","summer","1964","Australia"
"Michele Mason-Brown","Female",25,"Athletics",0,1,0,1,"michele-mason-brown-1","summer","1964","Australia"
"Janice Murphy","Female",21,"Swimming",0,1,0,1,"janice-murphy-1","summer","1964","Australia"
"Robyn Thorn","Female",18,"Swimming",0,1,0,1,"robyn-thorn-1","summer","1964","Australia"
"Jan Turner","Female",19,"Swimming",0,1,0,1,"jan-turner-1","summer","1964","Australia"
"Judy Amoore-Pollock","Female",24,"Athletics",0,0,1,1,"judy-amoore-pollock-1","summer","1964","Australia"
"Marilyn Black","Female",20,"Athletics",0,0,1,1,"marilyn-black-1","summer","1964","Australia"
"Ted Boronovskis","Male",21,"Judo",0,0,1,1,"ted-boronovskis-1","summer","1964","Australia"
"Ron Clarke","Male",27,"Athletics",0,0,1,1,"ron-clarke-1","summer","1964","Australia"
"Mervyn Crossman","Male",29,"Hockey",0,0,1,1,"mervyn-crossman-1","summer","1964","Australia"
"Paul Dearing","Male",22,"Hockey",0,0,1,1,"paul-dearing-1","summer","1964","Australia"
"Peter Doak","Male",20,"Swimming",0,0,1,1,"peter-doak-1","summer","1964","Australia"
"Ray Evans","Male",25,"Hockey",0,0,1,1,"ray-evans-1","summer","1964","Australia"
"Brian Glencross","Male",23,"Hockey",0,0,1,1,"brian-glencross-1","summer","1964","Australia"
"Robin Hodder","Male",27,"Hockey",0,0,1,1,"robin-hodder-1","summer","1964","Australia"
"Pam Kilborn-Ryan","Female",25,"Athletics",0,0,1,1,"pam-kilborn-ryan-1","summer","1964","Australia"
"John McBryde","Male",25,"Hockey",0,0,1,1,"john-mcbryde-1","summer","1964","Australia"
"Don McWatters","Male",23,"Hockey",0,0,1,1,"don-mcwatters-1","summer","1964","Australia"
"Patrick Nilan","Male",23,"Hockey",0,0,1,1,"patrick-nilan-1","summer","1964","Australia"
"Eric Pearce","Male",32,"Hockey",0,0,1,1,"eric-pearce-1","summer","1964","Australia"
"Julian Pearce","Male",27,"Hockey",0,0,1,1,"julian-pearce-1","summer","1964","Australia"
"Desmond Piper","Male",23,"Hockey",0,0,1,1,"desmond-piper-1","summer","1964","Australia"
"Peter Reynolds","Male",16,"Swimming",0,0,1,1,"peter-reynolds-2","summer","1964","Australia"
"John Ryan","Male",20,"Swimming",0,0,1,1,"john-ryan-2","summer","1964","Australia"
"Don Smart","Male",22,"Hockey",0,0,1,1,"don-smart-1","summer","1964","Australia"
"Peter Tonkin","Male",16,"Swimming",0,0,1,1,"peter-tonkin-1","summer","1964","Australia"
"Tony Waters","Male",36,"Hockey",0,0,1,1,"tony-waters-1","summer","1964","Australia"
"Graham Wood","Male",28,"Hockey",0,0,1,1,"graham-wood-1","summer","1964","Australia"
"Michael Ah Matt","Male",21,"Basketball",0,0,0,0,"michael-ah-matt-1","summer","1964","Australia"
"Alex Alexander","Male",19,"Swimming",0,0,0,0,"alex-alexander-1","summer","1964","Australia"
"Mick Allen","Male",26,"Rowing",0,0,0,0,"mick-allen-1","summer","1964","Australia"
"Ted Allsopp","Male",38,"Athletics",0,0,0,0,"ted-allsopp-1","summer","1964","Australia"
"Kevin Bacon","Male",32,"Equestrianism",0,0,0,0,"kevin-bacon-1","summer","1964","Australia"
"Robert Baird","Male",21,"Cycling",0,0,0,0,"robert-baird-1","summer","1964","Australia"
"Tony Barber","Male",24,"Boxing",0,0,0,0,"tony-barber-1","summer","1964","Australia"
"Nicky Barnes","Male",23,"Water Polo",0,0,0,0,"nicky-barnes-1","summer","1964","Australia"
"Christine Barnetson","Female",16,"Swimming",0,0,0,0,"christine-barnetson-1","summer","1964","Australia"
"Jan Bedford","Female",19,"Gymnastics",0,0,0,0,"jan-bedford-1","summer","1964","Australia"
"Joyce Bennett","Female",19,"Athletics",0,0,0,0,"joyce-bennett-1","summer","1964","Australia"
"Eric Bigby","Male",24,"Athletics",0,0,0,0,"eric-bigby-1","summer","1964","Australia"
"Ray Bilney","Male",18,"Cycling",0,0,0,0,"ray-bilney-1","summer","1964","Australia"
"Adrian Blair","Male",20,"Boxing",0,0,0,0,"adrian-blair-1","summer","1964","Australia"
"Tony Blue","Male",28,"Athletics",0,0,0,0,"tony-blue-1","summer","1964","Australia"
"Graham Boase","Male",22,"Athletics",0,0,0,0,"graham-boase-1","summer","1964","Australia"
"Graham Bond","Male",27,"Gymnastics",0,0,0,0,"graham-bond-1","summer","1964","Australia"
"William Booth","Male",20,"Boxing",0,0,0,0,"william-booth-1","summer","1964","Australia"
"Ian Bowditch","Male",25,"Fencing",0,0,0,0,"ian-bowditch-1","summer","1964","Australia"
"Dianne Bowering-Burge","Female",21,"Athletics",0,0,0,0,"dianne-bowering-burge-1","summer","1964","Australia"
"David Boykett","Male",30,"Rowing",0,0,0,0,"david-boykett-1","summer","1964","Australia"
"John Boyle","Male",29,"Wrestling",0,0,0,0,"john-boyle-1","summer","1964","Australia"
"Robyn Bradshaw","Female",15,"Diving",0,0,0,0,"robyn-bradshaw-1","summer","1964","Australia"
"Kevin Brislin","Male",21,"Cycling",0,0,0,0,"kevin-brislin-1","summer","1964","Australia"
"Ray Brown","Male",21,"Wrestling",0,0,0,0,"ray-brown-1","summer","1964","Australia"
"Ian Browne","Male",33,"Cycling",0,0,0,0,"ian-browne-1","summer","1964","Australia"
"Vic Browne","Male",22,"Cycling",0,0,0,0,"vic-browne-1","summer","1964","Australia"
"Margaret Buck","Female",23,"Canoeing",0,0,0,0,"margaret-buck-1","summer","1964","Australia"
"Terry Buck","Male",21,"Swimming",0,0,0,0,"terry-buck-1","summer","1964","Australia"
"Val Buffham-Norris","Female",21,"Gymnastics",0,0,0,0,"val-buffham-norris-1","summer","1964","Australia"
"John Bukowski","Male",25,"Boxing",0,0,0,0,"john-bukowski-1","summer","1964","Australia"
"Margaret Burvill","Female",23,"Athletics",0,0,0,0,"margaret-burvill-1","summer","1964","Australia"
"John Byrom","Male",17,"Swimming",0,0,0,0,"john-byrom-1","summer","1964","Australia"
"Don Cacas","Male",34,"Wrestling",0,0,0,0,"don-cacas-1","summer","1964","Australia"
"Barbara Cage","Female",23,"Gymnastics",0,0,0,0,"barbara-cage-1","summer","1964","Australia"
"John Campbell","Male",22,"Rowing",0,0,0,0,"john-campbell-1","summer","1964","Australia"
"Fred Casey","Male",22,"Boxing",0,0,0,0,"fred-casey-1","summer","1964","Australia"
"Barry Cheales","Male",21,"Gymnastics",0,0,0,0,"barry-cheales-1","summer","1964","Australia"
"Brien Cobcroft","Male",30,"Equestrianism",0,0,0,0,"brien-cobcroft-1","summer","1964","Australia"
"Sam Coffa","Male",28,"Weightlifting",0,0,0,0,"sam-coffa-1","summer","1964","Australia"
"Leslie Coffey","Male",28,"Shooting",0,0,0,0,"leslie-coffey-1","summer","1964","Australia"
"Ken Cole","Male",20,"Basketball",0,0,0,0,"ken-cole-1","summer","1964","Australia"
"Phil Coles","Male",33,"Canoeing",0,0,0,0,"phil-coles-1","summer","1964","Australia"
"Tony Cook","Male",28,"Athletics",0,0,0,0,"tony-cook-1","summer","1964","Australia"
"John Coon","Male",34,"Sailing",0,0,0,0,"john-coon-1","summer","1964","Australia"
"Jane Cortis","Female",16,"Swimming",0,0,0,0,"jane-cortis-1","summer","1964","Australia"
"Ronald Crawford","Male",28,"Athletics",0,0,0,0,"ronald-crawford-1","summer","1964","Australia"
"Brian Dalton","Male",29,"Judo",0,0,0,0,"brian-dalton-1","summer","1964","Australia"
"Mike Dancis","Male",26,"Basketball",0,0,0,0,"mike-dancis-1","summer","1964","Australia"
"Scott Davie","Male",24,"Basketball",0,0,0,0,"scott-davie-1","summer","1964","Australia"
"Terry Davies","Male",30,"Rowing",0,0,0,0,"terry-davies-1","summer","1964","Australia"
"John Dawe","Male",36,"Sailing",0,0,0,0,"john-dawe-1","summer","1964","Australia"
"Marlene Dayman","Female",14,"Swimming",0,0,0,0,"marlene-dayman-1","summer","1964","Australia"
"Gillian de Greenlaw","Female",14,"Swimming",0,0,0,0,"gillian-de-greenlaw-1","summer","1964","Australia"
"Benjamin de Roo","Male",24,"Gymnastics",0,0,0,0,"benjamin-de-roo-1","summer","1964","Australia"
"John Douglas","Male",21,"Fencing",0,0,0,0,"john-douglas-3","summer","1964","Australia"
"Graham Drane","Male",48,"Sailing",0,0,0,0,"graham-drane-1","summer","1964","Australia"
"Nanette Duncan","Female",17,"Swimming",0,0,0,0,"nanette-duncan-1","summer","1964","Australia"
"Alf Duval","Male",23,"Rowing",0,0,0,0,"alf-duval-1","summer","1964","Australia"
"Bill Earle","Male",23,"Athletics",0,0,0,0,"bill-earle-1","summer","1964","Australia"
"Gary Eddy","Male",19,"Athletics",0,0,0,0,"gary-eddy-1","summer","1964","Australia"
"Peter Edwards","Male",25,"Rowing",0,0,0,0,"peter-edwards-1","summer","1964","Australia"
"John Fahey","Male",21,"Equestrianism",0,0,0,0,"john-fahey-1","summer","1964","Australia"
"Marc Faulks","Male",27,"Gymnastics",0,0,0,0,"marc-faulks-1","summer","1964","Australia"
"Barbara Fletcher","Female",21,"Gymnastics",0,0,0,0,"barbara-fletcher-1","summer","1964","Australia"
"Ronald Ford","Male",22,"Judo",0,0,0,0,"ronald-ford-1","summer","1964","Australia"
"Noel Freeman","Male",25,"Athletics",0,0,0,0,"noel-freeman-1","summer","1964","Australia"
"Helen Frith","Female",25,"Athletics",0,0,0,0,"helen-frith-1","summer","1964","Australia"
"Wayne Gammon","Male",14,"Rowing",0,0,0,0,"wayne-gammon-1","summer","1964","Australia"
"Bob Gardiner","Male",28,"Athletics",0,0,0,0,"bob-gardiner-1","summer","1964","Australia"
"John Gardiner","Male",21,"Basketball",0,0,0,0,"john-gardiner-1","summer","1964","Australia"
"Richard Garrard","Male",21,"Rowing",0,0,0,0,"richard-garrard-1","summer","1964","Australia"
"Lindsay Gaze","Male",28,"Basketball",0,0,0,0,"lindsay-gaze-1","summer","1964","Australia"
"Peter Gillon","Male",25,"Rowing",0,0,0,0,"peter-gillon-1","summer","1964","Australia"
"Tibor Gonczol","Male",31,"Shooting",0,0,0,0,"tibor-gonczol-1","summer","1964","Australia"
"Dennis Green","Male",33,"Canoeing",0,0,0,0,"dennis-green-1","summer","1964","Australia"
"Alan Grover","Male",20,"Rowing",0,0,0,0,"alan-grover-1","summer","1964","Australia"
"Paul Guest","Male",25,"Rowing",0,0,0,0,"paul-guest-1","summer","1964","Australia"
"Brendon Hackwill","Male",22,"Basketball",0,0,0,0,"brendon-hackwill-1","summer","1964","Australia"
"Graeme Hall","Male",22,"Weightlifting",0,0,0,0,"graeme-hall-1","summer","1964","Australia"
"Stan Hammond","Male",22,"Water Polo",0,0,0,0,"stan-hammond-1","summer","1964","Australia"
"Thomas Harrison","Male",22,"Cycling",0,0,0,0,"thomas-harrison-1","summer","1964","Australia"
"Gerald Hay","Male",18,"Weightlifting",0,0,0,0,"gerald-hay-1","summer","1964","Australia"
"Joseph Haydar","Male",25,"Weightlifting",0,0,0,0,"joseph-haydar-1","summer","1964","Australia"
"John Heard","Male",25,"Basketball",0,0,0,0,"john-heard-1","summer","1964","Australia"
"Gary Herford","Male",24,"Rowing",0,0,0,0,"gary-herford-1","summer","1964","Australia"
"Kim Herford","Female",17,"Swimming",0,0,0,0,"kim-herford-1","summer","1964","Australia"
"Brett Hill","Male",20,"Swimming",0,0,0,0,"brett-hill-1","summer","1964","Australia"
"Richard Hine","Male",24,"Cycling",0,0,0,0,"richard-hine-1","summer","1964","Australia"
"Tom Hoad","Male",24,"Water Polo",0,0,0,0,"tom-hoad-1","summer","1964","Australia"
"Russell Hobby","Male",31,"Fencing",0,0,0,0,"russell-hobby-1","summer","1964","Australia"
"Les Hódi","Male",30,"Basketball",0,0,0,0,"les-hodi-1","summer","1964","Australia"
"Gary Holdsworth","Male",23,"Athletics",0,0,0,0,"gary-holdsworth-1","summer","1964","Australia"
"Michael Hollingsworth","Male",20,"Cycling",0,0,0,0,"michael-hollingsworth-1","summer","1964","Australia"
"Randall Hope","Male",21,"Boxing",0,0,0,0,"randall-hope-1","summer","1964","Australia"
"Janet Hopner","Female",28,"Fencing",0,0,0,0,"janet-hopner-1","summer","1964","Australia"
"David Humphreys","Male",27,"Cycling",0,0,0,0,"david-humphreys-1","summer","1964","Australia"
"John Humphreys","Male",32,"Fencing",0,0,0,0,"john-humphreys-1","summer","1964","Australia"
"Gordon Jeffery","Male",28,"Canoeing",0,0,0,0,"gordon-jeffery-1","summer","1964","Australia"
"Gordon Johnson","Male",18,"Cycling",0,0,0,0,"gordon-johnson-1","summer","1964","Australia"
"Rodney Johnson","Male",37,"Shooting",0,0,0,0,"rodney-johnson-1","summer","1964","Australia"
"Vid Juricskay","Male",30,"Canoeing",0,0,0,0,"vid-juricskay-1","summer","1964","Australia"
"John Kelly","Male",34,"Equestrianism",0,0,0,0,"john-kelly-1","summer","1964","Australia"
"James Kirkwood","Male",33,"Shooting",0,0,0,0,"james-kirkwood-1","summer","1964","Australia"
"Susan Knight","Female",22,"Diving",0,0,0,0,"susan-knight-1","summer","1964","Australia"
"Gary Knoke","Male",22,"Athletics",0,0,0,0,"gary-knoke-1","summer","1964","Australia"
"John Konrads","Male",22,"Swimming",0,0,0,0,"john-konrads-1","summer","1964","Australia"
"Robert Lachal","Male",21,"Rowing",0,0,0,0,"robert-lachal-1","summer","1964","Australia"
"Neale Lavis","Male",34,"Equestrianism",0,0,0,0,"neale-lavis-1","summer","1964","Australia"
"Bob Lay","Male",20,"Athletics",0,0,0,0,"bob-lay-1","summer","1964","Australia"
"Werner Linde","Male",19,"Basketball",0,0,0,0,"werner-linde-1","summer","1964","Australia"
"Neil Lodding","Male",21,"Rowing",0,0,0,0,"neil-lodding-1","summer","1964","Australia"
"Ivan Lund","Male",35,"Fencing",0,0,0,0,"ivan-lund-1","summer","1964","Australia"
"Bud MacIntyre","Female",31,"Equestrianism",0,0,0,0,"bud-macintyre-1","summer","1964","Australia"
"Peter Macken","Male",25,"Modern Pentathlon",0,0,0,0,"peter-macken-1","summer","1964","Australia"
"Doug MacLennan","Male",24,"Gymnastics",0,0,0,0,"doug-maclennan-1","summer","1964","Australia"
"Antonio Marguccio","Male",24,"Weightlifting",0,0,0,0,"antonio-marguccio-1","summer","1964","Australia"
"Sidney Marsh","Male",25,"Wrestling",0,0,0,0,"sidney-marsh-1","summer","1964","Australia"
"Alexander Martonffy","Male",45,"Fencing",0,0,0,0,"alexander-martonffy-1","summer","1964","Australia"
"Max McAlary","Male",34,"Wrestling",0,0,0,0,"max-mcalary-1","summer","1964","Australia"
"Bill McAtee","Male",21,"Water Polo",0,0,0,0,"bill-mcatee-1","summer","1964","Australia"
