"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Günter Anderl","Male",21,"Figure Skating",0,0,0,0,"gunter-anderl-1","winter","1968","Austria"
"Wilhelm Biechl","Male",19,"Luge",0,0,0,0,"wilhelm-biechl-1","winter","1968","Austria"
"Wilhelm Bietak","Male",20,"Figure Skating",0,0,0,0,"wilhelm-bietak-1","winter","1968","Austria"
"Werner Bleiner","Male",21,"Alpine Skiing",0,0,0,0,"werner-bleiner-1","winter","1968","Austria"
"Otmar Braunecker","Male",24,"Speed Skating",0,0,0,0,"otmar-braunecker-1","winter","1968","Austria"
"Günter Burghard","Male",25,"Ice Hockey",0,0,0,0,"gunter-burghard-1","winter","1968","Austria"
"Emmerich Danzer","Male",23,"Figure Skating",0,0,0,0,"emmerich-danzer-1","winter","1968","Austria"
"Fritz Dinkhauser","Male",27,"Bobsleigh",0,0,0,0,"fritz-dinkhauser-1","winter","1968","Austria"
"Hermann Erhart","Male",24,"Ice Hockey",0,0,0,0,"hermann-erhart-1","winter","1968","Austria"
"Paul Ernst","Male",32,"Biathlon",0,0,0,0,"paul-ernst-1","winter","1968","Austria"
"Walter Failer","Male",21,"Cross Country Skiing",0,0,0,0,"walter-failer-1","winter","1968","Austria"
"Hansjörg Farbmacher","Male",27,"Cross Country Skiing",0,0,0,0,"hansjorg-farbmacher-1","winter","1968","Austria"
"Josef Feistmantl","Male",28,"Luge",0,0,0,0,"josef-feistmantl-1","winter","1968","Austria"
"Gerhard Felfernig","Male",23,"Ice Hockey",0,0,0,0,"gerhard-felfernig-1","winter","1968","Austria"
"Gertrud Gabl","Female",19,"Alpine Skiing",0,0,0,0,"gertrud-gabl-1","winter","1968","Austria"
"Max Golser","Male",27,"Ski Jumping",0,0,0,0,"max-golser-1","winter","1968","Austria"
"Gerhard Hausner","Male",20,"Ice Hockey",0,0,0,0,"gerhard-hausner-1","winter","1968","Austria"
"Waldemar Heigenhauser","Male",28,"Nordic Combined",0,0,0,0,"waldemar-heigenhauser-1","winter","1968","Austria"
"Manfred Hofer","Male",32,"Bobsleigh",0,0,0,0,"manfred-hofer-1","winter","1968","Austria"
"Andreas Janc","Male",30,"Cross Country Skiing",0,0,0,0,"andreas-janc-1","winter","1968","Austria"
"Dieter Kalt, Sr.","Male",26,"Ice Hockey",0,0,0,0,"dieter-kalt-sr-1","winter","1968","Austria"
"Max Kaltenberger","Male",26,"Bobsleigh",0,0,0,0,"max-kaltenberger-1","winter","1968","Austria"
"Klaus Kirchbaumer","Male",23,"Ice Hockey",0,0,0,0,"klaus-kirchbaumer-1","winter","1968","Austria"
"Heinz Knoflach","Male",22,"Ice Hockey",0,0,0,0,"heinz-knoflach-1","winter","1968","Austria"
"Walter König","Male",23,"Ice Hockey",0,0,0,0,"walter-konig-1","winter","1968","Austria"
"Erich Korbel","Male",26,"Speed Skating",0,0,0,0,"erich-korbel-1","winter","1968","Austria"
"Marlene Korthals","Female",24,"Luge",0,0,0,0,"marlene-korthals-1","winter","1968","Austria"
"Peter Kretauer","Male",20,"Luge",0,0,0,0,"peter-kretauer-1","winter","1968","Austria"
"Sepp Lichtenegger","Male",30,"Ski Jumping",0,0,0,0,"sepp-lichtenegger-1","winter","1968","Austria"
"Elisabeth Mikula","Female",16,"Figure Skating",0,0,0,0,"elisabeth-mikula-1","winter","1968","Austria"
"Josef Mössmer","Male",24,"Ice Hockey",0,0,0,0,"josef-mossmer-1","winter","1968","Austria"
"Gerhard Nenning","Male",27,"Alpine Skiing",0,0,0,0,"gerhard-nenning-1","winter","1968","Austria"
"Liesl Nestler","Female",16,"Figure Skating",0,0,0,0,"liesl-nestler-1","winter","1968","Austria"
"Ulli �<U+0096>hlböck","Male",19,"Nordic Combined",0,0,0,0,"ulli-ohlbock-1","winter","1968","Austria"
"Lisi Pall","Female",16,"Alpine Skiing",0,0,0,0,"lisi-pall-1","winter","1968","Austria"
"Karl Pichler","Male",30,"Bobsleigh",0,0,0,0,"karl-pichler-1","winter","1968","Austria"
"Karl Pregl","Male",23,"Ice Hockey",0,0,0,0,"karl-pregl-1","winter","1968","Austria"
"Ernst Pühringer","Male",23,"Cross Country Skiing",0,0,0,0,"ernst-puhringer-1","winter","1968","Austria"
"Sepp Puschnig","Male",21,"Ice Hockey",0,0,0,0,"sepp-puschnig-1","winter","1968","Austria"
"Bernadette Rauter","Female",18,"Alpine Skiing",0,0,0,0,"bernadette-rauter-1","winter","1968","Austria"
"Hans Ritzl","Male",28,"Bobsleigh",0,0,0,0,"hans-ritzl-1","winter","1968","Austria"
"Del Saint John","Male",36,"Ice Hockey",0,0,0,0,"del-saint-john-1","winter","1968","Austria"
"Paul Samonig","Male",20,"Ice Hockey",0,0,0,0,"paul-samonig-1","winter","1968","Austria"
"Gerd Schager","Male",23,"Ice Hockey",0,0,0,0,"gerd-schager-1","winter","1968","Austria"
"Adolf Scherwitzl","Male",29,"Biathlon",0,0,0,0,"adolf-scherwitzl-1","winter","1968","Austria"
"Franz Schilcher","Male",24,"Ice Hockey",0,0,0,0,"franz-schilcher-1","winter","1968","Austria"
"Evelyne Schneider","Female",17,"Figure Skating",0,0,0,0,"evelyne-schneider-1","winter","1968","Austria"
"Horst Schneider","Male",28,"Biathlon",0,0,0,0,"horst-schneider-1","winter","1968","Austria"
"Karl Schranz","Male",29,"Alpine Skiing",0,0,0,0,"karl-schranz-1","winter","1968","Austria"
"Trixi Schuba","Female",16,"Figure Skating",0,0,0,0,"trixi-schuba-1","winter","1968","Austria"
"Heinz Schupp","Male",25,"Ice Hockey",0,0,0,0,"heinz-schupp-1","winter","1968","Austria"
"Josef Schwitzer","Male",21,"Ice Hockey",0,0,0,0,"josef-schwitzer-1","winter","1968","Austria"
"Brigitte Seiwald","Female",22,"Alpine Skiing",0,0,0,0,"brigitte-seiwald-1","winter","1968","Austria"
"Hermann Strutz","Male",29,"Speed Skating",0,0,0,0,"hermann-strutz-1","winter","1968","Austria"
"Helmut Thaler","Male",28,"Luge",0,0,0,0,"helmut-thaler-1","winter","1968","Austria"
"Leni Thurner","Female",29,"Luge",0,0,0,0,"leni-thurner-1","winter","1968","Austria"
"Franz Vetter","Male",34,"Biathlon, Cross Country Skiing",0,0,0,0,"franz-vetter-1","winter","1968","Austria"
"Helmut Voggenberger","Male",24,"Nordic Combined",0,0,0,0,"helmut-voggenberger-1","winter","1968","Austria"
"Elfriede Wäger","Female",21,"Luge",0,0,0,0,"elfriede-wager-1","winter","1968","Austria"
"Heinrich Wallner","Male",26,"Cross Country Skiing",0,0,0,0,"heinrich-wallner-1","winter","1968","Austria"
"Klaus Weingärtner","Male",23,"Ice Hockey",0,0,0,0,"klaus-weingartner-1","winter","1968","Austria"
"Egon Zimmermann","Male",28,"Alpine Skiing",0,0,0,0,"egon-zimmermann-1","winter","1968","Austria"
"Petar Angelov","Male",24,"Alpine Skiing",0,0,0,0,"petar-angelov-2","winter","1968","Bulgaria"
"Roza Dimova","Female",31,"Cross Country Skiing",0,0,0,0,"roza-dimova-1","winter","1968","Bulgaria"
"Velichka Pandeva","Female",26,"Cross Country Skiing",0,0,0,0,"velichka-pandeva-1","winter","1968","Bulgaria"
"Petar Pankov","Male",22,"Cross Country Skiing",0,0,0,0,"petar-pankov-1","winter","1968","Bulgaria"
"Tsvetana Sotirova","Female",28,"Cross Country Skiing",0,0,0,0,"tsvetana-sotirova-1","winter","1968","Bulgaria"
"Nadezhda Vasileva","Female",30,"Cross Country Skiing",0,0,0,0,"nadezhda-vasileva-1","winter","1968","Bulgaria"
"Nancy Greene","Female",24,"Alpine Skiing",1,1,0,2,"nancy-greene-1","winter","1968","Canada"
"Roger Bourbonnais","Male",25,"Ice Hockey",0,0,1,1,"roger-bourbonnais-1","winter","1968","Canada"
"Ken Broderick","Male",25,"Ice Hockey",0,0,1,1,"ken-broderick-1","winter","1968","Canada"
"Ray Cadieux","Male",26,"Ice Hockey",0,0,1,1,"ray-cadieux-1","winter","1968","Canada"
"Paul Conlin","Male",25,"Ice Hockey",0,0,1,1,"paul-conlin-1","winter","1968","Canada"
"Gary Dineen","Male",24,"Ice Hockey",0,0,1,1,"gary-dineen-1","winter","1968","Canada"
"Brian Glennie","Male",21,"Ice Hockey",0,0,1,1,"brian-glennie-1","winter","1968","Canada"
"Ted Hargreaves","Male",24,"Ice Hockey",0,0,1,1,"ted-hargreaves-1","winter","1968","Canada"
"Fran Huck","Male",22,"Ice Hockey",0,0,1,1,"fran-huck-1","winter","1968","Canada"
"Marshall Johnston","Male",26,"Ice Hockey",0,0,1,1,"marshall-johnston-1","winter","1968","Canada"
"Barry MacKenzie","Male",26,"Ice Hockey",0,0,1,1,"barry-mackenzie-1","winter","1968","Canada"
"Bill MacMillan","Male",24,"Ice Hockey",0,0,1,1,"bill-macmillan-1","winter","1968","Canada"
"Steve Monteith","Male",24,"Ice Hockey",0,0,1,1,"steve-monteith-1","winter","1968","Canada"
"Morris Mott","Male",21,"Ice Hockey",0,0,1,1,"morris-mott-1","winter","1968","Canada"
"Terry O'Malley","Male",27,"Ice Hockey",0,0,1,1,"terry-omalley-1","winter","1968","Canada"
"Danny O'Shea","Male",22,"Ice Hockey",0,0,1,1,"danny-oshea-1","winter","1968","Canada"
"Gerry Pinder","Male",19,"Ice Hockey",0,0,1,1,"gerry-pinder-1","winter","1968","Canada"
"Herb Pinder","Male",21,"Ice Hockey",0,0,1,1,"herb-pinder-1","winter","1968","Canada"
"Wayne Stephenson","Male",23,"Ice Hockey",0,0,1,1,"wayne-stephenson-1","winter","1968","Canada"
"Larry Arbuthnot","Male",20,"Luge",0,0,0,0,"larry-arbuthnot-1","winter","1968","Canada"
"Bob Boucher","Male",24,"Speed Skating",0,0,0,0,"bob-boucher-1","winter","1968","Canada"
"James Boyde","Male",24,"Biathlon",0,0,0,0,"james-boyde-1","winter","1968","Canada"
"Linda Carbonetto","Female",18,"Figure Skating",0,0,0,0,"linda-carbonetto-1","winter","1968","Canada"
"Betsy Clifford","Female",14,"Alpine Skiing",0,0,0,0,"betsy-clifford-1","winter","1968","Canada"
"D'Arcy Coulson","Male",31,"Luge",0,0,0,0,"darcy-coulson-1","winter","1968","Canada"
"Lyndsai Cowan","Female",19,"Figure Skating",0,0,0,0,"lyndsai-cowan-1","winter","1968","Canada"
"Linda Crutchfield-Bocock","Female",25,"Luge",0,0,0,0,"linda-crutchfield-bocock-1","winter","1968","Canada"
"Martha Diplock","Female",26,"Luge",0,0,0,0,"martha-diplock-1","winter","1968","Canada"
"Karen Dokka","Female",21,"Alpine Skiing",0,0,0,0,"karen-dokka-1","winter","1968","Canada"
"Peter Duncan","Male",23,"Alpine Skiing",0,0,0,0,"peter-duncan-2","winter","1968","Canada"
"Roger Eddy","Male",21,"Luge",0,0,0,0,"roger-eddy-1","winter","1968","Canada"
"George Ede","Male",27,"Biathlon",0,0,0,0,"george-ede-1","winter","1968","Canada"
"Paul Enock","Male",33,"Speed Skating",0,0,0,0,"paul-enock-1","winter","1968","Canada"
"Andrew Faulds","Male",23,"Bobsleigh",0,0,0,0,"andrew-faulds-1","winter","1968","Canada"
"Anna Forder","Female",16,"Figure Skating",0,0,0,0,"anna-forder-1","winter","1968","Canada"
"Hans Gehrig","Male",38,"Bobsleigh",0,0,0,0,"hans-gehrig-1","winter","1968","Canada"
"Harry Goetschi","Male",28,"Bobsleigh",0,0,0,0,"harry-goetschi-1","winter","1968","Canada"
"Rod Hebron","Male",25,"Alpine Skiing",0,0,0,0,"rod-hebron-1","winter","1968","Canada"
"Scott Henderson","Male",24,"Alpine Skiing",0,0,0,0,"scott-henderson-1","winter","1968","Canada"
"Wayne Henderson","Male",23,"Alpine Skiing",0,0,0,0,"wayne-henderson-1","winter","1968","Canada"
"Bob Hodges","Male",24,"Speed Skating",0,0,0,0,"bob-hodges-1","winter","1968","Canada"
"Jay Humphry","Male",19,"Figure Skating",0,0,0,0,"jay-humphry-1","winter","1968","Canada"
"Steve Hutchinson","Male",18,"Figure Skating",0,0,0,0,"steve-hutchinson-1","winter","1968","Canada"
"Esko Karu","Male",21,"Biathlon, Cross Country Skiing",0,0,0,0,"esko-karu-1","winter","1968","Canada"
"Ulf Kvendbo","Male",19,"Ski Jumping",0,0,0,0,"ulf-kvendbo-1","winter","1968","Canada"
"Judi Leinweber","Female",17,"Alpine Skiing",0,0,0,0,"judi-leinweber-1","winter","1968","Canada"
"Karen Magnussen","Female",15,"Figure Skating",0,0,0,0,"karen-magnussen-1","winter","1968","Canada"
"Doreen McCannell","Female",20,"Speed Skating",0,0,0,0,"doreen-mccannell-1","winter","1968","Canada"
"Purvis McDougall","Male",32,"Bobsleigh",0,0,0,0,"purvis-mcdougall-1","winter","1968","Canada"
"Knowles McGill","Male",25,"Biathlon",0,0,0,0,"knowles-mcgill-1","winter","1968","Canada"
"David McGillivray","Male",18,"Figure Skating",0,0,0,0,"david-mcgillivray-1","winter","1968","Canada"
"John McInnes","Male",28,"Ski Jumping",0,0,0,0,"john-mcinnes-1","winter","1968","Canada"
"Betty McKilligan","Female",18,"Figure Skating",0,0,0,0,"betty-mckilligan-1","winter","1968","Canada"
"John McKilligan","Male",19,"Figure Skating",0,0,0,0,"john-mckilligan-1","winter","1968","Canada"
"Colin Nelson","Male",25,"Luge",0,0,0,0,"colin-nelson-1","winter","1968","Canada"
"Marcia Parsons","Female",19,"Speed Skating",0,0,0,0,"marcia-parsons-1","winter","1968","Canada"
"Rolf Pettersen","Male",22,"Cross Country Skiing",0,0,0,0,"rolf-pettersen-1","winter","1968","Canada"
"George Rattai","Male",24,"Biathlon",0,0,0,0,"george-rattai-1","winter","1968","Canada"
"David Rees","Male",24,"Cross Country Skiing",0,0,0,0,"david-rees-1","winter","1968","Canada"
"Gerry Rinaldi","Male",22,"Alpine Skiing",0,0,0,0,"gerry-rinaldi-1","winter","1968","Canada"
"Keith Shepherd","Male",20,"Alpine Skiing",0,0,0,0,"keith-shepherd-1","winter","1968","Canada"
"Nils Skulbru","Male",29,"Cross Country Skiing",0,0,0,0,"nils-skulbru-1","winter","1968","Canada"
"Richard Stephens","Male",20,"Figure Skating",0,0,0,0,"richard-stephens-1","winter","1968","Canada"
"Bob Storey","Male",25,"Bobsleigh",0,0,0,0,"bob-storey-1","winter","1968","Canada"
"Robert Swan","Male",24,"Alpine Skiing",0,0,0,0,"robert-swan-1","winter","1968","Canada"
"Wendy Thompson","Female",22,"Speed Skating",0,0,0,0,"wendy-thompson-1","winter","1968","Canada"
"Claude Trahan","Male",28,"Ski Jumping",0,0,0,0,"claude-trahan-1","winter","1968","Canada"
"Phyllis Walter","Female",20,"Luge",0,0,0,0,"phyllis-walter-1","winter","1968","Canada"
"Pete Williamson","Male",21,"Speed Skating",0,0,0,0,"pete-williamson-1","winter","1968","Canada"
"Michael Young","Male",23,"Bobsleigh",0,0,0,0,"michael-young-2","winter","1968","Canada"
"Félipe Briones","Male",17,"Alpine Skiing",0,0,0,0,"felipe-briones-1","winter","1968","Chile"
"Richard Leatherbee","Male",18,"Alpine Skiing",0,0,0,0,"richard-leatherbee-1","winter","1968","Chile"
"Mario Vera","Male",28,"Alpine Skiing",0,0,0,0,"mario-vera-1","winter","1968","Chile"
"Verena Vogt","Female",15,"Alpine Skiing",0,0,0,0,"verena-vogt-1","winter","1968","Chile"
"Ji�<U+0099>í Raška","Male",27,"Ski Jumping",1,1,0,2,"jiri-raska-1","winter","1968","Czechoslovakia"
"Josef �<U+008C>erný","Male",28,"Ice Hockey",0,1,0,1,"josef-cerny-1","winter","1968","Czechoslovakia"
"Vladimír Dzurilla","Male",25,"Ice Hockey",0,1,0,1,"vladimir-dzurilla-1","winter","1968","Czechoslovakia"
"Jozef Golonka","Male",30,"Ice Hockey",0,1,0,1,"jozef-golonka-1","winter","1968","Czechoslovakia"
"Jan Havel","Male",25,"Ice Hockey",0,1,0,1,"jan-havel-1","winter","1968","Czechoslovakia"
"Petr Hejma","Male",23,"Ice Hockey",0,1,0,1,"petr-hejma-1","winter","1968","Czechoslovakia"
"Ji�<U+0099>í Holík","Male",23,"Ice Hockey",0,1,0,1,"jiri-holik-1","winter","1968","Czechoslovakia"
"Josef Horešovský","Male",21,"Ice Hockey",0,1,0,1,"josef-horesovsky-1","winter","1968","Czechoslovakia"
"Jan Hrbatý","Male",26,"Ice Hockey",0,1,0,1,"jan-hrbaty-1","winter","1968","Czechoslovakia"
"Jaroslav Ji�<U+0099>ík","Male",28,"Ice Hockey",0,1,0,1,"jaroslav-jirik-1","winter","1968","Czechoslovakia"
"Jan Klapáč","Male",26,"Ice Hockey",0,1,0,1,"jan-klapac-1","winter","1968","Czechoslovakia"
"Ji�<U+0099>í Kochta","Male",21,"Ice Hockey",0,1,0,1,"jiri-kochta-1","winter","1968","Czechoslovakia"
"Old�<U+0099>ich Machač","Male",21,"Ice Hockey",0,1,0,1,"oldrich-machac-1","winter","1968","Czechoslovakia"
"Karel Masopust","Male",25,"Ice Hockey",0,1,0,1,"karel-masopust-1","winter","1968","Czechoslovakia"
"Vladimír Nadrchal","Male",29,"Ice Hockey",0,1,0,1,"vladimir-nadrchal-1","winter","1968","Czechoslovakia"
"Václav Nedomanský","Male",23,"Ice Hockey",0,1,0,1,"vaclav-nedomansky-1","winter","1968","Czechoslovakia"
"František Pospíšil","Male",23,"Ice Hockey",0,1,0,1,"frantisek-pospisil-1","winter","1968","Czechoslovakia"
"František Ševčík","Male",26,"Ice Hockey",0,1,0,1,"frantisek-sevcik-1","winter","1968","Czechoslovakia"
"Jan Suchý","Male",23,"Ice Hockey",0,1,0,1,"jan-suchy-1","winter","1968","Czechoslovakia"
"Hana Mašková","Female",18,"Figure Skating",0,0,1,1,"hana-maskova-1","winter","1968","Czechoslovakia"
"Peter Bartosiewicz","Male",25,"Figure Skating",0,0,0,0,"peter-bartosiewicz-1","winter","1968","Czechoslovakia"
"Dana Beldová-Spálenská","Female",17,"Luge",0,0,0,0,"dana-beldova-spalenska-1","winter","1968","Czechoslovakia"
"Ladislav Divila","Male",23,"Ski Jumping",0,0,0,0,"ladislav-divila-1","winter","1968","Czechoslovakia"
"Liana Drahová","Female",14,"Figure Skating",0,0,0,0,"liana-drahova-1","winter","1968","Czechoslovakia"
"Ján Fajstavr","Male",23,"Cross Country Skiing",0,0,0,0,"jan-fajstavr-1","winter","1968","Czechoslovakia"
"Marián Filc","Male",19,"Figure Skating",0,0,0,0,"marian-filc-1","winter","1968","Czechoslovakia"
"Vít Fousek, Jr.","Male",27,"Cross Country Skiing",0,0,0,0,"vit-fousek-jr-1","winter","1968","Czechoslovakia"
"František Halí�<U+0099>","Male",17,"Luge",0,0,0,0,"frantisek-halir-1","winter","1968","Czechoslovakia"
"Jan Ham�<U+0099>ík","Male",27,"Luge",0,0,0,0,"jan-hamrik-1","winter","1968","Czechoslovakia"
"Olina Hátlová-Tylová","Female",24,"Luge",0,0,0,0,"olina-hatlova-tylova-1","winter","1968","Czechoslovakia"
"Rudolf Höhnl","Male",21,"Ski Jumping",0,0,0,0,"rudolf-hohnl-1","winter","1968","Czechoslovakia"
"Zbyn�<U+009B>k Hubač","Male",27,"Ski Jumping",0,0,0,0,"zbynek-hubac-1","winter","1968","Czechoslovakia"
"Jaroslav Janda","Male",25,"Alpine Skiing",0,0,0,0,"jaroslav-janda-1","winter","1968","Czechoslovakia"
"Tomáš Kučera","Male",19,"Nordic Combined",0,0,0,0,"tomas-kucera-1","winter","1968","Czechoslovakia"
"Anna Mohrová","Female",23,"Alpine Skiing",0,0,0,0,"anna-mohrova-1","winter","1968","Czechoslovakia"
"Ondrej Nepela","Male",17,"Figure Skating",0,0,0,0,"ondrej-nepela-1","winter","1968","Czechoslovakia"
"Milan Pažout","Male",19,"Alpine Skiing",0,0,0,0,"milan-pazout-1","winter","1968","Czechoslovakia"
"Václav Pe�<U+0099>ina","Male",22,"Cross Country Skiing",0,0,0,0,"vaclav-perina-1","winter","1968","Czechoslovakia"
"Pavel Ploc","Male",24,"Biathlon",0,0,0,0,"pavel-ploc-1","winter","1968","Czechoslovakia"
"František Rydval","Male",21,"Ski Jumping",0,0,0,0,"frantisek-rydval-1","winter","1968","Czechoslovakia"
"Ladislav Rygl","Male",20,"Nordic Combined",0,0,0,0,"ladislav-rygl-1","winter","1968","Czechoslovakia"
"Jan Šrámek","Male",22,"Figure Skating",0,0,0,0,"jan-sramek-1","winter","1968","Czechoslovakia"
"Bohunka Šrámková","Female",21,"Figure Skating",0,0,0,0,"bohunka-sramkova-1","winter","1968","Czechoslovakia"
"Karel Štefl","Male",21,"Cross Country Skiing",0,0,0,0,"karel-stefl-1","winter","1968","Czechoslovakia"
"Horst Urban","Male",31,"Luge",0,0,0,0,"horst-urban-1","winter","1968","Czechoslovakia"
"Roland Urban","Male",27,"Luge",0,0,0,0,"roland-urban-1","winter","1968","Czechoslovakia"
"Marie Víchová","Female",19,"Figure Skating",0,0,0,0,"marie-vichova-1","winter","1968","Czechoslovakia"
"Ladislav Žižka","Male",22,"Biathlon",0,0,0,0,"ladislav-zizka-1","winter","1968","Czechoslovakia"
"Kirsten Carlsen","Female",30,"Cross Country Skiing",0,0,0,0,"kirsten-carlsen-1","winter","1968","Denmark"
"Svend Carlsen","Male",29,"Cross Country Skiing",0,0,0,0,"svend-carlsen-1","winter","1968","Denmark"
"Apollo Lynge","Male",28,"Cross Country Skiing",0,0,0,0,"apollo-lynge-1","winter","1968","Denmark"
"Thomas Köhler","Male",27,"Luge",1,1,0,2,"thomas-kohler-1","winter","1968","East Germany"
"Klaus-Michael Bonsack","Male",26,"Luge",1,0,1,2,"klaus-michael-bonsack-1","winter","1968","East Germany"
"Gabriele Seyfert","Female",19,"Figure Skating",0,1,0,1,"gabriele-seyfert-1","winter","1968","East Germany"
"Andreas Kunz","Male",21,"Nordic Combined",0,0,1,1,"andreas-kunz-1","winter","1968","East Germany"
"Reinhard Bredow","Male",20,"Luge",0,0,0,0,"reinhard-bredow-1","winter","1968","East Germany"
"Manfred Buder","Male",31,"Ice Hockey",0,0,0,0,"manfred-buder-1","winter","1968","East Germany"
"Ruth Budzisch-Schleiermacher","Female",18,"Speed Skating",0,0,0,0,"ruth-budzisch-schleiermacher-1","winter","1968","East Germany"
"Hans-Georg Dallmer","Male",25,"Figure Skating",0,0,0,0,"hans-georg-dallmer-1","winter","1968","East Germany"
"Ortrun Enderlein","Female",24,"Luge",0,0,0,0,"ortrun-enderlein-1","winter","1968","East Germany"
"Renate Fischer-Köhler","Female",24,"Cross Country Skiing",0,0,0,0,"renate-fischer-kohler-1","winter","1968","East Germany"
"Lothar Fuchs","Male",26,"Ice Hockey",0,0,0,0,"lothar-fuchs-1","winter","1968","East Germany"
"Gerhard Grimmer","Male",24,"Cross Country Skiing",0,0,0,0,"gerhard-grimmer-1","winter","1968","East Germany"
"Bernd Hiller","Male",25,"Ice Hockey",0,0,0,0,"bernd-hiller-1","winter","1968","East Germany"
"Klaus Hirche","Male",28,"Ice Hockey",0,0,0,0,"klaus-hirche-1","winter","1968","East Germany"
"Jan Hoffmann","Male",12,"Figure Skating",0,0,0,0,"jan-hoffmann-1","winter","1968","East Germany"
"Horst Hörnlein","Male",22,"Luge",0,0,0,0,"horst-hornlein-1","winter","1968","East Germany"
"Hans-Gert Jahn","Male",22,"Biathlon",0,0,0,0,"hans-gert-jahn-1","winter","1968","East Germany"
"Bernd Karrenbauer","Male",23,"Ice Hockey",0,0,0,0,"bernd-karrenbauer-1","winter","1968","East Germany"
"Bernd Karwofsky","Male",22,"Ski Jumping",0,0,0,0,"bernd-karwofsky-1","winter","1968","East Germany"
"Gert-Dietmar Klause","Male",22,"Cross Country Skiing",0,0,0,0,"gert-dietmar-klause-1","winter","1968","East Germany"
"Heinz Kluge","Male",29,"Biathlon",0,0,0,0,"heinz-kluge-1","winter","1968","East Germany"
"Hansjörg Knauthe","Male",23,"Biathlon",0,0,0,0,"hansjorg-knauthe-1","winter","1968","East Germany"
"Angela Knösel","Female",18,"Luge",0,0,0,0,"angela-knosel-1","winter","1968","East Germany"
"Horst Koschka","Male",24,"Biathlon",0,0,0,0,"horst-koschka-1","winter","1968","East Germany"
"Dieter Kratzsch","Male",18,"Ice Hockey",0,0,0,0,"dieter-kratzsch-1","winter","1968","East Germany"
"Axel Lesser","Male",21,"Cross Country Skiing",0,0,0,0,"axel-lesser-1","winter","1968","East Germany"
"Karl-Heinz Luck","Male",23,"Nordic Combined",0,0,0,0,"karl-heinz-luck-1","winter","1968","East Germany"
"Sonja Morgenstern","Female",13,"Figure Skating",0,0,0,0,"sonja-morgenstern-1","winter","1968","East Germany"
"Anna-Maria Müller","Female",18,"Luge",0,0,0,0,"anna-maria-muller-1","winter","1968","East Germany"
"Irene Müller","Female",25,"Figure Skating",0,0,0,0,"irene-muller-1","winter","1968","East Germany"
"Christine Nestler","Female",27,"Cross Country Skiing",0,0,0,0,"christine-nestler-1","winter","1968","East Germany"
"Dieter Neuendorf","Male",27,"Ski Jumping",0,0,0,0,"dieter-neuendorf-1","winter","1968","East Germany"
"Hartmut Nickel","Male",23,"Ice Hockey",0,0,0,0,"hartmut-nickel-1","winter","1968","East Germany"
"Rüdiger Noack","Male",23,"Ice Hockey",0,0,0,0,"rudiger-noack-1","winter","1968","East Germany"
