"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Jorge Ruiz","Male",18,"Hockey",0,0,0,0,"jorge-ruiz-1","summer","1976","Argentina"
"Ricardo Rusticucci","Male",30,"Shooting",0,0,0,0,"ricardo-rusticucci-1","summer","1976","Argentina"
"Alberto Sabbione","Male",28,"Hockey",0,0,0,0,"alberto-sabbione-1","summer","1976","Argentina"
"Jorge Sabbione","Male",28,"Hockey",0,0,0,0,"jorge-sabbione-1","summer","1976","Argentina"
"Osvaldo Scandola","Male",36,"Shooting",0,0,0,0,"osvaldo-scandola-1","summer","1976","Argentina"
"Jorge Segurado","Male",15,"Rowing",0,0,0,0,"jorge-segurado-1","summer","1976","Argentina"
"Patricia Spohn","Female",15,"Swimming",0,0,0,0,"patricia-spohn-1","summer","1976","Argentina"
"Tito Steiner","Male",24,"Athletics",0,0,0,0,"tito-steiner-1","summer","1976","Argentina"
"Oscar Strático","Male",20,"Judo",0,0,0,0,"oscar-stratico-1","summer","1976","Argentina"
"Juan Domingo Suárez","Male",24,"Boxing",0,0,0,0,"juan-domingo-suarez-1","summer","1976","Argentina"
"Roberto Tagle","Male",30,"Equestrianism",0,0,0,0,"roberto-tagle-1","summer","1976","Argentina"
"Raúl Tettamanti","Male",19,"Rowing",0,0,0,0,"raul-tettamanti-1","summer","1976","Argentina"
"Juan Tuma","Male",23,"Rowing",0,0,0,0,"juan-tuma-1","summer","1976","Argentina"
"Juan Adolfo Turri","Male",25,"Athletics",0,0,0,0,"juan-adolfo-turri-1","summer","1976","Argentina"
"Omar Vergara","Male",33,"Fencing",0,0,0,0,"omar-vergara-1","summer","1976","Argentina"
"Daniel Verník","Male",28,"Wrestling",0,0,0,0,"daniel-vernik-1","summer","1976","Argentina"
"Oscar Yuston","Male",37,"Shooting",0,0,0,0,"oscar-yuston-1","summer","1976","Argentina"
"Osvaldo Zanni","Male",21,"Hockey",0,0,0,0,"osvaldo-zanni-1","summer","1976","Argentina"
"David Bell","Male",21,"Hockey",0,1,0,1,"david-bell-1","summer","1976","Australia"
"Greg Browning","Male",23,"Hockey",0,1,0,1,"greg-browning-1","summer","1976","Australia"
"Ric Charlesworth","Male",24,"Hockey",0,1,0,1,"ric-charlesworth-1","summer","1976","Australia"
"Ian Cooke","Male",24,"Hockey",0,1,0,1,"ian-cooke-1","summer","1976","Australia"
"Barry Dancer","Male",23,"Hockey",0,1,0,1,"barry-dancer-1","summer","1976","Australia"
"Doug Golder","Male",28,"Hockey",0,1,0,1,"doug-golder-1","summer","1976","Australia"
"Robert Haigh","Male",31,"Hockey",0,1,0,1,"robert-haigh-1","summer","1976","Australia"
"Wayne Hammond","Male",27,"Hockey",0,1,0,1,"wayne-hammond-1","summer","1976","Australia"
"Jim Irvine","Male",27,"Hockey",0,1,0,1,"jim-irvine-1","summer","1976","Australia"
"Malcolm Poole","Male",26,"Hockey",0,1,0,1,"malcolm-poole-1","summer","1976","Australia"
"Bob Proctor","Male",27,"Hockey",0,1,0,1,"bob-proctor-1","summer","1976","Australia"
"Graeme Reid","Male",28,"Hockey",0,1,0,1,"graeme-reid-1","summer","1976","Australia"
"Ron Riley","Male",28,"Hockey",0,1,0,1,"ron-riley-1","summer","1976","Australia"
"Trevor Smith","Male",27,"Hockey",0,1,0,1,"trevor-smith-1","summer","1976","Australia"
"Terry Walsh","Male",22,"Hockey",0,1,0,1,"terry-walsh-1","summer","1976","Australia"
"Mervyn Bennett","Male",31,"Equestrianism",0,0,1,1,"mervyn-bennett-1","summer","1976","Australia"
"John Bertrand","Male",29,"Sailing",0,0,1,1,"john-bertrand-1","summer","1976","Australia"
"Ian Brown","Male",22,"Sailing",0,0,1,1,"ian-brown-2","summer","1976","Australia"
"Steve Holland","Male",18,"Swimming",0,0,1,1,"steve-holland-1","summer","1976","Australia"
"Denis Pigott","Male",29,"Equestrianism",0,0,1,1,"denis-pigott-1","summer","1976","Australia"
"Bill Roycroft","Male",61,"Equestrianism",0,0,1,1,"bill-roycroft-1","summer","1976","Australia"
"Wayne Roycroft","Male",30,"Equestrianism",0,0,1,1,"wayne-roycroft-1","summer","1976","Australia"
"Ian Ruff","Male",29,"Sailing",0,0,1,1,"ian-ruff-1","summer","1976","Australia"
"Maureen Adams","Female",38,"Archery",0,0,0,0,"maureen-adams-1","summer","1976","Australia"
"Bruce Akers","Male",23,"Wrestling",0,0,0,0,"bruce-akers-1","summer","1976","Australia"
"Tim Alexander","Male",27,"Sailing",0,0,0,0,"tim-alexander-1","summer","1976","Australia"
"Judy Amoore-Pollock","Female",36,"Athletics",0,0,0,0,"judy-amoore-pollock-1","summer","1976","Australia"
"John Anderson","Male",36,"Sailing",0,0,0,0,"john-anderson-4","summer","1976","Australia"
"David Anear","Male",28,"Archery",0,0,0,0,"david-anear-1","summer","1976","Australia"
"Kevin Bacon","Male",44,"Equestrianism",0,0,0,0,"kevin-bacon-1","summer","1976","Australia"
"Don Baird","Male",25,"Athletics",0,0,0,0,"don-baird-1","summer","1976","Australia"
"Madeleine Barnett","Female",29,"Diving",0,0,0,0,"madeleine-barnett-1","summer","1976","Australia"
"Tony Barnett","Male",23,"Basketball",0,0,0,0,"tony-barnett-1","summer","1976","Australia"
"Greg Benko","Male",23,"Fencing",0,0,0,0,"greg-benko-1","summer","1976","Australia"
"Mark Bethwaite","Male",28,"Sailing",0,0,0,0,"mark-bethwaite-1","summer","1976","Australia"
"Max Binnington","Male",27,"Athletics",0,0,0,0,"max-binnington-1","summer","1976","Australia"
"Andris Blicavs","Male",21,"Basketball",0,0,0,0,"andris-blicavs-1","summer","1976","Australia"
"Ray Boyd","Male",25,"Athletics",0,0,0,0,"ray-boyd-1","summer","1976","Australia"
"Raelene Boyle","Female",25,"Athletics",0,0,0,0,"raelene-boyle-1","summer","1976","Australia"
"Ron Boyle","Male",28,"Cycling",0,0,0,0,"ron-boyle-1","summer","1976","Australia"
"Donald Brook","Male",37,"Shooting",0,0,0,0,"donald-brook-1","summer","1976","Australia"
"Eddie Brooks","Male",26,"Water Polo",0,0,0,0,"eddie-brooks-1","summer","1976","Australia"
"Paul Buganey","Male",23,"Judo",0,0,0,0,"paul-buganey-1","summer","1976","Australia"
"Verna Burnard","Female",19,"Athletics",0,0,0,0,"verna-burnard-1","summer","1976","Australia"
"James Byrne","Male",27,"Sailing",0,0,0,0,"james-byrne-1","summer","1976","Australia"
"Robbie Cadee","Male",25,"Basketball",0,0,0,0,"robbie-cadee-1","summer","1976","Australia"
"Andy Campbell","Male",19,"Basketball",0,0,0,0,"andy-campbell-1","summer","1976","Australia"
"Judy Canty","Female",25,"Athletics",0,0,0,0,"judy-canty-1","summer","1976","Australia"
"Stuart Carter","Male",17,"Rowing",0,0,0,0,"stuart-carter-1","summer","1976","Australia"
"Ian Chandler","Male",24,"Cycling",0,0,0,0,"ian-chandler-1","summer","1976","Australia"
"Phil Cheetham","Male",21,"Gymnastics",0,0,0,0,"phil-cheetham-1","summer","1976","Australia"
"Dave Chettle","Male",24,"Athletics",0,0,0,0,"dave-chettle-1","summer","1976","Australia"
"Ian Clubb","Male",21,"Rowing",0,0,0,0,"ian-clubb-1","summer","1976","Australia"
"Chris Commons","Male",25,"Athletics",0,0,0,0,"chris-commons-1","summer","1976","Australia"
"Tim Conrad","Male",25,"Rowing",0,0,0,0,"tim-conrad-1","summer","1976","Australia"
"Peter Coughlan","Male",29,"Swimming",0,0,0,0,"peter-coughlan-1","summer","1976","Australia"
"Guy Creighton","Male",26,"Equestrianism",0,0,0,0,"guy-creighton-1","summer","1976","Australia"
"Perry Crosswhite","Male",28,"Basketball",0,0,0,0,"perry-crosswhite-1","summer","1976","Australia"
"Graham Crouch","Male",28,"Athletics",0,0,0,0,"graham-crouch-1","summer","1976","Australia"
"Robert Dauer","Male",23,"Boxing",0,0,0,0,"robert-dauer-1","summer","1976","Australia"
"Peter Dawson","Male",19,"Swimming",0,0,0,0,"peter-dawson-1","summer","1976","Australia"
"Michelle de Vries","Female",14,"Swimming",0,0,0,0,"michelle-de-vries-1","summer","1976","Australia"
"Gaye Dell","Female",27,"Athletics",0,0,0,0,"gaye-dell-1","summer","1976","Australia"
"Wayne Devlin","Male",32,"Boxing",0,0,0,0,"wayne-devlin-1","summer","1976","Australia"
"Bob Edmond","Male",27,"Weightlifting",0,0,0,0,"bob-edmond-1","summer","1976","Australia"
"Peter Farmer","Male",24,"Athletics",0,0,0,0,"peter-farmer-1","summer","1976","Australia"
"Peter Fitzgerald","Male",22,"Athletics",0,0,0,0,"peter-fitzgerald-1","summer","1976","Australia"
"Dave Fitzsimons","Male",26,"Athletics",0,0,0,0,"dave-fitzsimons-1","summer","1976","Australia"
"Steve Foley","Male",19,"Diving",0,0,0,0,"steve-foley-1","summer","1976","Australia"
"David Forbes","Male",42,"Sailing",0,0,0,0,"david-forbes-1","summer","1976","Australia"
"Michelle Ford","Female",14,"Swimming",0,0,0,0,"michelle-ford-1","summer","1976","Australia"
"Graham Gillies","Male",29,"Canoeing",0,0,0,0,"graham-gillies-1","summer","1976","Australia"
"John Gillman","Male",41,"Shooting",0,0,0,0,"john-gillman-1","summer","1976","Australia"
"Randall Goff","Male",23,"Water Polo",0,0,0,0,"randall-goff-1","summer","1976","Australia"
"Stephen Goodall","Male",19,"Cycling",0,0,0,0,"stephen-goodall-1","summer","1976","Australia"
"Alan Goodrope","Male",25,"Cycling",0,0,0,0,"alan-goodrope-1","summer","1976","Australia"
"Don Gowland","Male",35,"Shooting",0,0,0,0,"don-gowland-1","summer","1976","Australia"
"Peter Grant","Male",22,"Athletics",0,0,0,0,"peter-grant-1","summer","1976","Australia"
"Sonya Gray","Female",16,"Swimming",0,0,0,0,"sonya-gray-1","summer","1976","Australia"
"Ted Hale","Male",28,"Rowing",0,0,0,0,"ted-hale-1","summer","1976","Australia"
"Linda Hanel","Female",14,"Swimming",0,0,0,0,"linda-hanel-1","summer","1976","Australia"
"Don Hanly","Male",22,"Athletics",0,0,0,0,"don-hanly-1","summer","1976","Australia"
"Norman Harrison","Male",37,"Shooting",0,0,0,0,"norman-harrison-1","summer","1976","Australia"
"Lesleigh Harvey","Female",15,"Swimming",0,0,0,0,"lesleigh-harvey-1","summer","1976","Australia"
"Ross Haywood","Male",29,"Athletics",0,0,0,0,"ross-haywood-1","summer","1976","Australia"
"Jörn Hellner","Male",30,"Sailing",0,0,0,0,"jorn-hellner-1","summer","1976","Australia"
"Dennis Heussner","Male",32,"Canoeing",0,0,0,0,"dennis-heussner-1","summer","1976","Australia"
"Judith Hudson","Female",18,"Swimming",0,0,0,0,"judith-hudson-1","summer","1976","Australia"
"Christine Hunt","Female",26,"Athletics",0,0,0,0,"christine-hunt-1","summer","1976","Australia"
"Elizabeth Jack","Female",18,"Diving",0,0,0,0,"elizabeth-jack-1","summer","1976","Australia"
"Helen Jacobsohn","Female",31,"Canoeing",0,0,0,0,"helen-jacobsohn-1","summer","1976","Australia"
"Paul Jarvie","Male",23,"Swimming",0,0,0,0,"paul-jarvie-1","summer","1976","Australia"
"Robert Kabbas","Male",21,"Weightlifting",0,0,0,0,"robert-kabbas-1","summer","1976","Australia"
"Zsigmond Kelevitz","Male",22,"Wrestling",0,0,0,0,"zsigmond-kelevitz-1","summer","1976","Australia"
"Andrew Kerr","Male",22,"Water Polo",0,0,0,0,"andrew-kerr-1","summer","1976","Australia"
"Mark Kerry","Male",16,"Swimming",0,0,0,0,"mark-kerry-1","summer","1976","Australia"
"Peter Kesting","Male",21,"Cycling",0,0,0,0,"peter-kesting-1","summer","1976","Australia"
"Ross Langdon","Male",25,"Water Polo",0,0,0,0,"ross-langdon-1","summer","1976","Australia"
"Peter Larkins","Male",22,"Athletics",0,0,0,0,"peter-larkins-1","summer","1976","Australia"
"Drue Le Guier","Female",17,"Swimming",0,0,0,0,"drue-le-guier-1","summer","1976","Australia"
"Islay Lee","Male",26,"Rowing",0,0,0,0,"islay-lee-1","summer","1976","Australia"
"Brian Lewis","Male",34,"Sailing",0,0,0,0,"brian-lewis-1","summer","1976","Australia"
"Peter Lloyd","Male",26,"Gymnastics",0,0,0,0,"peter-lloyd-1","summer","1976","Australia"
"Ian Luxford","Male",23,"Rowing",0,0,0,0,"ian-luxford-1","summer","1976","Australia"
"Wanita Lynch","Female",17,"Gymnastics",0,0,0,0,"wanita-lynch-1","summer","1976","Australia"
"Athol MacDonald","Male",22,"Rowing",0,0,0,0,"athol-macdonald-1","summer","1976","Australia"
"Peter Macken","Male",37,"Modern Pentathlon",0,0,0,0,"peter-macken-1","summer","1976","Australia"
"John Maddock","Male",24,"Basketball",0,0,0,0,"john-maddock-1","summer","1976","Australia"
"Phil McElwaine","Male",18,"Boxing",0,0,0,0,"phil-mcelwaine-1","summer","1976","Australia"
"Max Metzker","Male",16,"Swimming",0,0,0,0,"max-metzker-1","summer","1976","Australia"
"Rosemary Milgate","Female",17,"Swimming",0,0,0,0,"rosemary-milgate-1","summer","1976","Australia"
"Ian Mills","Male",31,"Water Polo",0,0,0,0,"ian-mills-1","summer","1976","Australia"
"Rick Mitchell","Male",21,"Athletics",0,0,0,0,"rick-mitchell-1","summer","1976","Australia"
"Peter Montgomery","Male",26,"Water Polo",0,0,0,0,"peter-montgomery-1","summer","1976","Australia"
"Beth Nail","Female",20,"Athletics",0,0,0,0,"beth-nail-1","summer","1976","Australia"
"Paul Nash","Male",16,"Swimming",0,0,0,0,"paul-nash-1","summer","1976","Australia"
"David Neesham","Male",29,"Water Polo",0,0,0,0,"david-neesham-1","summer","1976","Australia"
"Kevin Nichols","Male",21,"Cycling",0,0,0,0,"kevin-nichols-1","summer","1976","Australia"
"Denis O'Neil","Male",40,"Sailing",0,0,0,0,"denis-oneil-1","summer","1976","Australia"
"Eddie Palubinskas","Male",25,"Basketball",0,0,0,0,"eddie-palubinskas-1","summer","1976","Australia"
"Warren Parr","Male",24,"Athletics",0,0,0,0,"warren-parr-1","summer","1976","Australia"
"Glenn Patching","Male",18,"Swimming",0,0,0,0,"glenn-patching-1","summer","1976","Australia"
"Robert Paver","Male",23,"Rowing",0,0,0,0,"robert-paver-1","summer","1976","Australia"
"Adrian Powell","Male",35,"Canoeing",0,0,0,0,"adrian-powell-1","summer","1976","Australia"
"Terry Reilly","Male",28,"Archery",0,0,0,0,"terry-reilly-1","summer","1976","Australia"
"Charlene Rendina","Female",28,"Athletics",0,0,0,0,"charlene-rendina-1","summer","1976","Australia"
"Warren Richards","Male",26,"Judo",0,0,0,0,"warren-richards-1","summer","1976","Australia"
"Brian Richardson","Male",28,"Rowing",0,0,0,0,"brian-richardson-1","summer","1976","Australia"
"Peter Ridgway","Male",27,"Modern Pentathlon",0,0,0,0,"peter-ridgway-1","summer","1976","Australia"
"Glenda Robertson","Female",15,"Swimming",0,0,0,0,"glenda-robertson-1","summer","1976","Australia"
"Denise Robertson-Boyd","Female",23,"Athletics",0,0,0,0,"denise-robertson-boyd-1","summer","1976","Australia"
"Warren Rock","Male",34,"Sailing",0,0,0,0,"warren-rock-1","summer","1976","Australia"
"Neil Rogers","Male",23,"Swimming",0,0,0,0,"neil-rogers-1","summer","1976","Australia"
"Barry Roycroft","Male",32,"Equestrianism",0,0,0,0,"barry-roycroft-1","summer","1976","Australia"
"Remo Sansonetti","Male",30,"Cycling",0,0,0,0,"remo-sansonetti-1","summer","1976","Australia"
"Sal Sansonetti","Male",30,"Cycling",0,0,0,0,"sal-sansonetti-1","summer","1976","Australia"
"Clyde Sefton","Male",25,"Cycling",0,0,0,0,"clyde-sefton-1","summer","1976","Australia"
"Ross Seymour","Male",22,"Swimming",0,0,0,0,"ross-seymour-1","summer","1976","Australia"
"Peter Shakespear","Male",29,"Rowing",0,0,0,0,"peter-shakespear-1","summer","1976","Australia"
"Malcolm Shaw","Male",28,"Rowing",0,0,0,0,"malcolm-shaw-1","summer","1976","Australia"
"Chris Shinners","Male",24,"Rowing",0,0,0,0,"chris-shinners-1","summer","1976","Australia"
"Ernest Simon","Male",23,"Fencing",0,0,0,0,"ernest-simon-1","summer","1976","Australia"
"Russell Simon","Male",26,"Basketball",0,0,0,0,"russell-simon-1","summer","1976","Australia"
"Geoff Skaines","Male",23,"Cycling",0,0,0,0,"geoff-skaines-1","summer","1976","Australia"
"Allison Smith","Female",16,"Swimming",0,0,0,0,"allison-smith-1","summer","1976","Australia"
"Gordon Smith","Male",22,"Wrestling",0,0,0,0,"gordon-smith-1","summer","1976","Australia"
"Helen Smith","Female",22,"Fencing",0,0,0,0,"helen-smith-1","summer","1976","Australia"
"Lyle Smith","Female",18,"Swimming",0,0,0,0,"lyle-smith-1","summer","1976","Australia"
"John Southwood","Male",33,"Canoeing",0,0,0,0,"john-southwood-1","summer","1976","Australia"
"Nira Stove","Female",17,"Swimming",0,0,0,0,"nira-stove-1","summer","1976","Australia"
"John Sumegi","Male",21,"Canoeing",0,0,0,0,"john-sumegi-1","summer","1976","Australia"
"Garry Sutton","Male",20,"Cycling",0,0,0,0,"garry-sutton-1","summer","1976","Australia"
"Alexander Taransky","Male",35,"Shooting",0,0,0,0,"alexander-taransky-1","summer","1976","Australia"
"Jenny Tate","Female",16,"Swimming",0,0,0,0,"jenny-tate-1","summer","1976","Australia"
"John Thorsen","Male",18,"Cycling",0,0,0,0,"john-thorsen-1","summer","1976","Australia"
"Brian Tink","Male",17,"Boxing",0,0,0,0,"brian-tink-1","summer","1976","Australia"
"Ray Tomlinson","Male",28,"Basketball",0,0,0,0,"ray-tomlinson-1","summer","1976","Australia"
"Mark Tonelli","Male",19,"Swimming",0,0,0,0,"mark-tonelli-1","summer","1976","Australia"
"Carole Toy","Female",28,"Archery",0,0,0,0,"carole-toy-1","summer","1976","Australia"
"John Trail","Male",32,"Canoeing",0,0,0,0,"john-trail-1","summer","1976","Australia"
"Michael Tucker","Male",21,"Basketball",0,0,0,0,"michael-tucker-2","summer","1976","Australia"
"Charles Turner","Male",23,"Water Polo",0,0,0,0,"charles-turner-1","summer","1976","Australia"
"Jenny Turrall","Female",16,"Swimming",0,0,0,0,"jenny-turrall-1","summer","1976","Australia"
"Gary Uebergang","Male",25,"Rowing",0,0,0,0,"gary-uebergang-1","summer","1976","Australia"
"Jeff Van de Graaf","",NA,"Swimming",0,0,0,0,"jeff-van-de-graaf-1","summer","1976","Australia"
"John Van Hoek","Male",23,"Judo",0,0,0,0,"john-van-hoek-1","summer","1976","Australia"
"Don Wagstaff","Male",26,"Diving",0,0,0,0,"don-wagstaff-1","summer","1976","Australia"
"Peter Walsh","Male",22,"Basketball",0,0,0,0,"peter-walsh-1","summer","1976","Australia"
"Chris Wardlaw","Male",26,"Athletics",0,0,0,0,"chris-wardlaw-1","summer","1976","Australia"
"Ian Watson","Male",27,"Basketball",0,0,0,0,"ian-watson-1","summer","1976","Australia"
"Debbie Wells","Female",15,"Athletics",0,0,0,0,"debbie-wells-1","summer","1976","Australia"
"Sue Whitebrook","Female",16,"Canoeing",0,0,0,0,"sue-whitebrook-1","summer","1976","Australia"
"Tracey Wickham","Female",13,"Swimming",0,0,0,0,"tracey-wickham-1","summer","1976","Australia"
"Paul Williams","Male",21,"Water Polo",0,0,0,0,"paul-williams-1","summer","1976","Australia"
"Barbara Wilson","Female",24,"Athletics",0,0,0,0,"barbara-wilson-1","summer","1976","Australia"
"Graham Windeatt","Male",21,"Swimming",0,0,0,0,"graham-windeatt-1","summer","1976","Australia"
"David Woods","Male",32,"Water Polo",0,0,0,0,"david-woods-1","summer","1976","Australia"
"Rodney Woods","Male",21,"Water Polo",0,0,0,0,"rodney-woods-1","summer","1976","Australia"
"Peter Wray","Male",38,"Shooting",0,0,0,0,"peter-wray-1","summer","1976","Australia"
"Stephen Wyatt","Male",26,"Weightlifting",0,0,0,0,"stephen-wyatt-1","summer","1976","Australia"
"Rudolf Dollinger","Male",32,"Shooting",0,0,1,1,"rudolf-dollinger-1","summer","1976","Austria"
"Carl Auteried, Jr.","Male",32,"Sailing",0,0,0,0,"carl-auteried-jr-1","summer","1976","Austria"
"Wolfgang Böhm","Male",34,"Sailing",0,0,0,0,"wolfgang-bohm-1","summer","1976","Austria"
"Hans Brandstätter","Male",27,"Fencing",0,0,0,0,"hans-brandstatter-1","summer","1976","Austria"
"Christiane Casapicola-Wildschek","Female",22,"Athletics",0,0,0,0,"christiane-casapicola-wildschek-1","summer","1976","Austria"
"Franz Dorfer","Male",26,"Boxing",0,0,0,0,"franz-dorfer-1","summer","1976","Austria"
"Brigitte Duda","Female",15,"Diving",0,0,0,0,"brigitte-duda-1","summer","1976","Austria"
"Johann Eisl","Male",25,"Sailing",0,0,0,0,"johann-eisl-1","summer","1976","Austria"
"Thomas Frühmann","Male",23,"Equestrianism",0,0,0,0,"thomas-fruhmann-1","summer","1976","Austria"
