"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Stuffy Mueller","Male",21,"Ice Hockey",1,0,0,1,"stuffy-mueller-1","winter","1928","Canada"
"Bert Plaxton","Male",26,"Ice Hockey",1,0,0,1,"bert-plaxton-1","winter","1928","Canada"
"Hugh Plaxton","Male",23,"Ice Hockey",1,0,0,1,"hugh-plaxton-1","winter","1928","Canada"
"Rod Plaxton","Male",23,"Ice Hockey",1,0,0,1,"rod-plaxton-1","winter","1928","Canada"
"Jack Porter","Male",24,"Ice Hockey",1,0,0,1,"jack-porter-1","winter","1928","Canada"
"Frank Sullivan","Male",29,"Ice Hockey",1,0,0,1,"frank-sullivan-2","winter","1928","Canada"
"Joe Sullivan","Male",27,"Ice Hockey",1,0,0,1,"joe-sullivan-1","winter","1928","Canada"
"Ross Taylor","Male",25,"Ice Hockey",1,0,0,1,"ross-taylor-1","winter","1928","Canada"
"Dave Trottier","Male",21,"Ice Hockey",1,0,0,1,"dave-trottier-1","winter","1928","Canada"
"Jerry Dupuis","Male",23,"Ski Jumping",0,0,0,0,"jerry-dupuis-1","winter","1928","Canada"
"Jack Eastwood","Male",19,"Figure Skating",0,0,0,0,"jack-eastwood-1","winter","1928","Canada"
"Charlie Gorman","Male",30,"Speed Skating",0,0,0,0,"charlie-gorman-1","winter","1928","Canada"
"Willy Logan","Male",20,"Speed Skating",0,0,0,0,"willy-logan-1","winter","1928","Canada"
"Merritt Putman","Male",27,"Cross Country Skiing, Nordic Combined",0,0,0,0,"merritt-putman-1","winter","1928","Canada"
"Ross Robinson","Male",21,"Speed Skating",0,0,0,0,"ross-robinson-1","winter","1928","Canada"
"Cecil Smith","Female",19,"Figure Skating",0,0,0,0,"cecil-smith-1","winter","1928","Canada"
"Jim Smith","Female",22,"Figure Skating",0,0,0,0,"jim-smith-1","winter","1928","Canada"
"William Thompson","Male",22,"Cross Country Skiing, Nordic Combined",0,0,0,0,"william-thompson-1","winter","1928","Canada"
"Bud Wilson","Male",18,"Figure Skating",0,0,0,0,"bud-wilson-1","winter","1928","Canada"
"Constance Wilson-Samuel","Female",20,"Figure Skating",0,0,0,0,"constance-wilson-samuel-1","winter","1928","Canada"
"Rudolf Burkert","Male",23,"Nordic Combined, Ski Jumping",0,0,1,1,"rudolf-burkert-1","winter","1928","Czechoslovakia"
"Josef Bím","Male",27,"Ski Jumping",0,0,0,0,"josef-bim-1","winter","1928","Czechoslovakia"
"Walter Buchberger","Male",32,"Nordic Combined",0,0,0,0,"walter-buchberger-1","winter","1928","Czechoslovakia"
"Franz Donth","Male",NA,"Cross Country Skiing",0,0,0,0,"franz-donth-1","winter","1928","Czechoslovakia"
"Wolfgang Dorasil","Male",24,"Ice Hockey",0,0,0,0,"wolfgang-dorasil-1","winter","1928","Czechoslovakia"
"Josef Feistauer","Male",34,"Cross Country Skiing",0,0,0,0,"josef-feistauer-1","winter","1928","Czechoslovakia"
"Václav Fišera","Male",27,"Cross Country Skiing",0,0,0,0,"vaclav-fisera-1","winter","1928","Czechoslovakia"
"Karel Hromádka","Male",22,"Ice Hockey",0,0,0,0,"karel-hromadka-1","winter","1928","Czechoslovakia"
"Jan Krásl","Male",28,"Ice Hockey",0,0,0,0,"jan-krasl-1","winter","1928","Czechoslovakia"
"Johann Lichnowski","Male",NA,"Ice Hockey",0,0,0,0,"johann-lichnowski-1","winter","1928","Czechoslovakia"
"Josef Maleček","Male",24,"Ice Hockey",0,0,0,0,"josef-malecek-1","winter","1928","Czechoslovakia"
"Willy Möhwald","Male",19,"Ski Jumping",0,0,0,0,"willy-mohwald-1","winter","1928","Czechoslovakia"
"Josef N�<U+009B>mecký","Male",27,"Cross Country Skiing",0,0,0,0,"josef-nemecky-1","winter","1928","Czechoslovakia"
"Otakar N�<U+009B>mecký","Male",25,"Cross Country Skiing, Nordic Combined",0,0,0,0,"otakar-nemecky-1","winter","1928","Czechoslovakia"
"Vladimír Novák","Male",23,"Cross Country Skiing",0,0,0,0,"vladimir-novak-2","winter","1928","Czechoslovakia"
"Jan Peka","Male",33,"Ice Hockey",0,0,0,0,"jan-peka-1","winter","1928","Czechoslovakia"
"Jaroslav Pušbauer","Male",26,"Ice Hockey",0,0,0,0,"jaroslav-pusbauer-1","winter","1928","Czechoslovakia"
"Josef Slíva","Male",29,"Figure Skating",0,0,0,0,"josef-sliva-1","winter","1928","Czechoslovakia"
"Josef Šroubek","Male",36,"Ice Hockey",0,0,0,0,"josef-sroubek-1","winter","1928","Czechoslovakia"
"Bohumil Steigenhöfer","Male",22,"Ice Hockey",0,0,0,0,"bohumil-steigenhofer-1","winter","1928","Czechoslovakia"
"Ji�<U+0099>í Tožička","Male",26,"Ice Hockey",0,0,0,0,"jiri-tozicka-1","winter","1928","Czechoslovakia"
"Libuše Veselá","Female",27,"Figure Skating",0,0,0,0,"libuse-vesela-1","winter","1928","Czechoslovakia"
"Vojt�<U+009B>ch Veselý","Male",42,"Figure Skating",0,0,0,0,"vojtech-vesely-1","winter","1928","Czechoslovakia"
"Franz Wende","Male",23,"Nordic Combined",0,0,0,0,"franz-wende-1","winter","1928","Czechoslovakia"
"Karl Wondrak","Male",NA,"Ski Jumping",0,0,0,0,"karl-wondrak-1","winter","1928","Czechoslovakia"
"Christfried Burmeister","Male",29,"Speed Skating",0,0,0,0,"christfried-burmeister-1","winter","1928","Estonia"
"Aleksander Mitt","Male",25,"Speed Skating",0,0,0,0,"aleksander-mitt-1","winter","1928","Estonia"
"Clas Thunberg","Male",34,"Speed Skating",2,0,0,2,"clas-thunberg-1","winter","1928","Finland"
"Julius Skutnabb","Male",38,"Speed Skating",0,1,0,1,"julius-skutnabb-1","winter","1928","Finland"
"Jaakko Friman","Male",24,"Speed Skating",0,0,1,1,"jaakko-friman-1","winter","1928","Finland"
"Bertel Backman","Male",22,"Speed Skating",0,0,0,0,"bertel-backman-1","winter","1928","Finland"
"Ossi Blomqvist","Male",19,"Speed Skating",0,0,0,0,"ossi-blomqvist-1","winter","1928","Finland"
"Walter Jakobsson","Male",46,"Figure Skating",0,0,0,0,"walter-jakobsson-1","winter","1928","Finland"
"Ludovika Jakobsson-Eilers","Female",43,"Figure Skating",0,0,0,0,"ludovika-jakobsson-eilers-1","winter","1928","Finland"
"Esko Järvinen","Male",20,"Nordic Combined, Ski Jumping",0,0,0,0,"esko-jarvinen-1","winter","1928","Finland"
"Martti Lappalainen","Male",25,"Cross Country Skiing",0,0,0,0,"martti-lappalainen-1","winter","1928","Finland"
"Tauno Lappalainen","Male",29,"Cross Country Skiing",0,0,0,0,"tauno-lappalainen-1","winter","1928","Finland"
"Einar Mässeli","Male",30,"Cross Country Skiing",0,0,0,0,"einar-masseli-1","winter","1928","Finland"
"Ville Mattila","Male",24,"Cross Country Skiing",0,0,0,0,"ville-mattila-1","winter","1928","Finland"
"Marcus Nikkanen","Male",24,"Figure Skating",0,0,0,0,"marcus-nikkanen-1","winter","1928","Finland"
"Paavo Nuotio","Male",26,"Nordic Combined, Ski Jumping",0,0,0,0,"paavo-nuotio-1","winter","1928","Finland"
"Toivo Ovaska","Male",28,"Speed Skating",0,0,0,0,"toivo-ovaska-1","winter","1928","Finland"
"Adiel Paananen","Male",31,"Cross Country Skiing",0,0,0,0,"adiel-paananen-1","winter","1928","Finland"
"Matti Raivio","Male",34,"Cross Country Skiing",0,0,0,0,"matti-raivio-1","winter","1928","Finland"
"Veli Saarinen","Male",25,"Cross Country Skiing",0,0,0,0,"veli-saarinen-1","winter","1928","Finland"
"Pierre Brunet","Male",25,"Figure Skating",1,0,0,1,"pierre-brunet-2","winter","1928","France"
"Andrée Brunet-Joly","Female",26,"Figure Skating",1,0,0,1,"andree-brunet-joly-1","winter","1928","France"
"Kléber Balmat","Male",31,"Nordic Combined, Ski Jumping",0,0,0,0,"kleber-balmat-1","winter","1928","France"
"Michel Baur","Male",NA,"Bobsleigh",0,0,0,0,"michel-baur-1","winter","1928","France"
"William Beamisch","Male",39,"Bobsleigh",0,0,0,0,"william-beamisch-1","winter","1928","France"
"Marcel Beraud","Male",NA,"Nordic Combined",0,0,0,0,"marcel-beraud-1","winter","1928","France"
"André Charlet","Male",29,"Ice Hockey",0,0,0,0,"andre-charlet-1","winter","1928","France"
"Raoul Couvert","Male",NA,"Ice Hockey",0,0,0,0,"raoul-couvert-1","winter","1928","France"
"Stéphane, Viscount de la Rochefoucault","Male",NA,"Bobsleigh",0,0,0,0,"stephane-viscount-de-la-rochefoucault-1","winter","1928","France"
"Alfred de Rauch","Male",40,"Ice Hockey",0,0,0,0,"alfred-de-rauch-1","winter","1928","France"
"Anita de St. Quentin","Female",26,"Figure Skating",0,0,0,0,"anita-de-st-quentin-1","winter","1928","France"
"Jean, Marquis de Suarez d'Aulan","Male",27,"Bobsleigh",0,0,0,0,"jean-marquis-de-suarez-daulan-1","winter","1928","France"
"Joseph Dedein","Male",NA,"Bobsleigh",0,0,0,0,"joseph-dedein-1","winter","1928","France"
"Pierre Dormeuil","Male",40,"Skeleton",0,0,0,0,"pierre-dormeuil-1","winter","1928","France"
"Bertrand du Pontavice de Heussey","Male",35,"Bobsleigh",0,0,0,0,"bertrand-du-pontavice-de-heussey-1","winter","1928","France"
"André Dubonnet","Male",30,"Bobsleigh",0,0,0,0,"andre-dubonnet-1","winter","1928","France"
"Robert George","Male",NA,"Ice Hockey",0,0,0,0,"robert-george-2","winter","1928","France"
"Albert Hassler","Male",24,"Ice Hockey",0,0,0,0,"albert-hassler-1","winter","1928","France"
"Jacques Lacarrière","Male",21,"Ice Hockey",0,0,0,0,"jacques-lacarriere-1","winter","1928","France"
"Philippe Lefebure","Male",19,"Ice Hockey",0,0,0,0,"philippe-lefebure-1","winter","1928","France"
"Joseph Maffioli","Male",23,"Ski Jumping",0,0,0,0,"joseph-maffioli-1","winter","1928","France"
"Maurice Mandrillon","Male",25,"Cross Country Skiing",0,0,0,0,"maurice-mandrillon-1","winter","1928","France"
"François Mautin","Male",20,"Ice Hockey",0,0,0,0,"francois-mautin-1","winter","1928","France"
"Camille Médy","Male",25,"Cross Country Skiing",0,0,0,0,"camille-medy-1","winter","1928","France"
"Henri Milan","Male",NA,"Cross Country Skiing",0,0,0,0,"henri-milan-1","winter","1928","France"
"Charles Payot","Male",26,"Ice Hockey",0,0,0,0,"charles-payot-1","winter","1928","France"
"Martial Payot","Male",27,"Cross Country Skiing, Nordic Combined, Ski Jumping",0,0,0,0,"martial-payot-1","winter","1928","France"
"Philippe Payot","Male",34,"Ice Hockey",0,0,0,0,"philippe-payot-1","winter","1928","France"
"Jacques Petit-Didier","Male",NA,"Bobsleigh",0,0,0,0,"jacques-petit-didier-1","winter","1928","France"
"Roger Petit-Didier","Male",NA,"Bobsleigh",0,0,0,0,"roger-petit-didier-1","winter","1928","France"
"�<U+0089>variste Prat","Male",24,"Cross Country Skiing",0,0,0,0,"evariste-prat-1","winter","1928","France"
"Léon Quaglia","Male",32,"Ice Hockey, Speed Skating",0,0,0,0,"leon-quaglia-1","winter","1928","France"
"Jacques Rheins","Male",NA,"Bobsleigh",0,0,0,0,"jacques-rheins-1","winter","1928","France"
"Gérard Simond","Male",23,"Ice Hockey",0,0,0,0,"gerard-simond-1","winter","1928","France"
"Paul Simond","Male",NA,"Cross Country Skiing",0,0,0,0,"paul-simond-1","winter","1928","France"
"Charles Thaon","Male",17,"Speed Skating",0,0,0,0,"charles-thaon-1","winter","1928","France"
"Camille Tournier","Male",NA,"Cross Country Skiing",0,0,0,0,"camille-tournier-1","winter","1928","France"
"François Vallier","Male",NA,"Cross Country Skiing",0,0,0,0,"francois-vallier-1","winter","1928","France"
"Hans He�<U+009F>","Male",NA,"Bobsleigh",0,0,1,1,"hans-hess-1","winter","1928","Germany"
"Sebastian Huber","Male",26,"Bobsleigh",0,0,1,1,"sebastian-huber-1","winter","1928","Germany"
"Hanns Kilian","Male",22,"Bobsleigh",0,0,1,1,"hanns-kilian-1","winter","1928","Germany"
"Valentin Krempl","Male",23,"Bobsleigh",0,0,1,1,"valentin-krempl-1","winter","1928","Germany"
"Hans Nägle","Male",26,"Bobsleigh",0,0,1,1,"hans-nagle-1","winter","1928","Germany"
"Hans Bauer","Male",24,"Cross Country Skiing",0,0,0,0,"hans-bauer-1","winter","1928","Germany"
"Margit Bernhardt","Female",NA,"Figure Skating",0,0,0,0,"margit-bernhardt-1","winter","1928","Germany"
"Ludwig Böck","Male",25,"Cross Country Skiing, Nordic Combined",0,0,0,0,"ludwig-bock-1","winter","1928","Germany"
"Wilhelm Braun","Male",30,"Cross Country Skiing",0,0,0,0,"wilhelm-braun-1","winter","1928","Germany"
"Ellen Brockhöft","Female",34,"Figure Skating",0,0,0,0,"ellen-brockhoft-1","winter","1928","Germany"
"Hans Edgar Endres","Male",33,"Bobsleigh",0,0,0,0,"hans-edgar-endres-1","winter","1928","Germany"
"Else Flebbe","Female",NA,"Figure Skating",0,0,0,0,"else-flebbe-1","winter","1928","Germany"
"Paul Franke","Male",NA,"Figure Skating",0,0,0,0,"paul-franke-1","winter","1928","Germany"
"Ernst Gaste","Male",29,"Figure Skating",0,0,0,0,"ernst-gaste-1","winter","1928","Germany"
"Walter Gla�<U+009F>","Male",22,"Nordic Combined",0,0,0,0,"walter-glass-1","winter","1928","Germany"
"Gustav Jaenecke","Male",19,"Ice Hockey",0,0,0,0,"gustav-jaenecke-1","winter","1928","Germany"
"Fritz Jungblut","Male",20,"Speed Skating",0,0,0,0,"fritz-jungblut-1","winter","1928","Germany"
"Ilse Kishauer","Female",NA,"Figure Skating",0,0,0,0,"ilse-kishauer-1","winter","1928","Germany"
"Wolfgang Kittel","Male",28,"Ice Hockey",0,0,0,0,"wolfgang-kittel-1","winter","1928","Germany"
"Alois Kratzer","Male",20,"Ski Jumping",0,0,0,0,"alois-kratzer-1","winter","1928","Germany"
"Franz Kreisel","Male",38,"Ice Hockey",0,0,0,0,"franz-kreisel-1","winter","1928","Germany"
"Max Kröckel","Male",26,"Nordic Combined",0,0,0,0,"max-krockel-1","winter","1928","Germany"
"Paul Martin","Male",NA,"Bobsleigh",0,0,0,0,"paul-martin-2","winter","1928","Germany"
"Erhard Mayke","Male",32,"Speed Skating",0,0,0,0,"erhard-mayke-1","winter","1928","Germany"
"Gustl Müller","Male",24,"Nordic Combined",0,0,0,0,"gustl-muller-1","winter","1928","Germany"
"Karl Neuner","Male",26,"Nordic Combined",0,0,0,0,"karl-neuner-1","winter","1928","Germany"
"Martin Neuner","Male",27,"Ski Jumping",0,0,0,0,"martin-neuner-1","winter","1928","Germany"
"Fritz Pellkofer","Male",25,"Cross Country Skiing",0,0,0,0,"fritz-pellkofer-1","winter","1928","Germany"
"Fritz Rammelmayr","Male",34,"Ice Hockey",0,0,0,0,"fritz-rammelmayr-1","winter","1928","Germany"
"Erich Recknagel","Male",23,"Ski Jumping",0,0,0,0,"erich-recknagel-1","winter","1928","Germany"
"Karl Max Reinhardt","Male",NA,"Bobsleigh",0,0,0,0,"karl-max-reinhardt-1","winter","1928","Germany"
"Werner Rittberger","Male",36,"Figure Skating",0,0,0,0,"werner-rittberger-1","winter","1928","Germany"
"Erich Römer","Male",33,"Ice Hockey",0,0,0,0,"erich-romer-1","winter","1928","Germany"
"Walter Sachs","Male",36,"Ice Hockey",0,0,0,0,"walter-sachs-1","winter","1928","Germany"
"Hans Schmid","Male",29,"Ice Hockey",0,0,0,0,"hans-schmid-2","winter","1928","Germany"
"Martin Schröttle","Male",26,"Ice Hockey",0,0,0,0,"martin-schrottle-1","winter","1928","Germany"
"Marquard Slevogt","Male",18,"Ice Hockey",0,0,0,0,"marquard-slevogt-1","winter","1928","Germany"
"Rudolf Sönning","Male",23,"Bobsleigh",0,0,0,0,"rudolf-sonning-1","winter","1928","Germany"
"Alfred Steinke","Male",46,"Ice Hockey",0,0,0,0,"alfred-steinke-1","winter","1928","Germany"
"Franz Thannheimer","Male",23,"Ski Jumping",0,0,0,0,"franz-thannheimer-1","winter","1928","Germany"
"Paul Volkhardt","Male",NA,"Bobsleigh",0,0,0,0,"paul-volkhardt-1","winter","1928","Germany"
"Arthur Vollstedt","Male",36,"Speed Skating",0,0,0,0,"arthur-vollstedt-1","winter","1928","Germany"
"Otto Wahl","Male",23,"Cross Country Skiing",0,0,0,0,"otto-wahl-1","winter","1928","Germany"
"Elly Winter","Female",32,"Figure Skating",0,0,0,0,"elly-winter-1","winter","1928","Germany"
"David, Earl of Northesk","Male",26,"Skeleton",0,0,1,1,"david-earl-of-northesk-1","winter","1928","Great Britain"
"Walter Birch","Male",NA,"Bobsleigh",0,0,0,0,"walter-birch-1","winter","1928","Great Britain"
"Ian Bowhill","Male",24,"Figure Skating",0,0,0,0,"ian-bowhill-1","winter","1928","Great Britain"
"Frederick Browning","Male",31,"Bobsleigh",0,0,0,0,"frederick-browning-1","winter","1928","Great Britain"
"Proctor Burman","Male",34,"Figure Skating",0,0,0,0,"proctor-burman-1","winter","1928","Great Britain"
"Colin Carruthers","Male",37,"Ice Hockey",0,0,0,0,"colin-carruthers-1","winter","1928","Great Britain"
"Eric Carruthers","Male",32,"Ice Hockey",0,0,0,0,"eric-carruthers-1","winter","1928","Great Britain"
"Ross Cuthbert","Male",36,"Ice Hockey",0,0,0,0,"ross-cuthbert-1","winter","1928","Great Britain"
"Fred Dix","Male",NA,"Speed Skating",0,0,0,0,"fred-dix-1","winter","1928","Great Britain"
"Bernard Fawcett","Male",18,"Ice Hockey",0,0,0,0,"bernard-fawcett-1","winter","1928","Great Britain"
"John Gee","Male",NA,"Bobsleigh",0,0,0,0,"john-gee-1","winter","1928","Great Britain"
"Harold Greenwood","Male",33,"Ice Hockey",0,0,0,0,"harold-greenwood-1","winter","1928","Great Britain"
"David Griffith","Male",NA,"Bobsleigh",0,0,0,0,"david-griffith-1","winter","1928","Great Britain"
"Eddie Hall","Male",27,"Bobsleigh",0,0,0,0,"eddie-hall-1","winter","1928","Great Britain"
"Cyril Horn","Male",23,"Speed Skating",0,0,0,0,"cyril-horn-1","winter","1928","Great Britain"
"Wilbert Hurst-Brown","Male",28,"Ice Hockey",0,0,0,0,"wilbert-hurst-brown-1","winter","1928","Great Britain"
"Kathleen Lovett","Female",29,"Figure Skating",0,0,0,0,"kathleen-lovett-1","winter","1928","Great Britain"
"Henry Martineau","Male",23,"Bobsleigh",0,0,0,0,"henry-martineau-1","winter","1928","Great Britain"
"Neville Melland","Male",23,"Ice Hockey",0,0,0,0,"neville-melland-1","winter","1928","Great Britain"
"Ethel Muckelt","Female",42,"Figure Skating",0,0,0,0,"ethel-muckelt-1","winter","1928","Great Britain"
"John, Earl of Stair","Male",21,"Bobsleigh",0,0,0,0,"john-earl-of-stair-1","winter","1928","Great Britain"
"Jack Page","Male",NA,"Figure Skating",0,0,0,0,"jack-page-1","winter","1928","Great Britain"
"George Pim","Male",29,"Bobsleigh",0,0,0,0,"george-pim-1","winter","1928","Great Britain"
"John Rogers","Male",17,"Ice Hockey",0,0,0,0,"john-rogers-1","winter","1928","Great Britain"
"Blaine Sexton","Male",35,"Ice Hockey",0,0,0,0,"blaine-sexton-1","winter","1928","Great Britain"
"Kathleen Shaw","Female",25,"Figure Skating",0,0,0,0,"kathleen-shaw-1","winter","1928","Great Britain"
