"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Georges Hellebuyck, Sr.","Male",29,"Sailing",0,0,1,1,"georges-hellebuyck-sr-1","summer","1920","Belgium"
"Louis Henin","Male",25,"Gymnastics",0,0,1,1,"louis-henin-1","summer","1920","Belgium"
"Omer Hoffman","Male",NA,"Gymnastics",0,0,1,1,"omer-hoffman-1","summer","1920","Belgium"
"Jean Janssens","Male",NA,"Cycling",0,0,1,1,"jean-janssens-1","summer","1920","Belgium"
"Raymond Keppens","Male",NA,"Hockey",0,0,1,1,"raymond-keppens-1","summer","1920","Belgium"
"Oswald Lints","Male",26,"Equestrianism",0,0,1,1,"oswald-lints-1","summer","1920","Belgium"
"Félix Logiest","Male",24,"Gymnastics",0,0,1,1,"felix-logiest-1","summer","1920","Belgium"
"Charles Maerschalck","Male",NA,"Gymnastics",0,0,1,1,"charles-maerschalck-1","summer","1920","Belgium"
"Rémy Maertens","Male",NA,"Tug-Of-War",0,0,1,1,"remy-maertens-1","summer","1920","Belgium"
"Roger Moeremans d'Emaüs","Male",29,"Equestrianism, Rowing",0,0,1,1,"roger-moeremans-demaus-1","summer","1920","Belgium"
"Alfred Ost","Male",36,"Art Competitions",0,0,1,1,"alfred-ost-1","summer","1920","Belgium"
"René Paenhuijsen","Male",NA,"Gymnastics",0,0,1,1,"rene-paenhuijsen-1","summer","1920","Belgium"
"Christian Piek","Male",31,"Tug-Of-War",0,0,1,1,"christian-piek-1","summer","1920","Belgium"
"Arnold Pierret","Male",NA,"Gymnastics",0,0,1,1,"arnold-pierret-1","summer","1920","Belgium"
"René Pinchart","Male",28,"Gymnastics",0,0,1,1,"rene-pinchart-1","summer","1920","Belgium"
"Henri Pintens","Male",NA,"Tug-Of-War",0,0,1,1,"henri-pintens-1","summer","1920","Belgium"
"Gaspard Pirotte","Male",NA,"Gymnastics",0,0,1,1,"gaspard-pirotte-1","summer","1920","Belgium"
"Augustien Pluys","Male",29,"Gymnastics",0,0,1,1,"augustien-pluys-1","summer","1920","Belgium"
"Florimond Rooms","Male",NA,"Weightlifting",0,0,1,1,"florimond-rooms-1","summer","1920","Belgium"
"Léopold Son","Male",NA,"Gymnastics",0,0,1,1,"leopold-son-1","summer","1920","Belgium"
"Léopold Standaert","Male",NA,"Sailing",0,0,1,1,"leopold-standaert-1","summer","1920","Belgium"
"René Strauwen","Male",18,"Hockey",0,0,1,1,"rene-strauwen-1","summer","1920","Belgium"
"�<U+0089>douard Taeymans","Male",27,"Gymnastics",0,0,1,1,"edouard-taeymans-1","summer","1920","Belgium"
"Pierre Thiriar","Male",NA,"Gymnastics",0,0,1,1,"pierre-thiriar-1","summer","1920","Belgium"
"Pierre Valcke","Male",NA,"Hockey",0,0,1,1,"pierre-valcke-1","summer","1920","Belgium"
"Maurice Van Den Bemden","Male",NA,"Hockey, Tennis",0,0,1,1,"maurice-van-den-bemden-1","summer","1920","Belgium"
"Charles Van Den Broeck","Male",NA,"Tug-Of-War",0,0,1,1,"charles-van-den-broeck-1","summer","1920","Belgium"
"François Van Hoorenbeek","Male",NA,"Tug-Of-War",0,0,1,1,"francois-van-hoorenbeek-1","summer","1920","Belgium"
"Jean Van Nerom","Male",NA,"Hockey",0,0,1,1,"jean-van-nerom-1","summer","1920","Belgium"
"André Vercruysse","Male",NA,"Cycling",0,0,1,1,"andre-vercruysse-1","summer","1920","Belgium"
"Henri Verhavert","Male",45,"Gymnastics",0,0,1,1,"henri-verhavert-1","summer","1920","Belgium"
"Henri Weewauters","Male",44,"Sailing",0,0,1,1,"henri-weewauters-1","summer","1920","Belgium"
"Gustave Wuyts","Male",17,"Athletics, Tug-Of-War",0,0,1,1,"gustave-wuyts-1","summer","1920","Belgium"
"Albert Wyckmans","Male",22,"Cycling",0,0,1,1,"albert-wyckmans-1","summer","1920","Belgium"
"Conrad Adriaenssens","Male",49,"Shooting",0,0,0,0,"conrad-adriaenssens-1","summer","1920","Belgium"
"Louis Andrieu","Male",NA,"Shooting",0,0,0,0,"louis-andrieu-1","summer","1920","Belgium"
"Robert Andrieux","Male",NA,"Shooting",0,0,0,0,"robert-andrieux-1","summer","1920","Belgium"
"Jules Androt","Male",NA,"Boxing",0,0,0,0,"jules-androt-1","summer","1920","Belgium"
"Fernande Arendt","Female",NA,"Tennis",0,0,0,0,"fernande-arendt-1","summer","1920","Belgium"
"Arthur Balbaert","Male",40,"Shooting",0,0,0,0,"arthur-balbaert-1","summer","1920","Belgium"
"Lucien Bangels","Male",NA,"Athletics",0,0,0,0,"lucien-bangels-1","summer","1920","Belgium"
"Jules Bastin","Male",40,"Shooting",0,0,0,0,"jules-bastin-1","summer","1920","Belgium"
"Raymond Bauwens","Male",43,"Sailing",0,0,0,0,"raymond-bauwens-1","summer","1920","Belgium"
"Marcel Berré","Male",37,"Fencing",0,0,0,0,"marcel-berre-1","summer","1920","Belgium"
"Binard","Male",NA,"Cycling",0,0,0,0,"binard-1","summer","1920","Belgium"
"Oscar Blansaer","Male",29,"Athletics",0,0,0,0,"oscar-blansaer-1","summer","1920","Belgium"
"Sander Boumans","Male",27,"Wrestling",0,0,0,0,"sander-boumans-1","summer","1920","Belgium"
"Alfons Bouwens","Male",NA,"Boxing",0,0,0,0,"alfons-bouwens-1","summer","1920","Belgium"
"Philippe Bovy","Male",NA,"Boxing",0,0,0,0,"philippe-bovy-1","summer","1920","Belgium"
"Paul Brochart","Male",21,"Athletics",0,0,0,0,"paul-brochart-1","summer","1920","Belgium"
"Auguste Broos","Male",25,"Athletics",0,0,0,0,"auguste-broos-1","summer","1920","Belgium"
"Charles Cadron","Male",NA,"Cycling",0,0,0,0,"charles-cadron-1","summer","1920","Belgium"
"Pierre Calle","Male",30,"Fencing",0,0,0,0,"pierre-calle-1","summer","1920","Belgium"
"Joseph Callens","Male",26,"Diving",0,0,0,0,"joseph-callens-1","summer","1920","Belgium"
"Philippe Cammaerts","Male",25,"Shooting",0,0,0,0,"philippe-cammaerts-1","summer","1920","Belgium"
"François Ceulemans","Male",NA,"Shooting",0,0,0,0,"francois-ceulemans-1","summer","1920","Belgium"
"Joseph Charpentier","Male",NA,"Boxing",0,0,0,0,"joseph-charpentier-1","summer","1920","Belgium"
"Marguerite Chaudoir","Female",34,"Tennis",0,0,0,0,"marguerite-chaudoir-1","summer","1920","Belgium"
"Victor Claes","Male",23,"Equestrianism",0,0,0,0,"victor-claes-1","summer","1920","Belgium"
"Gustave Claessen","Male",NA,"Cycling",0,0,0,0,"gustave-claessen-1","summer","1920","Belgium"
"Daniël Clarembaux","Male",NA,"Rowing",0,0,0,0,"daniel-clarembaux-1","summer","1920","Belgium"
"Joseph Cludts","Male",NA,"Swimming",0,0,0,0,"joseph-cludts-1","summer","1920","Belgium"
"Oscar Cornelis","Male",NA,"Wrestling",0,0,0,0,"oscar-cornelis-1","summer","1920","Belgium"
"Omer Corteyn","Male",23,"Athletics",0,0,0,0,"omer-corteyn-1","summer","1920","Belgium"
"Félicien Courbet","Male",32,"Swimming",0,0,0,0,"felicien-courbet-1","summer","1920","Belgium"
"Charles Crahay","Male",30,"Fencing",0,0,0,0,"charles-crahay-1","summer","1920","Belgium"
"Victor Creusen","Male",NA,"Boxing",0,0,0,0,"victor-creusen-1","summer","1920","Belgium"
"Jules Crickx","Male",25,"Rowing",0,0,0,0,"jules-crickx-1","summer","1920","Belgium"
"Julien Crickx","Male",25,"Rowing",0,0,0,0,"julien-crickx-1","summer","1920","Belgium"
"Marcel Cuypers","Male",39,"Fencing",0,0,0,0,"marcel-cuypers-1","summer","1920","Belgium"
"Adrien D'Hondt","Male",NA,"Rowing",0,0,0,0,"adrien-dhondt-1","summer","1920","Belgium"
"Léonard Daghelinckx","Male",20,"Cycling",0,0,0,0,"leonard-daghelinckx-1","summer","1920","Belgium"
"Paul De Backer","Male",37,"Swimming",0,0,0,0,"paul-de-backer-1","summer","1920","Belgium"
"Emmanuel de Blommaert de Soye","Male",44,"Equestrianism",0,0,0,0,"emmanuel-de-blommaert-de-soye-1","summer","1920","Belgium"
"Anne de Borman","Female",39,"Tennis",0,0,0,0,"anne-de-borman-1","summer","1920","Belgium"
"Thierry de Briey","Male",24,"Equestrianism",0,0,0,0,"thierry-de-briey-1","summer","1920","Belgium"
"Henri De Bruyne","Male",NA,"Athletics",0,0,0,0,"henri-de-bruyne-1","summer","1920","Belgium"
"Léon De Coster","Male",26,"Shooting",0,0,0,0,"leon-de-coster-1","summer","1920","Belgium"
"Lionel De Haes","Male",NA,"Weightlifting",0,0,0,0,"lionel-de-haes-1","summer","1920","Belgium"
"Ferdinand de la Serna","Male",25,"Equestrianism",0,0,0,0,"ferdinand-de-la-serna-1","summer","1920","Belgium"
"Victor de Laveleye","Male",25,"Tennis",0,0,0,0,"victor-de-laveleye-1","summer","1920","Belgium"
"Gustave De Mulder","Male",31,"Rowing",0,0,0,0,"gustave-de-mulder-1","summer","1920","Belgium"
"Georges De Proft","Male",NA,"Weightlifting",0,0,0,0,"georges-de-proft-1","summer","1920","Belgium"
"�<U+0089>mile De Schepper","Male",34,"Fencing",0,0,0,0,"emile-de-schepper-1","summer","1920","Belgium"
"Gustave De Schryver","Male",NA,"Cycling",0,0,0,0,"gustave-de-schryver-1","summer","1920","Belgium"
"Joseph de Sonay","Male",23,"Diving",0,0,0,0,"joseph-de-sonay-1","summer","1920","Belgium"
"Gaston de Trannoy","Male",39,"Equestrianism",0,0,0,0,"gaston-de-trannoy-1","summer","1920","Belgium"
"Maurice de Wée","Male",29,"Fencing",0,0,0,0,"maurice-de-wee-1","summer","1920","Belgium"
"Arthur Delaender","Male",29,"Athletics",0,0,0,0,"arthur-delaender-1","summer","1920","Belgium"
"Jean Delarge","Male",27,"Athletics",0,0,0,0,"jean-delarge-2","summer","1920","Belgium"
"Charles Delporte","Male",27,"Fencing",0,0,0,0,"charles-delporte-1","summer","1920","Belgium"
"Robert Demulder","Male",19,"Rowing",0,0,0,0,"robert-demulder-1","summer","1920","Belgium"
"Louis Depière","Male",NA,"Sailing",0,0,0,0,"louis-depiere-1","summer","1920","Belgium"
"Maurice Deprez","Male",NA,"Ice Hockey",0,0,0,0,"maurice-deprez-1","summer","1920","Belgium"
"Pierre Derkinderen","Male",NA,"Wrestling",0,0,0,0,"pierre-derkinderen-1","summer","1920","Belgium"
"Pierre Devaux","Male",22,"Athletics",0,0,0,0,"pierre-devaux-1","summer","1920","Belgium"
"Henri Dierickx","Male",26,"Wrestling",0,0,0,0,"henri-dierickx-1","summer","1920","Belgium"
"Félix Dockx","Male",NA,"Cycling",0,0,0,0,"felix-dockx-1","summer","1920","Belgium"
"Harry Dombeeck","Male",NA,"Fencing",0,0,0,0,"harry-dombeeck-1","summer","1920","Belgium"
"Antoine Doyen","Male",NA,"Athletics",0,0,0,0,"antoine-doyen-1","summer","1920","Belgium"
"�<U+0089>mile Dufranc","Male",NA,"Fencing",0,0,0,0,"emile-dufranc-1","summer","1920","Belgium"
"Marthe Dupont-Trasenster","Female",28,"Tennis",0,0,0,0,"marthe-dupont-trasenster-1","summer","1920","Belgium"
"Robert Feyerick","Male",28,"Fencing",0,0,0,0,"robert-feyerick-1","summer","1920","Belgium"
"Léon Fourneau","Male",20,"Athletics",0,0,0,0,"leon-fourneau-1","summer","1920","Belgium"
"Henri Godin","Male",27,"Athletics",0,0,0,0,"henri-godin-1","summer","1920","Belgium"
"Paul Goeminne","Male",NA,"Ice Hockey",0,0,0,0,"paul-goeminne-1","summer","1920","Belgium"
"Jean-Maurice Goossens","Male",28,"Ice Hockey",0,0,0,0,"jean-maurice-goossens-1","summer","1920","Belgium"
"Alfred Grisar","Male",38,"Polo",0,0,0,0,"alfred-grisar-1","summer","1920","Belgium"
"Eugène Grisar","Male",NA,"Tennis",0,0,0,0,"eugene-grisar-1","summer","1920","Belgium"
"Marcel Gustin","Male",24,"Athletics",0,0,0,0,"marcel-gustin-1","summer","1920","Belgium"
"Joseph Haesaerts","Male",NA,"Shooting",0,0,0,0,"joseph-haesaerts-1","summer","1920","Belgium"
"J. Haller","Male",NA,"Shooting",0,0,0,0,"j-haller-1","summer","1920","Belgium"
"Jacques Haller","Male",23,"Rowing",0,0,0,0,"jacques-haller-1","summer","1920","Belgium"
"Joseph Halot","Male",NA,"Tennis",0,0,0,0,"joseph-halot-1","summer","1920","Belgium"
"Adolphe Hauman","Male",NA,"Athletics",0,0,0,0,"adolphe-hauman-1","summer","1920","Belgium"
"Henri Hébrans","Male",16,"Boxing",0,0,0,0,"henri-hebrans-1","summer","1920","Belgium"
"Jean Hénault","Male",20,"Athletics",0,0,0,0,"jean-henault-1","summer","1920","Belgium"
"Robert Hennet","Male",34,"Fencing",0,0,0,0,"robert-hennet-1","summer","1920","Belgium"
"Georges Henrion","Male",25,"Athletics",0,0,0,0,"georges-henrion-1","summer","1920","Belgium"
"�<U+0089>douard Henry","Male",NA,"Swimming",0,0,0,0,"edouard-henry-1","summer","1920","Belgium"
"Georgette Herbos","Female",NA,"Figure Skating",0,0,0,0,"georgette-herbos-1","summer","1920","Belgium"
"Jozef Hermans","Male",NA,"Rowing",0,0,0,0,"jozef-hermans-1","summer","1920","Belgium"
"François Heyens","Male",NA,"Shooting",0,0,0,0,"francois-heyens-1","summer","1920","Belgium"
"Max Houben","Male",21,"Athletics",0,0,0,0,"max-houben-1","summer","1920","Belgium"
