"Fipscode","State","Geographic.area","Population","Land.Area.in.square.miles"
44001,"Rhode Island","Bristol County",49875,24.16
44003,"Rhode Island","Kent County",166158,168.53
44005,"Rhode Island","Newport County",82888,102.39
44007,"Rhode Island","Providence County",626667,409.5
44009,"Rhode Island","Washington County",126979,329.23
