"Fipscode","State","Geographic.area","Population","Land.Area.in.square.miles"
9001,"Connecticut","Fairfield County",916829,624.89
9003,"Connecticut","Hartford County",894014,735.1
9005,"Connecticut","Litchfield County",189927,920.56
9007,"Connecticut","Middlesex County",165676,369.3
9009,"Connecticut","New Haven County",862477,604.51
9011,"Connecticut","New London County",274055,664.88
9013,"Connecticut","Tolland County",152691,410.21
9015,"Connecticut","Windham County",118428,512.91
