"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Bernardo Manuel","Male",25,"Athletics",0,0,0,0,"bernardo-manuel-1","summer","1980","Angola"
"Michele Pessoa","Female",17,"Swimming",0,0,0,0,"michele-pessoa-1","summer","1980","Angola"
"Peter Evans","Male",18,"Swimming",1,0,1,2,"peter-evans-1","summer","1980","Australia"
"Michelle Ford","Female",18,"Swimming",1,0,1,2,"michelle-ford-1","summer","1980","Australia"
"Mark Kerry","Male",20,"Swimming",1,0,1,2,"mark-kerry-1","summer","1980","Australia"
"Neil Brooks","Male",17,"Swimming",1,0,0,1,"neil-brooks-1","summer","1980","Australia"
"Glenn Patching","Male",22,"Swimming",1,0,0,1,"glenn-patching-1","summer","1980","Australia"
"Mark Tonelli","Male",23,"Swimming",1,0,0,1,"mark-tonelli-1","summer","1980","Australia"
"Rick Mitchell","Male",25,"Athletics",0,1,0,1,"rick-mitchell-1","summer","1980","Australia"
"John Sumegi","Male",25,"Canoeing",0,1,0,1,"john-sumegi-1","summer","1980","Australia"
"Graeme Brewer","Male",21,"Swimming",0,0,1,1,"graeme-brewer-1","summer","1980","Australia"
"Max Metzker","Male",20,"Swimming",0,0,1,1,"max-metzker-1","summer","1980","Australia"
"Peter Ali","Male",24,"Basketball",0,0,0,0,"peter-ali-1","summer","1980","Australia"
"Chris Annison-Stanton","Female",20,"Athletics",0,0,0,0,"chris-annison-stanton-1","summer","1980","Australia"
"Steve Austin","Male",29,"Athletics",0,0,0,0,"steve-austin-1","summer","1980","Australia"
"Gerard Barrett","Male",23,"Athletics",0,0,0,0,"gerard-barrett-1","summer","1980","Australia"
"Robert Barrie","Male",28,"Modern Pentathlon",0,0,0,0,"robert-barrie-1","summer","1980","Australia"
"Crosbie Baulch","Male",21,"Canoeing",0,0,0,0,"crosbie-baulch-1","summer","1980","Australia"
"Kerry Bayliss","Female",18,"Gymnastics",0,0,0,0,"kerry-bayliss-1","summer","1980","Australia"
"Greg Benko","Male",27,"Fencing",0,0,0,0,"greg-benko-1","summer","1980","Australia"
"John Bolt","Male",24,"Rowing",0,0,0,0,"john-bolt-1","summer","1980","Australia"
"Kevin Bradshaw","Male",23,"Cycling",0,0,0,0,"kevin-bradshaw-1","summer","1980","Australia"
"Steve Breheny","Male",26,"Basketball",0,0,0,0,"steve-breheny-1","summer","1980","Australia"
"Cris Brown","Male",17,"Wrestling",0,0,0,0,"cris-brown-1","summer","1980","Australia"
"Rosemary Brown","Female",19,"Swimming",0,0,0,0,"rosemary-brown-1","summer","1980","Australia"
"Robert Bryant","Male",22,"Water Polo",0,0,0,0,"robert-bryant-1","summer","1980","Australia"
"Martin Callaghan","Male",17,"Water Polo",0,0,0,0,"martin-callaghan-1","summer","1980","Australia"
"Ian Campbell","Male",23,"Athletics",0,0,0,0,"ian-campbell-1","summer","1980","Australia"
"Mark Carew","Male",25,"Judo",0,0,0,0,"mark-carew-1","summer","1980","Australia"
"Anne Chirnside","Female",25,"Rowing",0,0,0,0,"anne-chirnside-1","summer","1980","Australia"
"Perry Crosswhite","Male",32,"Basketball",0,0,0,0,"perry-crosswhite-1","summer","1980","Australia"
"Lisa Curry-Kenny","Female",18,"Swimming",0,0,0,0,"lisa-curry-kenny-1","summer","1980","Australia"
"Mel Dalgleish","Male",21,"Basketball",0,0,0,0,"mel-dalgleish-1","summer","1980","Australia"
"Bill Dankbaar","Male",27,"Rowing",0,0,0,0,"bill-dankbaar-1","summer","1980","Australia"
"Ian Davies","Male",24,"Basketball",0,0,0,0,"ian-davies-1","summer","1980","Australia"
"Rob de Castella","Male",23,"Athletics",0,0,0,0,"rob-de-castella-1","summer","1980","Australia"
"Jenny Donnet","Female",17,"Diving",0,0,0,0,"jenny-donnet-1","summer","1980","Australia"
"Terry Donovan","Female",35,"Archery",0,0,0,0,"terry-donovan-1","summer","1980","Australia"
"Scott Dumbrell","Male",19,"Archery",0,0,0,0,"scott-dumbrell-1","summer","1980","Australia"
"David England","Male",24,"Rowing",0,0,0,0,"david-england-1","summer","1980","Australia"
"Tony Falson","Male",26,"Water Polo",0,0,0,0,"tony-falson-1","summer","1980","Australia"
"Peter Farmer","Male",28,"Athletics",0,0,0,0,"peter-farmer-1","summer","1980","Australia"
"Mitzi Ferguson","Female",20,"Fencing",0,0,0,0,"mitzi-ferguson-1","summer","1980","Australia"
"Colin Fitzgerald","Male",24,"Cycling",0,0,0,0,"colin-fitzgerald-1","summer","1980","Australia"
"Dave Fitzsimons","Male",30,"Athletics",0,0,0,0,"dave-fitzsimons-1","summer","1980","Australia"
"Steve Foley","Male",23,"Diving",0,0,0,0,"steve-foley-1","summer","1980","Australia"
"Lisa Forrest","Female",16,"Swimming",0,0,0,0,"lisa-forrest-1","summer","1980","Australia"
"Luigi Fratangelo","Male",22,"Weightlifting",0,0,0,0,"luigi-fratangelo-1","summer","1980","Australia"
"Penny Gillies","Female",29,"Athletics",0,0,0,0,"penny-gillies-1","summer","1980","Australia"
"Randall Goff","Male",27,"Water Polo",0,0,0,0,"randall-goff-1","summer","1980","Australia"
"Peter Hadfield","Male",25,"Athletics",0,0,0,0,"peter-hadfield-1","summer","1980","Australia"
"Stephen Handley","Male",24,"Rowing",0,0,0,0,"stephen-handley-1","summer","1980","Australia"
"Sally Harding","Female",27,"Rowing",0,0,0,0,"sally-harding-1","summer","1980","Australia"
"Yvonne Hill","Female",42,"Shooting",0,0,0,0,"yvonne-hill-1","summer","1980","Australia"
"David Hollister","Male",35,"Shooting",0,0,0,0,"david-hollister-1","summer","1980","Australia"
"Gary Honey","Male",20,"Athletics",0,0,0,0,"gary-honey-1","summer","1980","Australia"
"Robert Kabbas","Male",25,"Weightlifting",0,0,0,0,"robert-kabbas-1","summer","1980","Australia"
"Zsigmond Kelevitz","Male",26,"Wrestling",0,0,0,0,"zsigmond-kelevitz-1","summer","1980","Australia"
"Barry Kelly","Male",25,"Canoeing",0,0,0,0,"barry-kelly-1","summer","1980","Australia"
"Andrew Kerr","Male",26,"Water Polo",0,0,0,0,"andrew-kerr-1","summer","1980","Australia"
"Robert Lang","Male",25,"Rowing",0,0,0,0,"robert-lang-1","summer","1980","Australia"
"Islay Lee","Male",30,"Rowing",0,0,0,0,"islay-lee-1","summer","1980","Australia"
"Robert Lee","Male",24,"Canoeing",0,0,0,0,"robert-lee-1","summer","1980","Australia"
"Ken Lorraway","Male",24,"Athletics",0,0,0,0,"ken-lorraway-1","summer","1980","Australia"
"James Lowe","Male",24,"Rowing",0,0,0,0,"james-lowe-1","summer","1980","Australia"
"Pam Matthews","Female",22,"Athletics",0,0,0,0,"pam-matthews-1","summer","1980","Australia"
"Valerie McFarlane-Beddoe","Female",19,"Diving",0,0,0,0,"valerie-mcfarlane-beddoe-1","summer","1980","Australia"
"Ron McKeon","Male",19,"Swimming",0,0,0,0,"ron-mckeon-1","summer","1980","Australia"
"Gordie McLeod","Male",23,"Basketball",0,0,0,0,"gordie-mcleod-1","summer","1980","Australia"
"Don Mitchell","Male",25,"Weightlifting",0,0,0,0,"don-mitchell-1","summer","1980","Australia"
"Peter Montgomery","Male",30,"Water Polo",0,0,0,0,"peter-montgomery-1","summer","1980","Australia"
"Paul Moorfoot","Male",20,"Swimming",0,0,0,0,"paul-moorfoot-1","summer","1980","Australia"
"Danny Morseu","Male",21,"Basketball",0,0,0,0,"danny-morseu-1","summer","1980","Australia"
"Gael Mulhall-Martin","Female",23,"Athletics",0,0,0,0,"gael-mulhall-martin-1","summer","1980","Australia"
"Julian Muspratt","Male",21,"Water Polo",0,0,0,0,"julian-muspratt-1","summer","1980","Australia"
"David Neesham","Male",33,"Water Polo",0,0,0,0,"david-neesham-1","summer","1980","Australia"
"Kevin Nichols","Male",25,"Cycling",0,0,0,0,"kevin-nichols-1","summer","1980","Australia"
"Lindsay Nylund","Male",22,"Gymnastics",0,0,0,0,"lindsay-nylund-1","summer","1980","Australia"
"Lorry Orsini","Male",20,"Weightlifting",0,0,0,0,"lorry-orsini-1","summer","1980","Australia"
"Susie Palfreyman","Female",28,"Rowing",0,0,0,0,"susie-palfreyman-1","summer","1980","Australia"
"Georgina Parkes","Female",15,"Swimming",0,0,0,0,"georgina-parkes-1","summer","1980","Australia"
"Michelle Pearson","Female",18,"Swimming",0,0,0,0,"michelle-pearson-1","summer","1980","Australia"
"Michael Picken","Male",25,"Judo",0,0,0,0,"michael-picken-1","summer","1980","Australia"
"Benny Pike","Male",26,"Boxing",0,0,0,0,"benny-pike-1","summer","1980","Australia"
"Mick Pikos","Male",26,"Wrestling",0,0,0,0,"mick-pikos-1","summer","1980","Australia"
"Kelvin Poole","Male",22,"Cycling",0,0,0,0,"kelvin-poole-1","summer","1980","Australia"
"Brian Richardson","Male",32,"Rowing",0,0,0,0,"brian-richardson-1","summer","1980","Australia"
"Les Riddle","Male",26,"Basketball",0,0,0,0,"les-riddle-1","summer","1980","Australia"
"Petra Rivers","Female",27,"Athletics",0,0,0,0,"petra-rivers-1","summer","1980","Australia"
"Denise Robertson-Boyd","Female",27,"Athletics",0,0,0,0,"denise-robertson-boyd-1","summer","1980","Australia"
"Remo Sansonetti","Male",34,"Cycling",0,0,0,0,"remo-sansonetti-1","summer","1980","Australia"
"Willi Sawall","Male",38,"Athletics",0,0,0,0,"willi-sawall-1","summer","1980","Australia"
"David Scarfe","Male",19,"Cycling",0,0,0,0,"david-scarfe-1","summer","1980","Australia"
"Bill Scott","Male",28,"Athletics",0,0,0,0,"bill-scott-1","summer","1980","Australia"
"Graham Seers","Male",21,"Cycling",0,0,0,0,"graham-seers-1","summer","1980","Australia"
"Larry Sengstock","Male",20,"Basketball",0,0,0,0,"larry-sengstock-1","summer","1980","Australia"
"David Smith","Male",24,"Athletics",0,0,0,0,"david-smith-2","summer","1980","Australia"
"Helen Smith","Female",26,"Fencing",0,0,0,0,"helen-smith-1","summer","1980","Australia"
"Phil Smyth","Male",22,"Basketball",0,0,0,0,"phil-smyth-1","summer","1980","Australia"
"Lindsay Spencer","Male",18,"Swimming",0,0,0,0,"lindsay-spencer-1","summer","1980","Australia"
"Bill Stellios","Male",21,"Weightlifting",0,0,0,0,"bill-stellios-1","summer","1980","Australia"
"Norm Stevens","Male",21,"Boxing",0,0,0,0,"norm-stevens-1","summer","1980","Australia"
"Andrew Steward","Male",25,"Water Polo",0,0,0,0,"andrew-steward-1","summer","1980","Australia"
"Marina Sulicich","Female",16,"Gymnastics",0,0,0,0,"marina-sulicich-1","summer","1980","Australia"
"Garry Sutton","Male",24,"Cycling",0,0,0,0,"garry-sutton-1","summer","1980","Australia"
"Carole Toy","Female",32,"Archery",0,0,0,0,"carole-toy-1","summer","1980","Australia"
"Kenrick Tucker","Male",21,"Cycling",0,0,0,0,"kenrick-tucker-1","summer","1980","Australia"
"Michael Tucker","Male",25,"Basketball",0,0,0,0,"michael-tucker-2","summer","1980","Australia"
"Charles Turner","Male",27,"Water Polo",0,0,0,0,"charles-turner-1","summer","1980","Australia"
"Michael Turner","Male",29,"Water Polo",0,0,0,0,"michael-turner-1","summer","1980","Australia"
"Karen Van de Graaf","Female",17,"Swimming",0,0,0,0,"karen-van-de-graaf-1","summer","1980","Australia"
"Ken Vidler","Male",26,"Canoeing",0,0,0,0,"ken-vidler-1","summer","1980","Australia"
"Peter Walsh","Male",26,"Basketball",0,0,0,0,"peter-walsh-1","summer","1980","Australia"
"Chris Wardlaw","Male",30,"Athletics",0,0,0,0,"chris-wardlaw-1","summer","1980","Australia"
"Debbie Wells","Female",19,"Athletics",0,0,0,0,"debbie-wells-1","summer","1980","Australia"
"Pam Westendorf","Female",20,"Rowing",0,0,0,0,"pam-westendorf-1","summer","1980","Australia"
"Verna Westwood","Female",24,"Rowing",0,0,0,0,"verna-westwood-1","summer","1980","Australia"
"Tim Willoughby","Male",26,"Rowing",0,0,0,0,"tim-willoughby-1","summer","1980","Australia"
"Michael Wilson","Male",20,"Cycling",0,0,0,0,"michael-wilson-1","summer","1980","Australia"
"Andrew Withers","Male",23,"Rowing",0,0,0,0,"andrew-withers-1","summer","1980","Australia"
"Michael Young","Male",22,"Judo",0,0,0,0,"michael-young-1","summer","1980","Australia"
"Tim Young","Male",23,"Rowing",0,0,0,0,"tim-young-1","summer","1980","Australia"
"Sissy Max-Theurer","Female",23,"Equestrianism",1,0,0,1,"sissy-max-theurer-1","summer","1980","Austria"
"Karl Ferstl","Male",34,"Sailing",0,1,0,1,"karl-ferstl-1","summer","1980","Austria"
"Wolfgang Mayrhofer","Male",22,"Sailing",0,1,0,1,"wolfgang-mayrhofer-1","summer","1980","Austria"
"Hubert Raudaschl","Male",37,"Sailing",0,1,0,1,"hubert-raudaschl-1","summer","1980","Austria"
"Gerhard Petritsch","Male",39,"Shooting",0,0,1,1,"gerhard-petritsch-1","summer","1980","Austria"
"Wilfried Auerbach","Male",20,"Rowing",0,0,0,0,"wilfried-auerbach-1","summer","1980","Austria"
"Werner Bachmayer","Male",19,"Canoeing",0,0,0,0,"werner-bachmayer-1","summer","1980","Austria"
"Herwig Bayer","Male",17,"Swimming",0,0,0,0,"herwig-bayer-1","summer","1980","Austria"
"Franz Berger","Male",22,"Judo",0,0,0,0,"franz-berger-1","summer","1980","Austria"
"Sabine Blemenschütz","Female",15,"Hockey",0,0,0,0,"sabine-blemenschutz-1","summer","1980","Austria"
"Bartholomäus Brötzner","Male",23,"Wrestling",0,0,0,0,"bartholomaus-brotzner-1","summer","1980","Austria"
"Günter Busarello","Male",20,"Wrestling",0,0,0,0,"gunter-busarello-1","summer","1980","Austria"
"Eva Cambal","Female",33,"Hockey",0,0,0,0,"eva-cambal-1","summer","1980","Austria"
"Erika Csar","Female",18,"Hockey",0,0,0,0,"erika-csar-1","summer","1980","Austria"
"Kurt Dittrich","Male",22,"Swimming",0,0,0,0,"kurt-dittrich-1","summer","1980","Austria"
"Bruno Flecker","Male",26,"Rowing",0,0,0,0,"bruno-flecker-1","summer","1980","Austria"
"Dorit Ganster","Female",17,"Hockey",0,0,0,0,"dorit-ganster-1","summer","1980","Austria"
"Ken Grove","Male",27,"Diving",0,0,0,0,"ken-grove-1","summer","1980","Austria"
"Wolfgang Hartl","Male",39,"Canoeing",0,0,0,0,"wolfgang-hartl-1","summer","1980","Austria"
"Reinhard Hartmann","Male",26,"Wrestling",0,0,0,0,"reinhard-hartmann-1","summer","1980","Austria"
"Sonja Hausladen","Female",17,"Swimming",0,0,0,0,"sonja-hausladen-1","summer","1980","Austria"
"Herbert Havlik","Male",33,"Canoeing",0,0,0,0,"herbert-havlik-1","summer","1980","Austria"
"Rainer Holzhaider","Male",23,"Rowing",0,0,0,0,"rainer-holzhaider-1","summer","1980","Austria"
"Vinzenz Hörtnagl","Male",32,"Weightlifting",0,0,0,0,"vinzenz-hortnagl-1","summer","1980","Austria"
"Marianne Humpelstetter","Female",15,"Swimming",0,0,0,0,"marianne-humpelstetter-1","summer","1980","Austria"
"Karoline Käfer","Female",25,"Athletics",0,0,0,0,"karoline-kafer-1","summer","1980","Austria"
"Brigitte Kindler","Female",22,"Hockey",0,0,0,0,"brigitte-kindler-1","summer","1980","Austria"
"Heidi Koch","Female",18,"Swimming",0,0,0,0,"heidi-koch-1","summer","1980","Austria"
"Wolfgang Konrad","Male",21,"Athletics",0,0,0,0,"wolfgang-konrad-1","summer","1980","Austria"
"Robert Köstenberger","Male",23,"Judo",0,0,0,0,"robert-kostenberger-1","summer","1980","Austria"
"Andrea Kozma","Female",17,"Hockey",0,0,0,0,"andrea-kozma-1","summer","1980","Austria"
"Hermann Kupfner","Male",22,"Sailing",0,0,0,0,"hermann-kupfner-1","summer","1980","Austria"
"Walter Legel","Male",40,"Weightlifting",0,0,0,0,"walter-legel-1","summer","1980","Austria"
"Johann Leo","Male",22,"Judo",0,0,0,0,"johann-leo-1","summer","1980","Austria"
"Hans Lienhart","Male",20,"Cycling",0,0,0,0,"hans-lienhart-1","summer","1980","Austria"
"Thomas Linemayr","Male",19,"Rowing",0,0,0,0,"thomas-linemayr-1","summer","1980","Austria"
"Patricia Lorenz","Female",16,"Hockey",0,0,0,0,"patricia-lorenz-1","summer","1980","Austria"
"Regina Lorenz","Female",16,"Hockey",0,0,0,0,"regina-lorenz-1","summer","1980","Austria"
"Hans Peter Mayr","Male",35,"Canoeing",0,0,0,0,"hans-peter-mayr-1","summer","1980","Austria"
"Dietmar Millonig","Male",25,"Athletics",0,0,0,0,"dietmar-millonig-1","summer","1980","Austria"
"Peter Mitterer","Male",33,"Archery",0,0,0,0,"peter-mitterer-1","summer","1980","Austria"
"Peter Muckenhuber","Male",25,"Cycling",0,0,0,0,"peter-muckenhuber-1","summer","1980","Austria"
"Heinrich Münzberger","Male",34,"Shooting",0,0,0,0,"heinrich-munzberger-1","summer","1980","Austria"
"Robert Nemeth","Male",22,"Athletics",0,0,0,0,"robert-nemeth-1","summer","1980","Austria"
"Herbert Nigsch","Male",19,"Wrestling",0,0,0,0,"herbert-nigsch-1","summer","1980","Austria"
"Brigitta Pecanka","Female",21,"Hockey",0,0,0,0,"brigitta-pecanka-1","summer","1980","Austria"
"Eleonore Pecanka","Female",23,"Hockey",0,0,0,0,"eleonore-pecanka-1","summer","1980","Austria"
"Robert Pfitscher","Male",25,"Boxing",0,0,0,0,"robert-pfitscher-1","summer","1980","Austria"
"Elisabeth Pistauer","Female",25,"Hockey",0,0,0,0,"elisabeth-pistauer-1","summer","1980","Austria"
"Franz Pitschmann","Male",25,"Wrestling",0,0,0,0,"franz-pitschmann-1","summer","1980","Austria"
"Hubert Porkert","Male",40,"Sailing",0,0,0,0,"hubert-porkert-1","summer","1980","Austria"
"Andrea Porsch","Female",20,"Hockey",0,0,0,0,"andrea-porsch-1","summer","1980","Austria"
"Hannes Rainer","Male",26,"Shooting",0,0,0,0,"hannes-rainer-1","summer","1980","Austria"
"Bill Rea","Male",28,"Athletics",0,0,0,0,"bill-rea-1","summer","1980","Austria"
"Nikolaus Reinprecht","Male",37,"Shooting",0,0,0,0,"nikolaus-reinprecht-1","summer","1980","Austria"
"Eduard Reisinger","Male",23,"Canoeing",0,0,0,0,"eduard-reisinger-1","summer","1980","Austria"
"Pepi Reiter","Male",21,"Judo",0,0,0,0,"pepi-reiter-1","summer","1980","Austria"
"Michael Sageder","Male",21,"Rowing",0,0,0,0,"michael-sageder-1","summer","1980","Austria"
"Siegfried Sageder","Male",22,"Rowing",0,0,0,0,"siegfried-sageder-1","summer","1980","Austria"
"Hermann Sailer","Male",46,"Shooting",0,0,0,0,"hermann-sailer-1","summer","1980","Austria"
"Franz Schitzhofer","Male",21,"Shooting",0,0,0,0,"franz-schitzhofer-1","summer","1980","Austria"
"Dietmar Schlöglmann","Male",25,"Canoeing",0,0,0,0,"dietmar-schloglmann-1","summer","1980","Austria"
"Raimund Schmidt","Male",20,"Rowing",0,0,0,0,"raimund-schmidt-1","summer","1980","Austria"
"Peter Seisenbacher","Male",20,"Judo",0,0,0,0,"peter-seisenbacher-1","summer","1980","Austria"
"Hans Siegele","Male",31,"Athletics",0,0,0,0,"hans-siegele-1","summer","1980","Austria"
"Wilfried Siegele","Male",22,"Athletics",0,0,0,0,"wilfried-siegele-1","summer","1980","Austria"
"Herbert Spindler","Male",26,"Cycling",0,0,0,0,"herbert-spindler-1","summer","1980","Austria"
"Niki Stajkovic","Male",21,"Diving",0,0,0,0,"niki-stajkovic-1","summer","1980","Austria"
