"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Meriem Moussa","Female",20,"Judo",0,0,0,0,"meriem-moussa-1","summer","2008","Algeria"
"Newfel Ouatah","Male",22,"Boxing",0,0,0,0,"newfel-ouatah-1","summer","2008","Algeria"
"Rachida Ouerdane","Female",29,"Judo",0,0,0,0,"rachida-ouerdane-1","summer","2008","Algeria"
"Fatima Zahra Oukazi","Female",24,"Volleyball",0,0,0,0,"fatima-zahra-oukazi-1","summer","2008","Algeria"
"Lydia Oulmou","Female",22,"Volleyball",0,0,0,0,"lydia-oulmou-1","summer","2008","Algeria"
"Abdelhalim Ourradi","Male",27,"Boxing",0,0,0,0,"abdelhalim-ourradi-1","summer","2008","Algeria"
"Baya Rahouli","Female",29,"Athletics",0,0,0,0,"baya-rahouli-1","summer","2008","Algeria"
"Omar Rebahi","Male",29,"Judo",0,0,0,0,"omar-rebahi-1","summer","2008","Algeria"
"Raouya Rouabhia","Female",30,"Volleyball",0,0,0,0,"raouya-rouabhia-1","summer","2008","Algeria"
"Kahina Saidi","Female",24,"Judo",0,0,0,0,"kahina-saidi-1","summer","2008","Algeria"
"Ali Saïdi-Sief","Male",30,"Athletics",0,0,0,0,"ali-saidi-sief-1","summer","2008","Algeria"
"Mohamed Serir","Male",23,"Wrestling",0,0,0,0,"mohamed-serir-1","summer","2008","Algeria"
"Nahida Touhami","Female",30,"Athletics",0,0,0,0,"nahida-touhami-1","summer","2008","Algeria"
"Abdelaziz Touilbini","Male",29,"Boxing",0,0,0,0,"abdelaziz-touilbini-1","summer","2008","Algeria"
"Faïza Tsabet","Female",23,"Volleyball",0,0,0,0,"faiza-tsabet-1","summer","2008","Algeria"
"Messaoud Zeghdane","Male",27,"Wrestling",0,0,0,0,"messaoud-zeghdane-1","summer","2008","Algeria"
"Antar Zerguelaine","Male",23,"Athletics",0,0,0,0,"antar-zerguelaine-1","summer","2008","Algeria"
"Silulu A'etonu","Female",24,"Judo",0,0,0,0,"silulu-aetonu-1","summer","2008","American Samoa"
"Virginia Farmer","Female",32,"Swimming",0,0,0,0,"virginia-farmer-1","summer","2008","American Samoa"
"Stewart Glenister","Male",19,"Swimming",0,0,0,0,"stewart-glenister-1","summer","2008","American Samoa"
"Shanahan Sanitoa","Male",19,"Athletics",0,0,0,0,"shanahan-sanitoa-1","summer","2008","American Samoa"
"Toni Bernadó","Male",41,"Athletics",0,0,0,0,"toni-bernado-1","summer","2008","Andorra"
"Daniel García","Male",23,"Judo",0,0,0,0,"daniel-garcia-2","summer","2008","Andorra"
"Montserrat García","Female",18,"Canoeing",0,0,0,0,"montserrat-garcia-1","summer","2008","Andorra"
"Hocine Haciane","Male",22,"Swimming",0,0,0,0,"hocine-haciane-1","summer","2008","Andorra"
"Montserrat Pujol","Female",29,"Athletics",0,0,0,0,"montserrat-pujol-2","summer","2008","Andorra"
"Morais Abreu","Male",40,"Beach Volleyball",0,0,0,0,"morais-abreu-1","summer","2008","Angola"
"Carlos Almeida","Male",31,"Basketball",0,0,0,0,"carlos-almeida-1","summer","2008","Angola"
"Nair Almeida","Female",24,"Handball",0,0,0,0,"nair-almeida-1","summer","2008","Angola"
"Felizardo Ambrósio","Male",20,"Basketball",0,0,0,0,"felizardo-ambrosio-1","summer","2008","Angola"
"Milton Barros","Male",24,"Basketball",0,0,0,0,"milton-barros-1","summer","2008","Angola"
"Ilda Bengue","Female",33,"Handball",0,0,0,0,"ilda-bengue-1","summer","2008","Angola"
"Natália Bernardo","Female",21,"Handball",0,0,0,0,"natalia-bernardo-1","summer","2008","Angola"
"Elisabeth Cailo","Female",21,"Handball",0,0,0,0,"elisabeth-cailo-1","summer","2008","Angola"
"Bombo Calandula","Female",25,"Handball",0,0,0,0,"bombo-calandula-1","summer","2008","Angola"
"Azenaide Carlos","Female",18,"Handball",0,0,0,0,"azenaide-carlos-1","summer","2008","Angola"
"Olímpio Cipriano","Male",26,"Basketball",0,0,0,0,"olimpio-cipriano-1","summer","2008","Angola"
"Armando Costa","Male",25,"Basketball",0,0,0,0,"armando-costa-1","summer","2008","Angola"
"Luís Costa","Male",30,"Basketball",0,0,0,0,"luis-costa-1","summer","2008","Angola"
"Wuta Dombaxi","Female",22,"Handball",0,0,0,0,"wuta-dombaxi-1","summer","2008","Angola"
"Mária Eduardo","Female",34,"Handball",0,0,0,0,"maria-eduardo-1","summer","2008","Angola"
"Emanuel Fernandes","Male",41,"Beach Volleyball",0,0,0,0,"emanuel-fernandes-1","summer","2008","Angola"
"Isabel Fernandes","Female",23,"Handball",0,0,0,0,"isabel-fernandes-1","summer","2008","Angola"
"Joaquim Gomes","Male",27,"Basketball",0,0,0,0,"joaquim-gomes-1","summer","2008","Angola"
"Vladimir Jeronimo","Male",29,"Basketball",0,0,0,0,"vladimir-jeronimo-1","summer","2008","Angola"
"Luísa Kiala","Female",26,"Handball",0,0,0,0,"luisa-kiala-1","summer","2008","Angola"
"João Matias","Male",21,"Swimming",0,0,0,0,"joao-matias-1","summer","2008","Angola"
"Eduardo Mingas","Male",29,"Basketball",0,0,0,0,"eduardo-mingas-1","summer","2008","Angola"
"Carlos Morais","Male",22,"Basketball",0,0,0,0,"carlos-morais-1","summer","2008","Angola"
"Abdel Moussa","Male",28,"Basketball",0,0,0,0,"abdel-moussa-1","summer","2008","Angola"
"João N'Tyamba","Male",40,"Athletics",0,0,0,0,"joao-ntyamba-1","summer","2008","Angola"
"Fortunato Pacavira","Male",30,"Canoeing",0,0,0,0,"fortunato-pacavira-1","summer","2008","Angola"
"Leonel Paulo","Male",22,"Basketball",0,0,0,0,"leonel-paulo-1","summer","2008","Angola"
"Mária Pedro","Female",25,"Handball",0,0,0,0,"maria-pedro-1","summer","2008","Angola"
"Ana Romero","Female",20,"Swimming",0,0,0,0,"ana-romero-1","summer","2008","Angola"
"Odete Tavares","Female",31,"Handball",0,0,0,0,"odete-tavares-1","summer","2008","Angola"
"Filomena Trindade","Female",36,"Handball",0,0,0,0,"filomena-trindade-1","summer","2008","Angola"
"Elizabeth Viegas","Female",23,"Handball",0,0,0,0,"elizabeth-viegas-1","summer","2008","Angola"
"Daniel Bailey","Male",21,"Athletics",0,0,0,0,"daniel-bailey-1","summer","2008","Antigua and Barbuda"
"Brendan Christian","Male",24,"Athletics",0,0,0,0,"brendan-christian-1","summer","2008","Antigua and Barbuda"
"James Grayman","Male",22,"Athletics",0,0,0,0,"james-grayman-1","summer","2008","Antigua and Barbuda"
"Kareem Valentine","Male",15,"Swimming",0,0,0,0,"kareem-valentine-1","summer","2008","Antigua and Barbuda"
"Sonia Williams","Female",29,"Athletics",0,0,0,0,"sonia-williams-1","summer","2008","Antigua and Barbuda"
"Lautaro Acosta","Male",20,"Football",1,0,0,1,"lautaro-acosta-1","summer","2008","Argentina"
"Sergio Agüero","Male",20,"Football",1,0,0,1,"sergio-aguero-1","summer","2008","Argentina"
"�<U+0089>ver Banega","Male",20,"Football",1,0,0,1,"ever-banega-1","summer","2008","Argentina"
"Diego Buonanotte","Male",20,"Football",1,0,0,1,"diego-buonanotte-1","summer","2008","Argentina"
"Juan Esteban Curuchet","Male",43,"Cycling",1,0,0,1,"juan-esteban-curuchet-1","summer","2008","Argentina"
"Ángel Di María","Male",20,"Football",1,0,0,1,"angel-di-maria-1","summer","2008","Argentina"
"Federico Fazio","Male",21,"Football",1,0,0,1,"federico-fazio-1","summer","2008","Argentina"
"Fernando Gago","Male",22,"Football",1,0,0,1,"fernando-gago-1","summer","2008","Argentina"
"Ezequiel Garay","Male",21,"Football",1,0,0,1,"ezequiel-garay-1","summer","2008","Argentina"
"Ezequiel Lavezzi","Male",23,"Football",1,0,0,1,"ezequiel-lavezzi-1","summer","2008","Argentina"
"Javier Mascherano","Male",24,"Football",1,0,0,1,"javier-mascherano-1","summer","2008","Argentina"
"Lionel Messi","Male",21,"Football",1,0,0,1,"lionel-messi-1","summer","2008","Argentina"
"Fabián Monzón","Male",21,"Football",1,0,0,1,"fabian-monzon-1","summer","2008","Argentina"
"Nicolás Pareja","Male",24,"Football",1,0,0,1,"nicolas-pareja-1","summer","2008","Argentina"
"Walter Pérez","Male",33,"Cycling",1,0,0,1,"walter-perez-1","summer","2008","Argentina"
"Juan Riquelme","Male",30,"Football",1,0,0,1,"juan-riquelme-1","summer","2008","Argentina"
"Sergio Romero","Male",21,"Football",1,0,0,1,"sergio-romero-1","summer","2008","Argentina"
"José Sosa","Male",23,"Football",1,0,0,1,"jose-sosa-1","summer","2008","Argentina"
"�<U+0093>scar Ustari","Male",22,"Football",1,0,0,1,"oscar-ustari-1","summer","2008","Argentina"
"Pablo Zabaleta","Male",23,"Football",1,0,0,1,"pablo-zabaleta-1","summer","2008","Argentina"
"Magdalena Aicega","Female",34,"Hockey",0,0,1,1,"magdalena-aicega-1","summer","2008","Argentina"
"Lucha Aymar","Female",30,"Hockey",0,0,1,1,"lucha-aymar-1","summer","2008","Argentina"
"Noel Barrionuevo","Female",24,"Hockey",0,0,1,1,"noel-barrionuevo-1","summer","2008","Argentina"
"Claudia Burkart","Female",28,"Hockey",0,0,1,1,"claudia-burkart-1","summer","2008","Argentina"
"Carlos Delfino","Male",25,"Basketball",0,0,1,1,"carlos-delfino-1","summer","2008","Argentina"
"Carlos Espínola","Male",36,"Sailing",0,0,1,1,"carlos-espinola-1","summer","2008","Argentina"
"Sole García","Female",27,"Hockey",0,0,1,1,"sole-garcia-1","summer","2008","Argentina"
"Manu Ginóbili","Male",31,"Basketball",0,0,1,1,"manu-ginobili-1","summer","2008","Argentina"
"Mariana González","Female",32,"Hockey",0,0,1,1,"mariana-gonzalez-1","summer","2008","Argentina"
"Román González","Male",30,"Basketball",0,0,1,1,"roman-gonzalez-1","summer","2008","Argentina"
"Alejandra Gulla","Female",31,"Hockey",0,0,1,1,"alejandra-gulla-1","summer","2008","Argentina"
"Juan Pedro Gutiérrez","Male",24,"Basketball",0,0,1,1,"juan-pedro-gutierrez-1","summer","2008","Argentina"
"Leonardo Gutiérrez","Male",30,"Basketball",0,0,1,1,"leonardo-gutierrez-1","summer","2008","Argentina"
"Maripi Hernández","Female",31,"Hockey",0,0,1,1,"maripi-hernandez-1","summer","2008","Argentina"
"Federico Kammerichs","Male",28,"Basketball",0,0,1,1,"federico-kammerichs-1","summer","2008","Argentina"
"Gisi Kañevsky","Female",23,"Hockey",0,0,1,1,"gisi-kanevsky-1","summer","2008","Argentina"
"Santiago Lange","Male",46,"Sailing",0,0,1,1,"santiago-lange-1","summer","2008","Argentina"
"Rosario Luchetti","Female",24,"Hockey",0,0,1,1,"rosario-luchetti-1","summer","2008","Argentina"
"Mechi Margalot","Female",33,"Hockey",0,0,1,1,"mechi-margalot-1","summer","2008","Argentina"
"Andrés Nocioni","Male",28,"Basketball",0,0,1,1,"andres-nocioni-1","summer","2008","Argentina"
"Fabricio Oberto","Male",35,"Basketball",0,0,1,1,"fabricio-oberto-1","summer","2008","Argentina"
"Paula Pareto","Female",22,"Judo",0,0,1,1,"paula-pareto-1","summer","2008","Argentina"
"Antonio Porta","Male",24,"Basketball",0,0,1,1,"antonio-porta-1","summer","2008","Argentina"
"Pablo Prigioni","Male",31,"Basketball",0,0,1,1,"pablo-prigioni-1","summer","2008","Argentina"
"Paolo Quinteros","Male",29,"Basketball",0,0,1,1,"paolo-quinteros-1","summer","2008","Argentina"
"Carla Rebecchi","Female",23,"Hockey",0,0,1,1,"carla-rebecchi-1","summer","2008","Argentina"
"Mariana Rossi","Female",29,"Hockey",0,0,1,1,"mariana-rossi-1","summer","2008","Argentina"
"Mariné Russo","Female",28,"Hockey",0,0,1,1,"marine-russo-1","summer","2008","Argentina"
"Luis Scola","Male",28,"Basketball",0,0,1,1,"luis-scola-1","summer","2008","Argentina"
"Belén Succi","Female",22,"Hockey",0,0,1,1,"belen-succi-1","summer","2008","Argentina"
"Paola Vukojicic","Female",33,"Hockey",0,0,1,1,"paola-vukojicic-1","summer","2008","Argentina"
"Miguel Albarracín","Male",27,"Judo",0,0,0,0,"miguel-albarracin-1","summer","2008","Argentina"
"Julio Alsogaray","Male",28,"Sailing",0,0,0,0,"julio-alsogaray-1","summer","2008","Argentina"
"Yésica Arrién","Female",28,"Football",0,0,0,0,"yesica-arrien-1","summer","2008","Argentina"
"Jorge Balliengo","Male",30,"Athletics",0,0,0,0,"jorge-balliengo-1","summer","2008","Argentina"
"Mariano Baracetti","Male",34,"Beach Volleyball",0,0,0,0,"mariano-baracetti-1","summer","2008","Argentina"
"Georgina Bardach","Female",24,"Swimming",0,0,0,0,"georgina-bardach-1","summer","2008","Argentina"
"Cristian Becerine","Male",31,"Cycling",0,0,0,0,"cristian-becerine-1","summer","2008","Argentina"
"Mariano Bertolotti","Male",25,"Judo",0,0,0,0,"mariano-bertolotti-1","summer","2008","Argentina"
"Gabriela Best","Female",23,"Rowing",0,0,0,0,"gabriela-best-1","summer","2008","Argentina"
"Cecilia Biagioli","Female",23,"Swimming",0,0,0,0,"cecilia-biagioli-1","summer","2008","Argentina"
"María Blanco","Female",20,"Football",0,0,0,0,"maria-blanco-1","summer","2008","Argentina"
"Damián Blaum","Male",27,"Swimming",0,0,0,0,"damian-blaum-1","summer","2008","Argentina"
"Antonella Bogarín","Female",16,"Swimming",0,0,0,0,"antonella-bogarin-1","summer","2008","Argentina"
"Alejandro Borrajo","Male",28,"Cycling",0,0,0,0,"alejandro-borrajo-1","summer","2008","Argentina"
"Lorena Briceño","Female",30,"Judo",0,0,0,0,"lorena-briceno-1","summer","2008","Argentina"
"Agustín Calleri","Male",31,"Tennis",0,0,0,0,"agustin-calleri-1","summer","2008","Argentina"
"Willy Cañas","Male",30,"Tennis",0,0,0,0,"willy-canas-1","summer","2008","Argentina"
"Juan Manuel Cano","Male",20,"Athletics",0,0,0,0,"juan-manuel-cano-1","summer","2008","Argentina"
"Cecilia Carranza","Female",21,"Sailing",0,0,0,0,"cecilia-carranza-1","summer","2008","Argentina"
"Javier Carriqueo","Male",29,"Athletics",0,0,0,0,"javier-carriqueo-1","summer","2008","Argentina"
"Juan Ignacio Cerra","Male",31,"Athletics",0,0,0,0,"juan-ignacio-cerra-1","summer","2008","Argentina"
"Gabriela Chávez","Female",19,"Football",0,0,0,0,"gabriela-chavez-1","summer","2008","Argentina"
"Germán Chiaraviglio","Male",21,"Athletics",0,0,0,0,"german-chiaraviglio-1","summer","2008","Argentina"
"Bárbara Comba","Female",21,"Athletics",0,0,0,0,"barbara-comba-1","summer","2008","Argentina"
"Martín Conde","Male",36,"Beach Volleyball",0,0,0,0,"martin-conde-1","summer","2008","Argentina"
"Javier Conte","Male",32,"Sailing",0,0,0,0,"javier-conte-1","summer","2008","Argentina"
"Mariela Coronel","Female",27,"Football",0,0,0,0,"mariela-coronel-1","summer","2008","Argentina"
"Miguel Correa","Male",24,"Canoeing",0,0,0,0,"miguel-correa-1","summer","2008","Argentina"
"Vanina Correa","Female",24,"Football",0,0,0,0,"vanina-correa-1","summer","2008","Argentina"
"Eduardo Costa","Male",30,"Judo",0,0,0,0,"eduardo-costa-2","summer","2008","Argentina"
"Jenny Dahlgren","Female",24,"Athletics",0,0,0,0,"jenny-dahlgren-1","summer","2008","Argentina"
"Juan Carlos Dasque","Male",55,"Shooting",0,0,0,0,"juan-carlos-dasque-1","summer","2008","Argentina"
"Agustina De Giovanni","Female",23,"Swimming",0,0,0,0,"agustina-de-giovanni-1","summer","2008","Argentina"
"Juan de la Fuente","Male",31,"Sailing",0,0,0,0,"juan-de-la-fuente-1","summer","2008","Argentina"
"Gabriela Díaz","Female",27,"Cycling",0,0,0,0,"gabriela-diaz-1","summer","2008","Argentina"
"Gisela Dulko","Female",23,"Tennis",0,0,0,0,"gisela-dulko-1","summer","2008","Argentina"
"María Belén Dutto","Female",21,"Cycling",0,0,0,0,"maria-belen-dutto-1","summer","2008","Argentina"
"Carlos Espeleta","Male",24,"Weightlifting",0,0,0,0,"carlos-espeleta-1","summer","2008","Argentina"
"Santiago Fernández","Male",31,"Rowing",0,0,0,0,"santiago-fernandez-1","summer","2008","Argentina"
"Sergio Ferreyra","Male",31,"Swimming",0,0,0,0,"sergio-ferreyra-1","summer","2008","Argentina"
"Estefanía Fontanini","Female",20,"Canoeing",0,0,0,0,"estefania-fontanini-1","summer","2008","Argentina"
"Alejandra García","Female",35,"Athletics",0,0,0,0,"alejandra-garcia-1","summer","2008","Argentina"
"Dario Gasco","Male",21,"Cycling",0,0,0,0,"dario-gasco-1","summer","2008","Argentina"
"Marisa Gerez","Female",31,"Football",0,0,0,0,"marisa-gerez-1","summer","2008","Argentina"
"Alberto González","Male",35,"Fencing",0,0,0,0,"alberto-gonzalez-1","summer","2008","Argentina"
"Andrés González","Male",19,"Swimming",0,0,0,0,"andres-gonzalez-2","summer","2008","Argentina"
"Eva González","Female",20,"Football",0,0,0,0,"eva-gonzalez-1","summer","2008","Argentina"
"Liliana Guiscardo","Female",27,"Swimming",0,0,0,0,"liliana-guiscardo-1","summer","2008","Argentina"
"Florencia Gutiérrez","Female",37,"Sailing",0,0,0,0,"florencia-gutierrez-1","summer","2008","Argentina"
"Juan José Haedo","Male",27,"Cycling",0,0,0,0,"juan-jose-haedo-1","summer","2008","Argentina"
"Betina Jozami","Female",19,"Tennis",0,0,0,0,"betina-jozami-1","summer","2008","Argentina"
"Daniela Krukower","Female",33,"Judo",0,0,0,0,"daniela-krukower-1","summer","2008","Argentina"
"José Larocca","Male",39,"Equestrianism",0,0,0,0,"jose-larocca-1","summer","2008","Argentina"
"Germán Lauro","Male",24,"Athletics",0,0,0,0,"german-lauro-1","summer","2008","Argentina"
"Song Liu","Male",36,"Table Tennis",0,0,0,0,"song-liu-1","summer","2008","Argentina"
"Sandro López","Male",40,"Judo",0,0,0,0,"sandro-lopez-1","summer","2008","Argentina"
"Emmanuel Lucenti","Male",23,"Judo",0,0,0,0,"emmanuel-lucenti-1","summer","2008","Argentina"
"Ezequiel Maderna","Male",21,"Boxing",0,0,0,0,"ezequiel-maderna-1","summer","2008","Argentina"
"Florencia Mandrile","Female",20,"Football",0,0,0,0,"florencia-mandrile-1","summer","2008","Argentina"
"Ludmila Manicler","Female",21,"Football",0,0,0,0,"ludmila-manicler-1","summer","2008","Argentina"
"Ramiro Marino","Male",19,"Cycling",0,0,0,0,"ramiro-marino-1","summer","2008","Argentina"
"Matías Médici","Male",33,"Cycling",0,0,0,0,"matias-medici-1","summer","2008","Argentina"
"Emilia Mendieta","Female",20,"Football",0,0,0,0,"emilia-mendieta-1","summer","2008","Argentina"
"José Martín Meolans","Male",30,"Swimming",0,0,0,0,"jose-martin-meolans-1","summer","2008","Argentina"
"Juan Mónaco","Male",24,"Tennis",0,0,0,0,"juan-monaco-1","summer","2008","Argentina"
"Consuelo Monsegur","Female",38,"Sailing",0,0,0,0,"consuelo-monsegur-1","summer","2008","Argentina"
"David Nalbandian","Male",26,"Tennis",0,0,0,0,"david-nalbandian-1","summer","2008","Argentina"
"Andrea Ojeda","Female",23,"Football",0,0,0,0,"andrea-ojeda-1","summer","2008","Argentina"
"Eduardo Otero","Male",28,"Swimming",0,0,0,0,"eduardo-otero-1","summer","2008","Argentina"
"Juan Martín Pereyra","Male",27,"Swimming",0,0,0,0,"juan-martin-pereyra-1","summer","2008","Argentina"
"Mercedes Pereyra","Female",21,"Football",0,0,0,0,"mercedes-pereyra-1","summer","2008","Argentina"
"Pablo Pietrobelli","Male",28,"Athletics",0,0,0,0,"pablo-pietrobelli-1","summer","2008","Argentina"
"María Potassa","Female",19,"Football",0,0,0,0,"maria-potassa-1","summer","2008","Argentina"
"Leonardo Price","Male",29,"Athletics",0,0,0,0,"leonardo-price-1","summer","2008","Argentina"
"Florencia Quiñónes","Female",21,"Football",0,0,0,0,"florencia-quinones-1","summer","2008","Argentina"
"Mariano Reutemann","Male",31,"Sailing",0,0,0,0,"mariano-reutemann-1","summer","2008","Argentina"
"Diego Rosati","Male",29,"Judo",0,0,0,0,"diego-rosati-1","summer","2008","Argentina"
"Vanina Sánchez","Female",29,"Taekwondo",0,0,0,0,"vanina-sanchez-1","summer","2008","Argentina"
"María Fernanda Sesto","Female",31,"Sailing",0,0,0,0,"maria-fernanda-sesto-1","summer","2008","Argentina"
"Pablo Tabachnik","Male",30,"Table Tennis",0,0,0,0,"pablo-tabachnik-1","summer","2008","Argentina"
"Fabiana Vallejos","Female",23,"Football",0,0,0,0,"fabiana-vallejos-1","summer","2008","Argentina"
"Roman Amoyan","Male",24,"Wrestling",0,0,1,1,"roman-amoyan-1","summer","2008","Armenia"
"Gevorg Davtyan","Male",25,"Weightlifting",0,0,1,1,"gevorg-davtyan-1","summer","2008","Armenia"
"Hrachik Javakhyan","Male",24,"Boxing",0,0,1,1,"hrachik-javakhyan-1","summer","2008","Armenia"
"Tigran G. Martirosyan","Male",20,"Weightlifting",0,0,1,1,"tigran-g-martirosyan-1","summer","2008","Armenia"
"Tigran V. Martirosyan","Male",25,"Weightlifting",0,0,1,1,"tigran-v-martirosyan-1","summer","2008","Armenia"
"Yury Patrikeyev","Male",28,"Wrestling",0,0,1,1,"yury-patrikeyev-1","summer","2008","Armenia"
"Arman Adikyan","Male",23,"Wrestling",0,0,0,0,"arman-adikyan-1","summer","2008","Armenia"
"Norayr Bakhtamyan","Male",37,"Shooting",0,0,0,0,"norayr-bakhtamyan-1","summer","2008","Armenia"
"Martin Berberyan","Male",28,"Wrestling",0,0,0,0,"martin-berberyan-1","summer","2008","Armenia"
"Hovhannes Danielyan","Male",21,"Boxing",0,0,0,0,"hovhannes-danielyan-1","summer","2008","Armenia"
"Hovhannes Davtyan","Male",24,"Judo",0,0,0,0,"hovhannes-davtyan-1","summer","2008","Armenia"
"Denis Forov","Male",23,"Wrestling",0,0,0,0,"denis-forov-1","summer","2008","Armenia"
