"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Rolly Tasker","Male",30,"Sailing",0,1,0,1,"rolly-tasker-1","summer","1956","Australia"
"Michael Aikman","Male",23,"Rowing",0,0,1,1,"michael-aikman-1","summer","1956","Australia"
"Fred Benfield","Male",19,"Rowing",0,0,1,1,"fred-benfield-1","summer","1956","Australia"
"David Boykett","Male",22,"Rowing",0,0,1,1,"david-boykett-1","summer","1956","Australia"
"Walter Brown","Male",31,"Canoeing",0,0,1,1,"walter-brown-1","summer","1956","Australia"
"Doug Buxton","Male",39,"Sailing",0,0,1,1,"doug-buxton-1","summer","1956","Australia"
"Brian Doyle","Male",26,"Rowing",0,0,1,1,"brian-doyle-1","summer","1956","Australia"
"Dennis Green","Male",25,"Canoeing",0,0,1,1,"dennis-green-1","summer","1956","Australia"
"Harold Hewitt","Male",18,"Rowing",0,0,1,1,"harold-hewitt-1","summer","1956","Australia"
"Hec Hogan","Male",25,"Athletics",0,0,1,1,"hec-hogan-1","summer","1956","Australia"
"Kevin Hogarth","Male",22,"Boxing",0,0,1,1,"kevin-hogarth-1","summer","1956","Australia"
"Jim Howden","Male",22,"Rowing",0,0,1,1,"jim-howden-1","summer","1956","Australia"
"Neville Howell","Male",26,"Rowing",0,0,1,1,"neville-howell-1","summer","1956","Australia"
"John Landy","Male",26,"Athletics",0,0,1,1,"john-landy-1","summer","1956","Australia"
"Allan Lawrence","Male",26,"Athletics",0,0,1,1,"allan-lawrence-1","summer","1956","Australia"
"Garth Manton","Male",26,"Rowing",0,0,1,1,"garth-manton-1","summer","1956","Australia"
"Adrian Monger","Male",23,"Rowing",0,0,1,1,"adrian-monger-1","summer","1956","Australia"
"Devereaux Mytton","Male",32,"Sailing",0,0,1,1,"devereaux-mytton-1","summer","1956","Australia"
"Dick Ploog","Male",19,"Cycling",0,0,1,1,"dick-ploog-1","summer","1956","Australia"
"Murray Riley","Male",31,"Rowing",0,0,1,1,"murray-riley-1","summer","1956","Australia"
"Jock Sturrock","Male",41,"Sailing",0,0,1,1,"jock-sturrock-1","summer","1956","Australia"
"Norma Thrower","Female",20,"Athletics",0,0,1,1,"norma-thrower-1","summer","1956","Australia"
"Merv Wood","Male",39,"Rowing",0,0,1,1,"merv-wood-1","summer","1956","Australia"
"Jim Achurch","Male",28,"Athletics",0,0,0,0,"jim-achurch-1","summer","1956","Australia"
"Mick Allen","Male",18,"Rowing",0,0,0,0,"mick-allen-1","summer","1956","Australia"
"Ted Allsopp","Male",30,"Athletics",0,0,0,0,"ted-allsopp-1","summer","1956","Australia"
"Colin Anderson","Male",NA,"Shooting",0,0,0,0,"colin-anderson-1","summer","1956","Australia"
"Dave Anderson","Male",24,"Rowing",0,0,0,0,"dave-anderson-2","summer","1956","Australia"
"George Arthur","Male",NA,"Football",0,0,0,0,"george-arthur-1","summer","1956","Australia"
"Jim Bailey","Male",27,"Athletics",0,0,0,0,"jim-bailey-1","summer","1956","Australia"
"Beverly Bainbridge","Female",16,"Swimming",0,0,0,0,"beverly-bainbridge-1","summer","1956","Australia"
"Max Baldwin","Male",NA,"Canoeing",0,0,0,0,"max-baldwin-1","summer","1956","Australia"
"Ves Balodis","Male",23,"Athletics",0,0,0,0,"ves-balodis-1","summer","1956","Australia"
"Vern Barberis","Male",28,"Weightlifting",0,0,0,0,"vern-barberis-1","summer","1956","Australia"
"Alan Barblett","Male",27,"Hockey",0,0,0,0,"alan-barblett-1","summer","1956","Australia"
"Rosalyn Barton","Female",17,"Diving",0,0,0,0,"rosalyn-barton-1","summer","1956","Australia"
"Warner Batchelor","Male",22,"Boxing",0,0,0,0,"warner-batchelor-1","summer","1956","Australia"
"Bobby Bath","Male",NA,"Boxing",0,0,0,0,"bobby-bath-1","summer","1956","Australia"
"Fred Baugh","Male",NA,"Weightlifting",0,0,0,0,"fred-baugh-1","summer","1956","Australia"
"Gerganiya Beckitt","Female",15,"Swimming",0,0,0,0,"gerganiya-beckitt-1","summer","1956","Australia"
"Geoff Bennett","Male",30,"Hockey",0,0,0,0,"geoff-bennett-1","summer","1956","Australia"
"Peter Bennett","Male",30,"Water Polo",0,0,0,0,"peter-bennett-1","summer","1956","Australia"
"Carol Bernoth","Female",18,"Athletics",0,0,0,0,"carol-bernoth-1","summer","1956","Australia"
"Bob Bignall","Male",34,"Football",0,0,0,0,"bob-bignall-1","summer","1956","Australia"
"Brian Blackburn","Male",NA,"Gymnastics",0,0,0,0,"brian-blackburn-1","summer","1956","Australia"
"Ron Blackney","Male",23,"Athletics",0,0,0,0,"ron-blackney-1","summer","1956","Australia"
"Graham Bond","Male",19,"Gymnastics",0,0,0,0,"graham-bond-1","summer","1956","Australia"
"Brian Booth","Male",23,"Hockey",0,0,0,0,"brian-booth-1","summer","1956","Australia"
"Nancy Borwick","Female",21,"Athletics",0,0,0,0,"nancy-borwick-1","summer","1956","Australia"
"Frank Brazier","Male",22,"Cycling",0,0,0,0,"frank-brazier-1","summer","1956","Australia"
"Mary Breen","Female",23,"Athletics",0,0,0,0,"mary-breen-1","summer","1956","Australia"
"Ian Bruce","Male",21,"Athletics",0,0,0,0,"ian-bruce-2","summer","1956","Australia"
"John Bryant","Male",25,"Shooting",0,0,0,0,"john-bryant-1","summer","1956","Australia"
"Ray Buckingham","Male",NA,"Fencing",0,0,0,0,"ray-buckingham-1","summer","1956","Australia"
"Peter Bumbers","Male",30,"Basketball",0,0,0,0,"peter-bumbers-1","summer","1956","Australia"
"Colin Burdett","Male",25,"Basketball",0,0,0,0,"colin-burdett-1","summer","1956","Australia"
"Cliff Burvill","Male",19,"Cycling",0,0,0,0,"cliff-burvill-1","summer","1956","Australia"
"Bill Butchart","Male",23,"Athletics",0,0,0,0,"bill-butchart-1","summer","1956","Australia"
"John Cann","Male",18,"Athletics",0,0,0,0,"john-cann-1","summer","1956","Australia"
"Keith Caple","Male",33,"Weightlifting",0,0,0,0,"keith-caple-1","summer","1956","Australia"
"Max Carlos","Male",20,"Boxing",0,0,0,0,"max-carlos-1","summer","1956","Australia"
"Brian Carolan","Male",NA,"Sailing",0,0,0,0,"brian-carolan-1","summer","1956","Australia"
"Jim Carolan","Male",NA,"Sailing",0,0,0,0,"jim-carolan-1","summer","1956","Australia"
"Gavin Carragher","Male",23,"Athletics",0,0,0,0,"gavin-carragher-1","summer","1956","Australia"
"Kevin Carton","Male",23,"Hockey",0,0,0,0,"kevin-carton-1","summer","1956","Australia"
"John Chittick","Male",19,"Athletics",0,0,0,0,"john-chittick-1","summer","1956","Australia"
"Kenneth Clarke","Male",NA,"Hockey",0,0,0,0,"kenneth-clarke-1","summer","1956","Australia"
"Edith Cochrane","Female",NA,"Canoeing",0,0,0,0,"edith-cochrane-1","summer","1956","Australia"
"John Cockbill","Male",16,"Rowing",0,0,0,0,"john-cockbill-1","summer","1956","Australia"
"Gloria Cooke-Wigney","Female",22,"Athletics",0,0,0,0,"gloria-cooke-wigney-1","summer","1956","Australia"
"Sven Coomer","Male",16,"Modern Pentathlon",0,0,0,0,"sven-coomer-1","summer","1956","Australia"
"Janice Cooper","Female",16,"Athletics",0,0,0,0,"janice-cooper-1","summer","1956","Australia"
"Kevin Coote","Male",24,"Wrestling",0,0,0,0,"kevin-coote-1","summer","1956","Australia"
"Shirley Cotton","Female",22,"Athletics",0,0,0,0,"shirley-cotton-1","summer","1956","Australia"
"Gordon Cowey","Male",26,"Rowing",0,0,0,0,"gordon-cowey-1","summer","1956","Australia"
"Ronald Crawford","Male",20,"Athletics",0,0,0,0,"ronald-crawford-1","summer","1956","Australia"
"Tom Cross","Male",NA,"Fencing",0,0,0,0,"tom-cross-1","summer","1956","Australia"
"Martin Crowe","Male",33,"Athletics",0,0,0,0,"martin-crowe-1","summer","1956","Australia"
"Barbara Cunningham","Female",30,"Gymnastics",0,0,0,0,"barbara-cunningham-1","summer","1956","Australia"
"George Dancis","Male",23,"Basketball",0,0,0,0,"george-dancis-1","summer","1956","Australia"
"Stan Dargis","Male",NA,"Basketball",0,0,0,0,"stan-dargis-1","summer","1956","Australia"
"William Davies","Male",NA,"Wrestling",0,0,0,0,"william-davies-2","summer","1956","Australia"
"Peter Demos","Male",33,"Basketball",0,0,0,0,"peter-demos-1","summer","1956","Australia"
"Peter Denton","Male",30,"Athletics",0,0,0,0,"peter-denton-1","summer","1956","Australia"
"Ian Dick","Male",30,"Hockey",0,0,0,0,"ian-dick-1","summer","1956","Australia"
"Bruce Dickson","Male",24,"Rowing",0,0,0,0,"bruce-dickson-1","summer","1956","Australia"
"Barry Donath","Male",23,"Athletics",0,0,0,0,"barry-donath-1","summer","1956","Australia"
"Ken Doubleday","Male",30,"Athletics",0,0,0,0,"ken-doubleday-1","summer","1956","Australia"
"Jack Downey","Male",35,"Sailing",0,0,0,0,"jack-downey-1","summer","1956","Australia"
"Graham Drane","Male",40,"Sailing",0,0,0,0,"graham-drane-1","summer","1956","Australia"
"Robert Duncan","Male",25,"Rowing",0,0,0,0,"robert-duncan-1","summer","1956","Australia"
"John Dwyer","Male",NA,"Hockey",0,0,0,0,"john-dwyer-1","summer","1956","Australia"
"John Elliott","Male",22,"Wrestling",0,0,0,0,"john-elliott-1","summer","1956","Australia"
"Barbara Evans","Female",NA,"Swimming",0,0,0,0,"barbara-evans-1","summer","1956","Australia"
"Peter Evatt","Male",34,"Rowing",0,0,0,0,"peter-evatt-1","summer","1956","Australia"
"Leslie Fadgyas","Male",39,"Fencing",0,0,0,0,"leslie-fadgyas-1","summer","1956","Australia"
"Ron Faulds","Male",34,"Diving",0,0,0,0,"ron-faulds-1","summer","1956","Australia"
"Ken Finch","Male",20,"Basketball",0,0,0,0,"ken-finch-1","summer","1956","Australia"
"Fred Flannery","Male",32,"Wrestling",0,0,0,0,"fred-flannery-1","summer","1956","Australia"
"Bruce Flick","Male",23,"Basketball",0,0,0,0,"bruce-flick-1","summer","1956","Australia"
"Maurice Foley","Male",26,"Hockey",0,0,0,0,"maurice-foley-1","summer","1956","Australia"
"Jake Foster","Male",25,"Water Polo",0,0,0,0,"jake-foster-1","summer","1956","Australia"
"Ing Fraser","Female",NA,"Gymnastics",0,0,0,0,"ing-fraser-1","summer","1956","Australia"
"Robert French","Male",38,"Sailing",0,0,0,0,"robert-french-1","summer","1956","Australia"
"Inge Friedenfelds","Male",21,"Basketball",0,0,0,0,"inge-friedenfelds-1","summer","1956","Australia"
"Neville Gadsden","Male",37,"Athletics",0,0,0,0,"neville-gadsden-1","summer","1956","Australia"
"Terry Gathercole","Male",20,"Swimming",0,0,0,0,"terry-gathercole-1","summer","1956","Australia"
"Maureen Giles","Female",18,"Swimming",0,0,0,0,"maureen-giles-1","summer","1956","Australia"
"Norman Goff","Male",35,"Shooting",0,0,0,0,"norman-goff-1","summer","1956","Australia"
"Geoff Goodacre","Male",29,"Athletics",0,0,0,0,"geoff-goodacre-1","summer","1956","Australia"
"David Gourlay","Male",NA,"Gymnastics",0,0,0,0,"david-gourlay-1","summer","1956","Australia"
"Maurice Grace","Male",27,"Rowing",0,0,0,0,"maurice-grace-1","summer","1956","Australia"
"Noel Granger","Male",NA,"Wrestling",0,0,0,0,"noel-granger-1","summer","1956","Australia"
"Bob Grant","Male",22,"Athletics",0,0,0,0,"bob-grant-1","summer","1956","Australia"
"Ronald Gray","Male",24,"Athletics",0,0,0,0,"ronald-gray-1","summer","1956","Australia"
"William Griffiths","Male",24,"Boxing",0,0,0,0,"william-griffiths-1","summer","1956","Australia"
"Keith Hackshall","Male",28,"Fencing",0,0,0,0,"keith-hackshall-1","summer","1956","Australia"
"Louis Hailey","Male",30,"Hockey",0,0,0,0,"louis-hailey-1","summer","1956","Australia"
"Monty Hakansson","Male",37,"Wrestling",0,0,0,0,"monty-hakansson-1","summer","1956","Australia"
"Noel Hall","Male",42,"Shooting",0,0,0,0,"noel-hall-1","summer","1956","Australia"
"Peter Hanlin","Male",25,"Athletics",0,0,0,0,"peter-hanlin-1","summer","1956","Australia"
"Laurence Harding-Smith","Male",NA,"Fencing",0,0,0,0,"laurence-harding-smith-1","summer","1956","Australia"
"Joy Hardon","Female",35,"Fencing",0,0,0,0,"joy-hardon-1","summer","1956","Australia"
"Bryan Harper","Male",NA,"Canoeing",0,0,0,0,"bryan-harper-1","summer","1956","Australia"
"John Harrison","Male",32,"Rowing",0,0,0,0,"john-harrison-1","summer","1956","Australia"
"John Hayres","Male",NA,"Swimming",0,0,0,0,"john-hayres-1","summer","1956","Australia"
"Noel Hazard","Male",19,"Boxing",0,0,0,0,"noel-hazard-1","summer","1956","Australia"
"June Heath","Female",27,"Athletics",0,0,0,0,"june-heath-1","summer","1956","Australia"
"Charles Henderson","Male",33,"Weightlifting",0,0,0,0,"charles-henderson-1","summer","1956","Australia"
"Geoff Heskett","Male",27,"Basketball",0,0,0,0,"geoff-heskett-1","summer","1956","Australia"
"Barry Holmes","Male",21,"Diving",0,0,0,0,"barry-holmes-1","summer","1956","Australia"
"Pat Howard","Female",NA,"Diving",0,0,0,0,"pat-howard-1","summer","1956","Australia"
"Patricia Huntingford","Female",16,"Swimming",0,0,0,0,"patricia-huntingford-1","summer","1956","Australia"
"Norman Ickeringill","Male",33,"Wrestling",0,0,0,0,"norman-ickeringill-1","summer","1956","Australia"
"Algis Ignatavicius","Male",25,"Basketball",0,0,0,0,"algis-ignatavicius-1","summer","1956","Australia"
"Heather Innes","Female",17,"Athletics",0,0,0,0,"heather-innes-1","summer","1956","Australia"
"Hugh Jack","Male",26,"Athletics",0,0,0,0,"hugh-jack-1","summer","1956","Australia"
"Lois Jackman","Female",18,"Athletics",0,0,0,0,"lois-jackman-1","summer","1956","Australia"
"Geoffrey Jameson","Male",28,"Wrestling",0,0,0,0,"geoffrey-jameson-1","summer","1956","Australia"
"John Jenkinson","Male",15,"Rowing",0,0,0,0,"john-jenkinson-1","summer","1956","Australia"
"Glen Jobson","Male",NA,"Hockey",0,0,0,0,"glen-jobson-1","summer","1956","Australia"
"Margaret Johnson","Female",19,"Athletics",0,0,0,0,"margaret-johnson-1","summer","1956","Australia"
"Rodney Johnson","Male",29,"Shooting",0,0,0,0,"rodney-johnson-1","summer","1956","Australia"
"Bill Jones","Male",25,"Canoeing",0,0,0,0,"bill-jones-1","summer","1956","Australia"
"Lois Joseph","Female",NA,"Fencing",0,0,0,0,"lois-joseph-1","summer","1956","Australia"
"Bob Joyce","Male",20,"Athletics",0,0,0,0,"bob-joyce-1","summer","1956","Australia"
"Don Keane","Male",26,"Athletics",0,0,0,0,"don-keane-1","summer","1956","Australia"
"Dennis Kemp","Male",25,"Hockey",0,0,0,0,"dennis-kemp-1","summer","1956","Australia"
"Leslie Kovacs","Male",30,"Fencing",0,0,0,0,"leslie-kovacs-1","summer","1956","Australia"
"Doug Laing","Male",25,"Water Polo",0,0,0,0,"doug-laing-1","summer","1956","Australia"
"Ray Land","Male",26,"Athletics",0,0,0,0,"ray-land-1","summer","1956","Australia"
"Valerie Lawrence","Female",20,"Athletics",0,0,0,0,"valerie-lawrence-1","summer","1956","Australia"
"Pat Leane","Male",26,"Athletics",0,0,0,0,"pat-leane-1","summer","1956","Australia"
"John Lees","Male",NA,"Gymnastics",0,0,0,0,"john-lees-1","summer","1956","Australia"
"Keith Leeson","Male",27,"Hockey",0,0,0,0,"keith-leeson-1","summer","1956","Australia"
"Jack Lennard","Male",26,"Football",0,0,0,0,"jack-lennard-1","summer","1956","Australia"
"Reg Libbis","Male",23,"Rowing",0,0,0,0,"reg-libbis-1","summer","1956","Australia"
"Merv Lincoln","Male",23,"Athletics",0,0,0,0,"merv-lincoln-1","summer","1956","Australia"
"Ron Lord","Male",27,"Football",0,0,0,0,"ron-lord-1","summer","1956","Australia"
"Frank Loughran","Male",25,"Football",0,0,0,0,"frank-loughran-1","summer","1956","Australia"
"Ivan Lund","Male",27,"Fencing",0,0,0,0,"ivan-lund-1","summer","1956","Australia"
"Barbara MacAulay","Female",NA,"Diving",0,0,0,0,"barbara-macaulay-1","summer","1956","Australia"
"Victor Macha","Male",NA,"Wrestling",0,0,0,0,"victor-macha-1","summer","1956","Australia"
"Don MacMillan","Male",28,"Athletics",0,0,0,0,"don-macmillan-1","summer","1956","Australia"
"Tony Madigan","Male",26,"Boxing",0,0,0,0,"tony-madigan-1","summer","1956","Australia"
"Johnnie Maitland","Male",41,"Shooting",0,0,0,0,"johnnie-maitland-1","summer","1956","Australia"
"John Marshall","Male",26,"Swimming",0,0,0,0,"john-marshall-1","summer","1956","Australia"
"Alexander Martonffy","Male",37,"Fencing",0,0,0,0,"alexander-martonffy-1","summer","1956","Australia"
"Michele Mason-Brown","Female",17,"Athletics",0,0,0,0,"michele-mason-brown-1","summer","1956","Australia"
"William McCabe","Male",21,"Water Polo",0,0,0,0,"william-mccabe-1","summer","1956","Australia"
"Joseph McCann","Male",31,"Diving",0,0,0,0,"joseph-mccann-1","summer","1956","Australia"
"Brian McCowage","Male",21,"Fencing",0,0,0,0,"brian-mccowage-1","summer","1956","Australia"
"Ted McGlynn","Male",25,"Athletics",0,0,0,0,"ted-mcglynn-1","summer","1956","Australia"
"David McKenzie","Male",20,"Fencing",0,0,0,0,"david-mckenzie-1","summer","1956","Australia"
"Graham McKenzie","Male",NA,"Fencing",0,0,0,0,"graham-mckenzie-1","summer","1956","Australia"
"Kevin McMahon","Male",17,"Rowing",0,0,0,0,"kevin-mcmahon-1","summer","1956","Australia"
"Graham McMillan","Male",20,"Football",0,0,0,0,"graham-mcmillan-1","summer","1956","Australia"
"Don Mecklem","Male",NA,"Hockey",0,0,0,0,"don-mecklem-1","summer","1956","Australia"
"Ray Mitchell","Male",35,"Wrestling",0,0,0,0,"ray-mitchell-1","summer","1956","Australia"
"Roy Moore","Male",NA,"Cycling",0,0,0,0,"roy-moore-1","summer","1956","Australia"
"Mike Moroney","Male",22,"Athletics",0,0,0,0,"mike-moroney-1","summer","1956","Australia"
"Charlie Morris","Male",30,"Athletics",0,0,0,0,"charlie-morris-1","summer","1956","Australia"
"Bruce Morrow","Male",20,"Football",0,0,0,0,"bruce-morrow-1","summer","1956","Australia"
"Merv Moy","Male",26,"Basketball",0,0,0,0,"merv-moy-1","summer","1956","Australia"
"Clement Mudford","Male",41,"Shooting",0,0,0,0,"clement-mudford-1","summer","1956","Australia"
"Frank Murphy","Male",28,"Diving",0,0,0,0,"frank-murphy-1","summer","1956","Australia"
"Fred Murphy","Male",32,"Wrestling",0,0,0,0,"fred-murphy-1","summer","1956","Australia"
"Jim Nestor","Male",36,"Cycling",0,0,0,0,"jim-nestor-1","summer","1956","Australia"
"Jim Nevin","Male",25,"Cycling",0,0,0,0,"jim-nevin-1","summer","1956","Australia"
"Wendy Nicholls","Female",19,"Gymnastics",0,0,0,0,"wendy-nicholls-1","summer","1956","Australia"
"George Nicoll","Male",NA,"Modern Pentathlon",0,0,0,0,"george-nicoll-1","summer","1956","Australia"
"Denise O'Brien","Female",19,"Fencing",0,0,0,0,"denise-obrien-1","summer","1956","Australia"
"John O'Brien","Male",25,"Water Polo",0,0,0,0,"john-obrien-2","summer","1956","Australia"
"John O'Sullivan","Male",NA,"Cycling",0,0,0,0,"john-osullivan-1","summer","1956","Australia"
"Tom Ohman","Male",30,"Canoeing",0,0,0,0,"tom-ohman-1","summer","1956","Australia"
"Brian Oliver","Male",26,"Athletics",0,0,0,0,"brian-oliver-1","summer","1956","Australia"
"Keith Ollerenshaw","Male",28,"Athletics",0,0,0,0,"keith-ollerenshaw-1","summer","1956","Australia"
"Bill Orchard","Male",27,"Water Polo",0,0,0,0,"bill-orchard-1","summer","1956","Australia"
"Peter Papps","Male",16,"Shooting",0,0,0,0,"peter-papps-1","summer","1956","Australia"
"Ross Parker","Male",21,"Athletics",0,0,0,0,"ross-parker-1","summer","1956","Australia"
"William Paterson","Male",NA,"Wrestling",0,0,0,0,"william-paterson-1","summer","1956","Australia"
"Eric Pearce","Male",25,"Hockey",0,0,0,0,"eric-pearce-1","summer","1956","Australia"
"Gordon Pearce","Male",22,"Hockey",0,0,0,0,"gordon-pearce-1","summer","1956","Australia"
"Mel Pearce","Male",28,"Hockey",0,0,0,0,"mel-pearce-1","summer","1956","Australia"
