"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Emili Pérez","Male",25,"Cycling",0,0,0,0,"emili-perez-1","summer","1992","Andorra"
"Xavier Pérez","Male",24,"Cycling",0,0,0,0,"xavier-perez-1","summer","1992","Andorra"
"David Ramón","Male",18,"Sailing",0,0,0,0,"david-ramon-1","summer","1992","Andorra"
"Oscar Ramón","Male",20,"Sailing",0,0,0,0,"oscar-ramon-1","summer","1992","Andorra"
"João Francisco Capindica","Male",21,"Athletics",0,0,0,0,"joao-francisco-capindica-1","summer","1992","Angola"
"Herlander Coimbra","Male",24,"Basketball",0,0,0,0,"herlander-coimbra-1","summer","1992","Angola"
"Nádia Cruz","Female",17,"Swimming",0,0,0,0,"nadia-cruz-1","summer","1992","Angola"
"Jean-Jacques da Conceição","Male",28,"Basketball",0,0,0,0,"jean-jacques-da-conceicao-1","summer","1992","Angola"
"Victor de Carvalho","Male",23,"Basketball",0,0,0,0,"victor-de-carvalho-1","summer","1992","Angola"
"José Maria de Jesús","Male",24,"Judo",0,0,0,0,"jose-maria-de-jesus-1","summer","1992","Angola"
"Francisco de Souza","Male",26,"Judo",0,0,0,0,"francisco-de-souza-1","summer","1992","Angola"
"João de Souza","Male",18,"Judo",0,0,0,0,"joao-de-souza-1","summer","1992","Angola"
"David Dias","Male",23,"Basketball",0,0,0,0,"david-dias-1","summer","1992","Angola"
"António dos Santos","Male",27,"Athletics",0,0,0,0,"antonio-dos-santos-2","summer","1992","Angola"
"Ana Isabel Elias","Female",26,"Athletics",0,0,0,0,"ana-isabel-elias-1","summer","1992","Angola"
"Afonso Ferraz","Male",27,"Athletics",0,0,0,0,"afonso-ferraz-1","summer","1992","Angola"
"Luvambu Filipe","Male",23,"Sailing",0,0,0,0,"luvambu-filipe-1","summer","1992","Angola"
"Elsa Freire","Female",17,"Swimming",0,0,0,0,"elsa-freire-1","summer","1992","Angola"
"Eliseu Ganda","Male",23,"Sailing",0,0,0,0,"eliseu-ganda-1","summer","1992","Angola"
"José Carlos Guimarães","Male",28,"Basketball",0,0,0,0,"jose-carlos-guimaraes-1","summer","1992","Angola"
"Pedro Lima","Male",21,"Swimming",0,0,0,0,"pedro-lima-1","summer","1992","Angola"
"Paulo Macedo","Male",24,"Basketball",0,0,0,0,"paulo-macedo-1","summer","1992","Angola"
"Francisco Moniz","Male",26,"Boxing",0,0,0,0,"francisco-moniz-1","summer","1992","Angola"
"Aníbal Moreira","Male",25,"Basketball",0,0,0,0,"anibal-moreira-1","summer","1992","Angola"
"João N'Tyamba","Male",24,"Athletics",0,0,0,0,"joao-ntyamba-1","summer","1992","Angola"
"João Neto","Male",34,"Sailing",0,0,0,0,"joao-neto-1","summer","1992","Angola"
"Benjamim João Romano","Male",22,"Basketball",0,0,0,0,"benjamim-joao-romano-1","summer","1992","Angola"
"Nelson Sardinha","Male",26,"Basketball",0,0,0,0,"nelson-sardinha-1","summer","1992","Angola"
"Manuel Sousa","Male",29,"Basketball",0,0,0,0,"manuel-sousa-1","summer","1992","Angola"
"Moisés Torres","Male",26,"Judo",0,0,0,0,"moises-torres-1","summer","1992","Angola"
"Benjamim Ucuahamba","Male",27,"Basketball",0,0,0,0,"benjamim-ucuahamba-1","summer","1992","Angola"
"�<U+0082>ngelo Victoriano","Male",24,"Basketball",0,0,0,0,"angelo-victoriano-1","summer","1992","Angola"
"Reuben Appleton","Male",24,"Athletics",0,0,0,0,"reuben-appleton-1","summer","1992","Antigua and Barbuda"
"Stedroy Braithwaite","Male",31,"Sailing",0,0,0,0,"stedroy-braithwaite-1","summer","1992","Antigua and Barbuda"
"Ty Brodie","Male",25,"Sailing",0,0,0,0,"ty-brodie-1","summer","1992","Antigua and Barbuda"
"Carlo Falcone","Male",38,"Sailing",0,0,0,0,"carlo-falcone-1","summer","1992","Antigua and Barbuda"
"Charmaine Gilgeous","Female",20,"Athletics",0,0,0,0,"charmaine-gilgeous-1","summer","1992","Antigua and Barbuda"
"Kenmore Hughes","Male",22,"Athletics",0,0,0,0,"kenmore-hughes-1","summer","1992","Antigua and Barbuda"
"Dale Jones","Male",28,"Athletics",0,0,0,0,"dale-jones-1","summer","1992","Antigua and Barbuda"
"Neil Lloyd","Male",25,"Cycling",0,0,0,0,"neil-lloyd-1","summer","1992","Antigua and Barbuda"
"Robert Marsh","Male",23,"Cycling",0,0,0,0,"robert-marsh-1","summer","1992","Antigua and Barbuda"
"Robert Peters","Male",21,"Cycling",0,0,0,0,"robert-peters-1","summer","1992","Antigua and Barbuda"
"Karen Portch","Female",33,"Sailing",0,0,0,0,"karen-portch-1","summer","1992","Antigua and Barbuda"
"Heather Samuel","Female",22,"Athletics",0,0,0,0,"heather-samuel-1","summer","1992","Antigua and Barbuda"
"Paola Vittoria","Female",31,"Sailing",0,0,0,0,"paola-vittoria-1","summer","1992","Antigua and Barbuda"
"Javier Frana","Male",25,"Tennis",0,0,1,1,"javier-frana-1","summer","1992","Argentina"
"Christian Miniussi","Male",25,"Tennis",0,0,1,1,"christian-miniussi-1","summer","1992","Argentina"
"Jorge Aguirre","Male",30,"Judo",0,0,0,0,"jorge-aguirre-1","summer","1992","Argentina"
"Diego Allona","Male",24,"Hockey",0,0,0,0,"diego-allona-1","summer","1992","Argentina"
"Edgardo Antinori","Male",22,"Judo",0,0,0,0,"edgardo-antinori-1","summer","1992","Argentina"
"Aldo Ayala","Male",33,"Hockey",0,0,0,0,"aldo-ayala-1","summer","1992","Argentina"
"Orlando Baccino","Male",21,"Judo",0,0,0,0,"orlando-baccino-1","summer","1992","Argentina"
"Marcelo Cascabelo","Male",28,"Athletics",0,0,0,0,"marcelo-cascabelo-1","summer","1992","Argentina"
"Mariano Castro","Male",28,"Sailing",0,0,0,0,"mariano-castro-1","summer","1992","Argentina"
"Fernando Chaparro","Male",27,"Canoeing",0,0,0,0,"fernando-chaparro-1","summer","1992","Argentina"
"Andrés Charadia","Male",26,"Athletics",0,0,0,0,"andres-charadia-1","summer","1992","Argentina"
"Andrea Chiuchich","Female",23,"Fencing",0,0,0,0,"andrea-chiuchich-1","summer","1992","Argentina"
"Ángel Colla","Male",18,"Cycling",0,0,0,0,"angel-colla-1","summer","1992","Argentina"
"Rafael di Tella","Male",27,"Fencing",0,0,0,0,"rafael-di-tella-1","summer","1992","Argentina"
"Carlos Espínola","Male",20,"Sailing",0,0,0,0,"carlos-espinola-1","summer","1992","Argentina"
"María Espínola","Female",17,"Sailing",0,0,0,0,"maria-espinola-1","summer","1992","Argentina"
"Fernando Falchetto","Male",20,"Hockey",0,0,0,0,"fernando-falchetto-1","summer","1992","Argentina"
"Sergio Fernández","Male",25,"Rowing",0,0,0,0,"sergio-fernandez-1","summer","1992","Argentina"
"Fernando Ferrara","Male",24,"Hockey",0,0,0,0,"fernando-ferrara-1","summer","1992","Argentina"
"Alejandra Gabaglio","Female",25,"Table Tennis",0,0,0,0,"alejandra-gabaglio-1","summer","1992","Argentina"
"Carlos Gabutti","Male",40,"Sailing",0,0,0,0,"carlos-gabutti-1","summer","1992","Argentina"
"Marcelo Gandolfo","Male",20,"Weightlifting",0,0,0,0,"marcelo-gandolfo-1","summer","1992","Argentina"
"Gastón García","Male",24,"Judo",0,0,0,0,"gaston-garcia-1","summer","1992","Argentina"
"Marcelo Garrafo","Male",34,"Hockey",0,0,0,0,"marcelo-garrafo-1","summer","1992","Argentina"
"Carlos Geneyro","Male",26,"Hockey",0,0,0,0,"carlos-geneyro-1","summer","1992","Argentina"
"Sandra Giancola","Female",27,"Fencing",0,0,0,0,"sandra-giancola-1","summer","1992","Argentina"
"Andrea Giordano","Female",16,"Gymnastics",0,0,0,0,"andrea-giordano-1","summer","1992","Argentina"
"Karla Goltman","Female",25,"Diving",0,0,0,0,"karla-goltman-1","summer","1992","Argentina"
"Alberto González","Male",19,"Fencing",0,0,0,0,"alberto-gonzalez-1","summer","1992","Argentina"
"Griselda González","Female",26,"Athletics",0,0,0,0,"griselda-gonzalez-1","summer","1992","Argentina"
"Gustavo Guglielmone","Male",21,"Cycling",0,0,0,0,"gustavo-guglielmone-1","summer","1992","Argentina"
"Max Holdo","Male",21,"Rowing",0,0,0,0,"max-holdo-1","summer","1992","Argentina"
"Yanina Iannuzzi","Female",19,"Fencing",0,0,0,0,"yanina-iannuzzi-1","summer","1992","Argentina"
"Elio Ibarra","Male",24,"Boxing",0,0,0,0,"elio-ibarra-1","summer","1992","Argentina"
"Isidro Ibarrondo","Male",21,"Gymnastics",0,0,0,0,"isidro-ibarrondo-1","summer","1992","Argentina"
"Hae-Ja Kim de Rimasa","Female",42,"Table Tennis",0,0,0,0,"hae-ja-kim-de-rimasa-1","summer","1992","Argentina"
"Florencia Labat","Female",21,"Tennis",0,0,0,0,"florencia-labat-1","summer","1992","Argentina"
"Juan Labrin","Male",35,"Canoeing",0,0,0,0,"juan-labrin-1","summer","1992","Argentina"
"Sebastián Lasave","Male",21,"Swimming",0,0,0,0,"sebastian-lasave-1","summer","1992","Argentina"
"Pablo Lombi","Male",23,"Hockey",0,0,0,0,"pablo-lombi-1","summer","1992","Argentina"
"Hernán López","Male",19,"Cycling",0,0,0,0,"hernan-lopez-1","summer","1992","Argentina"
"Sandro López","Male",24,"Judo",0,0,0,0,"sandro-lopez-1","summer","1992","Argentina"
"José Lovito","Male",22,"Cycling",0,0,0,0,"jose-lovito-1","summer","1992","Argentina"
"Jorge Miguel Maglioni","Male",25,"Boxing",0,0,0,0,"jorge-miguel-maglioni-1","summer","1992","Argentina"
"Cristian Maino","Male",21,"Canoeing",0,0,0,0,"cristian-maino-1","summer","1992","Argentina"
"Gustavo Majauskas","Male",26,"Weightlifting",0,0,0,0,"gustavo-majauskas-1","summer","1992","Argentina"
"Alberto Mancini","Male",23,"Tennis",0,0,0,0,"alberto-mancini-1","summer","1992","Argentina"
"Adrián Mandarano","Male",23,"Hockey",0,0,0,0,"adrian-mandarano-1","summer","1992","Argentina"
"José Luis Marello","Male",26,"Canoeing",0,0,0,0,"jose-luis-marello-1","summer","1992","Argentina"
"Carolina Mariani","Female",19,"Judo",0,0,0,0,"carolina-mariani-1","summer","1992","Argentina"
"Juan Maricich","Male",20,"Canoeing",0,0,0,0,"juan-maricich-1","summer","1992","Argentina"
"Laura Martinel","Female",28,"Judo",0,0,0,0,"laura-martinel-1","summer","1992","Argentina"
"Gabriel Minadeo","Male",24,"Hockey",0,0,0,0,"gabriel-minadeo-1","summer","1992","Argentina"
"Andrés Minelli","Male",21,"Swimming",0,0,0,0,"andres-minelli-1","summer","1992","Argentina"
"Pablo Minelli","Male",22,"Swimming",0,0,0,0,"pablo-minelli-1","summer","1992","Argentina"
"Remigio Molina","Male",21,"Boxing",0,0,0,0,"remigio-molina-1","summer","1992","Argentina"
"Francisco Morales","Male",20,"Judo",0,0,0,0,"francisco-morales-1","summer","1992","Argentina"
"Pablo Moreira","Male",21,"Hockey",0,0,0,0,"pablo-moreira-1","summer","1992","Argentina"
"Gustavo Pacheco","Male",27,"Rowing",0,0,0,0,"gustavo-pacheco-1","summer","1992","Argentina"
"Edgardo Pailos","Male",24,"Hockey",0,0,0,0,"edgardo-pailos-1","summer","1992","Argentina"
"Mercedes Paz","Female",26,"Tennis",0,0,0,0,"mercedes-paz-1","summer","1992","Argentina"
"Carlos Pérez","Male",21,"Cycling",0,0,0,0,"carlos-perez-1","summer","1992","Argentina"
"Rodolfo Pérez","Male",24,"Hockey",0,0,0,0,"rodolfo-perez-1","summer","1992","Argentina"
"Guillermo Pfaab","Male",23,"Rowing",0,0,0,0,"guillermo-pfaab-1","summer","1992","Argentina"
"Marcelo Pieretti","Male",22,"Rowing",0,0,0,0,"marcelo-pieretti-1","summer","1992","Argentina"
"Fabio Placanica","Male",22,"Cycling",0,0,0,0,"fabio-placanica-1","summer","1992","Argentina"
"Romina Plataroti","Female",15,"Gymnastics",0,0,0,0,"romina-plataroti-1","summer","1992","Argentina"
"Diego Potap","Male",22,"Wrestling",0,0,0,0,"diego-potap-1","summer","1992","Argentina"
"Verónica Ribot","Female",30,"Diving",0,0,0,0,"veronica-ribot-1","summer","1992","Argentina"
"Firmo Roberti","Male",49,"Shooting",0,0,0,0,"firmo-roberti-1","summer","1992","Argentina"
"Emanuel Roggero","Male",27,"Hockey",0,0,0,0,"emanuel-roggero-1","summer","1992","Argentina"
"Sergio Rolando","Male",19,"Cycling",0,0,0,0,"sergio-rolando-1","summer","1992","Argentina"
"Daniel Ruiz","Male",23,"Hockey",0,0,0,0,"daniel-ruiz-1","summer","1992","Argentina"
"Ricardo Rusticucci","Male",46,"Shooting",0,0,0,0,"ricardo-rusticucci-1","summer","1992","Argentina"
"Leonardo Salvucci","Male",21,"Judo",0,0,0,0,"leonardo-salvucci-1","summer","1992","Argentina"
"Andrés Seperizza","Male",16,"Rowing",0,0,0,0,"andres-seperizza-1","summer","1992","Argentina"
"Antonio Silio","Male",26,"Athletics",0,0,0,0,"antonio-silio-1","summer","1992","Argentina"
"Alejandro Siri","Male",28,"Hockey",0,0,0,0,"alejandro-siri-1","summer","1992","Argentina"
"Martín Sordelli","Male",23,"Hockey",0,0,0,0,"martin-sordelli-1","summer","1992","Argentina"
"Erminio Suárez","Male",23,"Cycling",0,0,0,0,"erminio-suarez-1","summer","1992","Argentina"
"Patricia Tarabini","Female",23,"Tennis",0,0,0,0,"patricia-tarabini-1","summer","1992","Argentina"
"Gustavo Warburg","Male",27,"Sailing",0,0,0,0,"gustavo-warburg-1","summer","1992","Argentina"
"Gisela Williams","Female",20,"Sailing",0,0,0,0,"gisela-williams-1","summer","1992","Argentina"
"Alberto Zanetti","Male",36,"Sailing",0,0,0,0,"alberto-zanetti-1","summer","1992","Argentina"
"Lucien Dirksz","Male",23,"Cycling",0,0,0,0,"lucien-dirksz-1","summer","1992","Aruba"
"Roger Jurriens","Male",26,"Sailing",0,0,0,0,"roger-jurriens-1","summer","1992","Aruba"
"Lia Melis","Female",32,"Athletics",0,0,0,0,"lia-melis-1","summer","1992","Aruba"
"Kim Reynierse","Male",31,"Athletics",0,0,0,0,"kim-reynierse-1","summer","1992","Aruba"
"Gerard van Vliet","Male",28,"Cycling",0,0,0,0,"gerard-van-vliet-1","summer","1992","Aruba"
"Matt Ryan","Male",28,"Equestrianism",2,0,0,2,"matt-ryan-1","summer","1992","Australia"
"Kieren Perkins","Male",18,"Swimming",1,1,0,2,"kieren-perkins-1","summer","1992","Australia"
"Kathy Watt","Female",27,"Cycling",1,1,0,2,"kathy-watt-1","summer","1992","Australia"
"Hayley Lewis","Female",18,"Swimming",0,1,1,2,"hayley-lewis-1","summer","1992","Australia"
"Peter Antonie","Male",34,"Rowing",1,0,0,1,"peter-antonie-1","summer","1992","Australia"
"Andrew Cooper","Male",27,"Rowing",1,0,0,1,"andrew-cooper-1","summer","1992","Australia"
"David Green","Male",32,"Equestrianism",1,0,0,1,"david-green-1","summer","1992","Australia"
"Nick Green","Male",24,"Rowing",1,0,0,1,"nick-green-1","summer","1992","Australia"
"Steve Hawkins","Male",21,"Rowing",1,0,0,1,"steve-hawkins-1","summer","1992","Australia"
"Andrew Hoy","Male",33,"Equestrianism",1,0,0,1,"andrew-hoy-1","summer","1992","Australia"
"Mike McKay","Male",27,"Rowing",1,0,0,1,"mike-mckay-2","summer","1992","Australia"
"Clint Robinson","Male",19,"Canoeing",1,0,0,1,"clint-robinson-1","summer","1992","Australia"
"Gillian Rolton","Female",36,"Equestrianism",1,0,0,1,"gillian-rolton-1","summer","1992","Australia"
"James Tomkins","Male",26,"Rowing",1,0,0,1,"james-tomkins-1","summer","1992","Australia"
"Brett Aitken","Male",21,"Cycling",0,1,0,1,"brett-aitken-1","summer","1992","Australia"
"John Bestall","Male",29,"Hockey",0,1,0,1,"john-bestall-1","summer","1992","Australia"
"Warren Birmingham","Male",29,"Hockey",0,1,0,1,"warren-birmingham-1","summer","1992","Australia"
"Lee Bodimeade","Male",22,"Hockey",0,1,0,1,"lee-bodimeade-1","summer","1992","Australia"
"Ashley Carey","Male",23,"Hockey",0,1,0,1,"ashley-carey-1","summer","1992","Australia"
"Greg Corbitt","Male",20,"Hockey",0,1,0,1,"greg-corbitt-1","summer","1992","Australia"
"Stephen Davies","Male",23,"Hockey",0,1,0,1,"stephen-davies-1","summer","1992","Australia"
"Damon Diletti","Male",21,"Hockey",0,1,0,1,"damon-diletti-1","summer","1992","Australia"
"Lachlan Dreher","Male",25,"Hockey",0,1,0,1,"lachlan-dreher-1","summer","1992","Australia"
"Lachlan Elmer","Male",23,"Hockey",0,1,0,1,"lachlan-elmer-1","summer","1992","Australia"
"Dean Evans","Male",25,"Hockey",0,1,0,1,"dean-evans-1","summer","1992","Australia"
"Glen Housman","Male",20,"Swimming",0,1,0,1,"glen-housman-1","summer","1992","Australia"
"Shane Kelly","Male",20,"Cycling",0,1,0,1,"shane-kelly-1","summer","1992","Australia"
"Paul Lewis","Male",25,"Hockey",0,1,0,1,"paul-lewis-1","summer","1992","Australia"
"Stephen McGlede","Male",23,"Cycling",0,1,0,1,"stephen-mcglede-1","summer","1992","Australia"
"Gary Neiwand","Male",25,"Cycling",0,1,0,1,"gary-neiwand-1","summer","1992","Australia"
"Shaun O'Brien","Male",23,"Cycling",0,1,0,1,"shaun-obrien-1","summer","1992","Australia"
"Stuart O'Grady","Male",18,"Cycling",0,1,0,1,"stuart-ogrady-1","summer","1992","Australia"
"Graham Reid","Male",28,"Hockey",0,1,0,1,"graham-reid-1","summer","1992","Australia"
"Jay Stacy","Male",23,"Hockey",0,1,0,1,"jay-stacy-1","summer","1992","Australia"
"David Wansbrough","Male",27,"Hockey",0,1,0,1,"david-wansbrough-1","summer","1992","Australia"
"Ken Wark","Male",30,"Hockey",0,1,0,1,"ken-wark-1","summer","1992","Australia"
"Danielle Woodward","Female",27,"Canoeing",0,1,0,1,"danielle-woodward-1","summer","1992","Australia"
"Michael York","Male",24,"Hockey",0,1,0,1,"michael-york-1","summer","1992","Australia"
"Ramon Andersson","Male",29,"Canoeing",0,0,1,1,"ramon-andersson-1","summer","1992","Australia"
"Mitch Booth","Male",29,"Sailing",0,0,1,1,"mitch-booth-1","summer","1992","Australia"
"Daniela Costian","Female",27,"Athletics",0,0,1,1,"daniela-costian-1","summer","1992","Australia"
"John Forbes","Male",22,"Sailing",0,0,1,1,"john-forbes-1","summer","1992","Australia"
"Tim Forsyth","Male",18,"Athletics",0,0,1,1,"tim-forsyth-1","summer","1992","Australia"
"Kelvin Graham","Male",28,"Canoeing",0,0,1,1,"kelvin-graham-1","summer","1992","Australia"
"Lars Kleppich","Male",24,"Sailing",0,0,1,1,"lars-kleppich-1","summer","1992","Australia"
"Nicole Livingstone-Stevenson","Female",21,"Swimming",0,0,1,1,"nicole-livingstone-stevenson-1","summer","1992","Australia"
"Rachel McQuillan","Female",20,"Tennis",0,0,1,1,"rachel-mcquillan-1","summer","1992","Australia"
"Susie O'Neill","Female",18,"Swimming",0,0,1,1,"susie-oneill-1","summer","1992","Australia"
"Nicole Provis-Bradtke","Female",22,"Tennis",0,0,1,1,"nicole-provis-bradtke-1","summer","1992","Australia"
"Sam Riley","Female",19,"Swimming",0,0,1,1,"sam-riley-1","summer","1992","Australia"
"Phil Rogers","Male",21,"Swimming",0,0,1,1,"phil-rogers-1","summer","1992","Australia"
"Ian Rowling","Male",25,"Canoeing",0,0,1,1,"ian-rowling-1","summer","1992","Australia"
"Steve Wood","Male",31,"Canoeing",0,0,1,1,"steve-wood-1","summer","1992","Australia"
"Nick A'Hern","Male",23,"Athletics",0,0,0,0,"nick-ahern-1","summer","1992","Australia"
"April Adams","Female",19,"Diving",0,0,0,0,"april-adams-1","summer","1992","Australia"
"Phil Adams","Male",46,"Shooting",0,0,0,0,"phil-adams-1","summer","1992","Australia"
"Monique Allen","Female",20,"Gymnastics",0,0,0,0,"monique-allen-1","summer","1992","Australia"
"David Anderson","Male",26,"Athletics",0,0,0,0,"david-anderson-2","summer","1992","Australia"
"Sue Andrews","Female",21,"Athletics",0,0,0,0,"sue-andrews-1","summer","1992","Australia"
"Alyson Annan","Female",19,"Hockey",0,0,0,0,"alyson-annan-1","summer","1992","Australia"
"Zlatko Arambasic","Male",22,"Football",0,0,0,0,"zlatko-arambasic-1","summer","1992","Australia"
"Simon Arkell","Male",26,"Athletics",0,0,0,0,"simon-arkell-1","summer","1992","Australia"
"Vyninka Arlow","Female",18,"Diving",0,0,0,0,"vyninka-arlow-1","summer","1992","Australia"
"Duncan Armstrong","Male",24,"Swimming",0,0,0,0,"duncan-armstrong-1","summer","1992","Australia"
"Scott Arnold","Male",27,"Fencing",0,0,0,0,"scott-arnold-1","summer","1992","Australia"
"Simon Asher","Male",24,"Water Polo",0,0,0,0,"simon-asher-1","summer","1992","Australia"
"Chris Bacon","Male",22,"Judo",0,0,0,0,"chris-bacon-1","summer","1992","Australia"
"Andrew Baildon","Male",20,"Swimming",0,0,0,0,"andrew-baildon-1","summer","1992","Australia"
"Simon Baker","Male",34,"Athletics",0,0,0,0,"simon-baker-1","summer","1992","Australia"
"Robin Bakker","Male",32,"Rowing",0,0,0,0,"robin-bakker-1","summer","1992","Australia"
"Colin Beashel","Male",32,"Sailing",0,0,0,0,"colin-beashel-1","summer","1992","Australia"
"Tracey Belbin","Female",25,"Hockey",0,0,0,0,"tracey-belbin-1","summer","1992","Australia"
"Milan Blagojevic","Male",22,"Football",0,0,0,0,"milan-blagojevic-1","summer","1992","Australia"
"Gabrielle Blythe","Female",23,"Athletics",0,0,0,0,"gabrielle-blythe-1","summer","1992","Australia"
"Nicole Boegman-Staines","Female",25,"Athletics",0,0,0,0,"nicole-boegman-staines-1","summer","1992","Australia"
"Ray Borner","Male",30,"Basketball",0,0,0,0,"ray-borner-1","summer","1992","Australia"
"Mark Bosnich","Male",20,"Football",0,0,0,0,"mark-bosnich-1","summer","1992","Australia"
"Glenn Bourke","Male",31,"Sailing",0,0,0,0,"glenn-bourke-1","summer","1992","Australia"
"Debbie Bowman-Sullivan","Female",29,"Hockey",0,0,0,0,"debbie-bowman-sullivan-1","summer","1992","Australia"
"Mark Bradtke","Male",23,"Basketball",0,0,0,0,"mark-bradtke-1","summer","1992","Australia"
"Christine Bridge","Female",30,"Sailing",0,0,0,0,"christine-bridge-1","summer","1992","Australia"
"Cris Brown","Male",29,"Wrestling",0,0,0,0,"cris-brown-1","summer","1992","Australia"
