"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Salima Souakri","Female",29,"Judo",0,0,0,0,"salima-souakri-1","summer","2004","Algeria"
"Nahida Touhami","Female",26,"Athletics",0,0,0,0,"nahida-touhami-1","summer","2004","Algeria"
"Noureddine Yagoubi","Male",30,"Judo",0,0,0,0,"noureddine-yagoubi-1","summer","2004","Algeria"
"Rachid Ziar","Male",30,"Athletics",0,0,0,0,"rachid-ziar-1","summer","2004","Algeria"
"Eleei Lalio","Male",24,"Weightlifting",0,0,0,0,"eleei-lalio-1","summer","2004","American Samoa"
"Lisa Misipeka","Female",29,"Athletics",0,0,0,0,"lisa-misipeka-1","summer","2004","American Samoa"
"Kelsey Nakanelua","Male",37,"Athletics",0,0,0,0,"kelsey-nakanelua-1","summer","2004","American Samoa"
"Toni Bernadó","Male",37,"Athletics",0,0,0,0,"toni-bernado-1","summer","2004","Andorra"
"Toni Besolí","Male",28,"Judo",0,0,0,0,"toni-besoli-1","summer","2004","Andorra"
"Carolina Cerqueda","Female",18,"Swimming",0,0,0,0,"carolina-cerqueda-1","summer","2004","Andorra"
"Silvia Felipo","Female",37,"Athletics",0,0,0,0,"silvia-felipo-1","summer","2004","Andorra"
"Hocine Haciane","Male",18,"Swimming",0,0,0,0,"hocine-haciane-1","summer","2004","Andorra"
"Francesc Repiso Romero","Male",40,"Shooting",0,0,0,0,"francesc-repiso-romero-1","summer","2004","Andorra"
"Carlos Almeida","Male",27,"Basketball",0,0,0,0,"carlos-almeida-1","summer","2004","Angola"
"Nair Almeida","Female",20,"Handball",0,0,0,0,"nair-almeida-1","summer","2004","Angola"
"Rosa Amaral","Female",24,"Handball",0,0,0,0,"rosa-amaral-1","summer","2004","Angola"
"Neyde Barbosa","Female",23,"Handball",0,0,0,0,"neyde-barbosa-1","summer","2004","Angola"
"Ilda Bengue","Female",29,"Handball",0,0,0,0,"ilda-bengue-1","summer","2004","Angola"
"Olímpio Cipriano","Male",22,"Basketball",0,0,0,0,"olimpio-cipriano-1","summer","2004","Angola"
"Walter Costa","Male",31,"Basketball",0,0,0,0,"walter-costa-1","summer","2004","Angola"
"Victor de Carvalho","Male",35,"Basketball",0,0,0,0,"victor-de-carvalho-1","summer","2004","Angola"
"Isabel Fernandes","Female",19,"Handball",0,0,0,0,"isabel-fernandes-1","summer","2004","Angola"
"Joaquim Gomes","Male",23,"Basketball",0,0,0,0,"joaquim-gomes-1","summer","2004","Angola"
"Maria Inês Jololo","Female",28,"Handball",0,0,0,0,"maria-ines-jololo-1","summer","2004","Angola"
"Luísa Kiala","Female",22,"Handball",0,0,0,0,"luisa-kiala-1","summer","2004","Angola"
"Belina Larica","Female",24,"Handball",0,0,0,0,"belina-larica-1","summer","2004","Angola"
"Miguel Lutonda","Male",32,"Basketball",0,0,0,0,"miguel-lutonda-1","summer","2004","Angola"
"João Matias","Male",17,"Swimming",0,0,0,0,"joao-matias-1","summer","2004","Angola"
"Eduardo Mingas","Male",25,"Basketball",0,0,0,0,"eduardo-mingas-1","summer","2004","Angola"
"Valter Monteiro","Male",31,"Basketball",0,0,0,0,"valter-monteiro-1","summer","2004","Angola"
"Antónia Moreira","Female",22,"Judo",0,0,0,0,"antonia-moreira-1","summer","2004","Angola"
"Abdel Moussa","Male",24,"Basketball",0,0,0,0,"abdel-moussa-1","summer","2004","Angola"
"Victor Muzadi","Male",26,"Basketball",0,0,0,0,"victor-muzadi-1","summer","2004","Angola"
"João N'Tyamba","Male",36,"Athletics",0,0,0,0,"joao-ntyamba-1","summer","2004","Angola"
"Anica Neto","Female",31,"Handball",0,0,0,0,"anica-neto-1","summer","2004","Angola"
"Mária Pedro","Female",21,"Handball",0,0,0,0,"maria-pedro-1","summer","2004","Angola"
"Dionisia Pio","Female",27,"Handball",0,0,0,0,"dionisia-pio-1","summer","2004","Angola"
"Elzira Tavares","Female",24,"Handball",0,0,0,0,"elzira-tavares-1","summer","2004","Angola"
"Odete Tavares","Female",27,"Handball",0,0,0,0,"odete-tavares-1","summer","2004","Angola"
"Filomena Trindade","Female",32,"Handball",0,0,0,0,"filomena-trindade-1","summer","2004","Angola"
"�<U+0082>ngelo Victoriano","Male",36,"Basketball",0,0,0,0,"angelo-victoriano-1","summer","2004","Angola"
"Edmar Victoriano","Male",28,"Basketball",0,0,0,0,"edmar-victoriano-1","summer","2004","Angola"
"Lili Webba-Torres","Female",35,"Handball",0,0,0,0,"lili-webba-torres-1","summer","2004","Angola"
"Daniel Bailey","Male",17,"Athletics",0,0,0,0,"daniel-bailey-1","summer","2004","Antigua and Barbuda"
"Brendan Christian","Male",20,"Athletics",0,0,0,0,"brendan-christian-1","summer","2004","Antigua and Barbuda"
"Christal O'Reilly Clashing","Female",14,"Swimming",0,0,0,0,"christal-oreilly-clashing-1","summer","2004","Antigua and Barbuda"
"Heather Samuel","Female",34,"Athletics",0,0,0,0,"heather-samuel-1","summer","2004","Antigua and Barbuda"
"Malique Williams","Male",15,"Swimming",0,0,0,0,"malique-williams-1","summer","2004","Antigua and Barbuda"
"Roberto Ayala","Male",31,"Football",1,0,0,1,"roberto-ayala-1","summer","2004","Argentina"
"Nicolás Burdisso","Male",23,"Football",1,0,0,1,"nicolas-burdisso-1","summer","2004","Argentina"
"Fabricio Coloccini","Male",22,"Football",1,0,0,1,"fabricio-coloccini-1","summer","2004","Argentina"
"Andrés D'Alessandro","Male",23,"Football",1,0,0,1,"andres-dalessandro-1","summer","2004","Argentina"
"Carlos Delfino","Male",21,"Basketball",1,0,0,1,"carlos-delfino-1","summer","2004","Argentina"
"César Delgado","Male",22,"Football",1,0,0,1,"cesar-delgado-1","summer","2004","Argentina"
"Gabriel Fernández","Male",27,"Basketball",1,0,0,1,"gabriel-fernandez-1","summer","2004","Argentina"
"Manu Ginóbili","Male",27,"Basketball",1,0,0,1,"manu-ginobili-1","summer","2004","Argentina"
"Kily González","Male",30,"Football",1,0,0,1,"kily-gonzalez-1","summer","2004","Argentina"
"Luis González","Male",23,"Football",1,0,0,1,"luis-gonzalez-6","summer","2004","Argentina"
"Mariano González","Male",23,"Football",1,0,0,1,"mariano-gonzalez-1","summer","2004","Argentina"
"Leonardo Gutiérrez","Male",26,"Basketball",1,0,0,1,"leonardo-gutierrez-1","summer","2004","Argentina"
"Gabriel Heinze","Male",26,"Football",1,0,0,1,"gabriel-heinze-1","summer","2004","Argentina"
"Walter Herrmann","Male",25,"Basketball",1,0,0,1,"walter-herrmann-1","summer","2004","Argentina"
"Germán Lux","Male",22,"Football",1,0,0,1,"german-lux-1","summer","2004","Argentina"
"Javier Mascherano","Male",20,"Football",1,0,0,1,"javier-mascherano-1","summer","2004","Argentina"
"Nicolás Medina","Male",22,"Football",1,0,0,1,"nicolas-medina-1","summer","2004","Argentina"
"Alejandro Ariel Montecchia","Male",32,"Basketball",1,0,0,1,"alejandro-ariel-montecchia-1","summer","2004","Argentina"
"Andrés Nocioni","Male",24,"Basketball",1,0,0,1,"andres-nocioni-1","summer","2004","Argentina"
"Fabricio Oberto","Male",31,"Basketball",1,0,0,1,"fabricio-oberto-1","summer","2004","Argentina"
"Clemente Rodríguez","Male",23,"Football",1,0,0,1,"clemente-rodriguez-1","summer","2004","Argentina"
"Mauro Rosales","Male",23,"Football",1,0,0,1,"mauro-rosales-1","summer","2004","Argentina"
"Pepe Sánchez","Male",27,"Basketball",1,0,0,1,"pepe-sanchez-1","summer","2004","Argentina"
"Javier Saviola","Male",22,"Football",1,0,0,1,"javier-saviola-1","summer","2004","Argentina"
"Luis Scola","Male",24,"Basketball",1,0,0,1,"luis-scola-1","summer","2004","Argentina"
"Hugo Ariel Sconochini","Male",33,"Basketball",1,0,0,1,"hugo-ariel-sconochini-1","summer","2004","Argentina"
"Carlos Tévez","Male",20,"Football",1,0,0,1,"carlos-tevez-1","summer","2004","Argentina"
"Rubén Wolkowyski","Male",30,"Basketball",1,0,0,1,"ruben-wolkowyski-1","summer","2004","Argentina"
"Magdalena Aicega","Female",30,"Hockey",0,0,1,1,"magdalena-aicega-1","summer","2004","Argentina"
"Mariela Antoniska","Female",29,"Hockey",0,0,1,1,"mariela-antoniska-1","summer","2004","Argentina"
"Inés Arrondo","Female",26,"Hockey",0,0,1,1,"ines-arrondo-1","summer","2004","Argentina"
"Lucha Aymar","Female",27,"Hockey",0,0,1,1,"lucha-aymar-1","summer","2004","Argentina"
"Georgina Bardach","Female",20,"Swimming",0,0,1,1,"georgina-bardach-1","summer","2004","Argentina"
"Claudia Burkart","Female",24,"Hockey",0,0,1,1,"claudia-burkart-1","summer","2004","Argentina"
"Marina Di Giacomo","Female",28,"Hockey",0,0,1,1,"marina-di-giacomo-1","summer","2004","Argentina"
"Carlos Espínola","Male",32,"Sailing",0,0,1,1,"carlos-espinola-1","summer","2004","Argentina"
"Sole García","Female",23,"Hockey",0,0,1,1,"sole-garcia-1","summer","2004","Argentina"
"Mariana González","Female",28,"Hockey",0,0,1,1,"mariana-gonzalez-1","summer","2004","Argentina"
"Alejandra Gulla","Female",27,"Hockey",0,0,1,1,"alejandra-gulla-1","summer","2004","Argentina"
"Maripi Hernández","Female",27,"Hockey",0,0,1,1,"maripi-hernandez-1","summer","2004","Argentina"
"Santiago Lange","Male",42,"Sailing",0,0,1,1,"santiago-lange-1","summer","2004","Argentina"
"Mechi Margalot","Female",29,"Hockey",0,0,1,1,"mechi-margalot-1","summer","2004","Argentina"
"Vanina Oneto","Female",31,"Hockey",0,0,1,1,"vanina-oneto-1","summer","2004","Argentina"
"Ceci Rognoni","Female",27,"Hockey",0,0,1,1,"ceci-rognoni-1","summer","2004","Argentina"
"Mariné Russo","Female",24,"Hockey",0,0,1,1,"marine-russo-1","summer","2004","Argentina"
"Ayelén Stepnik","Female",28,"Hockey",0,0,1,1,"ayelen-stepnik-1","summer","2004","Argentina"
"Paola Suárez","Female",28,"Tennis",0,0,1,1,"paola-suarez-1","summer","2004","Argentina"
"Patricia Tarabini","Female",36,"Tennis",0,0,1,1,"patricia-tarabini-1","summer","2004","Argentina"
"Paola Vukojicic","Female",29,"Hockey",0,0,1,1,"paola-vukojicic-1","summer","2004","Argentina"
"Miguel Albarracín","Male",23,"Judo",0,0,0,0,"miguel-albarracin-1","summer","2004","Argentina"
"Mario Almada","Male",29,"Hockey",0,0,0,0,"mario-almada-1","summer","2004","Argentina"
"Nancy Álvarez","Female",28,"Triathlon",0,0,0,0,"nancy-alvarez-1","summer","2004","Argentina"
"Pablo Álvarez","Male",26,"Shooting",0,0,0,0,"pablo-alvarez-1","summer","2004","Argentina"
"Serena Amato","Female",29,"Sailing",0,0,0,0,"serena-amato-1","summer","2004","Argentina"
"Orlando Baccino","Male",33,"Judo",0,0,0,0,"orlando-baccino-1","summer","2004","Argentina"
"Mariano Baracetti","Male",30,"Beach Volleyball",0,0,0,0,"mariano-baracetti-1","summer","2004","Argentina"
"Cecilia Biagioli","Female",19,"Swimming",0,0,0,0,"cecilia-biagioli-1","summer","2004","Argentina"
"Jerónimo Bidegain","Male",27,"Volleyball",0,0,0,0,"jeronimo-bidegain-1","summer","2004","Argentina"
"Daniel Brizuela","Male",18,"Boxing",0,0,0,0,"daniel-brizuela-1","summer","2004","Argentina"
"Max Caldas","Male",31,"Hockey",0,0,0,0,"max-caldas-1","summer","2004","Argentina"
"Agustín Calleri","Male",27,"Tennis",0,0,0,0,"agustin-calleri-1","summer","2004","Argentina"
"Lucas Camareri","Male",23,"Hockey",0,0,0,0,"lucas-camareri-1","summer","2004","Argentina"
"Alejandra Carbone","Female",28,"Fencing",0,0,0,0,"alejandra-carbone-1","summer","2004","Argentina"
"Celeste Carnevale","Female",18,"Gymnastics",0,0,0,0,"celeste-carnevale-1","summer","2004","Argentina"
"Juan Ignacio Cerra","Male",27,"Athletics",0,0,0,0,"juan-ignacio-cerra-1","summer","2004","Argentina"
"Juan Ignacio Chela","Male",24,"Tennis",0,0,0,0,"juan-ignacio-chela-1","summer","2004","Argentina"
"Alejandro Colla","Male",33,"Sailing",0,0,0,0,"alejandro-colla-1","summer","2004","Argentina"
"Martín Conde","Male",32,"Beach Volleyball",0,0,0,0,"martin-conde-1","summer","2004","Argentina"
"Javier Conte","Male",28,"Sailing",0,0,0,0,"javier-conte-1","summer","2004","Argentina"
"Elizabeth Copes","Female",27,"Judo",0,0,0,0,"elizabeth-copes-1","summer","2004","Argentina"
"Javier Correa","Male",28,"Canoeing",0,0,0,0,"javier-correa-1","summer","2004","Argentina"
"Eduardo Costa","Male",26,"Judo",0,0,0,0,"eduardo-costa-2","summer","2004","Argentina"
"Juan Esteban Curuchet","Male",39,"Cycling",0,0,0,0,"juan-esteban-curuchet-1","summer","2004","Argentina"
"Jenny Dahlgren","Female",20,"Athletics",0,0,0,0,"jenny-dahlgren-1","summer","2004","Argentina"
"Santiago Darraidou","Male",23,"Volleyball",0,0,0,0,"santiago-darraidou-1","summer","2004","Argentina"
"Agustina De Giovanni","Female",19,"Swimming",0,0,0,0,"agustina-de-giovanni-1","summer","2004","Argentina"
"Juan de la Fuente","Male",27,"Sailing",0,0,0,0,"juan-de-la-fuente-1","summer","2004","Argentina"
"Mariana Díaz","Female",28,"Tennis",0,0,0,0,"mariana-diaz-1","summer","2004","Argentina"
"Martín Dopazo","Male",35,"Equestrianism",0,0,0,0,"martin-dopazo-1","summer","2004","Argentina"
"Gisela Dulko","Female",19,"Tennis",0,0,0,0,"gisela-dulko-1","summer","2004","Argentina"
"Jorge Alberto Elgueta","Male",34,"Volleyball",0,0,0,0,"jorge-alberto-elgueta-1","summer","2004","Argentina"
"Gastón Etlis","Male",29,"Tennis",0,0,0,0,"gaston-etlis-1","summer","2004","Argentina"
"Santiago Fernández","Male",27,"Rowing",0,0,0,0,"santiago-fernandez-1","summer","2004","Argentina"
"Hernán Ferraro","Male",36,"Volleyball",0,0,0,0,"hernan-ferraro-1","summer","2004","Argentina"
"Jimena Florit","Female",32,"Cycling",0,0,0,0,"jimena-florit-1","summer","2004","Argentina"
"Daniel Fontana","Male",28,"Triathlon",0,0,0,0,"daniel-fontana-1","summer","2004","Argentina"
"Alejandra García","Female",31,"Athletics",0,0,0,0,"alejandra-garcia-1","summer","2004","Argentina"
"Carlos Gennero","Male",25,"Cycling",0,0,0,0,"carlos-gennero-1","summer","2004","Argentina"
"Gastón Giani","Male",25,"Volleyball",0,0,0,0,"gaston-giani-1","summer","2004","Argentina"
"Oscar González","Male",37,"Table Tennis",0,0,0,0,"oscar-gonzalez-1","summer","2004","Argentina"
"Diego Gutiérrez","Male",28,"Volleyball",0,0,0,0,"diego-gutierrez-1","summer","2004","Argentina"
"Alejandro Hernando","Male",28,"Taekwondo",0,0,0,0,"alejandro-hernando-1","summer","2004","Argentina"
"Juan Pablo Hourquebie","Male",28,"Hockey",0,0,0,0,"juan-pablo-hourquebie-1","summer","2004","Argentina"
"Nora Köppel","Female",32,"Weightlifting",0,0,0,0,"nora-koppel-1","summer","2004","Argentina"
"Milka Kraljev","Female",21,"Rowing",0,0,0,0,"milka-kraljev-1","summer","2004","Argentina"
"Daniela Krukower","Female",29,"Judo",0,0,0,0,"daniela-krukower-1","summer","2004","Argentina"
"María Fernanda Lauro","Female",25,"Canoeing",0,0,0,0,"maria-fernanda-lauro-1","summer","2004","Argentina"
"Darío Lecman","Male",32,"Weightlifting",0,0,0,0,"dario-lecman-1","summer","2004","Argentina"
"Jorge Lencina","Male",28,"Judo",0,0,0,0,"jorge-lencina-1","summer","2004","Argentina"
"Song Liu","Male",32,"Table Tennis",0,0,0,0,"song-liu-1","summer","2004","Argentina"
"Andrés Loforte","Male",25,"Judo",0,0,0,0,"andres-loforte-1","summer","2004","Argentina"
"Jorge Lombi","Male",32,"Hockey",0,0,0,0,"jorge-lombi-1","summer","2004","Argentina"
"Santiago Lorenzo","Male",26,"Athletics",0,0,0,0,"santiago-lorenzo-1","summer","2004","Argentina"
"Rodrigo Lucenti","Male",26,"Judo",0,0,0,0,"rodrigo-lucenti-1","summer","2004","Argentina"
"Tomás MacCormik","Male",26,"Hockey",0,0,0,0,"tomas-maccormik-1","summer","2004","Argentina"
"Romina Maggi","Female",28,"Athletics",0,0,0,0,"romina-maggi-1","summer","2004","Argentina"
"Analía Marín","Female",21,"Rowing",0,0,0,0,"analia-marin-1","summer","2004","Argentina"
"Pablo Meana","Male",29,"Volleyball",0,0,0,0,"pablo-meana-1","summer","2004","Argentina"
"José Martín Meolans","Male",26,"Swimming",0,0,0,0,"jose-martin-meolans-1","summer","2004","Argentina"
"Marcos Milinkovic","Male",32,"Volleyball",0,0,0,0,"marcos-milinkovic-1","summer","2004","Argentina"
"Maximo Tomás Modesti","Male",52,"Shooting",0,0,0,0,"maximo-tomas-modesti-1","summer","2004","Argentina"
"Marcos Morales","Male",28,"Rowing",0,0,0,0,"marcos-morales-1","summer","2004","Argentina"
"Pablo Moreira","Male",33,"Hockey",0,0,0,0,"pablo-moreira-1","summer","2004","Argentina"
"Walter Naneder","Male",26,"Rowing",0,0,0,0,"walter-naneder-1","summer","2004","Argentina"
"Germán Orozco","Male",28,"Hockey",0,0,0,0,"german-orozco-1","summer","2004","Argentina"
"Eduardo Otero","Male",24,"Swimming",0,0,0,0,"eduardo-otero-1","summer","2004","Argentina"
"Lucía Palermo","Female",18,"Rowing",0,0,0,0,"lucia-palermo-1","summer","2004","Argentina"
"Matías Paredes","Male",22,"Hockey",0,0,0,0,"matias-paredes-1","summer","2004","Argentina"
"Leandro Patti","Male",26,"Volleyball",0,0,0,0,"leandro-patti-1","summer","2004","Argentina"
"Ezequiel Paulón","Male",28,"Hockey",0,0,0,0,"ezequiel-paulon-1","summer","2004","Argentina"
"Pablo Peralta","Male",24,"Volleyball",0,0,0,0,"pablo-peralta-1","summer","2004","Argentina"
"Juan Martín Pereyra","Male",24,"Swimming",0,0,0,0,"juan-martin-pereyra-1","summer","2004","Argentina"
"Walter Pérez","Male",29,"Cycling",0,0,0,0,"walter-perez-1","summer","2004","Argentina"
"Gustavo Porporatto","Male",23,"Volleyball",0,0,0,0,"gustavo-porporatto-1","summer","2004","Argentina"
"Marcelo Pugliese","Male",35,"Athletics",0,0,0,0,"marcelo-pugliese-1","summer","2004","Argentina"
"Paula Reinoso","Female",31,"Sailing",0,0,0,0,"paula-reinoso-1","summer","2004","Argentina"
"Carlos José Retegui","Male",34,"Hockey",0,0,0,0,"carlos-jose-retegui-1","summer","2004","Argentina"
"Mariano Reutemann","Male",27,"Sailing",0,0,0,0,"mariano-reutemann-1","summer","2004","Argentina"
"Lucas Rey","Male",21,"Hockey",0,0,0,0,"lucas-rey-1","summer","2004","Argentina"
"Gastón Rodríguez","Male",22,"Swimming",0,0,0,0,"gaston-rodriguez-1","summer","2004","Argentina"
"Martín Rodríguez","Male",34,"Tennis",0,0,0,0,"martin-rodriguez-3","summer","2004","Argentina"
"Diego Romero","Male",29,"Sailing",0,0,0,0,"diego-romero-1","summer","2004","Argentina"
"Javiera Salcedo","Female",26,"Swimming",0,0,0,0,"javiera-salcedo-1","summer","2004","Argentina"
"Vanina Sánchez","Female",25,"Taekwondo",0,0,0,0,"vanina-sanchez-1","summer","2004","Argentina"
"María Fernanda Sesto","Female",27,"Sailing",0,0,0,0,"maria-fernanda-sesto-1","summer","2004","Argentina"
"Ariel Sganga","Male",30,"Judo",0,0,0,0,"ariel-sganga-1","summer","2004","Argentina"
"Cristian Mauro Soldano","Male",28,"Swimming",0,0,0,0,"cristian-mauro-soldano-1","summer","2004","Argentina"
"Alejandro Spajic","Male",28,"Volleyball",0,0,0,0,"alejandro-spajic-1","summer","2004","Argentina"
"Florencia Szigeti","Female",23,"Swimming",0,0,0,0,"florencia-szigeti-1","summer","2004","Argentina"
"Federico Enrique Sztyrle","Male",39,"Equestrianism",0,0,0,0,"federico-enrique-sztyrle-1","summer","2004","Argentina"
"Pablo Tabachnik","Male",26,"Table Tennis",0,0,0,0,"pablo-tabachnik-1","summer","2004","Argentina"
"Sandra Torres","Female",29,"Athletics",0,0,0,0,"sandra-torres-1","summer","2004","Argentina"
"Rosendo Velarte","Male",33,"Shooting",0,0,0,0,"rosendo-velarte-1","summer","2004","Argentina"
