"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Ali Dad","Male",NA,"Wrestling",0,0,0,0,"ali-dad-1","summer","1988","Afghanistan"
"Ahmad Nasir","Male",NA,"Wrestling",0,0,0,0,"ahmad-nasir-1","summer","1988","Afghanistan"
"Mohammad Razigul","Male",NA,"Wrestling",0,0,0,0,"mohammad-razigul-1","summer","1988","Afghanistan"
"Mohammad Shir","Male",NA,"Wrestling",0,0,0,0,"mohammad-shir-1","summer","1988","Afghanistan"
"Mohammad Taj","Male",NA,"Wrestling",0,0,0,0,"mohammad-taj-1","summer","1988","Afghanistan"
"Réda Abdenouz","Male",19,"Athletics",0,0,0,0,"reda-abdenouz-1","summer","1988","Algeria"
"Benaissa Abed","Male",23,"Boxing",0,0,0,0,"benaissa-abed-1","summer","1988","Algeria"
"Makhlouf Ait Hocine","Male",21,"Handball",0,0,0,0,"makhlouf-ait-hocine-1","summer","1988","Algeria"
"Omar Azzeb","Male",28,"Handball",0,0,0,0,"omar-azzeb-1","summer","1988","Algeria"
"Azzedine Basbas","Male",21,"Weightlifting",0,0,0,0,"azzedine-basbas-1","summer","1988","Algeria"
"Ben Ali Beghouach","Male",21,"Handball",0,0,0,0,"ben-ali-beghouach-1","summer","1988","Algeria"
"Ahmed Bel Kessam","Male",26,"Athletics",0,0,0,0,"ahmed-bel-kessam-1","summer","1988","Algeria"
"Abdel Salem Ben Magh Soula","Male",27,"Handball",0,0,0,0,"abdel-salem-ben-magh-soula-1","summer","1988","Algeria"
"Sebti Benzine","Male",24,"Cycling",0,0,0,0,"sebti-benzine-1","summer","1988","Algeria"
"Mahmoud Bouanik","Male",21,"Handball",0,0,0,0,"mahmoud-bouanik-1","summer","1988","Algeria"
"Oarda Bouchabou","Female",18,"Tennis",0,0,0,0,"oarda-bouchabou-1","summer","1988","Algeria"
"Salah Bouchekriou","Male",26,"Handball",0,0,0,0,"salah-bouchekriou-1","summer","1988","Algeria"
"Abdelhak Bouhalissa","Male",27,"Handball",0,0,0,0,"abdelhak-bouhalissa-1","summer","1988","Algeria"
"Mohamed Bouhalla","Male",25,"Athletics",0,0,0,0,"mohamed-bouhalla-1","summer","1988","Algeria"
"Hassiba Boulmerka","Female",20,"Athletics",0,0,0,0,"hassiba-boulmerka-1","summer","1988","Algeria"
"Brahim Bourdrali","Male",25,"Handball",0,0,0,0,"brahim-bourdrali-1","summer","1988","Algeria"
"Mourad Boussebt","Male",28,"Handball",0,0,0,0,"mourad-boussebt-1","summer","1988","Algeria"
"Azzedine Brahmi","Male",22,"Athletics",0,0,0,0,"azzedine-brahmi-1","summer","1988","Algeria"
"Riad Chibani","Male",24,"Judo",0,0,0,0,"riad-chibani-1","summer","1988","Algeria"
"Meziane Dahmani","Male",23,"Judo",0,0,0,0,"meziane-dahmani-1","summer","1988","Algeria"
"Ahmed Dine","Male",23,"Boxing",0,0,0,0,"ahmed-dine-1","summer","1988","Algeria"
"Ahcen Djeffal","Male",35,"Handball",0,0,0,0,"ahcen-djeffal-1","summer","1988","Algeria"
"Abu Sofiane Draouci","Male",28,"Handball",0,0,0,0,"abu-sofiane-draouci-1","summer","1988","Algeria"
"Abdel Wahab Ferguene","Male",29,"Athletics",0,0,0,0,"abdel-wahab-ferguene-1","summer","1988","Algeria"
"Ali Idir","Male",21,"Judo",0,0,0,0,"ali-idir-1","summer","1988","Algeria"
"Lotfi Khaïda","Male",19,"Athletics",0,0,0,0,"lotfi-khaida-1","summer","1988","Algeria"
"Allaoua Khellil","Male",34,"Athletics",0,0,0,0,"allaoua-khellil-1","summer","1988","Algeria"
"Rachid Kram","Male",25,"Athletics",0,0,0,0,"rachid-kram-1","summer","1988","Algeria"
"Fethnour Lacheheb","Male",24,"Handball",0,0,0,0,"fethnour-lacheheb-1","summer","1988","Algeria"
"Mohamed Meridja","Male",27,"Judo",0,0,0,0,"mohamed-meridja-1","summer","1988","Algeria"
"Noureddine Meziane","Male",25,"Boxing",0,0,0,0,"noureddine-meziane-1","summer","1988","Algeria"
"Boualem Miloudi","Male",23,"Judo",0,0,0,0,"boualem-miloudi-1","summer","1988","Algeria"
"Mohamed Mir","Male",25,"Cycling",0,0,0,0,"mohamed-mir-1","summer","1988","Algeria"
"Kamel Ouchia","Male",31,"Handball",0,0,0,0,"kamel-ouchia-1","summer","1988","Algeria"
"Azzedine Saïd","Male",27,"Boxing",0,0,0,0,"azzedine-said-1","summer","1988","Algeria"
"Moustafa Kamel Salmi","Male",23,"Athletics",0,0,0,0,"moustafa-kamel-salmi-1","summer","1988","Algeria"
"Zineddine Mohamed Seghir","Male",29,"Handball",0,0,0,0,"zineddine-mohamed-seghir-1","summer","1988","Algeria"
"Yacine Sheikh","Male",22,"Boxing",0,0,0,0,"yacine-sheikh-1","summer","1988","Algeria"
"Noureddine Tadjine","Male",25,"Athletics",0,0,0,0,"noureddine-tadjine-1","summer","1988","Algeria"
"Hakim Toumi","Male",27,"Athletics",0,0,0,0,"hakim-toumi-1","summer","1988","Algeria"
"Omar Yousfi","Male",32,"Weightlifting",0,0,0,0,"omar-yousfi-1","summer","1988","Algeria"
"Slimane Zengli","Male",23,"Boxing",0,0,0,0,"slimane-zengli-1","summer","1988","Algeria"
"Lopesi Faagu","Male",28,"Weightlifting",0,0,0,0,"lopesi-faagu-1","summer","1988","American Samoa"
"Gary Fanelli","Male",37,"Athletics",0,0,0,0,"gary-fanelli-1","summer","1988","American Samoa"
"Maselino Masoe","Male",22,"Boxing",0,0,0,0,"maselino-masoe-1","summer","1988","American Samoa"
"Mika Masoe","Male",24,"Boxing",0,0,0,0,"mika-masoe-1","summer","1988","American Samoa"
"Alesana Sione","Male",22,"Wrestling",0,0,0,0,"alesana-sione-1","summer","1988","American Samoa"
"Tauama Timoti","Male",29,"Weightlifting",0,0,0,0,"tauama-timoti-1","summer","1988","American Samoa"
"Josep Graells","Male",24,"Athletics",0,0,0,0,"josep-graells-1","summer","1988","Andorra"
"Emili Pérez","Male",21,"Cycling",0,0,0,0,"emili-perez-1","summer","1988","Andorra"
"Xavier Pérez","Male",20,"Cycling",0,0,0,0,"xavier-perez-1","summer","1988","Andorra"
"Abbão Bartolomeu","Male",22,"Judo",0,0,0,0,"abbao-bartolomeu-1","summer","1988","Angola"
"Ricardo José Boy","Male",24,"Judo",0,0,0,0,"ricardo-jose-boy-1","summer","1988","Angola"
"João Carvalho","Male",37,"Athletics",0,0,0,0,"joao-carvalho-1","summer","1988","Angola"
"Nádia Cruz","Female",13,"Swimming",0,0,0,0,"nadia-cruz-1","summer","1988","Angola"
"Guilhermina da Cruz","Female",18,"Athletics",0,0,0,0,"guilhermina-da-cruz-1","summer","1988","Angola"
"Helder de Carvalho","Male",22,"Judo",0,0,0,0,"helder-de-carvalho-1","summer","1988","Angola"
"Apolinário de Silveira","Male",23,"Boxing",0,0,0,0,"apolinario-de-silveira-1","summer","1988","Angola"
"António dos Santos","Male",24,"Athletics",0,0,0,0,"antonio-dos-santos-2","summer","1988","Angola"
"Arménio Fernandes","Male",28,"Athletics",0,0,0,0,"armenio-fernandes-1","summer","1988","Angola"
"Carla Fernandes","Female",14,"Swimming",0,0,0,0,"carla-fernandes-1","summer","1988","Angola"
"Vivaldo Fernandes","Male",17,"Swimming",0,0,0,0,"vivaldo-fernandes-1","summer","1988","Angola"
"Luis Fortunato","Male",25,"Judo",0,0,0,0,"luis-fortunato-1","summer","1988","Angola"
"Gaspar Fragata","Male",16,"Swimming",0,0,0,0,"gaspar-fragata-1","summer","1988","Angola"
"Elsa Freire","Female",14,"Swimming",0,0,0,0,"elsa-freire-1","summer","1988","Angola"
"Jorge Gomes","Male",16,"Swimming",0,0,0,0,"jorge-gomes-1","summer","1988","Angola"
"Manuel Gomes","Male",22,"Boxing",0,0,0,0,"manuel-gomes-1","summer","1988","Angola"
"José António Inácio","Male",21,"Judo",0,0,0,0,"jose-antonio-inacio-1","summer","1988","Angola"
"Eugénio Katombi","Male",30,"Athletics",0,0,0,0,"eugenio-katombi-1","summer","1988","Angola"
"Pedro Lima","Male",17,"Swimming",0,0,0,0,"pedro-lima-1","summer","1988","Angola"
"Ana Martins","Female",16,"Swimming",0,0,0,0,"ana-martins-1","summer","1988","Angola"
"Lotuala N'Dombassy","Male",24,"Judo",0,0,0,0,"lotuala-ndombassy-1","summer","1988","Angola"
"João N'Tyamba","Male",20,"Athletics",0,0,0,0,"joao-ntyamba-1","summer","1988","Angola"
"Adão N'Zuzi","Male",25,"Boxing",0,0,0,0,"adao-nzuzi-1","summer","1988","Angola"
"Moisés Torres","Male",23,"Judo",0,0,0,0,"moises-torres-1","summer","1988","Angola"
"Alfred Browne","Male",29,"Athletics",0,0,0,0,"alfred-browne-1","summer","1988","Antigua and Barbuda"
"James Browne","Male",22,"Athletics",0,0,0,0,"james-browne-1","summer","1988","Antigua and Barbuda"
"Laverne Bryan","Female",23,"Athletics",0,0,0,0,"laverne-bryan-1","summer","1988","Antigua and Barbuda"
"Ira Fabian","Male",24,"Cycling",0,0,0,0,"ira-fabian-1","summer","1988","Antigua and Barbuda"
"Lionel Francis","Male",24,"Boxing",0,0,0,0,"lionel-francis-1","summer","1988","Antigua and Barbuda"
"Eli Fuller","Male",16,"Sailing",0,0,0,0,"eli-fuller-1","summer","1988","Antigua and Barbuda"
"Dale Jones","Male",24,"Athletics",0,0,0,0,"dale-jones-1","summer","1988","Antigua and Barbuda"
"Daryl Joseph","Male",22,"Boxing",0,0,0,0,"daryl-joseph-1","summer","1988","Antigua and Barbuda"
"Jocelyn Joseph","Female",24,"Athletics",0,0,0,0,"jocelyn-joseph-1","summer","1988","Antigua and Barbuda"
"Howard Lindsay","Male",23,"Athletics",0,0,0,0,"howard-lindsay-1","summer","1988","Antigua and Barbuda"
"Neil Lloyd","Male",21,"Cycling",0,0,0,0,"neil-lloyd-1","summer","1988","Antigua and Barbuda"
"Larry Miller","Male",25,"Athletics",0,0,0,0,"larry-miller-1","summer","1988","Antigua and Barbuda"
"Barbara Selkridge","Female",17,"Athletics",0,0,0,0,"barbara-selkridge-1","summer","1988","Antigua and Barbuda"
"Oral Selkridge","Male",26,"Athletics",0,0,0,0,"oral-selkridge-1","summer","1988","Antigua and Barbuda"
"St. Clair Soleyne","Male",20,"Athletics",0,0,0,0,"st-clair-soleyne-1","summer","1988","Antigua and Barbuda"
"Gabriela Sabatini","Female",18,"Tennis",0,1,0,1,"gabriela-sabatini-1","summer","1988","Argentina"
"Daniel Castellani","Male",27,"Volleyball",0,0,1,1,"daniel-castellani-1","summer","1988","Argentina"
"Daniel Colla","Male",24,"Volleyball",0,0,1,1,"daniel-colla-1","summer","1988","Argentina"
"Hugo Conte","Male",25,"Volleyball",0,0,1,1,"hugo-conte-1","summer","1988","Argentina"
"Juan Carlos Cuminetti","Male",21,"Volleyball",0,0,1,1,"juan-carlos-cuminetti-1","summer","1988","Argentina"
"José De Palma","Male",21,"Volleyball",0,0,1,1,"jose-de-palma-1","summer","1988","Argentina"
"Alejandro Diz","Male",23,"Volleyball",0,0,1,1,"alejandro-diz-1","summer","1988","Argentina"
"Waldo Kantor","Male",28,"Volleyball",0,0,1,1,"waldo-kantor-1","summer","1988","Argentina"
"Eduardo Martínez","Male",26,"Volleyball",0,0,1,1,"eduardo-martinez-1","summer","1988","Argentina"
"Raúl Quiroga","Male",26,"Volleyball",0,0,1,1,"raul-quiroga-1","summer","1988","Argentina"
"Jon Emili Uriarte","Male",26,"Volleyball",0,0,1,1,"jon-emili-uriarte-1","summer","1988","Argentina"
"Carlos Weber","Male",22,"Volleyball",0,0,1,1,"carlos-weber-1","summer","1988","Argentina"
"Claudio Zulianello","Male",23,"Volleyball",0,0,1,1,"claudio-zulianello-1","summer","1988","Argentina"
"Rubén Agüero","Male",28,"Football",0,0,0,0,"ruben-aguero-1","summer","1988","Argentina"
"Claudio Águila","Male",27,"Rowing",0,0,0,0,"claudio-aguila-1","summer","1988","Argentina"
"Mauro Airez","Male",19,"Football",0,0,0,0,"mauro-airez-1","summer","1988","Argentina"
"Marcelo Alexandre","Male",25,"Cycling",0,0,0,0,"marcelo-alexandre-1","summer","1988","Argentina"
"Carlos Alejandro Alfaro","Male",23,"Football",0,0,0,0,"carlos-alejandro-alfaro-1","summer","1988","Argentina"
"Miguel Altube","Male",28,"Hockey",0,0,0,0,"miguel-altube-1","summer","1988","Argentina"
"Valentina Aracil","Female",22,"Swimming",0,0,0,0,"valentina-aracil-1","summer","1988","Argentina"
"Verónica Arbo","Female",20,"Canoeing",0,0,0,0,"veronica-arbo-1","summer","1988","Argentina"
"Aldo Ayala","Male",29,"Hockey",0,0,0,0,"aldo-ayala-1","summer","1988","Argentina"
"Ángel Bello","Male",37,"Archery",0,0,0,0,"angel-bello-1","summer","1988","Argentina"
"María Bengochea","Female",27,"Hockey",0,0,0,0,"maria-bengochea-1","summer","1988","Argentina"
"Alicia María Boscatto","Female",28,"Swimming",0,0,0,0,"alicia-maria-boscatto-1","summer","1988","Argentina"
"Moira Brinnand","Female",26,"Hockey",0,0,0,0,"moira-brinnand-1","summer","1988","Argentina"
"Claudio Cabrera","Male",24,"Football",0,0,0,0,"claudio-cabrera-1","summer","1988","Argentina"
"Gonzalo Campero","Male",28,"Sailing",0,0,0,0,"gonzalo-campero-1","summer","1988","Argentina"
"Victoria Carbó","Female",25,"Hockey",0,0,0,0,"victoria-carbo-1","summer","1988","Argentina"
"Fernando Chaparro","Male",24,"Canoeing",0,0,0,0,"fernando-chaparro-1","summer","1988","Argentina"
"Andrés Charadia","Male",22,"Athletics",0,0,0,0,"andres-charadia-1","summer","1988","Argentina"
"Gustavo Cirillo","Male",27,"Canoeing",0,0,0,0,"gustavo-cirillo-1","summer","1988","Argentina"
"María Colombo","Female",26,"Hockey",0,0,0,0,"maria-colombo-1","summer","1988","Argentina"
"Jorge Comas","Male",28,"Football",0,0,0,0,"jorge-comas-1","summer","1988","Argentina"
"Gabriel Curuchet","Male",25,"Cycling",0,0,0,0,"gabriel-curuchet-1","summer","1988","Argentina"
"Juan Esteban Curuchet","Male",23,"Cycling",0,0,0,0,"juan-esteban-curuchet-1","summer","1988","Argentina"
"Rubén D'Andrilli","Male",25,"Rowing",0,0,0,0,"ruben-dandrilli-1","summer","1988","Argentina"
"Domingo Damigella","Male",20,"Boxing",0,0,0,0,"domingo-damigella-1","summer","1988","Argentina"
"Rafael di Tella","Male",23,"Fencing",0,0,0,0,"rafael-di-tella-1","summer","1988","Argentina"
"Hernán Díaz","Male",23,"Football",0,0,0,0,"hernan-diaz-1","summer","1988","Argentina"
"Juan Antonio Díaz","Male",27,"Boxing",0,0,0,0,"juan-antonio-diaz-1","summer","1988","Argentina"
"Alejandro Doherty","Male",23,"Hockey",0,0,0,0,"alejandro-doherty-1","summer","1988","Argentina"
"Carlos Eluaiza","Male",23,"Boxing",0,0,0,0,"carlos-eluaiza-1","summer","1988","Argentina"
"Néstor Fabbri","Male",20,"Football",0,0,0,0,"nestor-fabbri-1","summer","1988","Argentina"
"Gustavo Faris","Male",26,"Cycling",0,0,0,0,"gustavo-faris-1","summer","1988","Argentina"
"Marcelo Fernández","Male",21,"Rowing",0,0,0,0,"marcelo-fernandez-1","summer","1988","Argentina"
"Sergio Fernández","Male",21,"Rowing",0,0,0,0,"sergio-fernandez-1","summer","1988","Argentina"
"Fernando Ferrara","Male",20,"Hockey",0,0,0,0,"fernando-ferrara-1","summer","1988","Argentina"
"Pedro Ferrero","Male",49,"Sailing",0,0,0,0,"pedro-ferrero-1","summer","1988","Argentina"
"Andrea Fioroni","Female",19,"Hockey",0,0,0,0,"andrea-fioroni-1","summer","1988","Argentina"
"Javier Frana","Male",21,"Tennis",0,0,0,0,"javier-frana-1","summer","1988","Argentina"
"Bettina Fulco","Female",19,"Tennis",0,0,0,0,"bettina-fulco-1","summer","1988","Argentina"
"Jorge Gaday","Male",20,"Cycling",0,0,0,0,"jorge-gaday-1","summer","1988","Argentina"
"Fernando García","Male",36,"Sailing",0,0,0,0,"fernando-garcia-3","summer","1988","Argentina"
"Gastón García","Male",20,"Judo",0,0,0,0,"gaston-garcia-1","summer","1988","Argentina"
"Jorge García","Male",25,"Sailing",0,0,0,0,"jorge-garcia-1","summer","1988","Argentina"
"Marcelo Garrafo","Male",31,"Hockey",0,0,0,0,"marcelo-garrafo-1","summer","1988","Argentina"
"Carlos Geneyro","Male",22,"Hockey",0,0,0,0,"carlos-geneyro-1","summer","1988","Argentina"
"Claudio Guindon","Male",24,"Rowing",0,0,0,0,"claudio-guindon-1","summer","1988","Argentina"
"Marcela Hussey","Female",21,"Hockey",0,0,0,0,"marcela-hussey-1","summer","1988","Argentina"
"Julio César Iemma","Male",34,"Shooting",0,0,0,0,"julio-cesar-iemma-1","summer","1988","Argentina"
"Daniel Iglesias","Male",26,"Wrestling",0,0,0,0,"daniel-iglesias-1","summer","1988","Argentina"
"Carlos Irigoyen","Male",28,"Sailing",0,0,0,0,"carlos-irigoyen-1","summer","1988","Argentina"
"Luis Islas","Male",22,"Football",0,0,0,0,"luis-islas-1","summer","1988","Argentina"
"Martín Jaite","Male",23,"Tennis",0,0,0,0,"martin-jaite-1","summer","1988","Argentina"
"Hae-Ja Kim de Rimasa","Female",39,"Table Tennis",0,0,0,0,"hae-ja-kim-de-rimasa-1","summer","1988","Argentina"
"Julio Labandeira","Male",39,"Sailing",0,0,0,0,"julio-labandeira-1","summer","1988","Argentina"
"Santiago Lange","Male",26,"Sailing",0,0,0,0,"santiago-lange-1","summer","1988","Argentina"
"Raúl Lena","Male",34,"Sailing",0,0,0,0,"raul-lena-1","summer","1988","Argentina"
"Gabriela Liz","Female",26,"Hockey",0,0,0,0,"gabriela-liz-1","summer","1988","Argentina"
"Sergio Llamazares","Male",23,"Cycling",0,0,0,0,"sergio-llamazares-1","summer","1988","Argentina"
"Jorge Oscar López","Male",28,"Boxing",0,0,0,0,"jorge-oscar-lopez-1","summer","1988","Argentina"
"Marisa López","Female",24,"Hockey",0,0,0,0,"marisa-lopez-1","summer","1988","Argentina"
"Sandro López","Male",20,"Judo",0,0,0,0,"sandro-lopez-1","summer","1988","Argentina"
"Néstor Lorenzo","Male",22,"Football",0,0,0,0,"nestor-lorenzo-1","summer","1988","Argentina"
"Mario Lucca","Male",27,"Football",0,0,0,0,"mario-lucca-1","summer","1988","Argentina"
"José Luis Marello","Male",23,"Canoeing",0,0,0,0,"jose-luis-marello-1","summer","1988","Argentina"
"Corina Martín","Female",18,"Canoeing",0,0,0,0,"corina-martin-1","summer","1988","Argentina"
"Marcelo Mascheroni","Male",29,"Hockey",0,0,0,0,"marcelo-mascheroni-1","summer","1988","Argentina"
"Carlos Alberto Mayor","Male",22,"Football",0,0,0,0,"carlos-alberto-mayor-1","summer","1988","Argentina"
"Norberto Méndez","Male",17,"Canoeing",0,0,0,0,"norberto-mendez-1","summer","1988","Argentina"
"María Miliauro","Female",20,"Canoeing",0,0,0,0,"maria-miliauro-1","summer","1988","Argentina"
"Gabriel Minadeo","Male",21,"Hockey",0,0,0,0,"gabriel-minadeo-1","summer","1988","Argentina"
"Diego Minguens","Male",33,"Sailing",0,0,0,0,"diego-minguens-1","summer","1988","Argentina"
"Pedro Monzón","Male",26,"Football",0,0,0,0,"pedro-monzon-1","summer","1988","Argentina"
"Laura Mulhall","Female",30,"Hockey",0,0,0,0,"laura-mulhall-1","summer","1988","Argentina"
"Daniel Navarrete","Male",25,"Wrestling",0,0,0,0,"daniel-navarrete-1","summer","1988","Argentina"
"Franco Nicola","Male",22,"Hockey",0,0,0,0,"franco-nicola-1","summer","1988","Argentina"
"Claudio Pafundi","Male",26,"Archery",0,0,0,0,"claudio-pafundi-1","summer","1988","Argentina"
"Edgardo Pailos","Male",21,"Hockey",0,0,0,0,"edgardo-pailos-1","summer","1988","Argentina"
"Alejandra Palma","Female",28,"Hockey",0,0,0,0,"alejandra-palma-1","summer","1988","Argentina"
"Guillermo Parada","Male",20,"Sailing",0,0,0,0,"guillermo-parada-1","summer","1988","Argentina"
"Fernando Pastoriza","Male",23,"Athletics",0,0,0,0,"fernando-pastoriza-1","summer","1988","Argentina"
"Mercedes Paz","Female",22,"Tennis",0,0,0,0,"mercedes-paz-1","summer","1988","Argentina"
"María Gabriela Pazos","Female",20,"Hockey",0,0,0,0,"maria-gabriela-pazos-1","summer","1988","Argentina"
"Hugo Pérez","Male",19,"Football",0,0,0,0,"hugo-perez-1","summer","1988","Argentina"
"Rubén Priede","Male",22,"Cycling",0,0,0,0,"ruben-priede-1","summer","1988","Argentina"
"Verónica Ribot","Female",26,"Diving",0,0,0,0,"veronica-ribot-1","summer","1988","Argentina"
"Marcela Richezza","Female",23,"Hockey",0,0,0,0,"marcela-richezza-1","summer","1988","Argentina"
"Firmo Roberti","Male",45,"Shooting",0,0,0,0,"firmo-roberti-1","summer","1988","Argentina"
"Emanuel Roggero","Male",23,"Hockey",0,0,0,0,"emanuel-roggero-1","summer","1988","Argentina"
"Alejandro Ruidíaz","Male",19,"Football",0,0,0,0,"alejandro-ruidiaz-1","summer","1988","Argentina"
"Alejandro Russo","Male",20,"Football",0,0,0,0,"alejandro-russo-1","summer","1988","Argentina"
"Gabriela Sánchez","Female",25,"Hockey",0,0,0,0,"gabriela-sanchez-1","summer","1988","Argentina"
"Otto Schmitt","Male",23,"Hockey",0,0,0,0,"otto-schmitt-1","summer","1988","Argentina"
"Daniel Scuri","Male",26,"Rowing",0,0,0,0,"daniel-scuri-1","summer","1988","Argentina"
"Mariano Silva","Male",18,"Hockey",0,0,0,0,"mariano-silva-1","summer","1988","Argentina"
"Alejandro Siri","Male",24,"Hockey",0,0,0,0,"alejandro-siri-1","summer","1988","Argentina"
"Darío Siviski","Male",25,"Football",0,0,0,0,"dario-siviski-1","summer","1988","Argentina"
"Martín Sordelli","Male",19,"Hockey",0,0,0,0,"martin-sordelli-1","summer","1988","Argentina"
"Lisandro Sugezky","Male",43,"Shooting",0,0,0,0,"lisandro-sugezky-1","summer","1988","Argentina"
"María Alejandra Tucat","Female",26,"Hockey",0,0,0,0,"maria-alejandra-tucat-1","summer","1988","Argentina"
"Sergio Turiace","Male",25,"Fencing",0,0,0,0,"sergio-turiace-1","summer","1988","Argentina"
"Atilio Vásquez","Male",28,"Canoeing",0,0,0,0,"atilio-vasquez-1","summer","1988","Argentina"
"Alejandro Verga","Male",29,"Hockey",0,0,0,0,"alejandro-verga-1","summer","1988","Argentina"
"Andrea Alina Vergara","Female",21,"Hockey",0,0,0,0,"andrea-alina-vergara-1","summer","1988","Argentina"
"Claudio Yafuso","Male",18,"Judo",0,0,0,0,"claudio-yafuso-1","summer","1988","Argentina"
"Alberto Zanetti","Male",32,"Sailing",0,0,0,0,"alberto-zanetti-1","summer","1988","Argentina"
"Evelyn Farrell","Female",28,"Athletics",0,0,0,0,"evelyn-farrell-1","summer","1988","Aruba"
"Roswitha Lopez","Female",18,"Synchronized Swimming",0,0,0,0,"roswitha-lopez-1","summer","1988","Aruba"
"Bito Maduro","Male",24,"Judo",0,0,0,0,"bito-maduro-1","summer","1988","Aruba"
"Lia Melis","Female",28,"Athletics",0,0,0,0,"lia-melis-1","summer","1988","Aruba"
"Jeffrey Nedd","Male",31,"Boxing",0,0,0,0,"jeffrey-nedd-1","summer","1988","Aruba"
"Austin Thomas","Male",49,"Fencing",0,0,0,0,"austin-thomas-1","summer","1988","Aruba"
"Yvette Thuis","Female",17,"Synchronized Swimming",0,0,0,0,"yvette-thuis-1","summer","1988","Aruba"
"Hubert Wester","Male",27,"Boxing",0,0,0,0,"hubert-wester-1","summer","1988","Aruba"
"Duncan Armstrong","Male",20,"Swimming",1,1,0,2,"duncan-armstrong-1","summer","1988","Australia"
"Dean Woods","Male",22,"Cycling",0,1,1,2,"dean-woods-1","summer","1988","Australia"
"Tracey Belbin","Female",21,"Hockey",1,0,0,1,"tracey-belbin-1","summer","1988","Australia"
"Debbie Bowman-Sullivan","Female",25,"Hockey",1,0,0,1,"debbie-bowman-sullivan-1","summer","1988","Australia"
"Sharon Buchanan-Patmore","Female",25,"Hockey",1,0,0,1,"sharon-buchanan-patmore-1","summer","1988","Australia"
"Lee Capes","Female",26,"Hockey",1,0,0,1,"lee-capes-1","summer","1988","Australia"
"Michelle Capes-Hager","Female",21,"Hockey",1,0,0,1,"michelle-capes-hager-1","summer","1988","Australia"
"Sally Carbon","Female",21,"Hockey",1,0,0,1,"sally-carbon-1","summer","1988","Australia"
"Elspeth Clement","Female",31,"Hockey",1,0,0,1,"elspeth-clement-1","summer","1988","Australia"
"Loretta Dorman","Female",25,"Hockey",1,0,0,1,"loretta-dorman-1","summer","1988","Australia"
"Maree Fish","Female",25,"Hockey",1,0,0,1,"maree-fish-1","summer","1988","Australia"
"Debbie Flintoff-King","Female",28,"Athletics",1,0,0,1,"debbie-flintoff-king-1","summer","1988","Australia"
"Rechelle Hawkes","Female",21,"Hockey",1,0,0,1,"rechelle-hawkes-1","summer","1988","Australia"
"Lorraine Hillas","Female",26,"Hockey",1,0,0,1,"lorraine-hillas-1","summer","1988","Australia"
"Kathleen Partridge","Female",24,"Hockey",1,0,0,1,"kathleen-partridge-1","summer","1988","Australia"
"Jackie Pereira","Female",23,"Hockey",1,0,0,1,"jackie-pereira-1","summer","1988","Australia"
"Sandra Pisani","Female",29,"Hockey",1,0,0,1,"sandra-pisani-1","summer","1988","Australia"
"Kim Small","Female",23,"Hockey",1,0,0,1,"kim-small-1","summer","1988","Australia"
"Liane Tooth","Female",26,"Hockey",1,0,0,1,"liane-tooth-1","summer","1988","Australia"
"Grahame Cheney","Male",19,"Boxing",0,1,0,1,"grahame-cheney-1","summer","1988","Australia"
"Grant Davies","Male",25,"Canoeing",0,1,0,1,"grant-davies-1","summer","1988","Australia"
"Lisa Martin-Ondieki","Female",28,"Athletics",0,1,0,1,"lisa-martin-ondieki-1","summer","1988","Australia"
"Martin Vinnicombe","Male",23,"Cycling",0,1,0,1,"martin-vinnicombe-1","summer","1988","Australia"
"Brett Dutton","Male",21,"Cycling",0,0,1,1,"brett-dutton-1","summer","1988","Australia"
"Peter Foster","Male",28,"Canoeing",0,0,1,1,"peter-foster-1","summer","1988","Australia"
"Kelvin Graham","Male",24,"Canoeing",0,0,1,1,"kelvin-graham-1","summer","1988","Australia"
"Wayne McCarney","Male",22,"Cycling",0,0,1,1,"wayne-mccarney-1","summer","1988","Australia"
"Julie M. McDonald","Female",18,"Swimming",0,0,1,1,"julie-m-mcdonald-1","summer","1988","Australia"
"Stephen McGlede","Male",19,"Cycling",0,0,1,1,"stephen-mcglede-1","summer","1988","Australia"
"Scott McGrory","Male",18,"Cycling",0,0,1,1,"scott-mcgrory-1","summer","1988","Australia"
"Gary Neiwand","Male",22,"Cycling",0,0,1,1,"gary-neiwand-1","summer","1988","Australia"
"Liz Smylie","Female",25,"Tennis",0,0,1,1,"liz-smylie-1","summer","1988","Australia"
"Wendy Turnbull","Female",35,"Tennis",0,0,1,1,"wendy-turnbull-1","summer","1988","Australia"
"Phil Adams","Male",43,"Shooting",0,0,0,0,"phil-adams-1","summer","1988","Australia"
"Fiona Alessandri","Female",20,"Swimming",0,0,0,0,"fiona-alessandri-1","summer","1988","Australia"
"Monique Allen","Female",16,"Gymnastics",0,0,0,0,"monique-allen-1","summer","1988","Australia"
"Chris Annison-Stanton","Female",28,"Athletics",0,0,0,0,"chris-annison-stanton-1","summer","1988","Australia"
"Peter Antonie","Male",30,"Rowing",0,0,0,0,"peter-antonie-1","summer","1988","Australia"
"Graham Arnold","Male",25,"Football",0,0,0,0,"graham-arnold-1","summer","1988","Australia"
"Simon Asher","Male",21,"Water Polo",0,0,0,0,"simon-asher-1","summer","1988","Australia"
