"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Konrad Puhrer","Male",NA,"Cycling",0,0,0,0,"konrad-puhrer-1","summer","1906","Austria"
"Theodor Scheidl","Male",NA,"Athletics",0,0,0,0,"theodor-scheidl-1","summer","1906","Austria"
"Robert Schöffthaler","Male",NA,"Athletics",0,0,0,0,"robert-schoffthaler-1","summer","1906","Austria"
"Franz Solar","Male",NA,"Athletics, Tug-Of-War, Wrestling",0,0,0,0,"franz-solar-1","summer","1906","Austria"
"Eugen Spiegler","Male",NA,"Athletics",0,0,0,0,"eugen-spiegler-1","summer","1906","Austria"
"Ludwig Ternajgo","Male",34,"Shooting",0,0,0,0,"ludwig-ternajgo-1","summer","1906","Austria"
"Alexander Wendrinsky","Male",NA,"Wrestling",0,0,0,0,"alexander-wendrinsky-1","summer","1906","Austria"
"Josef Wittmann","Male",NA,"Athletics, Tug-Of-War",0,0,0,0,"josef-wittmann-1","summer","1906","Austria"
"Alois Wutte","Male",NA,"Cycling",0,0,0,0,"alois-wutte-1","summer","1906","Austria"
"Cyrille Verbrugge","Male",39,"Fencing",2,0,0,2,"cyrille-verbrugge-1","summer","1906","Belgium"
"Léon Dupont","Male",24,"Athletics",0,1,0,1,"leon-dupont-1","summer","1906","Belgium"
"Max Orban","Male",24,"Rowing",0,1,0,1,"max-orban-1","summer","1906","Belgium"
"Rémy Orban","Male",26,"Rowing",0,1,0,1,"remy-orban-1","summer","1906","Belgium"
"Constant Cloquet","Male",NA,"Fencing",0,0,1,1,"constant-cloquet-1","summer","1906","Belgium"
"Edmond Crahay","Male",22,"Fencing",0,0,1,1,"edmond-crahay-1","summer","1906","Belgium"
"Fernand de Montigny","Male",21,"Fencing",0,0,1,1,"fernand-de-montigny-1","summer","1906","Belgium"
"Eugène Debongnie","Male",22,"Cycling",0,0,1,1,"eugene-debongnie-1","summer","1906","Belgium"
"Marcel Dubois","Male",19,"Weightlifting, Wrestling",0,0,1,1,"marcel-dubois-1","summer","1906","Belgium"
"Philippe Le Hardy de Beaulieu","Male",NA,"Fencing",0,0,1,1,"philippe-le-hardy-de-beaulieu-1","summer","1906","Belgium"
"René Dobrinovitz","Male",NA,"Wrestling",0,0,0,0,"rene-dobrinovitz-1","summer","1906","Belgium"
"Jules Lesage","Male",NA,"Athletics",0,0,0,0,"jules-lesage-1","summer","1906","Belgium"
"Sauveur","Male",NA,"Wrestling",0,0,0,0,"sauveur-1","summer","1906","Belgium"
"Troffaes","Male",NA,"Shooting",0,0,0,0,"troffaes-1","summer","1906","Belgium"
"Romeo Verschelden","Male",NA,"Cycling",0,0,0,0,"romeo-verschelden-1","summer","1906","Belgium"
"François Verstraeten","Male",19,"Cycling",0,0,0,0,"francois-verstraeten-1","summer","1906","Belgium"
"Zden�<U+009B>k Žemla","Male",NA,"Tennis",0,0,2,2,"zdenek-zemla-1","summer","1906","Bohemia"
"Ladislav Žemla","Male",18,"Tennis",0,0,1,1,"ladislav-zemla-1","summer","1906","Bohemia"
"Antonín Ehrenberger","Male",NA,"Shooting",0,0,0,0,"antonin-ehrenberger-1","summer","1906","Bohemia"
"Otto Hahnel-Kohout","Male",NA,"Athletics",0,0,0,0,"otto-hahnel-kohout-1","summer","1906","Bohemia"
"Karel Halík","Male",22,"Wrestling",0,0,0,0,"karel-halik-1","summer","1906","Bohemia"
"Boris Honzátko","Male",30,"Gymnastics",0,0,0,0,"boris-honzatko-1","summer","1906","Bohemia"
"Václav Hradecký","Male",NA,"Wrestling",0,0,0,0,"vaclav-hradecky-1","summer","1906","Bohemia"
"Vlastimil Lada-Sázavský","Male",20,"Fencing",0,0,0,0,"vlastimil-lada-sazavsky-1","summer","1906","Bohemia"
"Arnošt Nejedlý","Male",22,"Athletics",0,0,0,0,"arnost-nejedly-1","summer","1906","Bohemia"
"Bohuslav Pohl-Polenský","Male",NA,"Athletics",0,0,0,0,"bohuslav-pohl-polensky-1","summer","1906","Bohemia"
"František Souček","Male",NA,"Athletics",0,0,0,0,"frantisek-soucek-1","summer","1906","Bohemia"
"Miroslav Šustera","Male",28,"Athletics",0,0,0,0,"miroslav-sustera-1","summer","1906","Bohemia"
"Jaroslav Žemla","Male",NA,"Tennis",0,0,0,0,"jaroslav-zemla-1","summer","1906","Bohemia"
"Billy Sherring","Male",28,"Athletics",1,0,0,1,"billy-sherring-1","summer","1906","Canada"
"Don Linden","Male",28,"Athletics",0,1,0,1,"don-linden-1","summer","1906","Canada"
"Ed Archibald","Male",22,"Athletics",0,0,0,0,"ed-archibald-1","summer","1906","Canada"
"Epaminonas Anezakis","Male",NA,"Athletics",0,0,0,0,"epaminonas-anezakis-1","summer","1906","Crete"
"V. Boulakakis","Male",NA,"Athletics",0,0,0,0,"v-boulakakis-1","summer","1906","Crete"
"Khristos Ferarolakis","Male",NA,"Athletics",0,0,0,0,"khristos-ferarolakis-1","summer","1906","Crete"
"Mikhail Giannarakis","Male",NA,"Athletics",0,0,0,0,"mikhail-giannarakis-1","summer","1906","Crete"
"Nikolaos Malintretos","Male",NA,"Athletics, Shooting",0,0,0,0,"nikolaos-malintretos-1","summer","1906","Crete"
"Khristos Manarolakis","Male",NA,"Athletics",0,0,0,0,"khristos-manarolakis-1","summer","1906","Crete"
"M. Mantakas","Male",NA,"Athletics",0,0,0,0,"m-mantakas-1","summer","1906","Crete"
"Evangelos Volanakis","Male",NA,"Athletics",0,0,0,0,"evangelos-volanakis-1","summer","1906","Crete"
"Søren Jensen","Male",26,"Wrestling",2,0,0,2,"soren-jensen-3","summer","1906","Denmark"
"Aage Andersen","Male",22,"Football",1,0,0,1,"aage-andersen-1","summer","1906","Denmark"
"Vigo Andersen","Male",21,"Football",1,0,0,1,"vigo-andersen-1","summer","1906","Denmark"
"Charles Buchwald","Male",25,"Football",1,0,0,1,"charles-buchwald-1","summer","1906","Denmark"
"Parmo Ferslev","Male",23,"Football",1,0,0,1,"parmo-ferslev-1","summer","1906","Denmark"
"Holger Frederiksen","Male",25,"Football",1,0,0,1,"holger-frederiksen-1","summer","1906","Denmark"
"Hjalmar Herup","Male",20,"Football",1,0,0,1,"hjalmar-herup-1","summer","1906","Denmark"
"August Lindgren","Male",22,"Football",1,0,0,1,"august-lindgren-1","summer","1906","Denmark"
"Oscar Nielsen","Male",23,"Football",1,0,0,1,"oscar-nielsen-1","summer","1906","Denmark"
"Carl Pedersen","Male",22,"Football",1,0,0,1,"carl-pedersen-4","summer","1906","Denmark"
"Peder Pedersen","Male",23,"Football",1,0,0,1,"peder-pedersen-3","summer","1906","Denmark"
"Henry Rambusch","Male",24,"Football",1,0,0,1,"henry-rambusch-1","summer","1906","Denmark"
"Stefan Rasmussen","Male",26,"Football",1,0,0,1,"stefan-rasmussen-1","summer","1906","Denmark"
"Carl Andersen","Male",27,"Gymnastics",0,1,0,1,"carl-andersen-1","summer","1906","Denmark"
"Halvor Birch","Male",21,"Gymnastics",0,1,0,1,"halvor-birch-1","summer","1906","Denmark"
"Harald Bukdahl","Male",22,"Gymnastics",0,1,0,1,"harald-bukdahl-1","summer","1906","Denmark"
"Carl Carlsen","Male",25,"Wrestling",0,1,0,1,"carl-carlsen-1","summer","1906","Denmark"
"Kaj Gnudtzmann","Male",25,"Gymnastics",0,1,0,1,"kaj-gnudtzmann-1","summer","1906","Denmark"
"Knud Holm","Male",19,"Gymnastics",0,1,0,1,"knud-holm-1","summer","1906","Denmark"
"Erik Klem","Male",19,"Gymnastics",0,1,0,1,"erik-klem-1","summer","1906","Denmark"
"Harald Klem","Male",21,"Gymnastics",0,1,0,1,"harald-klem-1","summer","1906","Denmark"
"Louis Larsen","Male",32,"Gymnastics",0,1,0,1,"louis-larsen-1","summer","1906","Denmark"
"Jens Lorentzen","Male",NA,"Gymnastics",0,1,0,1,"jens-lorentzen-1","summer","1906","Denmark"
"Robert Madsen","Male",23,"Gymnastics",0,1,0,1,"robert-madsen-1","summer","1906","Denmark"
"Carl Manicus-Hansen","Male",28,"Gymnastics",0,1,0,1,"carl-manicus-hansen-1","summer","1906","Denmark"
"Oluf Olsson","Male",32,"Gymnastics",0,1,0,1,"oluf-olsson-1","summer","1906","Denmark"
"Hans Pedersen","Male",27,"Gymnastics",0,1,0,1,"hans-pedersen-2","summer","1906","Denmark"
"Kristian Pedersen","Male",28,"Gymnastics",0,1,0,1,"kristian-pedersen-2","summer","1906","Denmark"
"Niels Petersen","Male",20,"Gymnastics",0,1,0,1,"niels-petersen-1","summer","1906","Denmark"
"Viktor Rasmussen","Male",24,"Gymnastics",0,1,0,1,"viktor-rasmussen-1","summer","1906","Denmark"
"Marius Skram-Jensen","Male",25,"Gymnastics",0,1,0,1,"marius-skram-jensen-1","summer","1906","Denmark"
"Marius Thuesen","Male",28,"Gymnastics",0,1,0,1,"marius-thuesen-1","summer","1906","Denmark"
"Robert Behrens","Male",21,"Wrestling",0,0,1,1,"robert-behrens-1","summer","1906","Denmark"
"Carl Andresen","Male",NA,"Cycling",0,0,0,0,"carl-andresen-1","summer","1906","Denmark"
"Knud Bay","Male",27,"Rowing",0,0,0,0,"knud-bay-1","summer","1906","Denmark"
"Frederik Bielefeldt","Male",26,"Rowing",0,0,0,0,"frederik-bielefeldt-1","summer","1906","Denmark"
"Otto Bock","Male",24,"Athletics",0,0,0,0,"otto-bock-1","summer","1906","Denmark"
"Ludvig Dam","Male",22,"Swimming",0,0,0,0,"ludvig-dam-1","summer","1906","Denmark"
"Magnus Jensen","Male",32,"Fencing",0,0,0,0,"magnus-jensen-1","summer","1906","Denmark"
"Valdemar Lorentzen","Male",26,"Athletics",0,0,0,0,"valdemar-lorentzen-1","summer","1906","Denmark"
"Niels Løw","Male",24,"Athletics",0,0,0,0,"niels-low-1","summer","1906","Denmark"
"Aage Petersen","Male",22,"Athletics",0,0,0,0,"aage-petersen-1","summer","1906","Denmark"
"Henning Rasmussen","Male",23,"Rowing",0,0,0,0,"henning-rasmussen-1","summer","1906","Denmark"
"Herbert Sander","Male",26,"Fencing",0,0,0,0,"herbert-sander-1","summer","1906","Denmark"
"Emanuel Saugman","Male",27,"Rowing",0,0,0,0,"emanuel-saugman-1","summer","1906","Denmark"
"Hjalmar Saxtorph","Male",23,"Swimming",0,0,0,0,"hjalmar-saxtorph-1","summer","1906","Denmark"
"Harald Steinthal","Male",36,"Rowing",0,0,0,0,"harald-steinthal-1","summer","1906","Denmark"
"Villiam Wilkenschildt","Male",33,"Fencing",0,0,0,0,"villiam-wilkenschildt-1","summer","1906","Denmark"
"Hannibal �<U+0098>stergaard","Male",30,"Rowing",0,0,0,0,"hannibal-ostergaard-1","summer","1906","Denmark"
"Eugenio Colombani","Male",NA,"Cycling, Wrestling",0,0,0,0,"eugenio-colombani-1","summer","1906","Egypt"
"Arthur Pitt-Marson","Male",NA,"Athletics",0,0,0,0,"arthur-pitt-marson-1","summer","1906","Egypt"
"Verner Weckman","Male",23,"Wrestling",1,1,0,2,"verner-weckman-1","summer","1906","Finland"
"Verner Järvinen","Male",36,"Athletics",1,0,1,2,"verner-jarvinen-1","summer","1906","Finland"
"Heikki �<U+0085>hlman","Male",26,"Athletics",0,0,0,0,"heikki-ahlman-1","summer","1906","Finland"
"Uno Häggman","Male",23,"Athletics",0,0,0,0,"uno-haggman-1","summer","1906","Finland"
"Léon Moreaux","Male",54,"Shooting",2,1,2,5,"leon-moreaux-1","summer","1906","France"
"Max Décugis","Male",23,"Tennis",3,0,0,3,"max-decugis-1","summer","1906","France"
"Georges, Baron Dillon-Kavanagh","Male",33,"Fencing",2,1,0,3,"georges-baron-dillon-kavanagh-1","summer","1906","France"
"Gaston Delaplane","Male",24,"Cycling, Rowing",1,1,1,3,"gaston-delaplane-1","summer","1906","France"
"Jean Fouconnier","Male",NA,"Shooting",1,1,1,3,"jean-fouconnier-1","summer","1906","France"
"Maurice Lecoq","Male",52,"Shooting",1,0,2,3,"maurice-lecoq-1","summer","1906","France"
"Fernand Vast","Male",19,"Cycling",1,0,2,3,"fernand-vast-1","summer","1906","France"
"Raoul, Count de Boigne","Male",43,"Shooting",0,1,2,3,"raoul-count-de-boigne-1","summer","1906","France"
"Gabriel, Count de la Falaise","Male",40,"Fencing",2,0,0,2,"gabriel-count-de-la-falaise-1","summer","1906","France"
"Pierre Payssé","Male",32,"Gymnastics",2,0,0,2,"pierre-paysse-1","summer","1906","France"
"Maurice Germot","Male",23,"Tennis",1,1,0,2,"maurice-germot-1","summer","1906","France"
"Pierre d'Hugues","Male",32,"Fencing",1,0,1,2,"pierre-dhugues-1","summer","1906","France"
"Maurice Bardonneau","Male",20,"Cycling",0,2,0,2,"maurice-bardonneau-1","summer","1906","France"
"Charles Delaporte","Male",25,"Cycling, Rowing",0,1,1,2,"charles-delaporte-1","summer","1906","France"
"Marcel Frébourg","Male",14,"Rowing",0,1,1,2,"marcel-frebourg-1","summer","1906","France"
"Adolphe Bernard","Male",35,"Rowing",0,0,2,2,"adolphe-bernard-1","summer","1906","France"
"Georges Charmoille","Male",NA,"Gymnastics",0,0,2,2,"georges-charmoille-1","summer","1906","France"
"Joseph Halcet","Male",24,"Rowing",0,0,2,2,"joseph-halcet-1","summer","1906","France"
"Jean-Baptiste Mathieu","Male",25,"Rowing",0,0,2,2,"jean-baptiste-mathieu-1","summer","1906","France"
"Marie Décugis","Female",21,"Tennis",1,0,0,1,"marie-decugis-1","summer","1906","France"
"Fernand Gonder","Male",22,"Athletics",1,0,0,1,"fernand-gonder-1","summer","1906","France"
"Cyril Mohr","Male",NA,"Fencing",1,0,0,1,"cyril-mohr-1","summer","1906","France"
"Léon Delignières","Male",NA,"Rowing",0,1,0,1,"leon-delignieres-1","summer","1906","France"
"Paul �<U+0089>chard","Male",NA,"Rowing",0,1,0,1,"paul-echard-1","summer","1906","France"
"Edmund Giraud","Male",25,"Football",0,1,0,1,"edmund-giraud-1","summer","1906","France"
"Jim Giraud","Male",23,"Football, Tennis",0,1,0,1,"jim-giraud-1","summer","1906","France"
"Henri Joly","Male",NA,"Football",0,1,0,1,"henri-joly-1","summer","1906","France"
"Joseph Larran","Male",29,"Rowing",0,1,0,1,"joseph-larran-1","summer","1906","France"
"Maurice Faure","Male",46,"Shooting",0,0,1,1,"maurice-faure-1","summer","1906","France"
"Jean-Baptist Laporte","Male",25,"Rowing",0,0,1,1,"jean-baptist-laporte-1","summer","1906","France"
"Edmond Luguet","Male",20,"Cycling",0,0,1,1,"edmond-luguet-1","summer","1906","France"
"Hermann Martin","Male",NA,"Shooting",0,0,1,1,"hermann-martin-1","summer","1906","France"
"Alexandre Maspoli","Male",30,"Athletics, Weightlifting",0,0,1,1,"alexandre-maspoli-1","summer","1906","France"
"Henri Menjou","Male",NA,"Cycling",0,0,1,1,"henri-menjou-1","summer","1906","France"
"Pierre Sourbé","Male",22,"Rowing",0,0,1,1,"pierre-sourbe-1","summer","1906","France"
"Marc Bellin du Coteau","Male",22,"Athletics",0,0,0,0,"marc-bellin-du-coteau-1","summer","1906","France"
"Paul Boghaert","Male",NA,"Wrestling",0,0,0,0,"paul-boghaert-1","summer","1906","France"
"�<U+0089>mile Bonheure","Male",NA,"Athletics",0,0,0,0,"emile-bonheure-1","summer","1906","France"
"Louis Bonniot de Fleurac","Male",29,"Athletics",0,0,0,0,"louis-bonniot-de-fleurac-1","summer","1906","France"
"Albert Bouguin","Male",NA,"Swimming",0,0,0,0,"albert-bouguin-1","summer","1906","France"
"Charles Clapier","Male",NA,"Shooting",0,0,0,0,"charles-clapier-1","summer","1906","France"
"�<U+0089>mile Demangel","Male",23,"Cycling",0,0,0,0,"emile-demangel-1","summer","1906","France"
"André Désfarges","Male",22,"Athletics",0,0,0,0,"andre-desfarges-1","summer","1906","France"
"Henri Jardin","Male",24,"Athletics",0,0,0,0,"henri-jardin-1","summer","1906","France"
"Georges Juery","Male",NA,"Wrestling",0,0,0,0,"georges-juery-1","summer","1906","France"
"Daniel Lavielle","Male",NA,"Gymnastics",0,0,0,0,"daniel-lavielle-1","summer","1906","France"
"Géo Malfait","Male",27,"Athletics",0,0,0,0,"geo-malfait-1","summer","1906","France"
"Henri Molinié","Male",NA,"Athletics",0,0,0,0,"henri-molinie-1","summer","1906","France"
"Jean Papot","Male",NA,"Athletics",0,0,0,0,"jean-papot-1","summer","1906","France"
"Pissié","Male",NA,"Gymnastics",0,0,0,0,"pissie-1","summer","1906","France"
"Gaston Ragueneau","Male",24,"Athletics",0,0,0,0,"gaston-ragueneau-1","summer","1906","France"
"André Roffi","Male",NA,"Athletics",0,0,0,0,"andre-roffi-1","summer","1906","France"
"Joseph Sénat","Male",41,"Fencing",0,0,0,0,"joseph-senat-1","summer","1906","France"
"Michel Soalhat","Male",30,"Athletics",0,0,0,0,"michel-soalhat-1","summer","1906","France"
"André Tison","Male",21,"Athletics",0,0,0,0,"andre-tison-1","summer","1906","France"
"Paul Vasseur","Male",21,"Swimming",0,0,0,0,"paul-vasseur-1","summer","1906","France"
"Gustav Casmir","Male",31,"Fencing",2,2,0,4,"gustav-casmir-1","summer","1906","Germany"
"Heinrich Schneidereit","Male",21,"Tug-Of-War, Weightlifting",1,0,2,3,"heinrich-schneidereit-1","summer","1906","Germany"
"Heinrich Rondi","Male",28,"Tug-Of-War, Weightlifting, Wrestling",1,0,1,2,"heinrich-rondi-1","summer","1906","Germany"
"Wilhelm Born","Male",24,"Tug-Of-War, Wrestling",1,0,0,1,"wilhelm-born-1","summer","1906","Germany"
"Willy Dörr","Male",24,"Athletics, Tug-Of-War",1,0,0,1,"willy-dorr-1","summer","1906","Germany"
"Jakob Erckrath de Bary","Male",42,"Fencing",1,0,0,1,"jakob-erckrath-de-bary-1","summer","1906","Germany"
"Carl Kaltenbach","Male",23,"Athletics, Tug-Of-War",1,0,0,1,"carl-kaltenbach-1","summer","1906","Germany"
"Josef Krämer","Male",27,"Athletics, Gymnastics, Tug-Of-War",1,0,0,1,"josef-kramer-1","summer","1906","Germany"
"August Petri","Male",NA,"Fencing",1,0,0,1,"august-petri-1","summer","1906","Germany"
"Wilhelm Ritzenhoff","Male",27,"Athletics, Tug-Of-War",1,0,0,1,"wilhelm-ritzenhoff-1","summer","1906","Germany"
"Emil Schön","Male",33,"Fencing",1,0,0,1,"emil-schon-1","summer","1906","Germany"
"Julius Wagner","Male",23,"Athletics, Gymnastics, Tug-Of-War",1,0,0,1,"julius-wagner-1","summer","1906","Germany"
"Gottlob Walz","Male",24,"Diving",1,0,0,1,"gottlob-walz-1","summer","1906","Germany"
"Ernst Bahnmeyer","Male",17,"Swimming",0,1,0,1,"ernst-bahnmeyer-1","summer","1906","Germany"
"Bruno Götze","Male",23,"Cycling",0,1,0,1,"bruno-gotze-1","summer","1906","Germany"
"Max Götze","Male",25,"Cycling",0,1,0,1,"max-gotze-1","summer","1906","Germany"
"Georg Hoffmann","Male",NA,"Diving, Swimming",0,1,0,1,"georg-hoffmann-1","summer","1906","Germany"
"Hermann Müller","Male",21,"Athletics",0,1,0,1,"hermann-muller-1","summer","1906","Germany"
"Max Pape","Male",NA,"Swimming",0,1,0,1,"max-pape-1","summer","1906","Germany"
"Emil Rausch","Male",23,"Swimming",0,1,0,1,"emil-rausch-1","summer","1906","Germany"
"Oskar Schiele","Male",17,"Swimming",0,1,0,1,"oskar-schiele-1","summer","1906","Germany"
"Karl Arnold","Male",NA,"Cycling",0,0,1,1,"karl-arnold-2","summer","1906","Germany"
"Vincent Duncker","Male",21,"Athletics",0,0,1,1,"vincent-duncker-1","summer","1906","Germany"
"Otto Küpferling","Male",NA,"Cycling",0,0,1,1,"otto-kupferling-1","summer","1906","Germany"
"Bernhard Abraham","Male",NA,"Gymnastics",0,0,0,0,"bernhard-abraham-1","summer","1906","Germany"
"Martin Beckmann","Male",21,"Athletics",0,0,0,0,"martin-beckmann-1","summer","1906","Germany"
"Adolf Böhm","Male",35,"Cycling",0,0,0,0,"adolf-bohm-1","summer","1906","Germany"
"Martin Brustmann","Male",20,"Athletics",0,0,0,0,"martin-brustmann-1","summer","1906","Germany"
"Erich Dannenberg","Male",NA,"Cycling",0,0,0,0,"erich-dannenberg-1","summer","1906","Germany"
"Otto Franke","Male",NA,"Athletics, Gymnastics",0,0,0,0,"otto-franke-1","summer","1906","Germany"
"Georg Hax","Male",35,"Gymnastics",0,0,0,0,"georg-hax-1","summer","1906","Germany"
"Cassius Hermes","Male",NA,"Gymnastics",0,0,0,0,"cassius-hermes-1","summer","1906","Germany"
"Fritz Hofmann","Male",34,"Athletics",0,0,0,0,"fritz-hofmann-1","summer","1906","Germany"
"Julius Keyl","Male",28,"Gymnastics",0,0,0,0,"julius-keyl-1","summer","1906","Germany"
"Martin Klöb","Male",NA,"Cycling",0,0,0,0,"martin-klob-1","summer","1906","Germany"
"Max Kricheldorf","Male",NA,"Cycling",0,0,0,0,"max-kricheldorf-1","summer","1906","Germany"
"Robert Krünert","Male",40,"Fencing",0,0,0,0,"robert-krunert-1","summer","1906","Germany"
"Bruno Mahler","Male",23,"Gymnastics",0,0,0,0,"bruno-mahler-1","summer","1906","Germany"
"Arthur Mallwitz","Male",25,"Athletics",0,0,0,0,"arthur-mallwitz-1","summer","1906","Germany"
"Fritz Nicolai","Male",27,"Diving",0,0,0,0,"fritz-nicolai-1","summer","1906","Germany"
"Carl Ohms","Male",NA,"Gymnastics",0,0,0,0,"carl-ohms-1","summer","1906","Germany"
"Johannes Runge","Male",28,"Athletics",0,0,0,0,"johannes-runge-1","summer","1906","Germany"
"Adolf Schirmer","Male",25,"Gymnastics",0,0,0,0,"adolf-schirmer-1","summer","1906","Germany"
"Karl Schwarz","Male",NA,"Gymnastics",0,0,0,0,"karl-schwarz-1","summer","1906","Germany"
"Robert Sennecke","Male",21,"Athletics",0,0,0,0,"robert-sennecke-1","summer","1906","Germany"
"Wilhelm Weber","Male",NA,"Gymnastics",0,0,0,0,"wilhelm-weber-1","summer","1906","Germany"
"Paul Weinstein","Male",28,"Athletics",0,0,0,0,"paul-weinstein-1","summer","1906","Germany"
"Otto Wiegand","Male",30,"Gymnastics",0,0,0,0,"otto-wiegand-1","summer","1906","Germany"
"Albert Zürner","Male",16,"Diving",0,0,0,0,"albert-zurner-1","summer","1906","Germany"
"Henry Taylor","Male",21,"Swimming",1,1,1,3,"henry-taylor-1","summer","1906","Great Britain"
"John Jarvis","Male",34,"Swimming",0,1,2,3,"john-jarvis-1","summer","1906","Great Britain"
"Con Leahy","Male",29,"Athletics",1,1,0,2,"con-leahy-1","summer","1906","Great Britain"
"Peter O'Connor","Male",33,"Athletics",1,1,0,2,"peter-oconnor-1","summer","1906","Great Britain"
"Gerald Merlin","Male",21,"Shooting",1,0,1,2,"gerald-merlin-1","summer","1906","Great Britain"
"Sidney Merlin","Male",49,"Shooting",1,0,1,2,"sidney-merlin-1","summer","1906","Great Britain"
"Herbert Crowther","Male",23,"Cycling",0,2,0,2,"herbert-crowther-1","summer","1906","Great Britain"
"Wyndham Halswelle","Male",23,"Athletics",0,1,1,2,"wyndham-halswelle-1","summer","1906","Great Britain"
"Henry Hawtrey","Male",23,"Athletics",1,0,0,1,"henry-hawtrey-1","summer","1906","Great Britain"
"Johnnie Matthews","Male",21,"Cycling",1,0,0,1,"johnnie-matthews-1","summer","1906","Great Britain"
"Billy Pett","Male",32,"Cycling",1,0,0,1,"billy-pett-1","summer","1906","Great Britain"
"Arthur Rushen","Male",NA,"Cycling",1,0,0,1,"arthur-rushen-1","summer","1906","Great Britain"
"Bert Bouffler","Male",25,"Cycling",0,1,0,1,"bert-bouffler-1","summer","1906","Great Britain"
"Edwin Charnaud","Male",NA,"Football",0,1,0,1,"edwin-charnaud-1","summer","1906","Great Britain"
"Zareh Couyoumdjian","Male",NA,"Football",0,1,0,1,"zareh-couyoumdjian-1","summer","1906","Great Britain"
"William, Lord Desborough","Male",50,"Fencing",0,1,0,1,"william-lord-desborough-1","summer","1906","Great Britain"
"Cosmo Duff-Gordon","Male",43,"Fencing",0,1,0,1,"cosmo-duff-gordon-1","summer","1906","Great Britain"
"Alfred Healey","Male",26,"Athletics",0,1,0,1,"alfred-healey-1","summer","1906","Great Britain"
"Percy La Fontaine","Male",NA,"Football",0,1,0,1,"percy-la-fontaine-1","summer","1906","Great Britain"
"John McGough","Male",25,"Athletics",0,1,0,1,"john-mcgough-1","summer","1906","Great Britain"
"Charles Newton Robinson","Male",52,"Fencing",0,1,0,1,"charles-newton-robinson-1","summer","1906","Great Britain"
"Edgar Seligman","Male",39,"Fencing",0,1,0,1,"edgar-seligman-1","summer","1906","Great Britain"
"Albert Whittall","Male",26,"Football",0,1,0,1,"albert-whittall-1","summer","1906","Great Britain"
"Donald Whittall","Male",25,"Football, Rowing",0,1,0,1,"donald-whittall-1","summer","1906","Great Britain"
"Edward Whittall","Male",17,"Football",0,1,0,1,"edward-whittall-1","summer","1906","Great Britain"
"Godfrey Whittall","Male",23,"Football",0,1,0,1,"godfrey-whittall-1","summer","1906","Great Britain"
