"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Arthur von Pongracz","Male",63,"Equestrianism",0,0,0,0,"arthur-von-pongracz-1","summer","1928","Austria"
"Adolf Wagner","Male",44,"Art Competitions",0,0,0,0,"adolf-wagner-2","summer","1928","Austria"
"Hans Wald","Male",NA,"Hockey",0,0,0,0,"hans-wald-1","summer","1928","Austria"
"Ludwig Wieden","Male",58,"Art Competitions",0,0,0,0,"ludwig-wieden-1","summer","1928","Austria"
"Eugen Wiesberger, Sr.","Male",28,"Wrestling",0,0,0,0,"eugen-wiesberger-sr-1","summer","1928","Austria"
"August Wildam","Male",NA,"Hockey",0,0,0,0,"august-wildam-1","summer","1928","Austria"
"Arthur Winter","Male",NA,"Hockey",0,0,0,0,"arthur-winter-1","summer","1928","Austria"
"Josef Zemann","Male",21,"Weightlifting",0,0,0,0,"josef-zemann-1","summer","1928","Austria"
"Edmond Spapen","Male",NA,"Wrestling",0,1,0,1,"edmond-spapen-1","summer","1928","Belgium"
"Georges Anthony","Male",NA,"Rowing",0,0,1,1,"georges-anthony-1","summer","1928","Belgium"
"François De Coninck","Male",25,"Rowing",0,0,1,1,"francois-de-coninck-1","summer","1928","Belgium"
"Léon Flament","Male",21,"Rowing",0,0,1,1,"leon-flament-1","summer","1928","Belgium"
"Leonard Steyaert","Male",NA,"Boxing",0,0,1,1,"leonard-steyaert-1","summer","1928","Belgium"
"Edith Addams","Female",20,"Fencing",0,0,0,0,"edith-addams-1","summer","1928","Belgium"
"Jenny Addams","Female",19,"Fencing",0,0,0,0,"jenny-addams-1","summer","1928","Belgium"
"Lambert Adelot","Male",29,"Hockey",0,0,0,0,"lambert-adelot-1","summer","1928","Belgium"
"J. Adriaenssens","Male",NA,"Weightlifting",0,0,0,0,"j-adriaenssens-1","summer","1928","Belgium"
"Jean Aerts","Male",20,"Cycling",0,0,0,0,"jean-aerts-1","summer","1928","Belgium"
"Adrien Anneet","Male",19,"Boxing",0,0,0,0,"adrien-anneet-1","summer","1928","Belgium"
"Nicolas Appels","Male",NA,"Wrestling",0,0,0,0,"nicolas-appels-1","summer","1928","Belgium"
"�<U+0089>mile Barbier","Male",NA,"Fencing",0,0,0,0,"emile-barbier-1","summer","1928","Belgium"
"Claude Baudoux","Male",30,"Hockey",0,0,0,0,"claude-baudoux-1","summer","1928","Belgium"
"Yvon Baudoux","Male",NA,"Hockey",0,0,0,0,"yvon-baudoux-1","summer","1928","Belgium"
"Jean Bauwens","Male",36,"Rowing",0,0,0,0,"jean-bauwens-1","summer","1928","Belgium"
"René Bauwens","Male",34,"Water Polo",0,0,0,0,"rene-bauwens-1","summer","1928","Belgium"
"Gérald Bertheloot","Male",NA,"Athletics",0,0,0,0,"gerald-bertheloot-1","summer","1928","Belgium"
"F. Bettens","Male",NA,"Water Polo",0,0,0,0,"f-bettens-1","summer","1928","Belgium"
"Lucien Biquet","Male",NA,"Boxing",0,0,0,0,"lucien-biquet-1","summer","1928","Belgium"
"Gérard Blitz","Male",26,"Swimming, Water Polo",0,0,0,0,"gerard-blitz-1","summer","1928","Belgium"
"Gustave Boesman","Male",29,"Football",0,0,0,0,"gustave-boesman-1","summer","1928","Belgium"
"Pierre Braine","Male",27,"Football",0,0,0,0,"pierre-braine-1","summer","1928","Belgium"
"Raymond Braine","Male",21,"Football",0,0,0,0,"raymond-braine-1","summer","1928","Belgium"
"Jules Brandeleer","Male",NA,"Water Polo",0,0,0,0,"jules-brandeleer-1","summer","1928","Belgium"
"Henri Brasseur","Male",21,"Fencing",0,0,0,0,"henri-brasseur-1","summer","1928","Belgium"
"Pierre Bressinck","Male",NA,"Wrestling",0,0,0,0,"pierre-bressinck-1","summer","1928","Belgium"
"Paul Brochart","Male",29,"Athletics",0,0,0,0,"paul-brochart-1","summer","1928","Belgium"
"Léon Broers","Male",NA,"Athletics",0,0,0,0,"leon-broers-1","summer","1928","Belgium"
"Raymond Bru","Male",22,"Fencing",0,0,0,0,"raymond-bru-1","summer","1928","Belgium"
"Maurice Carême","Male",29,"Art Competitions",0,0,0,0,"maurice-careme-1","summer","1928","Belgium"
"Freddy Cattoir","Male",NA,"Hockey",0,0,0,0,"freddy-cattoir-1","summer","1928","Belgium"
"Jean Caudron","Male",32,"Football",0,0,0,0,"jean-caudron-1","summer","1928","Belgium"
"Jean Chaerels","Male",NA,"Cycling",0,0,0,0,"jean-chaerels-1","summer","1928","Belgium"
"Léon Charlier","Male",25,"Wrestling",0,0,0,0,"leon-charlier-1","summer","1928","Belgium"
"Philippe Coenjaerts","Male",25,"Athletics",0,0,0,0,"philippe-coenjaerts-1","summer","1928","Belgium"
"Gustave Colpaert","Male",NA,"Wrestling",0,0,0,0,"gustave-colpaert-1","summer","1928","Belgium"
"Pierre Coppieters","Male",20,"Swimming, Water Polo",0,0,0,0,"pierre-coppieters-1","summer","1928","Belgium"
"Charles Crahay","Male",38,"Fencing",0,0,0,0,"charles-crahay-1","summer","1928","Belgium"
"Charles Cumont","Male",NA,"Modern Pentathlon",0,0,0,0,"charles-cumont-1","summer","1928","Belgium"
"Marcel Cuypers","Male",48,"Fencing",0,0,0,0,"marcel-cuypers-1","summer","1928","Belgium"
"Georges Dambois","Male",NA,"Fencing",0,0,0,0,"georges-dambois-1","summer","1928","Belgium"
"Xavier De Beukelaer","Male",25,"Fencing",0,0,0,0,"xavier-de-beukelaer-1","summer","1928","Belgium"
"Jean De Bie","Male",36,"Football",0,0,0,0,"jean-de-bie-1","summer","1928","Belgium"
"Baudouin de Brabandère","Male",34,"Equestrianism",0,0,0,0,"baudouin-de-brabandere-1","summer","1928","Belgium"
"Joseph De Combe","Male",26,"Swimming",0,0,0,0,"joseph-de-combe-1","summer","1928","Belgium"
"Alphonse De Cuyper","Male",51,"Art Competitions",0,0,0,0,"alphonse-de-cuyper-1","summer","1928","Belgium"
"Louis De Deken","Male",NA,"Hockey",0,0,0,0,"louis-de-deken-1","summer","1928","Belgium"
"Louis-Marie de Jonghe d'Ardoye","Male",40,"Equestrianism",0,0,0,0,"louis-marie-de-jonghe-dardoye-1","summer","1928","Belgium"
"Henri De Pauw","Male",17,"Water Polo",0,0,0,0,"henri-de-pauw-1","summer","1928","Belgium"
"Albert De Roocker","Male",24,"Fencing",0,0,0,0,"albert-de-roocker-1","summer","1928","Belgium"
"Pierre De Soete","Male",NA,"Art Competitions",0,0,0,0,"pierre-de-soete-1","summer","1928","Belgium"
"Georges De Spae","Male",27,"Football",0,0,0,0,"georges-de-spae-1","summer","1928","Belgium"
"Charles Debeur","Male",22,"Fencing",0,0,0,0,"charles-debeur-1","summer","1928","Belgium"
"Ida Degrande","Female",18,"Athletics",0,0,0,0,"ida-degrande-1","summer","1928","Belgium"
"Paul Delheid","Male",18,"Hockey",0,0,0,0,"paul-delheid-1","summer","1928","Belgium"
"Maurice Delplanck","Male",NA,"Rowing",0,0,0,0,"maurice-delplanck-1","summer","1928","Belgium"
"Charles Delporte","Male",35,"Fencing",0,0,0,0,"charles-delporte-1","summer","1928","Belgium"
"Roger Delrue","Male",41,"Equestrianism",0,0,0,0,"roger-delrue-1","summer","1928","Belgium"
"Victor Denis","Male",NA,"Rowing",0,0,0,0,"victor-denis-1","summer","1928","Belgium"
"Hilda Deswarte","Female",NA,"Fencing",0,0,0,0,"hilda-deswarte-1","summer","1928","Belgium"
"Gérard Devos","Male",24,"Football",0,0,0,0,"gerard-devos-1","summer","1928","Belgium"
"Alphonse Dewette","Male",NA,"Rowing",0,0,0,0,"alphonse-dewette-1","summer","1928","Belgium"
"Jan Diddens","Male",21,"Football",0,0,0,0,"jan-diddens-1","summer","1928","Belgium"
"Louis Diercxsens","Male",29,"Hockey",0,0,0,0,"louis-diercxsens-1","summer","1928","Belgium"
"Joseph Dierickx","Male",62,"Art Competitions",0,0,0,0,"joseph-dierickx-1","summer","1928","Belgium"
"Jacques Dillen","Male",NA,"Wrestling",0,0,0,0,"jacques-dillen-1","summer","1928","Belgium"
"Willy Dujardin","Male",NA,"Athletics",0,0,0,0,"willy-dujardin-1","summer","1928","Belgium"
"Guillaume Dumont","Male",NA,"Art Competitions",0,0,0,0,"guillaume-dumont-1","summer","1928","Belgium"
"�<U+0089>douard �<U+0089>cuyer de le Court","Male",26,"Modern Pentathlon",0,0,0,0,"edouard-ecuyer-de-le-court-1","summer","1928","Belgium"
"Gaston �<U+0089>tienne","Male",26,"Athletics",0,0,0,0,"gaston-etienne-1","summer","1928","Belgium"
"Ludovic Franck","Male",20,"Sailing",0,0,0,0,"ludovic-franck-1","summer","1928","Belgium"
"A. J. J. Fridt","Male",NA,"Sailing",0,0,0,0,"a-j-j-fridt-1","summer","1928","Belgium"
"Pierre Godart","Male",NA,"Boxing",0,0,0,0,"pierre-godart-1","summer","1928","Belgium"
"Auguste Goditiabois","Male",NA,"Hockey",0,0,0,0,"auguste-goditiabois-1","summer","1928","Belgium"
"Adolphe Goemaere","Male",33,"Hockey",0,0,0,0,"adolphe-goemaere-1","summer","1928","Belgium"
"Adolphe Groscol","Male",24,"Athletics",0,0,0,0,"adolphe-groscol-1","summer","1928","Belgium"
"Georges Grosjean","Male",NA,"Hockey",0,0,0,0,"georges-grosjean-1","summer","1928","Belgium"
"Maurice Henrijean","Male",NA,"Athletics",0,0,0,0,"maurice-henrijean-1","summer","1928","Belgium"
"Jules Herremans","Male",23,"Athletics",0,0,0,0,"jules-herremans-1","summer","1928","Belgium"
"Het Lichtet Overal","Male",NA,"Art Competitions",0,0,0,0,"het-lichtet-overal-1","summer","1928","Belgium"
"Pierre Houdé","Male",NA,"Cycling",0,0,0,0,"pierre-houde-1","summer","1928","Belgium"
"André Houppelyne","Male",NA,"Rowing",0,0,0,0,"andre-houppelyne-1","summer","1928","Belgium"
"Nic Hoydonckx","Male",27,"Football",0,0,0,0,"nic-hoydonckx-1","summer","1928","Belgium"
"Léon Huybrechts","Male",51,"Sailing",0,0,0,0,"leon-huybrechts-1","summer","1928","Belgium"
"Max Janlet","Male",NA,"Fencing",0,0,0,0,"max-janlet-1","summer","1928","Belgium"
"Frits Janssens","Male",NA,"Wrestling",0,0,0,0,"frits-janssens-1","summer","1928","Belgium"
"Joseph Jastine","Male",NA,"Hockey",0,0,0,0,"joseph-jastine-1","summer","1928","Belgium"
"René Joannes-Powell","Male",32,"Athletics",0,0,0,0,"rene-joannes-powell-1","summer","1928","Belgium"
"J. Jonlet","Male",NA,"Rowing",0,0,0,0,"j-jonlet-1","summer","1928","Belgium"
