"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Jorge Brauer","Male",38,"Sailing",0,0,0,0,"jorge-brauer-1","summer","1952","Argentina"
"Lilián Buglia","Female",18,"Athletics",0,0,0,0,"lilian-buglia-1","summer","1952","Argentina"
"Delfo Cabrera","Male",33,"Athletics",0,0,0,0,"delfo-cabrera-1","summer","1952","Argentina"
"Rodolfo Caccavo","Male",24,"Cycling",0,0,0,0,"rodolfo-caccavo-1","summer","1952","Argentina"
"Jorge Cáceres","Male",35,"Modern Pentathlon",0,0,0,0,"jorge-caceres-1","summer","1952","Argentina"
"Pablo Cagnasso","Male",44,"Shooting",0,0,0,0,"pablo-cagnasso-1","summer","1952","Argentina"
"Horacio Campi","Male",34,"Sailing",0,0,0,0,"horacio-campi-1","summer","1952","Argentina"
"Jorge Cánaves","Male",29,"Equestrianism",0,0,0,0,"jorge-canaves-1","summer","1952","Argentina"
"Juan Caviglia","Male",22,"Gymnastics",0,0,0,0,"juan-caviglia-1","summer","1952","Argentina"
"Oscar Cervo","Male",31,"Shooting",0,0,0,0,"oscar-cervo-1","summer","1952","Argentina"
"Carlos Choque","Male",39,"Shooting",0,0,0,0,"carlos-choque-1","summer","1952","Argentina"
"Osvaldo Codaro","Male",21,"Water Polo",0,0,0,0,"osvaldo-codaro-1","summer","1952","Argentina"
"Leopoldo Contarbio","Male",25,"Basketball",0,0,0,0,"leopoldo-contarbio-1","summer","1952","Argentina"
"Clodomiro Cortoni","Male",29,"Cycling",0,0,0,0,"clodomiro-cortoni-1","summer","1952","Argentina"
"Orlando Cossani","Male",19,"Swimming",0,0,0,0,"orlando-cossani-1","summer","1952","Argentina"
"Alfredo Czerner","Male",17,"Rowing",0,0,0,0,"alfredo-czerner-1","summer","1952","Argentina"
"José D'Andrea","Male",36,"Fencing",0,0,0,0,"jose-dandrea-1","summer","1952","Argentina"
"Juan de Giacomi","Male",NA,"Shooting",0,0,0,0,"juan-de-giacomi-1","summer","1952","Argentina"
"Jorge Alberto del Río","Male",33,"Sailing",0,0,0,0,"jorge-alberto-del-rio-1","summer","1952","Argentina"
"Hugo del Vecchio","Male",24,"Basketball",0,0,0,0,"hugo-del-vecchio-1","summer","1952","Argentina"
"Sergio Dellachá","Male",26,"Equestrianism",0,0,0,0,"sergio-dellacha-1","summer","1952","Argentina"
"Carlos Enrique Díaz Sáenz Valiente","Male",35,"Shooting",0,0,0,0,"carlos-enrique-diaz-saenz-valiente-1","summer","1952","Argentina"
"Luis Díez","Male",28,"Water Polo",0,0,0,0,"luis-diez-1","summer","1952","Argentina"
"Juan Ecker","Male",21,"Rowing",0,0,0,0,"juan-ecker-1","summer","1952","Argentina"
"Gladys Erbetta","Female",23,"Athletics",0,0,0,0,"gladys-erbetta-1","summer","1952","Argentina"
"Corsino Fernández","Male",31,"Athletics",0,0,0,0,"corsino-fernandez-1","summer","1952","Argentina"
"Norberto Ferreira","Male",33,"Weightlifting",0,0,0,0,"norberto-ferreira-1","summer","1952","Argentina"
"Ana María Fontán","Female",24,"Athletics",0,0,0,0,"ana-maria-fontan-1","summer","1952","Argentina"
"Osvaldo Forte","Male",33,"Weightlifting",0,0,0,0,"osvaldo-forte-1","summer","1952","Argentina"
"�<U+0093>scar Furlong","Male",24,"Basketball",0,0,0,0,"oscar-furlong-1","summer","1952","Argentina"
"Romeo Galán","Male",19,"Athletics",0,0,0,0,"romeo-galan-1","summer","1952","Argentina"
"Tomás Galfrascoli","Male",26,"Sailing",0,0,0,0,"tomas-galfrascoli-1","summer","1952","Argentina"
"Félix Galimi","Male",31,"Fencing",0,0,0,0,"felix-galimi-1","summer","1952","Argentina"
"Fulvio Galimi","Male",25,"Fencing",0,0,0,0,"fulvio-galimi-1","summer","1952","Argentina"
"Oscar Gallardo","Male",23,"Boxing",0,0,0,0,"oscar-gallardo-1","summer","1952","Argentina"
"Pedro Galvão","Male",18,"Swimming",0,0,0,0,"pedro-galvao-1","summer","1952","Argentina"
"Juan Gazsó","Male",29,"Basketball",0,0,0,0,"juan-gazso-1","summer","1952","Argentina"
"León Genuth","Male",20,"Wrestling",0,0,0,0,"leon-genuth-1","summer","1952","Argentina"
"�<U+0093>scar Giacché","Male",28,"Cycling",0,0,0,0,"oscar-giacche-1","summer","1952","Argentina"
"Antonio Giménez","Male",21,"Cycling",0,0,0,0,"antonio-gimenez-1","summer","1952","Argentina"
"Ricardo González","Male",27,"Basketball",0,0,0,0,"ricardo-gonzalez-1","summer","1952","Argentina"
"Ricardo Héber","Male",24,"Athletics",0,0,0,0,"ricardo-heber-1","summer","1952","Argentina"
"Lilián Heinz","Female",17,"Athletics",0,0,0,0,"lilian-heinz-1","summer","1952","Argentina"
"Elsa Irigoyen","Female",33,"Fencing",0,0,0,0,"elsa-irigoyen-1","summer","1952","Argentina"
"Ludovico Kempter","Male",38,"Sailing",0,0,0,0,"ludovico-kempter-1","summer","1952","Argentina"
"Estanislao Kocourek","Male",22,"Athletics",0,0,0,0,"estanislao-kocourek-1","summer","1952","Argentina"
"Ángel Leyes","Male",22,"Boxing",0,0,0,0,"angel-leyes-1","summer","1952","Argentina"
"Rafael Lledó","Male",30,"Basketball",0,0,0,0,"rafael-lledo-1","summer","1952","Argentina"
"Alberto Longarella","Male",29,"Wrestling",0,0,0,0,"alberto-longarella-1","summer","1952","Argentina"
"Alberto López","Male",25,"Basketball",0,0,0,0,"alberto-lopez-1","summer","1952","Argentina"
"Alberto Madero","Male",28,"Rowing",0,0,0,0,"alberto-madero-1","summer","1952","Argentina"
"Próspero Mammana","Male",21,"Wrestling",0,0,0,0,"prospero-mammana-1","summer","1952","Argentina"
"Santiago Massini","Male",37,"Fencing",0,0,0,0,"santiago-massini-1","summer","1952","Argentina"
"Héctor Maturano","Male",30,"Boxing",0,0,0,0,"hector-maturano-1","summer","1952","Argentina"
"Ingeborg Mello","Female",33,"Athletics",0,0,0,0,"ingeborg-mello-1","summer","1952","Argentina"
"Rubén Menini","Male",28,"Basketball",0,0,0,0,"ruben-menini-1","summer","1952","Argentina"
"Pedro Mercado","Male",29,"Equestrianism",0,0,0,0,"pedro-mercado-1","summer","1952","Argentina"
"Argentino Molinuevo, Sr.","Male",41,"Equestrianism",0,0,0,0,"argentino-molinuevo-sr-1","summer","1952","Argentina"
"Horacio Monti","Male",40,"Sailing",0,0,0,0,"horacio-monti-1","summer","1952","Argentina"
"Omar Monza","Male",23,"Basketball",0,0,0,0,"omar-monza-1","summer","1952","Argentina"
"Hércules Morini","Male",42,"Sailing",0,0,0,0,"hercules-morini-1","summer","1952","Argentina"
"Luis Normandín","Male",19,"Water Polo",0,0,0,0,"luis-normandin-1","summer","1952","Argentina"
"Rubén Pagliari","Male",24,"Basketball",0,0,0,0,"ruben-pagliari-1","summer","1952","Argentina"
"Rómulo Parés","Male",27,"Boxing",0,0,0,0,"romulo-pares-1","summer","1952","Argentina"
"Raúl Pérez","Male",26,"Basketball",0,0,0,0,"raul-perez-1","summer","1952","Argentina"
"�<U+0093>scar Pezoa","Male",19,"Cycling",0,0,0,0,"oscar-pezoa-1","summer","1952","Argentina"
"Ingeborg Pfüller","Female",20,"Athletics",0,0,0,0,"ingeborg-pfuller-1","summer","1952","Argentina"
"Ignacio Poletti","Male",22,"Basketball",0,0,0,0,"ignacio-poletti-1","summer","1952","Argentina"
"Edgardo Pomini","Male",34,"Fencing",0,0,0,0,"edgardo-pomini-1","summer","1952","Argentina"
"Adolfo Ramírez","Male",30,"Wrestling",0,0,0,0,"adolfo-ramirez-1","summer","1952","Argentina"
"Francisco Rensonnet","Male",NA,"Weightlifting",0,0,0,0,"francisco-rensonnet-1","summer","1952","Argentina"
"Enrique Rettberg","Male",33,"Fencing",0,0,0,0,"enrique-rettberg-1","summer","1952","Argentina"
"Luis Ribera","Male",23,"Modern Pentathlon",0,0,0,0,"luis-ribera-1","summer","1952","Argentina"
"Fulvio Rocchi","Male",42,"Shooting",0,0,0,0,"fulvio-rocchi-1","summer","1952","Argentina"
"Rufino Rodríguez de la Torre","Male",51,"Sailing",0,0,0,0,"rufino-rodriguez-de-la-torre-1","summer","1952","Argentina"
"José Rodríguez","Male",42,"Fencing",0,0,0,0,"jose-rodriguez-3","summer","1952","Argentina"
"Julio César Sagasta","Male",38,"Equestrianism",0,0,0,0,"julio-cesar-sagasta-1","summer","1952","Argentina"
"Pedro Salas","Male",28,"Cycling",0,0,0,0,"pedro-salas-1","summer","1952","Argentina"
"Daniel Sande","Male",35,"Fencing",0,0,0,0,"daniel-sande-1","summer","1952","Argentina"
"Marcos Sarfatti","Male",23,"Boxing",0,0,0,0,"marcos-sarfatti-1","summer","1952","Argentina"
"José Sartor","Male",24,"Boxing",0,0,0,0,"jose-sartor-1","summer","1952","Argentina"
"Eduardo Sastre","Male",41,"Fencing",0,0,0,0,"eduardo-sastre-1","summer","1952","Argentina"
"David Schiaffino","Male",39,"Shooting",0,0,0,0,"david-schiaffino-1","summer","1952","Argentina"
"Jorge Schneider","Male",18,"Rowing",0,0,0,0,"jorge-schneider-1","summer","1952","Argentina"
"Ana María Schultz","Female",16,"Swimming",0,0,0,0,"ana-maria-schultz-1","summer","1952","Argentina"
"Mario Sebastián","Male",26,"Water Polo",0,0,0,0,"mario-sebastian-1","summer","1952","Argentina"
"Enrique Sieburger, Sr.","Male",54,"Sailing",0,0,0,0,"enrique-sieburger-sr-1","summer","1952","Argentina"
"Roberto Sieburger","Male",35,"Sailing",0,0,0,0,"roberto-sieburger-1","summer","1952","Argentina"
"Vito Simonetti","Male",49,"Fencing",0,0,0,0,"vito-simonetti-1","summer","1952","Argentina"
"Ángel Sposato","Male",30,"Weightlifting",0,0,0,0,"angel-sposato-1","summer","1952","Argentina"
"Roberto Suárez","Male",28,"Rowing",0,0,0,0,"roberto-suarez-1","summer","1952","Argentina"
"Ladislao Szabo","Male",29,"Water Polo",0,0,0,0,"ladislao-szabo-1","summer","1952","Argentina"
"Marcelo Trabucco","Male",18,"Swimming",0,0,0,0,"marcelo-trabucco-1","summer","1952","Argentina"
"Juan Uder","Male",25,"Basketball",0,0,0,0,"juan-uder-1","summer","1952","Argentina"
"Alfredo Vallebona","Male",26,"Sailing",0,0,0,0,"alfredo-vallebona-1","summer","1952","Argentina"
"Carlos Velázquez","Male",27,"Modern Pentathlon",0,0,0,0,"carlos-velazquez-1","summer","1952","Argentina"
"Roberto Viau","Male",20,"Basketball",0,0,0,0,"roberto-viau-1","summer","1952","Argentina"
"Carlos Villanueva","Male",33,"Equestrianism",0,0,0,0,"carlos-villanueva-1","summer","1952","Argentina"
"Carlos Visentín","Male",33,"Water Polo",0,0,0,0,"carlos-visentin-1","summer","1952","Argentina"
"Marcelo Visentín","Male",38,"Water Polo",0,0,0,0,"marcelo-visentin-1","summer","1952","Argentina"
"Rodolfo Vollenweider","Male",35,"Sailing",0,0,0,0,"rodolfo-vollenweider-1","summer","1952","Argentina"
"Werner von Foerster","Male",55,"Sailing",0,0,0,0,"werner-von-foerster-1","summer","1952","Argentina"
"Guillermo Weller","Male",39,"Athletics",0,0,0,0,"guillermo-weller-1","summer","1952","Argentina"
"Alfredo Yantorno","Male",28,"Swimming",0,0,0,0,"alfredo-yantorno-1","summer","1952","Argentina"
"Federico Zwanck","Male",18,"Swimming",0,0,0,0,"federico-zwanck-1","summer","1952","Argentina"
"Marjorie Jackson","Female",20,"Athletics",2,0,0,2,"marjorie-jackson-1","summer","1952","Australia"
"Russell Mockridge","Male",23,"Cycling",2,0,0,2,"russell-mockridge-1","summer","1952","Australia"
"Lionel Cox","Male",22,"Cycling",1,1,0,2,"lionel-cox-1","summer","1952","Australia"
"Shirley Strickland de la Hunty","Female",26,"Athletics",1,0,1,2,"shirley-strickland-de-la-hunty-1","summer","1952","Australia"
"John Davies","Male",23,"Swimming",1,0,0,1,"john-davies-1","summer","1952","Australia"
"Merv Wood","Male",35,"Rowing",0,1,0,1,"merv-wood-1","summer","1952","Australia"
"Dave Anderson","Male",20,"Rowing",0,0,1,1,"dave-anderson-2","summer","1952","Australia"
"Vern Barberis","Male",24,"Weightlifting",0,0,1,1,"vern-barberis-1","summer","1952","Australia"
"Phil Cayzer","Male",30,"Rowing",0,0,1,1,"phil-cayzer-1","summer","1952","Australia"
"Ernest Chapman","Male",26,"Rowing",0,0,1,1,"ernest-chapman-1","summer","1952","Australia"
"Tom Chessell","Male",38,"Rowing",0,0,1,1,"tom-chessell-1","summer","1952","Australia"
"Merv Finlay","Male",27,"Rowing",0,0,1,1,"merv-finlay-1","summer","1952","Australia"
"Nim Greenwood","Male",22,"Rowing",0,0,1,1,"nim-greenwood-1","summer","1952","Australia"
"Ted Pain","Male",26,"Rowing",0,0,1,1,"ted-pain-1","summer","1952","Australia"
"Bob Tinning","Male",26,"Rowing",0,0,1,1,"bob-tinning-1","summer","1952","Australia"
"Geoff Williamson","Male",29,"Rowing",0,0,1,1,"geoff-williamson-1","summer","1952","Australia"
"Garrick Agnew","Male",21,"Swimming",0,0,0,0,"garrick-agnew-1","summer","1952","Australia"
"Peter Attrill","Male",22,"Sailing",0,0,0,0,"peter-attrill-1","summer","1952","Australia"
"Rex Aubrey","Male",17,"Swimming",0,0,0,0,"rex-aubrey-1","summer","1952","Australia"
"Peter Bennett","Male",26,"Water Polo",0,0,0,0,"peter-bennett-1","summer","1952","Australia"
"Doug Buxton","Male",35,"Sailing",0,0,0,0,"doug-buxton-1","summer","1952","Australia"
"Forbes Carlile","Male",31,"Modern Pentathlon",0,0,0,0,"forbes-carlile-1","summer","1952","Australia"
"Edwin Carr, Jr.","Male",23,"Athletics",0,0,0,0,"edwin-carr-jr-1","summer","1952","Australia"
"Ken Caves","Male",25,"Cycling",0,0,0,0,"ken-caves-1","summer","1952","Australia"
"Kevin Coote","Male",20,"Wrestling",0,0,0,0,"kevin-coote-1","summer","1952","Australia"
"Winsome Cripps","Female",21,"Athletics",0,0,0,0,"winsome-cripps-1","summer","1952","Australia"
"Morris Curotta","Male",23,"Athletics",0,0,0,0,"morris-curotta-1","summer","1952","Australia"
"Judy-Joy Davies","Female",24,"Swimming",0,0,0,0,"judy-joy-davies-1","summer","1952","Australia"
"Ken Doubleday","Male",26,"Athletics",0,0,0,0,"ken-doubleday-1","summer","1952","Australia"
"John Elliott","Male",17,"Wrestling",0,0,0,0,"john-elliott-1","summer","1952","Australia"
"Ron Faulds","Male",29,"Diving",0,0,0,0,"ron-faulds-1","summer","1952","Australia"
"John Fethers","Male",22,"Fencing",0,0,0,0,"john-fethers-1","summer","1952","Australia"
"Carl Fitzgerald","Male",24,"Boxing",0,0,0,0,"carl-fitzgerald-1","summer","1952","Australia"
"Jake Foster","Male",21,"Water Polo",0,0,0,0,"jake-foster-1","summer","1952","Australia"
"Dick Garrard","Male",41,"Wrestling",0,0,0,0,"dick-garrard-1","summer","1952","Australia"
"Jock Gibson","Male",31,"Fencing",0,0,0,0,"jock-gibson-1","summer","1952","Australia"
"Fred Giffin","Male",32,"Weightlifting",0,0,0,0,"fred-giffin-1","summer","1952","Australia"
"Ron Gower","Male",23,"Boxing",0,0,0,0,"ron-gower-1","summer","1952","Australia"
"Barton Harvey","Male",19,"Sailing",0,0,0,0,"barton-harvey-1","summer","1952","Australia"
"Malcolm Hastie","Male",23,"Water Polo",0,0,0,0,"malcolm-hastie-1","summer","1952","Australia"
"David Hawkins","Male",18,"Swimming",0,0,0,0,"david-hawkins-1","summer","1952","Australia"
"Verna Johnston","Female",22,"Athletics",0,0,0,0,"verna-johnston-1","summer","1952","Australia"
"Norman Jones","Male",21,"Boxing",0,0,0,0,"norman-jones-1","summer","1952","Australia"
"Frank Jordan","Male",19,"Water Polo",0,0,0,0,"frank-jordan-1","summer","1952","Australia"
"Don Keane","Male",21,"Athletics",0,0,0,0,"don-keane-1","summer","1952","Australia"
"Doug Laing","Male",21,"Water Polo",0,0,0,0,"doug-laing-1","summer","1952","Australia"
"John Landy","Male",22,"Athletics",0,0,0,0,"john-landy-1","summer","1952","Australia"
"Pat Leane","Male",22,"Athletics",0,0,0,0,"pat-leane-1","summer","1952","Australia"
"Ivan Lund","Male",23,"Fencing",0,0,0,0,"ivan-lund-1","summer","1952","Australia"
"Nancy Lyons","Female",22,"Swimming",0,0,0,0,"nancy-lyons-1","summer","1952","Australia"
"Don MacMillan","Male",24,"Athletics",0,0,0,0,"don-macmillan-1","summer","1952","Australia"
"Tony Madigan","Male",22,"Boxing",0,0,0,0,"tony-madigan-1","summer","1952","Australia"
"John Marshall","Male",22,"Swimming",0,0,0,0,"john-marshall-1","summer","1952","Australia"
"Ken McDonald","Male",23,"Weightlifting",0,0,0,0,"ken-mcdonald-1","summer","1952","Australia"
"Don McDonnell","Male",18,"Boxing",0,0,0,0,"don-mcdonnell-1","summer","1952","Australia"
"Marjorie McQuade","Female",17,"Swimming",0,0,0,0,"marjorie-mcquade-1","summer","1952","Australia"
"Vic Middleton","Male",23,"Rowing",0,0,0,0,"vic-middleton-1","summer","1952","Australia"
"Frank Murphy","Male",23,"Diving",0,0,0,0,"frank-murphy-1","summer","1952","Australia"
"Peter Nelson","Male",23,"Cycling",0,0,0,0,"peter-nelson-1","summer","1952","Australia"
"Jim Nevin","Male",21,"Cycling",0,0,0,0,"jim-nevin-1","summer","1952","Australia"
"Patricia Norford","Female",20,"Fencing",0,0,0,0,"patricia-norford-1","summer","1952","Australia"
"Denise Norton","Female",18,"Swimming",0,0,0,0,"denise-norton-1","summer","1952","Australia"
"Frank O'Neill","Male",25,"Swimming",0,0,0,0,"frank-oneill-1","summer","1952","Australia"
"Bill Orchard","Male",22,"Water Polo",0,0,0,0,"bill-orchard-1","summer","1952","Australia"
"Don Palmer","Male",NA,"Rowing",0,0,0,0,"don-palmer-1","summer","1952","Australia"
"Les Perry","Male",29,"Athletics",0,0,0,0,"les-perry-1","summer","1952","Australia"
"Bob Prentice","Male",35,"Athletics",0,0,0,0,"bob-prentice-1","summer","1952","Australia"
"Peter Pryor","Male",22,"Cycling",0,0,0,0,"peter-pryor-1","summer","1952","Australia"
"Catherine Pym","Female",30,"Fencing",0,0,0,0,"catherine-pym-1","summer","1952","Australia"
"Ian Reed","Male",25,"Athletics",0,0,0,0,"ian-reed-1","summer","1952","Australia"
"Murray Riley","Male",26,"Rowing",0,0,0,0,"murray-riley-1","summer","1952","Australia"
"John Rodgers","Male",21,"Rowing",0,0,0,0,"john-rodgers-2","summer","1952","Australia"
"Bev Scott","Male",29,"Wrestling",0,0,0,0,"bev-scott-1","summer","1952","Australia"
"Claude Smeal","Male",33,"Athletics",0,0,0,0,"claude-smeal-1","summer","1952","Australia"
"Raymond Smee","Male",21,"Water Polo",0,0,0,0,"raymond-smee-1","summer","1952","Australia"
"Charles Stanmore","Male",28,"Fencing",0,0,0,0,"charles-stanmore-1","summer","1952","Australia"
"Jock Sturrock","Male",37,"Sailing",0,0,0,0,"jock-sturrock-1","summer","1952","Australia"
"John Treloar","Male",24,"Athletics",0,0,0,0,"john-treloar-1","summer","1952","Australia"
"Ray Weinberg","Male",22,"Athletics",0,0,0,0,"ray-weinberg-1","summer","1952","Australia"
"Kevin Wilson","Male",29,"Sailing",0,0,0,0,"kevin-wilson-1","summer","1952","Australia"
"Bevan Worcester","Male",27,"Sailing",0,0,0,0,"bevan-worcester-1","summer","1952","Australia"
"Gertrude Liebhart","Female",23,"Canoeing",0,1,0,1,"gertrude-liebhart-1","summer","1952","Austria"
"Max Raub","Male",26,"Canoeing",0,0,1,1,"max-raub-1","summer","1952","Austria"
"Herbert Wiedermann","Male",24,"Canoeing",0,0,1,1,"herbert-wiedermann-1","summer","1952","Austria"
"Ilse Albert","Female",23,"Swimming",0,0,0,0,"ilse-albert-1","summer","1952","Austria"
"Gottfried Anglberger","Male",21,"Wrestling",0,0,0,0,"gottfried-anglberger-1","summer","1952","Austria"
"Emmerich Bauer","Male",24,"Weightlifting",0,0,0,0,"emmerich-bauer-1","summer","1952","Austria"
"Herma Bauma","Female",37,"Athletics",0,0,0,0,"herma-bauma-1","summer","1952","Austria"
"Helene Bielansky","Female",21,"Athletics",0,0,0,0,"helene-bielansky-1","summer","1952","Austria"
"Rupert Blöch","Male",23,"Athletics",0,0,0,0,"rupert-bloch-1","summer","1952","Austria"
"Erich Bohuslav","Male",25,"Water Polo",0,0,0,0,"erich-bohuslav-1","summer","1952","Austria"
"Walter Bortel","Male",25,"Cycling",0,0,0,0,"walter-bortel-1","summer","1952","Austria"
"Bartl Brötzner","Male",24,"Wrestling",0,0,0,0,"bartl-brotzner-1","summer","1952","Austria"
"Franz Brunner","Male",21,"Wrestling",0,0,0,0,"franz-brunner-2","summer","1952","Austria"
"Julius Depaoli","Male",29,"Water Polo",0,0,0,0,"julius-depaoli-1","summer","1952","Austria"
"Kurt Dvorak","Male",24,"Hockey",0,0,0,0,"kurt-dvorak-1","summer","1952","Austria"
"Ernst Endl","Male",22,"Water Polo",0,0,0,0,"ernst-endl-1","summer","1952","Austria"
"Wolfgang Erndl","Male",30,"Sailing",0,0,0,0,"wolfgang-erndl-1","summer","1952","Austria"
"Franz Feldinger","Male",23,"Football",0,0,0,0,"franz-feldinger-1","summer","1952","Austria"
"Robert Fendler","Male",31,"Football",0,0,0,0,"robert-fendler-1","summer","1952","Austria"
"Harald Fereberger","Male",23,"Sailing",0,0,0,0,"harald-fereberger-1","summer","1952","Austria"
"Gerti Fesl","Female",20,"Gymnastics",0,0,0,0,"gerti-fesl-1","summer","1952","Austria"
"Friedrich Fetz","Male",24,"Gymnastics",0,0,0,0,"friedrich-fetz-1","summer","1952","Austria"
"Wilhelm Flenner","Male",29,"Weightlifting",0,0,0,0,"wilhelm-flenner-1","summer","1952","Austria"
"Hans Friedrich","Male",28,"Gymnastics",0,0,0,0,"hans-friedrich-1","summer","1952","Austria"
"Johann Geiszler","Male",26,"Rowing",0,0,0,0,"johann-geiszler-1","summer","1952","Austria"
"Wolfgang Girardi","Male",24,"Gymnastics",0,0,0,0,"wolfgang-girardi-1","summer","1952","Austria"
"Trude Gollner-Kolar","Female",26,"Gymnastics",0,0,0,0,"trude-gollner-kolar-1","summer","1952","Austria"
"Otto Gollnhuber","Male",28,"Football",0,0,0,0,"otto-gollnhuber-1","summer","1952","Austria"
"Gertrude Gries","Female",27,"Gymnastics",0,0,0,0,"gertrude-gries-1","summer","1952","Austria"
"Hildegard Grill","Female",24,"Gymnastics",0,0,0,0,"hildegard-grill-1","summer","1952","Austria"
"Herbert Grohs","Male",21,"Football",0,0,0,0,"herbert-grohs-1","summer","1952","Austria"
"Paul Grubenthal","Male",19,"Gymnastics",0,0,0,0,"paul-grubenthal-1","summer","1952","Austria"
"Dolfi Gruber","Male",32,"Athletics",0,0,0,0,"dolfi-gruber-1","summer","1952","Austria"
"Siegfried Gurschler","Male",26,"Shooting",0,0,0,0,"siegfried-gurschler-1","summer","1952","Austria"
"Lotte Haidegger","Female",27,"Athletics",0,0,0,0,"lotte-haidegger-1","summer","1952","Austria"
"Rudolf Haidegger","Male",29,"Athletics",0,0,0,0,"rudolf-haidegger-1","summer","1952","Austria"
"Josef Hamberger","Male",21,"Boxing",0,0,0,0,"josef-hamberger-1","summer","1952","Austria"
"Hermann Hochleitner","Male",26,"Football",0,0,0,0,"hermann-hochleitner-1","summer","1952","Austria"
"Franz Hölbl","Male",24,"Weightlifting",0,0,0,0,"franz-holbl-1","summer","1952","Austria"
"Karl Holzapfel","Male",28,"Hockey",0,0,0,0,"karl-holzapfel-1","summer","1952","Austria"
"Julius Janowsky","Male",21,"Diving",0,0,0,0,"julius-janowsky-1","summer","1952","Austria"
"Ida Kadlec","Female",22,"Gymnastics",0,0,0,0,"ida-kadlec-1","summer","1952","Austria"
"Walter Kaitna","Male",37,"Hockey",0,0,0,0,"walter-kaitna-1","summer","1952","Austria"
"Franz Kemter","Male",30,"Gymnastics",0,0,0,0,"franz-kemter-1","summer","1952","Austria"
"Paul Kerb","Male",22,"Fencing",0,0,0,0,"paul-kerb-1","summer","1952","Austria"
"Alfred Knoll","Male",24,"Hockey",0,0,0,0,"alfred-knoll-1","summer","1952","Austria"
"Hermann Knoll","Male",20,"Hockey",0,0,0,0,"hermann-knoll-1","summer","1952","Austria"
"Johann Koller","Male",31,"Hockey",0,0,0,0,"johann-koller-1","summer","1952","Austria"
"Walter Kollmann","Male",20,"Football",0,0,0,0,"walter-kollmann-1","summer","1952","Austria"
"Helmut Koppelstätter","Male",22,"Swimming",0,0,0,0,"helmut-koppelstatter-1","summer","1952","Austria"
"Anton Krammer","Male",31,"Football",0,0,0,0,"anton-krammer-1","summer","1952","Austria"
"Heinrich Krumpfholz","Male",27,"Water Polo",0,0,0,0,"heinrich-krumpfholz-1","summer","1952","Austria"
"Anton Kunz","Male",37,"Water Polo",0,0,0,0,"anton-kunz-1","summer","1952","Austria"
"Grete Kunz","Female",44,"Fencing",0,0,0,0,"grete-kunz-1","summer","1952","Austria"
"Heinz Lechner","Male",24,"Fencing",0,0,0,0,"heinz-lechner-1","summer","1952","Austria"
"Johann Liebenberger","Male",21,"Water Polo",0,0,0,0,"johann-liebenberger-1","summer","1952","Austria"
"Kurt Liebhart","Male",18,"Canoeing",0,0,0,0,"kurt-liebhart-1","summer","1952","Austria"
"Kurt Liederer","Male",25,"Diving",0,0,0,0,"kurt-liederer-1","summer","1952","Austria"
"Hubert Loisel","Male",40,"Fencing",0,0,0,0,"hubert-loisel-1","summer","1952","Austria"
"Engelbert Lulla","Male",26,"Canoeing",0,0,0,0,"engelbert-lulla-1","summer","1952","Austria"
"Arthur Mannsbarth","Male",22,"Cycling",0,0,0,0,"arthur-mannsbarth-1","summer","1952","Austria"
