"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Abdel Aziz Boulehia","Male",25,"Boxing",0,0,0,0,"abdel-aziz-boulehia-1","summer","1996","Algeria"
"Hassiba Boulmerka","Female",28,"Athletics",0,0,0,0,"hassiba-boulmerka-1","summer","1996","Algeria"
"Fouad Bouzenada","Male",19,"Weightlifting",0,0,0,0,"fouad-bouzenada-1","summer","1996","Algeria"
"Mohamed Bouziane","Male",25,"Handball",0,0,0,0,"mohamed-bouziane-1","summer","1996","Algeria"
"Lyes Cherifi","Male",28,"Judo",0,0,0,0,"lyes-cherifi-1","summer","1996","Algeria"
"Amar Daoud","Male",28,"Handball",0,0,0,0,"amar-daoud-1","summer","1996","Algeria"
"Karim El-Mahouab","Male",29,"Handball",0,0,0,0,"karim-el-mahouab-1","summer","1996","Algeria"
"Rabah Gherbi","Male",25,"Handball",0,0,0,0,"rabah-gherbi-1","summer","1996","Algeria"
"Abdel Hakim Harkat","Male",28,"Judo",0,0,0,0,"abdel-hakim-harkat-1","summer","1996","Algeria"
"Achour Hasni","Male",24,"Handball",0,0,0,0,"achour-hasni-1","summer","1996","Algeria"
"Adem Hecini","Male",20,"Athletics",0,0,0,0,"adem-hecini-1","summer","1996","Algeria"
"Amar Hecini","Male",24,"Athletics",0,0,0,0,"amar-hecini-1","summer","1996","Algeria"
"Samia Hireche","Female",19,"Rowing",0,0,0,0,"samia-hireche-1","summer","1996","Algeria"
"Salim Iles","Male",21,"Swimming",0,0,0,0,"salim-iles-1","summer","1996","Algeria"
"Omar Kedjaouer","Male",21,"Wrestling",0,0,0,0,"omar-kedjaouer-1","summer","1996","Algeria"
"Sofiane Khalfallah","Male",27,"Handball",0,0,0,0,"sofiane-khalfallah-1","summer","1996","Algeria"
"Ahmed Krama","Male",23,"Athletics",0,0,0,0,"ahmed-krama-1","summer","1996","Algeria"
"Sofiane Lamali","Male",22,"Handball",0,0,0,0,"sofiane-lamali-1","summer","1996","Algeria"
"Kamel Larbi","Male",20,"Judo",0,0,0,0,"kamel-larbi-1","summer","1996","Algeria"
"Abdel Ghani Loukil","Male",23,"Handball",0,0,0,0,"abdel-ghani-loukil-1","summer","1996","Algeria"
"Noureddine Madjhoud","Male",20,"Boxing",0,0,0,0,"noureddine-madjhoud-1","summer","1996","Algeria"
"Lynda Mekzine","Female",20,"Judo",0,0,0,0,"lynda-mekzine-1","summer","1996","Algeria"
"Nouria Mérah-Benida","Female",25,"Athletics",0,0,0,0,"nouria-merah-benida-1","summer","1996","Algeria"
"Amar Meridja","Male",20,"Judo",0,0,0,0,"amar-meridja-1","summer","1996","Algeria"
"Salim Nedjel-Hammou","Male",24,"Handball",0,0,0,0,"salim-nedjel-hammou-1","summer","1996","Algeria"
"Nabil Rouabhi","Male",30,"Handball",0,0,0,0,"nabil-rouabhi-1","summer","1996","Algeria"
"Redouane Saïdi","Male",25,"Handball",0,0,0,0,"redouane-saidi-1","summer","1996","Algeria"
"Ferial Salhi","Female",28,"Fencing",0,0,0,0,"ferial-salhi-1","summer","1996","Algeria"
"Salima Souakri","Female",21,"Judo",0,0,0,0,"salima-souakri-1","summer","1996","Algeria"
"Abdel Manaane Yahiaoui","Male",29,"Weightlifting",0,0,0,0,"abdel-manaane-yahiaoui-1","summer","1996","Algeria"
"Eric Brown","Male",27,"Weightlifting",0,0,0,0,"eric-brown-1","summer","1996","American Samoa"
"Anthony Leiato","Male",30,"Athletics",0,0,0,0,"anthony-leiato-1","summer","1996","American Samoa"
"Robert Lowrance","Male",42,"Sailing",0,0,0,0,"robert-lowrance-1","summer","1996","American Samoa"
"Maselino Masoe","Male",30,"Boxing",0,0,0,0,"maselino-masoe-1","summer","1996","American Samoa"
"Lisa Misipeka","Female",21,"Athletics",0,0,0,0,"lisa-misipeka-1","summer","1996","American Samoa"
"Louis Purcell","Male",23,"Wrestling",0,0,0,0,"louis-purcell-1","summer","1996","American Samoa"
"Fua Logo Tavui","Male",43,"Sailing",0,0,0,0,"fua-logo-tavui-1","summer","1996","American Samoa"
"Gerard Barcia","Male",32,"Shooting",0,0,0,0,"gerard-barcia-1","summer","1996","Andorra"
"Toni Bernadó","Male",29,"Athletics",0,0,0,0,"toni-bernado-1","summer","1996","Andorra"
"Antoni Molne","Male",27,"Judo",0,0,0,0,"antoni-molne-1","summer","1996","Andorra"
"Fiona Morrison","Female",26,"Sailing",0,0,0,0,"fiona-morrison-1","summer","1996","Andorra"
"Aitor Osorio","Male",20,"Swimming",0,0,0,0,"aitor-osorio-1","summer","1996","Andorra"
"David Ramón","Male",22,"Sailing",0,0,0,0,"david-ramon-1","summer","1996","Andorra"
"Oscar Ramón","Male",24,"Sailing",0,0,0,0,"oscar-ramon-1","summer","1996","Andorra"
"Meritxell Sabate","Female",15,"Swimming",0,0,0,0,"meritxell-sabate-1","summer","1996","Andorra"
"Luzia María Bizerra","Female",28,"Handball",0,0,0,0,"luzia-maria-bizerra-1","summer","1996","Angola"
"Herlander Coimbra","Male",28,"Basketball",0,0,0,0,"herlander-coimbra-1","summer","1996","Angola"
"Domingas Cordeiro","Female",20,"Handball",0,0,0,0,"domingas-cordeiro-1","summer","1996","Angola"
"Nádia Cruz","Female",21,"Swimming",0,0,0,0,"nadia-cruz-1","summer","1996","Angola"
"Guilhermina da Cruz","Female",26,"Athletics",0,0,0,0,"guilhermina-da-cruz-1","summer","1996","Angola"
"Palmira de Almeida","Female",34,"Handball",0,0,0,0,"palmira-de-almeida-1","summer","1996","Angola"
"Victor de Carvalho","Male",27,"Basketball",0,0,0,0,"victor-de-carvalho-1","summer","1996","Angola"
"David Dias","Male",27,"Basketball",0,0,0,0,"david-dias-1","summer","1996","Angola"
"Mária Eduardo","Female",22,"Handball",0,0,0,0,"maria-eduardo-1","summer","1996","Angola"
"Maura Faial","Female",26,"Handball",0,0,0,0,"maura-faial-1","summer","1996","Angola"
"Maria Gonçalves","Female",20,"Handball",0,0,0,0,"maria-goncalves-1","summer","1996","Angola"
"José Carlos Guimarães","Male",32,"Basketball",0,0,0,0,"jose-carlos-guimaraes-1","summer","1996","Angola"
"Aña Bela Joaquim","Female",29,"Handball",0,0,0,0,"ana-bela-joaquim-1","summer","1996","Angola"
"Paulo Morais","Male",23,"Shooting",0,0,0,0,"paulo-morais-1","summer","1996","Angola"
"Aníbal Moreira","Male",29,"Basketball",0,0,0,0,"anibal-moreira-1","summer","1996","Angola"
"João N'Tyamba","Male",28,"Athletics",0,0,0,0,"joao-ntyamba-1","summer","1996","Angola"
"Anica Neto","Female",23,"Handball",0,0,0,0,"anica-neto-1","summer","1996","Angola"
"Lia Paulo","Female",21,"Handball",0,0,0,0,"lia-paulo-1","summer","1996","Angola"
"Elisa Peres","Female",32,"Handball",0,0,0,0,"elisa-peres-1","summer","1996","Angola"
"Justina Praça","Female",17,"Handball",0,0,0,0,"justina-praca-1","summer","1996","Angola"
"Benjamim João Romano","Male",26,"Basketball",0,0,0,0,"benjamim-joao-romano-1","summer","1996","Angola"
"Filomena Trindade","Female",24,"Handball",0,0,0,0,"filomena-trindade-1","summer","1996","Angola"
"Honorato Trosso","Male",26,"Basketball",0,0,0,0,"honorato-trosso-1","summer","1996","Angola"
"Benjamim Ucuahamba","Male",31,"Basketball",0,0,0,0,"benjamim-ucuahamba-1","summer","1996","Angola"
"�<U+0082>ngelo Victoriano","Male",28,"Basketball",0,0,0,0,"angelo-victoriano-1","summer","1996","Angola"
"Edmar Victoriano","Male",20,"Basketball",0,0,0,0,"edmar-victoriano-1","summer","1996","Angola"
"Justino Victoriano","Male",22,"Basketball",0,0,0,0,"justino-victoriano-1","summer","1996","Angola"
"Lili Webba-Torres","Female",27,"Handball",0,0,0,0,"lili-webba-torres-1","summer","1996","Angola"
"N'Kosie Barnes","Male",21,"Athletics",0,0,0,0,"nkosie-barnes-1","summer","1996","Antigua and Barbuda"
"Mitchell Browne","Male",30,"Athletics",0,0,0,0,"mitchell-browne-1","summer","1996","Antigua and Barbuda"
"Rory Gonsalves","Male",17,"Cycling",0,0,0,0,"rory-gonsalves-1","summer","1996","Antigua and Barbuda"
"Karl James","Male",29,"Sailing",0,0,0,0,"karl-james-1","summer","1996","Antigua and Barbuda"
"Heidi Lehrer","Female",30,"Canoeing",0,0,0,0,"heidi-lehrer-1","summer","1996","Antigua and Barbuda"
"Jacob Lehrer","Male",32,"Canoeing",0,0,0,0,"jacob-lehrer-1","summer","1996","Antigua and Barbuda"
"Pieter Lehrer","Male",31,"Canoeing",0,0,0,0,"pieter-lehrer-1","summer","1996","Antigua and Barbuda"
"Howard Lindsay","Male",30,"Athletics",0,0,0,0,"howard-lindsay-1","summer","1996","Antigua and Barbuda"
"Dine Potter","Female",20,"Athletics",0,0,0,0,"dine-potter-1","summer","1996","Antigua and Barbuda"
"Heather Samuel","Female",26,"Athletics",0,0,0,0,"heather-samuel-1","summer","1996","Antigua and Barbuda"
"Michael Terry","Male",23,"Athletics",0,0,0,0,"michael-terry-1","summer","1996","Antigua and Barbuda"
"Charmaine Thomas","Female",21,"Athletics",0,0,0,0,"charmaine-thomas-1","summer","1996","Antigua and Barbuda"
"Sonia Williams","Female",17,"Athletics",0,0,0,0,"sonia-williams-1","summer","1996","Antigua and Barbuda"
"Matías Almeyda","Male",22,"Football",0,1,0,1,"matias-almeyda-1","summer","1996","Argentina"
"Roberto Ayala","Male",23,"Football",0,1,0,1,"roberto-ayala-1","summer","1996","Argentina"
"Christian Bassedas","Male",23,"Football",0,1,0,1,"christian-bassedas-1","summer","1996","Argentina"
"Carlos Bossio","Male",22,"Football",0,1,0,1,"carlos-bossio-1","summer","1996","Argentina"
"Pablo Cavallero","Male",22,"Football",0,1,0,1,"pablo-cavallero-1","summer","1996","Argentina"
"José Antonio Chamot","Male",27,"Football",0,1,0,1,"jose-antonio-chamot-1","summer","1996","Argentina"
"Hernán Crespo","Male",21,"Football",0,1,0,1,"hernan-crespo-1","summer","1996","Argentina"
"Marcelo Delgado","Male",23,"Football",0,1,0,1,"marcelo-delgado-1","summer","1996","Argentina"
"Carlos Espínola","Male",24,"Sailing",0,1,0,1,"carlos-espinola-1","summer","1996","Argentina"
"Marcelo Gallardo","Male",20,"Football",0,1,0,1,"marcelo-gallardo-1","summer","1996","Argentina"
"Claudio López","Male",22,"Football",0,1,0,1,"claudio-lopez-1","summer","1996","Argentina"
"Gustavo López","Male",23,"Football",0,1,0,1,"gustavo-lopez-1","summer","1996","Argentina"
"Hugo Morales","Male",21,"Football",0,1,0,1,"hugo-morales-1","summer","1996","Argentina"
"Ariel Ortega","Male",22,"Football",0,1,0,1,"ariel-ortega-1","summer","1996","Argentina"
"Pablo Paz","Male",23,"Football",0,1,0,1,"pablo-paz-1","summer","1996","Argentina"
"Héctor Pineda","Male",21,"Football",0,1,0,1,"hector-pineda-1","summer","1996","Argentina"
"Roberto Sensini","Male",29,"Football",0,1,0,1,"roberto-sensini-1","summer","1996","Argentina"
"Diego Simeone","Male",26,"Football",0,1,0,1,"diego-simeone-1","summer","1996","Argentina"
"Javier Zanetti","Male",22,"Football",0,1,0,1,"javier-zanetti-1","summer","1996","Argentina"
"Pablo Chacón","Male",21,"Boxing",0,0,1,1,"pablo-chacon-1","summer","1996","Argentina"
"Magdalena Aicega","Female",22,"Hockey",0,0,0,0,"magdalena-aicega-1","summer","1996","Argentina"
"Justo Albarracín","Male",45,"Equestrianism",0,0,0,0,"justo-albarracin-1","summer","1996","Argentina"
"Sebastián Alquati","Male",20,"Judo",0,0,0,0,"sebastian-alquati-1","summer","1996","Argentina"
"Valeria Álvarez","Female",18,"Swimming",0,0,0,0,"valeria-alvarez-1","summer","1996","Argentina"
"Serena Amato","Female",21,"Sailing",0,0,0,0,"serena-amato-1","summer","1996","Argentina"
"Dolores Amaya","Female",16,"Rowing",0,0,0,0,"dolores-amaya-1","summer","1996","Argentina"
"Sandra Ambrosio","Female",33,"Cycling",0,0,0,0,"sandra-ambrosio-1","summer","1996","Argentina"
"Mariana Arnal","Female",22,"Hockey",0,0,0,0,"mariana-arnal-1","summer","1996","Argentina"
"Gustavo Artacho","Male",28,"Cycling",0,0,0,0,"gustavo-artacho-1","summer","1996","Argentina"
"Verónica Artica","Female",26,"Hockey",0,0,0,0,"veronica-artica-1","summer","1996","Argentina"
"Andrea Ávila","Female",26,"Athletics",0,0,0,0,"andrea-avila-1","summer","1996","Argentina"
"Leandro Baccaro","Male",23,"Hockey",0,0,0,0,"leandro-baccaro-1","summer","1996","Argentina"
"Orlando Baccino","Male",25,"Judo",0,0,0,0,"orlando-baccino-1","summer","1996","Argentina"
"Walter Balunek","Male",24,"Rowing",0,0,0,0,"walter-balunek-1","summer","1996","Argentina"
"Alicia Barrancos","Female",24,"Swimming",0,0,0,0,"alicia-barrancos-1","summer","1996","Argentina"
"Alejandro Bender","Male",20,"Judo",0,0,0,0,"alejandro-bender-1","summer","1996","Argentina"
"María Bertellotti","Female",16,"Swimming",0,0,0,0,"maria-bertellotti-1","summer","1996","Argentina"
"Martín Billoch","Male",36,"Sailing",0,0,0,0,"martin-billoch-1","summer","1996","Argentina"
"Fernando Borrero","Male",27,"Volleyball",0,0,0,0,"fernando-borrero-1","summer","1996","Argentina"
"Max Caldas","Male",23,"Hockey",0,0,0,0,"max-caldas-1","summer","1996","Argentina"
"Guillermo Calegari, Jr.","Male",44,"Sailing",0,0,0,0,"guillermo-calegari-jr-1","summer","1996","Argentina"
"Juan Carlos Candisano","Male",30,"Equestrianism",0,0,0,0,"juan-carlos-candisano-1","summer","1996","Argentina"
"Diego Cánepa","Male",20,"Canoeing",0,0,0,0,"diego-canepa-1","summer","1996","Argentina"
"Santiago Capurro","Male",21,"Hockey",0,0,0,0,"santiago-capurro-1","summer","1996","Argentina"
"Alejandra Carbone","Female",20,"Fencing",0,0,0,0,"alejandra-carbone-1","summer","1996","Argentina"
"Federico Castaing","Male",36,"Equestrianism",0,0,0,0,"federico-castaing-1","summer","1996","Argentina"
"Julieta Castellán","Female",23,"Hockey",0,0,0,0,"julieta-castellan-1","summer","1996","Argentina"
"María Castelli","Female",23,"Hockey",0,0,0,0,"maria-castelli-1","summer","1996","Argentina"
"Andrés Charadia","Male",30,"Athletics",0,0,0,0,"andres-charadia-1","summer","1996","Argentina"
"Latauro Chávez","Male",30,"Cycling",0,0,0,0,"latauro-chavez-1","summer","1996","Argentina"
"Diego Chiodo","Male",26,"Hockey",0,0,0,0,"diego-chiodo-1","summer","1996","Argentina"
"Ángel Colla","Male",22,"Cycling",0,0,0,0,"angel-colla-1","summer","1996","Argentina"
"Martín Conde","Male",24,"Beach Volleyball",0,0,0,0,"martin-conde-1","summer","1996","Argentina"
"Lorena Corengia","Female",22,"Rowing",0,0,0,0,"lorena-corengia-1","summer","1996","Argentina"
"Javier Correa","Male",20,"Canoeing",0,0,0,0,"javier-correa-1","summer","1996","Argentina"
"Silvina Corvalán","Female",22,"Hockey",0,0,0,0,"silvina-corvalan-1","summer","1996","Argentina"
"Gabriel Curuchet","Male",33,"Cycling",0,0,0,0,"gabriel-curuchet-1","summer","1996","Argentina"
"Juan Esteban Curuchet","Male",31,"Cycling",0,0,0,0,"juan-esteban-curuchet-1","summer","1996","Argentina"
"Esteban de la Fuente","Male",27,"Basketball",0,0,0,0,"esteban-de-la-fuente-1","summer","1996","Argentina"
"Ana Destéfano","Female",15,"Gymnastics",0,0,0,0,"ana-destefano-1","summer","1996","Argentina"
"Alejandro Doherty","Male",30,"Hockey",0,0,0,0,"alejandro-doherty-1","summer","1996","Argentina"
"Jorge Alberto Elgueta","Male",26,"Volleyball",0,0,0,0,"jorge-alberto-elgueta-1","summer","1996","Argentina"
"Pablo Elisii","Male",24,"Judo",0,0,0,0,"pablo-elisii-1","summer","1996","Argentina"
"Jorge Enríquez","Male",24,"Rowing",0,0,0,0,"jorge-enriquez-1","summer","1996","Argentina"
"Juan Espil","Male",28,"Basketball",0,0,0,0,"juan-espil-1","summer","1996","Argentina"
"Gastón Etlis","Male",21,"Tennis",0,0,0,0,"gaston-etlis-1","summer","1996","Argentina"
"Daniel Farabello","Male",22,"Basketball",0,0,0,0,"daniel-farabello-1","summer","1996","Argentina"
"Mónica Fechino","Female",29,"Sailing",0,0,0,0,"monica-fechino-1","summer","1996","Argentina"
"Santiago Fernández","Male",19,"Rowing",0,0,0,0,"santiago-fernandez-1","summer","1996","Argentina"
"Sergio Fernández","Male",29,"Rowing",0,0,0,0,"sergio-fernandez-1","summer","1996","Argentina"
"Fernando Ferrara","Male",27,"Hockey",0,0,0,0,"fernando-ferrara-1","summer","1996","Argentina"
"Agustín Fiorilli","Male",17,"Swimming",0,0,0,0,"agustin-fiorilli-1","summer","1996","Argentina"
"Sebastián Firpo","Male",19,"Volleyball",0,0,0,0,"sebastian-firpo-1","summer","1996","Argentina"
"Amelia Fournel","Female",19,"Shooting",0,0,0,0,"amelia-fournel-1","summer","1996","Argentina"
"Javier Frana","Male",29,"Tennis",0,0,0,0,"javier-frana-1","summer","1996","Argentina"
"Oscar Fuentes","Male",42,"Equestrianism",0,0,0,0,"oscar-fuentes-1","summer","1996","Argentina"
"Cristina Gallo","Female",20,"Shooting",0,0,0,0,"cristina-gallo-1","summer","1996","Argentina"
"Anabel Gambero","Female",24,"Hockey",0,0,0,0,"anabel-gambero-1","summer","1996","Argentina"
"Marcelo Gandolfo","Male",24,"Weightlifting",0,0,0,0,"marcelo-gandolfo-1","summer","1996","Argentina"
"Gastón García","Male",28,"Judo",0,0,0,0,"gaston-garcia-1","summer","1996","Argentina"
"Gonzalo García","Male",20,"Cycling",0,0,0,0,"gonzalo-garcia-1","summer","1996","Argentina"
"María Garisoain","Female",24,"Rowing",0,0,0,0,"maria-garisoain-1","summer","1996","Argentina"
"Carlos Gats","Male",26,"Athletics",0,0,0,0,"carlos-gats-1","summer","1996","Argentina"
"Marcelo Gil","Male",31,"Shooting",0,0,0,0,"marcelo-gil-1","summer","1996","Argentina"
"Oscar Gómez","Male",20,"Boxing",0,0,0,0,"oscar-gomez-1","summer","1996","Argentina"
"Griselda González","Female",30,"Athletics",0,0,0,0,"griselda-gonzalez-1","summer","1996","Argentina"
"Mariana González","Female",20,"Hockey",0,0,0,0,"mariana-gonzalez-1","summer","1996","Argentina"
"Inés Gorrochategui","Female",23,"Tennis",0,0,0,0,"ines-gorrochategui-1","summer","1996","Argentina"
"Lorena Guado","Female",22,"Shooting",0,0,0,0,"lorena-guado-1","summer","1996","Argentina"
"Hernán Gumy","Male",24,"Tennis",0,0,0,0,"hernan-gumy-1","summer","1996","Argentina"
"Yanina Iannuzzi","Female",22,"Fencing",0,0,0,0,"yanina-iannuzzi-1","summer","1996","Argentina"
"Paulo Ibire","Male",29,"Wrestling",0,0,0,0,"paulo-ibire-1","summer","1996","Argentina"
"Sebastián Jabif","Male",23,"Volleyball",0,0,0,0,"sebastian-jabif-1","summer","1996","Argentina"
"Ricardo Kierkegaard","Male",43,"Equestrianism",0,0,0,0,"ricardo-kierkegaard-1","summer","1996","Argentina"
"Rubén Knulst","Male",23,"Rowing",0,0,0,0,"ruben-knulst-1","summer","1996","Argentina"
"Mariano Kowalczyk","Male",24,"Rowing",0,0,0,0,"mariano-kowalczyk-1","summer","1996","Argentina"
"Florencia Labat","Female",25,"Tennis",0,0,0,0,"florencia-labat-1","summer","1996","Argentina"
"Santiago Lange","Male",34,"Sailing",0,0,0,0,"santiago-lange-1","summer","1996","Argentina"
"Hernán Leguizamón","Male",26,"Rowing",0,0,0,0,"hernan-leguizamon-1","summer","1996","Argentina"
"Gabriel Lemme","Male",26,"Weightlifting",0,0,0,0,"gabriel-lemme-1","summer","1996","Argentina"
"Jorge Lencina","Male",20,"Judo",0,0,0,0,"jorge-lencina-1","summer","1996","Argentina"
"Luís Lobo","Male",25,"Tennis",0,0,0,0,"luis-lobo-1","summer","1996","Argentina"
"Jorge Lombi","Male",24,"Hockey",0,0,0,0,"jorge-lombi-1","summer","1996","Argentina"
"Pablo Lombi","Male",27,"Hockey",0,0,0,0,"pablo-lombi-1","summer","1996","Argentina"
"Sofía MacKenzie","Female",24,"Hockey",0,0,0,0,"sofia-mackenzie-1","summer","1996","Argentina"
"Mauro Maiola","Male",28,"Sailing",0,0,0,0,"mauro-maiola-1","summer","1996","Argentina"
"Gustavo Majauskas","Male",30,"Weightlifting",0,0,0,0,"gustavo-majauskas-1","summer","1996","Argentina"
"Leandro Maly","Male",20,"Volleyball",0,0,0,0,"leandro-maly-1","summer","1996","Argentina"
"Sergio Mangín","Male",23,"Canoeing",0,0,0,0,"sergio-mangin-1","summer","1996","Argentina"
"Leandro Marchetti","Male",21,"Fencing",0,0,0,0,"leandro-marchetti-1","summer","1996","Argentina"
"Carolina Mariani","Female",23,"Judo",0,0,0,0,"carolina-mariani-1","summer","1996","Argentina"
"Liliana Martinelli","Female",26,"Athletics",0,0,0,0,"liliana-martinelli-1","summer","1996","Argentina"
"Eduardo Martínez","Male",34,"Beach Volleyball",0,0,0,0,"eduardo-martinez-1","summer","1996","Argentina"
"Guillermo Martínez","Male",27,"Volleyball",0,0,0,0,"guillermo-martinez-2","summer","1996","Argentina"
"Karina Masotta","Female",25,"Hockey",0,0,0,0,"karina-masotta-1","summer","1996","Argentina"
"José Martín Meolans","Male",18,"Swimming",0,0,0,0,"jose-martin-meolans-1","summer","1996","Argentina"
"Ernesto Michel","Male",25,"Basketball",0,0,0,0,"ernesto-michel-1","summer","1996","Argentina"
"Marcelo Milanesio","Male",31,"Basketball",0,0,0,0,"marcelo-milanesio-1","summer","1996","Argentina"
"Marcos Milinkovic","Male",24,"Volleyball",0,0,0,0,"marcos-milinkovic-1","summer","1996","Argentina"
"Gabriel Minadeo","Male",28,"Hockey",0,0,0,0,"gabriel-minadeo-1","summer","1996","Argentina"
"Francisco Morales","Male",24,"Judo",0,0,0,0,"francisco-morales-1","summer","1996","Argentina"
"Pablo Moreira","Male",25,"Hockey",0,0,0,0,"pablo-moreira-1","summer","1996","Argentina"
"Fernando Moresi","Male",26,"Hockey",0,0,0,0,"fernando-moresi-1","summer","1996","Argentina"
"Omar Narváez","Male",20,"Boxing",0,0,0,0,"omar-narvaez-1","summer","1996","Argentina"
"Marcelo Nicola","Male",25,"Basketball",0,0,0,0,"marcelo-nicola-1","summer","1996","Argentina"
"Fabrizio Nieva","Male",31,"Boxing",0,0,0,0,"fabrizio-nieva-1","summer","1996","Argentina"
"Fabricio Oberto","Male",23,"Basketball",0,0,0,0,"fabricio-oberto-1","summer","1996","Argentina"
"Vanina Oneto","Female",23,"Hockey",0,0,0,0,"vanina-oneto-1","summer","1996","Argentina"
"Marta Orellana","Female",22,"Athletics",0,0,0,0,"marta-orellana-1","summer","1996","Argentina"
"Diego Osella","Male",26,"Basketball",0,0,0,0,"diego-osella-1","summer","1996","Argentina"
"Carlos Pages","Male",17,"Rowing",0,0,0,0,"carlos-pages-1","summer","1996","Argentina"
"Edgardo Pailos","Male",28,"Hockey",0,0,0,0,"edgardo-pailos-1","summer","1996","Argentina"
"Marcelo Palacio","Male",21,"Gymnastics",0,0,0,0,"marcelo-palacio-1","summer","1996","Argentina"
"Carlos Palavecino","Male",21,"Rowing",0,0,0,0,"carlos-palavecino-1","summer","1996","Argentina"
"Dolores Pampin","Female",22,"Fencing",0,0,0,0,"dolores-pampin-1","summer","1996","Argentina"
"Gabriela Pando","Female",26,"Hockey",0,0,0,0,"gabriela-pando-1","summer","1996","Argentina"
"Rubén Pegorín","Male",31,"Cycling",0,0,0,0,"ruben-pegorin-1","summer","1996","Argentina"
"Pablo Pereira","Male",22,"Volleyball",0,0,0,0,"pablo-pereira-1","summer","1996","Argentina"
"María Pereyra","Female",18,"Swimming",0,0,0,0,"maria-pereyra-1","summer","1996","Argentina"
"Esteban Pérez","Male",27,"Basketball",0,0,0,0,"esteban-perez-1","summer","1996","Argentina"
"Rodolfo Pérez","Male",28,"Hockey",0,0,0,0,"rodolfo-perez-1","summer","1996","Argentina"
"Walter Pérez","Male",21,"Cycling",0,0,0,0,"walter-perez-1","summer","1996","Argentina"
"Guillermo Pfaab","Male",27,"Rowing",0,0,0,0,"guillermo-pfaab-1","summer","1996","Argentina"
"Marcelo Pugliese","Male",27,"Athletics",0,0,0,0,"marcelo-pugliese-1","summer","1996","Argentina"
"Guillermo Quaini","Male",25,"Volleyball",0,0,0,0,"guillermo-quaini-1","summer","1996","Argentina"
"Jorge Querejeta","Male",27,"Hockey",0,0,0,0,"jorge-querejeta-1","summer","1996","Argentina"
"Federico Querín","Male",29,"Rowing",0,0,0,0,"federico-querin-1","summer","1996","Argentina"
"Jorge Racca","Male",24,"Basketball",0,0,0,0,"jorge-racca-1","summer","1996","Argentina"
"Julieta Ramírez","Female",22,"Rowing",0,0,0,0,"julieta-ramirez-1","summer","1996","Argentina"
"Paula Reinoso","Female",23,"Sailing",0,0,0,0,"paula-reinoso-1","summer","1996","Argentina"
"Carlos José Retegui","Male",26,"Hockey",0,0,0,0,"carlos-jose-retegui-1","summer","1996","Argentina"
